content,cleaned_content,score,accuracy,completeness,satisfaction
aplikasi nya membntu. tapi tidak ada pitur dana cicil atu pun dana darurat.,aplikasi nya membntu. tapi tidak ada pitur dana cicil atu pun dana darurat.,2,0,1,0
"saldo transferan dari bank lain ke akun Dana saya belum masuk , sampai sekarang","saldo transferan dari bank lain ke akun dana saya belum masuk , sampai sekarang",1,1,0,0
kak kenapa saya tidak bisa login dari kemarin..selalu dalam pemeliharaan terus ..sudah hapus cache masih saja tidak bisa login,kak kenapa saya tidak bisa login dari kemarin..selalu dalam pemeliharaan terus ..sudah hapus cache masih saja tidak bisa login,1,1,0,0
saya sudah ring transaksi di dana tpi ngak pernah mucul namanya dana cicil dan dana payleter,saya sudah ring transaksi di dana tpi ngak pernah mucul namanya dana cicil dan dana payleter,1,0,1,0
woi saldo nya kok ilang anj,woi saldo nya kok ilang anj,3,1,0,1
knapa saya gabisa login ya dan loding terus,knapa saya gabisa login ya dan loding terus,3,1,0,0
"saya heran sama pihak dana bayangin aj teman saya baru makai dana 3bulan aj udah di kasih fitur yg nama nya dana cicil tapi saya udah lebih dari 1tahun makai dana gk ad di kasih fitur yg kayak gitu trus pas saya tanya sama pihak dana ny kata ny akun dana ny harus premiu, lebih dari 3bulan pemakaian dan harus sering gunakan apk dana dan saya sering malahan transaksi di apk dana dan semua syarat udah terpenuhi tapi tetap aj gk dapat fitur kayak gitu apkah apk dana sekarang milih""ngasih fitur ya?","saya heran sama pihak dana bayangin aj teman saya baru makai dana 3bulan aj udah di kasih fitur yg nama nya dana cicil tapi saya udah lebih dari 1tahun makai dana gk ad di kasih fitur yg kayak gitu trus pas saya tanya sama pihak dana ny kata ny akun dana ny harus premiu, lebih dari 3bulan pemakaian dan harus sering gunakan apk dana dan saya sering malahan transaksi di apk dana dan semua syarat udah terpenuhi tapi tetap aj gk dapat fitur kayak gitu apkah apk dana sekarang milih ngasih fitur ya?",1,0,1,1
event ngabuburich nya nipu.. masa jam 10 pas mau nukerin point nya sudah pada habis..,event ngabuburich nya nipu.. masa jam 10 pas mau nukerin point nya sudah pada habis..,1,1,0,1
"aplikasi cacat padahal saldo masih ada tapi gabisa transfer,malah ilang lagi saldo masih ada 170","aplikasi cacat padahal saldo masih ada tapi gabisa transfer,malah ilang lagi saldo masih ada 170",1,1,0,1
kok gak bisa di liat saldo ny kok 0 saldo nyapencairan di rekening ada gak ada transaksi hari ini. padahal ada.,kok gak bisa di liat saldo ny kok 0 saldo nyapencairan di rekening ada gak ada transaksi hari ini. padahal ada.,3,1,0,0
munculin fitur dana cicil susah banget tolong di bantu saya sudah nonton tutor sana sini dan memenuhi syarat,munculin fitur dana cicil susah banget tolong di bantu saya sudah nonton tutor sana sini dan memenuhi syarat,3,0,1,1
"saldo saya hilang, aplikasi tdk bertanggung jawab","saldo saya hilang, aplikasi tdk bertanggung jawab",1,1,0,1
ati ati duit sana ilang kena potongan tiba-tiba bahaya juga ini aplikasi tololl,ati ati duit sana ilang kena potongan tiba tiba bahaya juga ini aplikasi tololl,1,1,0,1
dana saya hilang sebanyak 396 .000 tidak bisa di kembalikan anjir,dana saya hilang sebanyak 396 .000 tidak bisa di kembalikan anjir,1,1,0,1
setelah update .lama bgt di buka apk nya. .,setelah update .lama bgt di buka apk nya. .,1,1,0,0
tidak ada respon. akun saya SDH lama SDH premium tapi dana cicil belum ada?,tidak ada respon. akun saya sdh lama sdh premium tapi dana cicil belum ada?,2,0,1,1
"banyak gangguan nya ngirim saldo tapi penerima gak masuk, saldo ke potong, gajelas","banyak gangguan nya ngirim saldo tapi penerima gak masuk, saldo ke potong, gajelas",1,1,0,1
"tolong direspon pesan email saya,, atau stidaknya beri kami tempat atau nomor wa yg bisa kami gunakan dlm menyampaikan keluhan atau kendala dlm menggunakan aplikasi ini. terimkasih.","tolong direspon pesan email saya,, atau stidaknya beri kami tempat atau nomor wa yg bisa kami gunakan dlm menyampaikan keluhan atau kendala dlm menggunakan aplikasi ini. terimkasih.",1,0,1,0
