content,cleaned_content,score,accuracy,completeness,satisfaction
keluar2 trs g jelas sumpah,keluar2 trs g jelas sumpah,1,1,0,1
"dana saya di dana plus tidak bisa di tarik ke rekening dana saya, status nya gagal bagaimana ini min.......","dana saya di dana plus tidak bisa di tarik ke rekening dana saya, status nya gagal bagaimana ini min.......",1,1,0,1
bikin event cuma scam hiar untung,bikin event cuma scam hiar untung,3,0,0,1
"sampe skrng masih blom balik saldo yg terpotong ,","sampe skrng masih blom balik saldo yg terpotong ,",1,1,0,1
gua saranin ngak usah pake dana gua udah tf udah ada bukti tapi dana gua ngak masuk,gua saranin ngak usah pake dana gua udah tf udah ada bukti tapi dana gua ngak masuk,1,1,0,1
"wey ini gimna aku baru isi saldo 100k ko belum ada terus dari transaksi mbanking dah sukses di dananya ga ada ,, tolong lah ini","wey ini gimna aku baru isi saldo 100k ko belum ada terus dari transaksi mbanking dah sukses di dananya ga ada ,, tolong lah ini",2,1,0,1
FITUR DANA CICIL TIDAK ADA,fitur dana cicil tidak ada,1,0,1,0
aneh banget dana cicil muncul tapi pengajuan ditolak...parah dana,aneh banget dana cicil muncul tapi pengajuan ditolak...parah dana,1,0,0,1
dana cicil saya GK bisa ke buka,dana cicil saya gk bisa ke buka,3,1,0,0
"kecewa bgt uang gw kesedot gara"" TF pas ada gangguan,ga jls bgt👎","kecewa bgt uang gw kesedot gara tf pas ada gangguan,ga jls bgt",1,1,0,1
mau nuker point ngabuburich habis2 terus trus point itu musti gua gimanain,mau nuker point ngabuburich habis2 terus trus point itu musti gua gimanain,1,0,0,1
"permintaan bantuan tidak terselesaikan,malah disuruh buat nunggu dan nunggu","permintaan bantuan tidak terselesaikan,malah disuruh buat nunggu dan nunggu",1,0,1,1
tlong login dengan 1 langkah.menggunakan pin.,tlong login dengan 1 langkah.menggunakan pin.,2,0,1,0
Rajin Cek in ga pernah dapat hp,rajin cek in ga pernah dapat hp,1,0,0,1
aplikasi banyak bug ngelag jaringan lancar tapi tidak memungkinkan buat transfer katanya instan banyak bug isu isu jaringan gajelas dikit dikit eror sistim macam apa itu kondisi urgent malah eror tolong perbaiki dulu sistem dan kendala yang ada bug di fix sangat sangat mnyusahkan,aplikasi banyak bug ngelag jaringan lancar tapi tidak memungkinkan buat transfer katanya instan banyak bug isu isu jaringan gajelas dikit dikit eror sistim macam apa itu kondisi urgent malah eror tolong perbaiki dulu sistem dan kendala yang ada bug di fix sangat sangat mnyusahkan,1,1,0,1
"asli DIANA itu tidak mengerti atas pertanyaan penggunanya, saya ingin menghapus AKUN TERHUBUNG di menu saya, karena hanya dapat di hapus melalui merchant eh DIANA ga nyambung malah bilangnya anda ingin menghapus akun permanen, DIANA bikin susah","asli diana itu tidak mengerti atas pertanyaan penggunanya, saya ingin menghapus akun terhubung di menu saya, karena hanya dapat di hapus melalui merchant eh diana ga nyambung malah bilangnya anda ingin menghapus akun permanen, diana bikin susah",1,0,1,1
limit dana cicil 150000 .ga bsa d pakai padahal semua tagihan sudah d bayar,limit dana cicil 150000 .ga bsa d pakai padahal semua tagihan sudah d bayar,3,1,0,0
"aplikasi gilaaa syaa beli kuota di dana, ehhh saldo udah ngurang tapi kuota saya ga masukk, disuruh balikin dana ga bisa, dan saya suruh sudah Ngehubungin pihak Bima, tapi di Bima tidak ada riwayat transaksi masuk kuota, pokonya ini aplkasi tololl, balikin dana gua anj","aplikasi gilaaa syaa beli kuota di dana, ehhh saldo udah ngurang tapi kuota saya ga masukk, disuruh balikin dana ga bisa, dan saya suruh sudah ngehubungin pihak bima, tapi di bima tidak ada riwayat transaksi masuk kuota, pokonya ini aplkasi tololl, balikin dana gua anj",1,1,0,1
"sangat kecewa sekarang kirim uang ke rekening bank kena biaya tidak seperti dulu, mulai kosongkan saldo dan uninstal aplikasi dana","sangat kecewa sekarang kirim uang ke rekening bank kena biaya tidak seperti dulu, mulai kosongkan saldo dan uninstal aplikasi dana",1,0,0,1
bikin qris bisnisnya lama bgtt yaampun. keburu butuh,bikin qris bisnisnya lama bgtt yaampun. keburu butuh,1,1,0,1
"jelek sekali aplikasi tidak aman! Qris lewat dana ke bank lain,di aplikasi dana transaksi sukses tapi di bank yang bersangkutan tidak ada uang masuk di jam dan nominal yg saya transfer, padahal sudah sukses di aplikasi dana nya,sudah hubungi cs dana tapi lelet sekali penanganannya,uangpun tidak balik ke akun dana saya, harusnya kalo memang gagal uangnya balik ke akun dana saya dong? ini gak tahu nyangkut kemana tu uang ,harus nunggu lg 18 hr kerja,gak lg deh pake aplikasi ini udh byk kasus terny","jelek sekali aplikasi tidak aman! qris lewat dana ke bank lain,di aplikasi dana transaksi sukses tapi di bank yang bersangkutan tidak ada uang masuk di jam dan nominal yg saya transfer, padahal sudah sukses di aplikasi dana nya,sudah hubungi cs dana tapi lelet sekali penanganannya,uangpun tidak balik ke akun dana saya, harusnya kalo memang gagal uangnya balik ke akun dana saya dong? ini gak tahu nyangkut kemana tu uang ,harus nunggu lg 18 hr kerja,gak lg deh pake aplikasi ini udh byk kasus terny",1,1,1,1
tidak ada menu bantuan?,tidak ada menu bantuan?,1,0,1,0
"apk ga aman,ga ada tanggung jawab. saldo tiba2 disedot oleh google play tanpa ngasih tau atau ngasih saran buat verifikasi dulu.","apk ga aman,ga ada tanggung jawab. saldo tiba2 disedot oleh google play tanpa ngasih tau atau ngasih saran buat verifikasi dulu.",2,1,0,1
DANA CICIL HANYA TAMPILAN GAK BISA DIGUNAKAN SAMA SEKALI AUTO UNINSTALL,dana cicil hanya tampilan gak bisa digunakan sama sekali auto uninstall,2,1,0,1
kenapa mangkin kemari mangkin parah ni apk. dalam 3 hari ini. apk nya trus tidak bisa di buka. jaringan bagus. tapi tetap gak bisa di buka. tolong la perbaiki lagi. agar pengguna bisa puas,kenapa mangkin kemari mangkin parah ni apk. dalam 3 hari ini. apk nya trus tidak bisa di buka. jaringan bagus. tapi tetap gak bisa di buka. tolong la perbaiki lagi. agar pengguna bisa puas,1,1,0,1
"aplikasi tolol udah scan wajah malah ada tulisa wajah tidak terdeteksi hapus aja nih aplikasi, aplikasi sampah","aplikasi tolol udah scan wajah malah ada tulisa wajah tidak terdeteksi hapus aja nih aplikasi, aplikasi sampah",1,1,0,1
parah jadi lemot aplikasinya sekarang...gak bisa buat cepetan,parah jadi lemot aplikasinya sekarang...gak bisa buat cepetan,2,1,0,1
"baru aja update tanggal 9 feb kemaren, tanggal 12 feb udah disuruh update lagi, setiap hari aja bisa enggak updatenya!! 😏😒","baru aja update tanggal 9 feb kemaren, tanggal 12 feb udah disuruh update lagi, setiap hari aja bisa enggak updatenya!!",1,0,0,1
"saya melakukan pembayaran topup game pake qris duit gw udah berkurang tapi dari tokonya katanya gak kekirim ini, gimana gak ada tanggapan lagi,😡😡😡😡 gak ikhlas gw, dari tanggal 20 feb sampe sekarang gak ada refund, udah lapor pun percuma, sehat sehat dah","saya melakukan pembayaran topup game pake qris duit gw udah berkurang tapi dari tokonya katanya gak kekirim ini, gimana gak ada tanggapan lagi, gak ikhlas gw, dari tanggal 20 feb sampe sekarang gak ada refund, udah lapor pun percuma, sehat sehat dah",1,1,1,1
dana ngga bisa qiuris knpa y,dana ngga bisa qiuris knpa y,1,1,0,0
gimana sihh ku isi saldo 72 ribu saldo masih 32 ribu kok bertambanya 98 rb gimana itu,gimana sihh ku isi saldo 72 ribu saldo masih 32 ribu kok bertambanya 98 rb gimana itu,1,1,0,1
"NOT RECOMMEN!! JELEK BANGET, disitu jelas² aku beli kuota yang 6rb, pas pembayaran juga 6rb tulisannya. pas selesai pembayaran malah kekuras dana aku 16rb lebih! aku udh laporin, minta bantuan tetep aja ga di terima, bantuannya bikin binggung, ga bisa di andelin, nanya apa jawab apa. aplikasi penipuan, jangan download, KEJADIAN INI GA SEKALI DUA KALI, TOLONG Kembalikan saldo aku!!","not recommen!! jelek banget, disitu jelas aku beli kuota yang 6rb, pas pembayaran juga 6rb tulisannya. pas selesai pembayaran malah kekuras dana aku 16rb lebih! aku udh laporin, minta bantuan tetep aja ga di terima, bantuannya bikin binggung, ga bisa di andelin, nanya apa jawab apa. aplikasi penipuan, jangan download, kejadian ini ga sekali dua kali, tolong kembalikan saldo aku!!",1,1,1,1
aplikasi jelek gak berguna sama sekali saya udh tabung di dana 50k malah kebayar sm goolge pula gimn si itu uang satu2nya emang gak jelas klo udh update,aplikasi jelek gak berguna sama sekali saya udh tabung di dana 50k malah kebayar sm goolge pula gimn si itu uang satu2nya emang gak jelas klo udh update,1,1,0,1
dana skrng makin gajelas suka keluar sendiri setiap pembayaran qris,dana skrng makin gajelas suka keluar sendiri setiap pembayaran qris,1,1,0,1
sayah memakai dana lebih dari 3 tahun tapi kenapa fitur dana cicil nya tidak ada tolong kerja samanya,sayah memakai dana lebih dari 3 tahun tapi kenapa fitur dana cicil nya tidak ada tolong kerja samanya,3,0,1,0
bolak balik tertutup kenapa kak,bolak balik tertutup kenapa kak,3,1,0,0
"mau sampai kapan eror mulu ini DANA, tolong lah di percepat saya juga mau pakai ada keperluan","mau sampai kapan eror mulu ini dana, tolong lah di percepat saya juga mau pakai ada keperluan",1,1,0,1
banyak uang ilang di dana,banyak uang ilang di dana,1,1,0,1
knp dana cicil g muncul...? kok susah ya ngatur.y,knp dana cicil g muncul...? kok susah ya ngatur.y,2,0,1,1
Sekarang Dana Bisnis saya gak bisa ditarik. hadeh,sekarang dana bisnis saya gak bisa ditarik. hadeh,1,1,0,1
"Update terus kerjaannya, di-update bukannya jd benar malah tambah banyak bug, force closed lah, susah login lah, lama-lama ditinggal ini dana","update terus kerjaannya, di update bukannya jd benar malah tambah banyak bug, force closed lah, susah login lah, lama lama ditinggal ini dana",1,1,0,1
apk tolol saldo hasil top up ilang ga jelas,apk tolol saldo hasil top up ilang ga jelas,1,1,0,1
"hati2 saya pernah kena dana patungan sama orang yang tidak saya kenal saldo hilang 500rb.. dan total dana patungan nya 10 jt untuk 2 orang jadi masing masing 5 jt.. jadi saya masih kurang 4,5 jt lagi.. jalan terbaik ya ganti no lagi..","hati2 saya pernah kena dana patungan sama orang yang tidak saya kenal saldo hilang 500rb.. dan total dana patungan nya 10 jt untuk 2 orang jadi masing masing 5 jt.. jadi saya masih kurang 4,5 jt lagi.. jalan terbaik ya ganti no lagi..",1,1,0,1
"siapa yg ikutan ngabuburich 🤣, akal² an doang","siapa yg ikutan ngabuburich , akal an doang",1,0,0,1
apk dana tolol setres,apk dana tolol setres,1,0,0,1
parah tidak bisa membuka APLIKASI,parah tidak bisa membuka aplikasi,1,1,0,1
"transaksi sering gagal lelet, gangguan mulu tolong di perbaiki pdahal apk ini sangat membantu","transaksi sering gagal lelet, gangguan mulu tolong di perbaiki pdahal apk ini sangat membantu",2,1,0,1
"dana bener bner mulai jelek bangt leletnya minta ampun g kaya dulu sangat buruk sekarang,di klik tombol kirim ok,setelah itu macet terus","dana bener bner mulai jelek bangt leletnya minta ampun g kaya dulu sangat buruk sekarang,di klik tombol kirim ok,setelah itu macet terus",3,1,0,1
fitur dana cicil tidak muncul di apk dana saya smentara bintang 3 dlu,fitur dana cicil tidak muncul di apk dana saya smentara bintang 3 dlu,3,0,1,1
akhir akhir ini sulit bangat melakukan transaksi,akhir akhir ini sulit bangat melakukan transaksi,1,1,0,1
