content,cleaned_content,score,accuracy,completeness,satisfaction
aplikasi nya gk bisa di buka..mesti di hapus dlu trus instal ulang..beberapa hari kemudian bgtu lg gk bisa..sdh 3x..tdk da perbaikan,aplikasi nya gk bisa di buka..mesti di hapus dlu trus instal ulang..beberapa hari kemudian bgtu lg gk bisa..sdh 3x..tdk da perbaikan,1,1,0,1
"ka saya ada ulasan saya baru top up cuma uangnya ga masuk"" padahal nomer nya udh bnr ini gmna ya tolong di bantu",ka saya ada ulasan saya baru top up cuma uangnya ga masuk padahal nomer nya udh bnr ini gmna ya tolong di bantu,3,1,0,1
min fitur dana cicil di akun dana saya gak muncul,min fitur dana cicil di akun dana saya gak muncul,3,0,1,0
sudah 7 bulan ingin fitur dana cicil blm juga !!!! pengajuan pun sudah sering kali,sudah 7 bulan ingin fitur dana cicil blm juga !!!! pengajuan pun sudah sering kali,1,0,1,1
sudah yang kedua kali nya saya top up Brizzi di dana dan uang saya hilang begitu saja. padahal di status pembayaran sukses/berhasil. tapi kenyataannya saldo Brizzi saya tidak bertambah satu rupiah pun. saya terakhir top up 50 ribu di tgl 3 feb 2026 dan sampai sekarang uang saya tidak di kembalikan. sudah chat melalui Diana admin di apk dana tapi tidak juga ada pemberitahuan perkembangan progress pengembalian dana saya.,sudah yang kedua kali nya saya top up brizzi di dana dan uang saya hilang begitu saja. padahal di status pembayaran sukses berhasil. tapi kenyataannya saldo brizzi saya tidak bertambah satu rupiah pun. saya terakhir top up 50 ribu di tgl 3 feb 2026 dan sampai sekarang uang saya tidak di kembalikan. sudah chat melalui diana admin di apk dana tapi tidak juga ada pemberitahuan perkembangan progress pengembalian dana saya.,1,1,1,1
Verifikasi wajah gagal terus saya ingin verifikasi dengan email,verifikasi wajah gagal terus saya ingin verifikasi dengan email,1,1,1,1
eror saat pembayaran dan saldo tidak terkirim ke penerima namun tidak kembali lagi ke aplikasi,eror saat pembayaran dan saldo tidak terkirim ke penerima namun tidak kembali lagi ke aplikasi,1,1,0,1
kenapa nggak bisa kebuka y ka,kenapa nggak bisa kebuka y ka,2,1,0,1
saya pake aplikasi dana sudah lama transaksi jg sudah banyak .. sayaemng talat sdikit di dana cicil oadahal saya sudah lunasin smua knapa dana cicil ny gabisa di pake lagi di limit ada di smarflay nol bisa di jlasin ? makin kesini parasaan dana makin ngawur . . mohonaktofkan lagi dana cicil kasian yg emng bner ada perlu,saya pake aplikasi dana sudah lama transaksi jg sudah banyak .. sayaemng talat sdikit di dana cicil oadahal saya sudah lunasin smua knapa dana cicil ny gabisa di pake lagi di limit ada di smarflay nol bisa di jlasin ? makin kesini parasaan dana makin ngawur . . mohonaktofkan lagi dana cicil kasian yg emng bner ada perlu,2,1,0,1
kenapa sekarang ribet KLO mau msuk.nggk Kya biasa pkai pin udah bisa,kenapa sekarang ribet klo mau msuk.nggk kya biasa pkai pin udah bisa,2,0,0,1
bagus tapi dana cicil nya gak ada,bagus tapi dana cicil nya gak ada,1,0,1,0
dana cicil nya ga bisa lagi di gunakan,dana cicil nya ga bisa lagi di gunakan,2,1,0,0
jelek kenapa dana cicil saya ga ada limit nya,jelek kenapa dana cicil saya ga ada limit nya,1,0,1,1
buat tf sama beli pulsa suka delay 3-5 menitan gatau orang buru buru aneh aplikasi,buat tf sama beli pulsa suka delay 3 5 menitan gatau orang buru buru aneh aplikasi,1,1,0,1
saldo tidak sesuai dengan top up. di chat malah bikin pusing,saldo tidak sesuai dengan top up. di chat malah bikin pusing,1,1,1,1
mau QRIS aja susah x,mau qris aja susah x,3,1,0,1
tidak bisa di login,tidak bisa di login,1,1,0,1
"gini setiap kalian aku mau memakai nya dengan jaringan wifi selalu ada tulisan , jaringan tidak tersambung atau sejenisnya,dan itu menyebalkan,dan ada lagi di bagian aku mau isi ulang saldo TP TDK BISA KARENA JARINGAN, JARINGAN WIFI SAJA BAGUS LANCAR LIHAT GOPAY DIA LANCAR,AKU JUGA ENGGAK SUDIH PAKE APLIKASI DANA KALAU SEANDAI NYA TEMAN KU TIDAK MINTA TOLONG PADA KU!🗿","gini setiap kalian aku mau memakai nya dengan jaringan wifi selalu ada tulisan , jaringan tidak tersambung atau sejenisnya,dan itu menyebalkan,dan ada lagi di bagian aku mau isi ulang saldo tp tdk bisa karena jaringan, jaringan wifi saja bagus lancar lihat gopay dia lancar,aku juga enggak sudih pake aplikasi dana kalau seandai nya teman ku tidak minta tolong pada ku!",1,1,0,1
