content,cleaned_content,score,accuracy,completeness,satisfaction
apk aneh gabisa scan qris,apk aneh gabisa scan qris,1,1,0,1
akunmu tidak bisa di gunakan,akunmu tidak bisa di gunakan,1,1,0,1
susah dibukanya sekarang harus hapus aplikasi download ulang kamprett masih susah dibuka aplikasi nya,susah dibukanya sekarang harus hapus aplikasi download ulang kamprett masih susah dibuka aplikasi nya,1,1,0,1
Tolong tambahkan untuk topup game efoottball di apk dana......,tolong tambahkan untuk topup game efoottball di apk dana......,3,0,1,0
ini dana gw gk bisa login tolong knapa ini,ini dana gw gk bisa login tolong knapa ini,1,1,0,1
sering ilang uang kalp nyimpen disini,sering ilang uang kalp nyimpen disini,1,1,0,1
"APK BURUK BIN BURIK,. GOOODBYYEEEE","apk buruk bin burik,. gooodbyyeeee",1,0,0,1
makin hari makin mengecewakan aplikasi ini ko bisa transaksi tapa pemilik dan memasukan pin bisa teransaksi klo masalah saya dan saldo saya tidak kembali akan saya hapus aplikasi kasi ini klo aplikasi yg sehat harusnya ada notifikasi kasi atau menghubungi bukan main potong aja dasar aplikasi gg saya tungu sampe besok klo saldo saya tidak kembali saya media sosialkan biar ga ada yg pake dana lagi,makin hari makin mengecewakan aplikasi ini ko bisa transaksi tapa pemilik dan memasukan pin bisa teransaksi klo masalah saya dan saldo saya tidak kembali akan saya hapus aplikasi kasi ini klo aplikasi yg sehat harusnya ada notifikasi kasi atau menghubungi bukan main potong aja dasar aplikasi gg saya tungu sampe besok klo saldo saya tidak kembali saya media sosialkan biar ga ada yg pake dana lagi,1,1,0,1
"sudah hilang ngapain di suruh verifikasi wajah pake alasan pemulihan akun buat ambil saldo, pihak dana kok bisa kebobolan walaupun saldo 500rb buat kaum gk mampu itu hasil jerih payah. bukan hasil nipu ataupun judi online!!","sudah hilang ngapain di suruh verifikasi wajah pake alasan pemulihan akun buat ambil saldo, pihak dana kok bisa kebobolan walaupun saldo 500rb buat kaum gk mampu itu hasil jerih payah. bukan hasil nipu ataupun judi online!!",1,1,0,1
Dana ada masalah nga bisa masuk hp opo s1,dana ada masalah nga bisa masuk hp opo s1,1,1,0,1
mohon di perbaiki aplikasi ini sangat membuat saya emosi pada saat login saya harus memasukan sandi sesudah memasukkan sandi saya harus scan wajah sesudah itu saya kenapa harus memasukan sandi kembali terus sandi nya tapi terus salah sandi nya mohon di perbaiki saya sangat membutuhkan aplikasi ini bukan kah aplikasi ini ada keamanan nya ya kalo begitu tunjukan keamanan nya kepada saya saya tunggu sampai jam 00:00 nanti harus segera diatasi itu saja dari saya mohon di baca,mohon di perbaiki aplikasi ini sangat membuat saya emosi pada saat login saya harus memasukan sandi sesudah memasukkan sandi saya harus scan wajah sesudah itu saya kenapa harus memasukan sandi kembali terus sandi nya tapi terus salah sandi nya mohon di perbaiki saya sangat membutuhkan aplikasi ini bukan kah aplikasi ini ada keamanan nya ya kalo begitu tunjukan keamanan nya kepada saya saya tunggu sampai jam 00 00 nanti harus segera diatasi itu saja dari saya mohon di baca,2,1,0,1
tiba tiba gabisa ngirim ewallet 😭😭😭😭😭😭,tiba tiba gabisa ngirim ewallet,3,1,0,1
"gak jelas nih aplikasi ,jaringan bagus ,tapi koneksi terputus,udah nyoba sesuai kata gogle sama diana, masih aja koneksi internet terputus ,udah mending ganti aja ke gopay gak recommend pake dana ,gak ush banyak update kalo masih eror kaya gitu ,gopay aja gak ada kuota masih bisa pakek ,dana sialan gw tunggu respon lu","gak jelas nih aplikasi ,jaringan bagus ,tapi koneksi terputus,udah nyoba sesuai kata gogle sama diana, masih aja koneksi internet terputus ,udah mending ganti aja ke gopay gak recommend pake dana ,gak ush banyak update kalo masih eror kaya gitu ,gopay aja gak ada kuota masih bisa pakek ,dana sialan gw tunggu respon lu",1,1,1,1
tolong dong akun saya nama rek Ita widianingsih di kasih fitur dana instan masa udh peguna lama blum muncul,tolong dong akun saya nama rek ita widianingsih di kasih fitur dana instan masa udh peguna lama blum muncul,2,0,1,1
kenapa akun saya gk bisa di buka padahal nomor masih aktif,kenapa akun saya gk bisa di buka padahal nomor masih aktif,1,1,0,1
"ko akhir"" ini dana banyak Gangguan kalo min",ko akhir ini dana banyak gangguan kalo min,3,1,0,1
"Sering terpotong dana tanpa konfirmasi,saya kecewa dengan dana anjinggg","sering terpotong dana tanpa konfirmasi,saya kecewa dengan dana anjinggg",1,1,0,1
hebat tapi butuh ktp,hebat tapi butuh ktp,3,0,1,0
"akhir2 ini aplikasi dana sangat menjengkelkan..saya sering mengalami transaksi yang pending sampai beberapa hari,,saat di komplain yang bales bukan cs tapi sistem,gak ketemu solusi...kita menggunakan dana biar untung eh malah buntung,karena transaksi yang sering bermasalah","akhir2 ini aplikasi dana sangat menjengkelkan..saya sering mengalami transaksi yang pending sampai beberapa hari,,saat di komplain yang bales bukan cs tapi sistem,gak ketemu solusi...kita menggunakan dana biar untung eh malah buntung,karena transaksi yang sering bermasalah",1,1,1,1
"saya transaksi menggunakan dana lebih dari 5 tahun ,tapi fitur dana cicil ataupun dana instan tidak pernah muncul,saya sangat kecewa dengan dana","saya transaksi menggunakan dana lebih dari 5 tahun ,tapi fitur dana cicil ataupun dana instan tidak pernah muncul,saya sangat kecewa dengan dana",1,0,1,1
sangat membantu dan terbaik,sangat membantu dan terbaik,3,0,0,0
saya telah menjual aset Reksadana saya beberapa hari yg lalu di dana saya. Tetapi saldo penjualannya belum saya terima sampai sekarang. tolong informasinya segera,saya telah menjual aset reksadana saya beberapa hari yg lalu di dana saya. tetapi saldo penjualannya belum saya terima sampai sekarang. tolong informasinya segera,2,1,0,1
"duit suka hilang tiba tiba,klo akun terhubung akun lain seharusnya komfir dlu dan pasti minta kode..ini mh kayanya kerja sm dengan maling apk ,,maling secara halus","duit suka hilang tiba tiba,klo akun terhubung akun lain seharusnya komfir dlu dan pasti minta kode..ini mh kayanya kerja sm dengan maling apk ,,maling secara halus",1,1,0,1
"min maaf,saya kan topup game mobile legends dari dana tapi ko ga masuk masuk ya diamondnya,kata orang tukar voucher dulu tapi ga ada notif soal voucher ataupun tujuan buat ke voucher,kalo begitu harus apa min sayang banget.","min maaf,saya kan topup game mobile legends dari dana tapi ko ga masuk masuk ya diamondnya,kata orang tukar voucher dulu tapi ga ada notif soal voucher ataupun tujuan buat ke voucher,kalo begitu harus apa min sayang banget.",3,1,1,1
"udah premium dana cicil gak keluar "" juga",udah premium dana cicil gak keluar juga,1,0,1,1
sekarang dana jadi payah seminggu gak di buka jadi harus lewat plestur terus sangat terganggu,sekarang dana jadi payah seminggu gak di buka jadi harus lewat plestur terus sangat terganggu,2,1,0,1
jelek banget apk sampah,jelek banget apk sampah,1,0,0,1
"kenapa hari ini susah kali kirim uang, tolongdi perbaiki","kenapa hari ini susah kali kirim uang, tolongdi perbaiki",3,1,0,1
top up e tol 300rb hilang hingga hari ini tidak kembali,top up e tol 300rb hilang hingga hari ini tidak kembali,1,1,0,1
