content,cleaned_content,score,accuracy,completeness,satisfaction
knp akun dana saya belum ada fitur dana cicil? pdahal transaksi saya udah besar?,knp akun dana saya belum ada fitur dana cicil? pdahal transaksi saya udah besar?,3,0,1,0
tolong duit saya kembalikan!,tolong duit saya kembalikan!,1,1,0,1
"makin gak bisa di andal kan, kendala trus","makin gak bisa di andal kan, kendala trus",3,1,0,1
Ko sekarang makin parahh ya...ati ati dah makin sini parah di dana ga bagus. saya gabisa masuk uang raib,ko sekarang makin parahh ya...ati ati dah makin sini parah di dana ga bagus. saya gabisa masuk uang raib,1,1,0,1
"di saat proses transaksi malah ke browser , mana lama lagi, klo gk bisa mending gk usah bikin apk, bikin susah bnyak orang aj","di saat proses transaksi malah ke browser , mana lama lagi, klo gk bisa mending gk usah bikin apk, bikin susah bnyak orang aj",1,1,0,1
dana gua gk bsa di buka padahl ada saldo 427rb pencurian.,dana gua gk bsa di buka padahl ada saldo 427rb pencurian.,1,1,0,1
"susah banget pakek dana kalok nomor telepon hilang=hangus walau ada opsi pusat bantuan tidak membantu sama sekali yang ngobrol robot bukan customer service asli sudah panjang lebar jelasin gak di dengerin,padahal aku perlu banget sama akun dana aku buat bayar utang gara2 nomornya dah hangus gak bisa login mana opsi login cuman di minta otp nomor telphone WhatsApp/SMS lol banget gak bisa login percuma menautkan gmail/verifikasi ktp kalok yang paling di utamakan cuman nomor telepon","susah banget pakek dana kalok nomor telepon hilang hangus walau ada opsi pusat bantuan tidak membantu sama sekali yang ngobrol robot bukan customer service asli sudah panjang lebar jelasin gak di dengerin,padahal aku perlu banget sama akun dana aku buat bayar utang gara2 nomornya dah hangus gak bisa login mana opsi login cuman di minta otp nomor telphone whatsapp sms lol banget gak bisa login percuma menautkan gmail verifikasi ktp kalok yang paling di utamakan cuman nomor telepon",1,1,1,1
apk dana semakin lama semakin bnyk ganguan klo gni mending pake apk yg lain aja,apk dana semakin lama semakin bnyk ganguan klo gni mending pake apk yg lain aja,1,1,0,1
UDAH EROR TIAP HARI PEMBAYARAN QR GA BISA DI AKSES UDAH EROR SISTEMNYA,udah eror tiap hari pembayaran qr ga bisa di akses udah eror sistemnya,1,1,0,1
"sangat jelek banyak kebobolan, sistem pengembalian dana rumit","sangat jelek banyak kebobolan, sistem pengembalian dana rumit",1,1,1,1
"ini gimna aplikasi dana mau bayar dana cicil ko aplikasi nya malah mantul trus kluar,susah login nya,,tolong perbaiki KA,,lgi gangguan apa gmna KA,,tolong d perbaiki,,nanti giliran telat bayar Kya gini saya yang d salahkan,sedangkan aplikasi nya yang susah d buka,susah jga mau bayar,mental trus menerus","ini gimna aplikasi dana mau bayar dana cicil ko aplikasi nya malah mantul trus kluar,susah login nya,,tolong perbaiki ka,,lgi gangguan apa gmna ka,,tolong d perbaiki,,nanti giliran telat bayar kya gini saya yang d salahkan,sedangkan aplikasi nya yang susah d buka,susah jga mau bayar,mental trus menerus",2,1,0,1
apl nya buruk. masak top up dari brimo duitnya gak masuk tp saldo brimoku udh terpotong,apl nya buruk. masak top up dari brimo duitnya gak masuk tp saldo brimoku udh terpotong,1,1,0,1
"fitur deteksi wajahnya perbaiki lagi, kalo ga sanggup tolong di hapus aja fiturnya","fitur deteksi wajahnya perbaiki lagi, kalo ga sanggup tolong di hapus aja fiturnya",1,1,0,1
"aplikasi dana mengecewakan, transaksi transfer (pending)buat laporan estimasi 3 hari 😡","aplikasi dana mengecewakan, transaksi transfer pending buat laporan estimasi 3 hari",1,1,0,1
kenapa dana cicil saya belum ada,kenapa dana cicil saya belum ada,3,0,1,0
Uang saya hilang di Dana. Topup e-money tapi ga masuk ke e-moneynya sementara saldo di Dana sudah terpotong. Sudah dilakukan berbagai cara tetap saja. Akhirnya harus mengikhlaskan.,uang saya hilang di dana. topup e money tapi ga masuk ke e moneynya sementara saldo di dana sudah terpotong. sudah dilakukan berbagai cara tetap saja. akhirnya harus mengikhlaskan.,2,1,0,1
"hai teman"" semua saya mau berbagi pengalaman, saya kehilangan uang 100 ribu pada tanggal 18, jan 2026, dan saya coba minta bantuan dan saya chat tidak bisa buat transfer tidak bisa juga, cuma ada gangguan sinyal padahal sinyal bagus, walaupun dana adminya cuma sedikit tapi tidak aman, tolong admin dana di perbaiki lagi 🙏","hai teman semua saya mau berbagi pengalaman, saya kehilangan uang 100 ribu pada tanggal 18, jan 2026, dan saya coba minta bantuan dan saya chat tidak bisa buat transfer tidak bisa juga, cuma ada gangguan sinyal padahal sinyal bagus, walaupun dana adminya cuma sedikit tapi tidak aman, tolong admin dana di perbaiki lagi",1,1,1,1
"tolong dong dana saya gagal top up tapi saldo saya sudah terpotong,balikin saldo nya kek gimana sih dana","tolong dong dana saya gagal top up tapi saldo saya sudah terpotong,balikin saldo nya kek gimana sih dana",1,1,0,1
sdh gnti bbrpa nomer tp stelah log out selalu tdk bisa login lagi... dan sayangnya msh ada saldo TPI tdk bisa digunakan untuk transaksi. Solusinya bagaimana ini min,sdh gnti bbrpa nomer tp stelah log out selalu tdk bisa login lagi... dan sayangnya msh ada saldo tpi tdk bisa digunakan untuk transaksi. solusinya bagaimana ini min,1,1,0,1
tolong lah qr nya jangan tidak dapat diakses terus dong,tolong lah qr nya jangan tidak dapat diakses terus dong,1,1,0,1
maaf saya kasih bintang 1 terus saya unistal gara gara saya minta bantuan ke customer service DIANA saya di suruh nunggu lama udah gitu ga sesuai harapan alias di PHP IN,maaf saya kasih bintang 1 terus saya unistal gara gara saya minta bantuan ke customer service diana saya di suruh nunggu lama udah gitu ga sesuai harapan alias di php in,1,0,1,1
"saya kasih 3 dulu soalnya udah 5,tahun saya mengunakan dana tapi belum ada akun dana cicil nya nanti di tambah lagi kalau udah ada akun dana cicil","saya kasih 3 dulu soalnya udah 5,tahun saya mengunakan dana tapi belum ada akun dana cicil nya nanti di tambah lagi kalau udah ada akun dana cicil",3,0,1,0
saya transfer dari akun dana ke bank mandiri statusnya pending sudah dua hari mohon kejelasan nya,saya transfer dari akun dana ke bank mandiri statusnya pending sudah dua hari mohon kejelasan nya,1,1,0,1
"saya mau lepas KTP lama bangetttt, akun dana yang dulu mau saya buat tidak premium lagi tapiii kenapa di persulit sih😭😭","saya mau lepas ktp lama bangetttt, akun dana yang dulu mau saya buat tidak premium lagi tapiii kenapa di persulit sih",1,0,1,1
"maaf ya selama ini DANA saya kasih bintang 5,, tpi knp koq blakangan ini.. makin di update, makin susah masuk/ login.. malah gk bisa masuk sama sekali.. tlong dong di perbaiki secepatnya.. kan susah jdinya.. malah ada uangnya jga di dlam.. tpi klw gk bisa masuk.. gmna uang saya..","maaf ya selama ini dana saya kasih bintang 5,, tpi knp koq blakangan ini.. makin di update, makin susah masuk login.. malah gk bisa masuk sama sekali.. tlong dong di perbaiki secepatnya.. kan susah jdinya.. malah ada uangnya jga di dlam.. tpi klw gk bisa masuk.. gmna uang saya..",3,1,0,1
saldo bisa ketarik disini knp?,saldo bisa ketarik disini knp?,1,1,0,0
saya Mengajukan Pinjaman Di Dana Cicil namun Sebelum tanggal dan Jatuh Tempo Sudah Saya lunasi semua. Waktu Pengajuan Kembali Malah Dana Cicil Tidak tersedia Atau tidak berlaku. Aneh. kita Bayar Juga +bunga . malah tidak bisa pengajuan kembali.,saya mengajukan pinjaman di dana cicil namun sebelum tanggal dan jatuh tempo sudah saya lunasi semua. waktu pengajuan kembali malah dana cicil tidak tersedia atau tidak berlaku. aneh. kita bayar juga bunga . malah tidak bisa pengajuan kembali.,1,1,1,1
"saya ingin ganti pin tidak bisa, saya kasih bintang 1,dan saya ingin login ke akun dana saya tiba tiba tidak bisa","saya ingin ganti pin tidak bisa, saya kasih bintang 1,dan saya ingin login ke akun dana saya tiba tiba tidak bisa",1,1,0,1
"Tolong segera di perbaiki lagi masa GK bisa masuk, bisa masuk cuman pas di download ulang aplikasi nya baru bisa abis itu GK bisa lagi","tolong segera di perbaiki lagi masa gk bisa masuk, bisa masuk cuman pas di download ulang aplikasi nya baru bisa abis itu gk bisa lagi",1,1,0,1
tidak bisa menggunakan limit dana cicil,tidak bisa menggunakan limit dana cicil,3,1,0,0
"saldo hilang sendiri 1,4","saldo hilang sendiri 1,4",1,1,0,1
"aplikasi ini ngak bisa di buka heran,,padahal udah di hapus di download ulang terus di buka bisa pas di abdet udah ngak bisa di buka lagi,,malah mental pas mau masuk di aplikasi nya,,makin hari makin eror ini aplikasi.....","aplikasi ini ngak bisa di buka heran,,padahal udah di hapus di download ulang terus di buka bisa pas di abdet udah ngak bisa di buka lagi,,malah mental pas mau masuk di aplikasi nya,,makin hari makin eror ini aplikasi.....",1,1,0,1
"Gimanaaa ini,, udah 2 kalii saya di rugikan, pertama saldo saya ke sedot untuk melakukan pembayaran Aplikasi di google play sebanyak 300rb laluuu sekarang kena lagi 33rb untuk melakukan pembayaran aplikasi premium,, kaloo begini trusss uninstall ajaa lahh,, betmud","gimanaaa ini,, udah 2 kalii saya di rugikan, pertama saldo saya ke sedot untuk melakukan pembayaran aplikasi di google play sebanyak 300rb laluuu sekarang kena lagi 33rb untuk melakukan pembayaran aplikasi premium,, kaloo begini trusss uninstall ajaa lahh,, betmud",2,1,0,1
makin ga jelas sekarang dana jadi ga aman buat bertransaksi udh begitu mau laporan aja ga bisa ini. sumpah saya melaporkan malah tidak bisa dan selalu coba lagi.,makin ga jelas sekarang dana jadi ga aman buat bertransaksi udh begitu mau laporan aja ga bisa ini. sumpah saya melaporkan malah tidak bisa dan selalu coba lagi.,1,1,1,1
aplikasinya buruk keamanan ga ada setiap kehilangan uang pasti ga bisa di kembalikan kembali,aplikasinya buruk keamanan ga ada setiap kehilangan uang pasti ga bisa di kembalikan kembali,2,1,1,1
"aplikasi tolol,, ngga bisa ngirim tarik maslah upgrade. sdah berhasildi upgrade ee tetap aja lagi disuruh upgrade lagi tot","aplikasi tolol,, ngga bisa ngirim tarik maslah upgrade. sdah berhasildi upgrade ee tetap aja lagi disuruh upgrade lagi tot",1,1,1,1
kenapa saya susah untuk mengunduh barcode QR dana bisnis ?,kenapa saya susah untuk mengunduh barcode qr dana bisnis ?,3,1,0,0
tolol..mau ngirim saldo aja ribet. udah upgrade ke premium ttep gak bisa. gak guna,tolol..mau ngirim saldo aja ribet. udah upgrade ke premium ttep gak bisa. gak guna,2,1,0,1
Robet mau proses pemindahan akun aja gagal terus,robet mau proses pemindahan akun aja gagal terus,1,1,0,1
saldo hilang tanpa ada pemberitahuan apa pun cs juga muter muter gada kejelasan aplikasi sampah hina,saldo hilang tanpa ada pemberitahuan apa pun cs juga muter muter gada kejelasan aplikasi sampah hina,1,1,1,1
"sekarang buka aplikasi dana lama sekali,","sekarang buka aplikasi dana lama sekali,",2,1,0,1
"keamanannya jelek banget, akun dana aku beberapa kali mau di bobol udah ganti pw berkali' keamanan juga udah 100 mana tiba tiba ke log out sendirii","keamanannya jelek banget, akun dana aku beberapa kali mau di bobol udah ganti pw berkali keamanan juga udah 100 mana tiba tiba ke log out sendirii",1,1,0,1
dana sangat buruk masa saya mau top up ff harusnya kan masuk ke google mala masuk ke browser mana gak ada gambar sama sekali pun,dana sangat buruk masa saya mau top up ff harusnya kan masuk ke google mala masuk ke browser mana gak ada gambar sama sekali pun,1,1,0,1
rekan dana ga bisa dipake lewat riwayat. ada notif jaringan sedang sibuk,rekan dana ga bisa dipake lewat riwayat. ada notif jaringan sedang sibuk,3,1,0,0
