content,cleaned_content,score,accuracy,completeness,satisfaction
"tolong dibenerin sistem nya, jgn dikit2 error trs hadeh","tolong dibenerin sistem nya, jgn dikit2 error trs hadeh",2,1,0,1
"lag banget anj, masa login aja gabisa, alasan koneksi buruk lah apalah, padahal jaringan gw lancar lancar ajaa, tolong dehhhhh","lag banget anj, masa login aja gabisa, alasan koneksi buruk lah apalah, padahal jaringan gw lancar lancar ajaa, tolong dehhhhh",1,1,0,1
Gimana ni dah gk bisa di pake lagi dana cicil,gimana ni dah gk bisa di pake lagi dana cicil,1,1,0,1
DANA GUA GABISA PREMIUM INI GIMANA WOIIII,dana gua gabisa premium ini gimana woiiii,1,1,0,1
pas mau top up ff malah gak bisa bayar padahal saldo lebih dari harga GK tau kenapa padahal udah update!!! stresssss,pas mau top up ff malah gak bisa bayar padahal saldo lebih dari harga gk tau kenapa padahal udah update!!! stresssss,1,1,0,1
"Aplikasi jelek gak bisa verifikasi muka di hp Redmi 9A, 13MP AI rear camera, 5MP selfie camera aplikasi sangat jelek, buruk tidak dapat memverifikasi muka, dana vis tidak dapat di offin/matiin","aplikasi jelek gak bisa verifikasi muka di hp redmi 9a, 13mp ai rear camera, 5mp selfie camera aplikasi sangat jelek, buruk tidak dapat memverifikasi muka, dana vis tidak dapat di offin matiin",1,1,0,1
"pengguna lama tapi dana cicil belom bisa malah pengguna baru udah pada bisa pake dana cicil,percuma dong hampir setiap hari transaksi pake dana gaada keuntungan nya mending pindah ke gopay lagi dah pengguna dapat keuntungan","pengguna lama tapi dana cicil belom bisa malah pengguna baru udah pada bisa pake dana cicil,percuma dong hampir setiap hari transaksi pake dana gaada keuntungan nya mending pindah ke gopay lagi dah pengguna dapat keuntungan",3,0,1,1
apk ngk jelas kadang malah kesedot gak jelas cuhh,apk ngk jelas kadang malah kesedot gak jelas cuhh,1,1,0,1
tolong keamannya diperbagus masa iya dana saya diretas orang terus saldo 600.000 ilang,tolong keamannya diperbagus masa iya dana saya diretas orang terus saldo 600.000 ilang,1,1,0,1
"duitt aku hilang 18 rb kesedot,balikin gak?!","duitt aku hilang 18 rb kesedot,balikin gak?!",1,1,0,1
saldo tidak sampai ke nomor yg di tuju,saldo tidak sampai ke nomor yg di tuju,1,1,0,1
Hapus saja dari play store sampah,hapus saja dari play store sampah,2,0,0,1
"mohon maaf untuk dana sekarang sudah tidak kredibel dikarenakan sering terjadi transfer salah nomer dan nomer tersebut belum menggunakan Dana tapi statusnya berhasil dan sudah pengajuan pengembalian tidak bisa dengan alasan sudah berhasil, pertanyaannya kalau nomer itu tidak aktif Dana masuk kemana uangnya?","mohon maaf untuk dana sekarang sudah tidak kredibel dikarenakan sering terjadi transfer salah nomer dan nomer tersebut belum menggunakan dana tapi statusnya berhasil dan sudah pengajuan pengembalian tidak bisa dengan alasan sudah berhasil, pertanyaannya kalau nomer itu tidak aktif dana masuk kemana uangnya?",1,1,1,1
"akun dana ini sedang ada masalah apa ya,, kok dana cicil bisa di gunakan sedangkan dana instan kaga bisa di gunakan selalu gagal,, tolong dong di perbaiki dengan benar,,","akun dana ini sedang ada masalah apa ya,, kok dana cicil bisa di gunakan sedangkan dana instan kaga bisa di gunakan selalu gagal,, tolong dong di perbaiki dengan benar,,",3,1,0,1
"kalo bisa sih ini bintang 0 ya, masa aku verif ke akun lagi malah uang nya berkurang drastis","kalo bisa sih ini bintang 0 ya, masa aku verif ke akun lagi malah uang nya berkurang drastis",1,1,0,1
tolong di bantu kenapa dana cicil saya tidak bisa di gunakan dan limit saldo nya kok nggk muncul lagi padahal saya sudah melunasi cicilan dan sudah lebih dri 60 hari saya lunaskan kenapa limit saldo nya blom bisa di gunakan kembali,tolong di bantu kenapa dana cicil saya tidak bisa di gunakan dan limit saldo nya kok nggk muncul lagi padahal saya sudah melunasi cicilan dan sudah lebih dri 60 hari saya lunaskan kenapa limit saldo nya blom bisa di gunakan kembali,2,1,0,1
ngescan ga bisa pengembalian dana lama laporan di tanggapi lama apa apa gabisa rusak ini apk,ngescan ga bisa pengembalian dana lama laporan di tanggapi lama apa apa gabisa rusak ini apk,1,1,1,1
"aplikasi tolol padahal udah banyak penggunanya tapi malah bikin rusak sendiri. saya cuma mau ngasih tau aja barusan saya tf dari (apk tolol ini) ke bank totalnya Rp.3.750.000 pas saya tf mau cek detail tf malah di bikin error saya tutup langsung saya lihat aktivitas malah error,pas saya refresh hpnya saya masuk lagi ke apk tolol ini liat aktivitas malah yang terkirim Rp.3.700.000 ke potong 50k bukan masalah 50k nya tapi yang bikin kesel malah di bikin error apk nya.","aplikasi tolol padahal udah banyak penggunanya tapi malah bikin rusak sendiri. saya cuma mau ngasih tau aja barusan saya tf dari apk tolol ini ke bank totalnya rp.3.750.000 pas saya tf mau cek detail tf malah di bikin error saya tutup langsung saya lihat aktivitas malah error,pas saya refresh hpnya saya masuk lagi ke apk tolol ini liat aktivitas malah yang terkirim rp.3.700.000 ke potong 50k bukan masalah 50k nya tapi yang bikin kesel malah di bikin error apk nya.",1,1,0,1
"gila,saya transfer uang dari dana ke bank lain sudah lebih dari 24 jam suruh nunggu,ujung ujungnya proses ada kendala,saldo dana ga balik..gimana penyelesaiannya? suruh hubungi diana? sudah! jawabannya ga jauh beda,ttep suruh nunggu juga! mau sampai kapan ini,tolong lah jangan buat pengguna kecewa","gila,saya transfer uang dari dana ke bank lain sudah lebih dari 24 jam suruh nunggu,ujung ujungnya proses ada kendala,saldo dana ga balik..gimana penyelesaiannya? suruh hubungi diana? sudah! jawabannya ga jauh beda,ttep suruh nunggu juga! mau sampai kapan ini,tolong lah jangan buat pengguna kecewa",1,1,1,1
server segera ditingkatkan saya sudah tf mau ss bukti lemot pas mau lebaran,server segera ditingkatkan saya sudah tf mau ss bukti lemot pas mau lebaran,2,1,0,1
"makin hari a wallet dana ini makin payah,selalu bermasalah soal pengiriman ke bank lain,masak harus menunggu 24 jam baru uang sampai,itupun klo sampai lucux lagi pengiriman tdk bisa dibatalkan,makin hari bukanx makin bagus malah makin payah,ini kali kedua saya kecewa .","makin hari a wallet dana ini makin payah,selalu bermasalah soal pengiriman ke bank lain,masak harus menunggu 24 jam baru uang sampai,itupun klo sampai lucux lagi pengiriman tdk bisa dibatalkan,makin hari bukanx makin bagus malah makin payah,ini kali kedua saya kecewa .",1,1,0,1
fitur dana cicil usah tiga bulan belum bisa kebuka aja udah prem + trus bertransaksi trus tiap bulan tapi aneh dana cicil gak kebuka buka,fitur dana cicil usah tiga bulan belum bisa kebuka aja udah prem trus bertransaksi trus tiap bulan tapi aneh dana cicil gak kebuka buka,1,0,1,1
gw lagi daget ke pencet Mulu buat isi pulsa,gw lagi daget ke pencet mulu buat isi pulsa,1,1,0,1
pelayanan dana jlk ga memuaskan,pelayanan dana jlk ga memuaskan,1,0,1,1
"mau masuk ke dana pake nomer lama tapi masih aktif jaringan yang bermasalah, padahal jaringan aman"" aja. pake data, wifi sama aja","mau masuk ke dana pake nomer lama tapi masih aktif jaringan yang bermasalah, padahal jaringan aman aja. pake data, wifi sama aja",1,1,0,1
