content,cleaned_content,score,accuracy,completeness,satisfaction
napa lah dana gua,napa lah dana gua,1,1,0,1
"aplikasi rusak masak GK bisa transfer sama sekali,login GK bisa semua nya GK bisa GK bisa di harap","aplikasi rusak masak gk bisa transfer sama sekali,login gk bisa semua nya gk bisa gk bisa di harap",1,1,0,1
"apk gak jelas klo ngadain evnt, yang buat nukarin poin dana, setiap mau nukerin poin dana selalu habis padahl belum berapa detik, klo gitu rugi beli poin dana nya","apk gak jelas klo ngadain evnt, yang buat nukarin poin dana, setiap mau nukerin poin dana selalu habis padahl belum berapa detik, klo gitu rugi beli poin dana nya",2,1,0,1
"akun premiumku tiba2 tidak aktof termyata di pakai orang lain, minta bantu ke diana malah muter, gimana ini","akun premiumku tiba2 tidak aktof termyata di pakai orang lain, minta bantu ke diana malah muter, gimana ini",1,1,1,1
blm bisa d gunakan but transaksi,blm bisa d gunakan but transaksi,3,1,0,1
"Transaksi gagal 26 Feb. CS bilang refund sudah dilakukan hari yang sama, tapi saldo saya tidak bertambah. Sudah kirim keluhan lewat DM X (Twitter) dan email, waktu diminta bukti refund (ID/ref number), tidak diberikan. Mohon klarifikasi karena dana belum kembali.","transaksi gagal 26 feb. cs bilang refund sudah dilakukan hari yang sama, tapi saldo saya tidak bertambah. sudah kirim keluhan lewat dm x twitter dan email, waktu diminta bukti refund id ref number , tidak diberikan. mohon klarifikasi karena dana belum kembali.",1,1,1,1
"kenapa setiap ingin login ke akun dana tidak bisa pasti selalu error dan buffering padahal jaringan normal,wifi normal?","kenapa setiap ingin login ke akun dana tidak bisa pasti selalu error dan buffering padahal jaringan normal,wifi normal?",2,1,0,1
pelayanan yang sangat buruk dan membingungkan,pelayanan yang sangat buruk dan membingungkan,1,0,1,1
gajelas dana masa udah bayar dana cicil gabisa di pakai lagi aneh,gajelas dana masa udah bayar dana cicil gabisa di pakai lagi aneh,1,1,0,1
mau login aja susah sandi sudah benar scan wajah sudah masih belum bisa juga buat login,mau login aja susah sandi sudah benar scan wajah sudah masih belum bisa juga buat login,1,1,0,1
dana gangguan trus apasih apk buat kecewa,dana gangguan trus apasih apk buat kecewa,1,1,0,1
terpaksa saya berikan nilai buruk karena saya d persulit untuk menghubungi operator,terpaksa saya berikan nilai buruk karena saya d persulit untuk menghubungi operator,1,0,1,1
