content,cleaned_content,score,accuracy,completeness,satisfaction
lo kalau buat aplikasi jangan merugikan orang lain dong masa beli pulsa udah sukses tapi belum masuk,lo kalau buat aplikasi jangan merugikan orang lain dong masa beli pulsa udah sukses tapi belum masuk,1,1,0,1
"app dana lama kelamaan ga bisa di buka ,pas di buka keluar lagi hadehhhh gimana sii, tolong dong inih atasin gimana caranya supaya ga keluar keluar lagi","app dana lama kelamaan ga bisa di buka ,pas di buka keluar lagi hadehhhh gimana sii, tolong dong inih atasin gimana caranya supaya ga keluar keluar lagi",1,1,0,1
"baru ganti nomor seminggu lalu, eh saldo 400rb kesedot pas liat riwayat transaksi dipake buat qris judol sama orang gak dikenal. segampang itu akun dana dibobol maling sekarang","baru ganti nomor seminggu lalu, eh saldo 400rb kesedot pas liat riwayat transaksi dipake buat qris judol sama orang gak dikenal. segampang itu akun dana dibobol maling sekarang",1,1,0,1
smapai sekarang apalikasi dana g bisa dibuka,smapai sekarang apalikasi dana g bisa dibuka,1,1,0,1
"kenapa ya saat masuk verivikasi wajah bisa, tapi tidak masuk loding terus.","kenapa ya saat masuk verivikasi wajah bisa, tapi tidak masuk loding terus.",2,1,0,1
sllu gangguan pada qris entah lah apk dana ini kenapa,sllu gangguan pada qris entah lah apk dana ini kenapa,2,1,0,1
sangat tidak bagus....saya kecewa dgn dana....krna saya ingin mengembalikan akun dana saya yg nomor lama ke nomor yg baru trs nomor akun dana saya yg lama msh ad saldo nya pas mau saya pindhkan akun dana ke nmor yg baru tidak bsa..... saya telah menghubungi DIANA tpi respon tidak bsa membantu.,sangat tidak bagus....saya kecewa dgn dana....krna saya ingin mengembalikan akun dana saya yg nomor lama ke nomor yg baru trs nomor akun dana saya yg lama msh ad saldo nya pas mau saya pindhkan akun dana ke nmor yg baru tidak bsa..... saya telah menghubungi diana tpi respon tidak bsa membantu.,1,1,1,1
hati hati tiba tiba dana buat transfer gk ada bukti.dn uang gk masuk.tapi uang di dana langsung ke potong.punya q begitu sekarang,hati hati tiba tiba dana buat transfer gk ada bukti.dn uang gk masuk.tapi uang di dana langsung ke potong.punya q begitu sekarang,1,1,0,1
Situs Nya Aja Gak Terjangkau Hebat Hebat Sekarang Kalo Mau Top Up Jadi Gitu?,situs nya aja gak terjangkau hebat hebat sekarang kalo mau top up jadi gitu?,1,1,0,1
saya transfer dari gopay ke akun dana saya belum masuk chat ke Diana jawaban yang sama terus tolong dong duit saya 80 ribu blm masuk,saya transfer dari gopay ke akun dana saya belum masuk chat ke diana jawaban yang sama terus tolong dong duit saya 80 ribu blm masuk,2,1,1,1
pake qr aja susah,pake qr aja susah,1,1,0,1
