content,cleaned_content,score,accuracy,completeness,satisfaction
dana top up gak masuk udah bolak balik tunggu gak ada juga..parah dan makin sangat tidak jelas..mengeluhpun gak bisa,dana top up gak masuk udah bolak balik tunggu gak ada juga..parah dan makin sangat tidak jelas..mengeluhpun gak bisa,1,1,1,1
sering bermasalah klo mo tf,sering bermasalah klo mo tf,1,1,0,1
apalah pasti sering gangguan atau eror appk ini bikin susah ribet bikin emosi,apalah pasti sering gangguan atau eror appk ini bikin susah ribet bikin emosi,1,1,0,1
"transaksi gagal tapi saldo tetep berkurang, sialan emang","transaksi gagal tapi saldo tetep berkurang, sialan emang",1,1,0,1
"ni apk kadang bermasalah , masa transaksi nya gagal mulu","ni apk kadang bermasalah , masa transaksi nya gagal mulu",1,1,0,1
terlalu banyak kendala saat menggantikan nomor baru dan kirim uang mohon di perbaiki lagi dana ini yaaa agar tidak terlalu banyak eror,terlalu banyak kendala saat menggantikan nomor baru dan kirim uang mohon di perbaiki lagi dana ini yaaa agar tidak terlalu banyak eror,1,1,0,1
apk nya sering ganguan,apk nya sering ganguan,3,1,0,1
membantu sekali sih aplikas inii tapi sayangnya setiap dibuka selalu lemot harus donlod ulang baru bisa,membantu sekali sih aplikas inii tapi sayangnya setiap dibuka selalu lemot harus donlod ulang baru bisa,2,1,0,1
"tidak bisa verifikasi wajah, gagal terus padahal akun sendiri, kacau","tidak bisa verifikasi wajah, gagal terus padahal akun sendiri, kacau",1,1,0,1
percuma ada dana cicil pakek nya gak besas gak guna gak asik,percuma ada dana cicil pakek nya gak besas gak guna gak asik,1,1,0,1
"tolong banget buat dana ni ye, jangan dikit' error kalo mau transfer duit, kesel bener et dah","tolong banget buat dana ni ye, jangan dikit error kalo mau transfer duit, kesel bener et dah",1,1,0,1
"ini aplikasi tertololllll, aplikasi terbayar otomatis padahal kita udah hentikan pembayarannya sangat jelek, tidak rekomendasi pake aplikasi jelek ini","ini aplikasi tertololllll, aplikasi terbayar otomatis padahal kita udah hentikan pembayarannya sangat jelek, tidak rekomendasi pake aplikasi jelek ini",1,1,0,1
min kenapa aplikasi dana saya tidak ada fitur dana cicil nya ya ?,min kenapa aplikasi dana saya tidak ada fitur dana cicil nya ya ?,3,0,1,0
"kok sekarang top up ada potongan nya yah,,,di Alfamidi selalu bayar,,,ga ada yg gratis,GAK ADA DANA CICIL NYA TAPI KOK ADA PENAWARAN🙃","kok sekarang top up ada potongan nya yah,,,di alfamidi selalu bayar,,,ga ada yg gratis,gak ada dana cicil nya tapi kok ada penawaran",2,0,1,1
poin rewards ngabuburit gak bisa di tukar soal nya rewards nya udah habis padahal baru jam 10 udah habis aja padahal dari kemarin udah nunggu buat nukar dan juga poin cukup aneh banget masa baru mulai rewards tiba² udah habis aja,poin rewards ngabuburit gak bisa di tukar soal nya rewards nya udah habis padahal baru jam 10 udah habis aja padahal dari kemarin udah nunggu buat nukar dan juga poin cukup aneh banget masa baru mulai rewards tiba udah habis aja,1,1,0,1
kenapa tiba-tiba aplikasi berhenti kalo di buka,kenapa tiba tiba aplikasi berhenti kalo di buka,1,1,0,1
"akun dana saya sudah premium, namun semenjak update tidak bisa kirim uang, aneh bgt sm apk ini, di update sudah tapi malah begini jadinya","akun dana saya sudah premium, namun semenjak update tidak bisa kirim uang, aneh bgt sm apk ini, di update sudah tapi malah begini jadinya",1,1,0,1
tolong perbaiki lagi karena sering mengalami koneksi terputus padahal jaringan bagus,tolong perbaiki lagi karena sering mengalami koneksi terputus padahal jaringan bagus,2,1,0,1
ko gini saya beli paket di dana ko paket nya gk masuk masuk udah saldo bekurang malah paket nya gak ada masuk saya minta aplikasi dana nga di perbaiki lagi klo enggak sy gk bakal pake apk dana lagi,ko gini saya beli paket di dana ko paket nya gk masuk masuk udah saldo bekurang malah paket nya gak ada masuk saya minta aplikasi dana nga di perbaiki lagi klo enggak sy gk bakal pake apk dana lagi,1,1,0,1
pas saya sudah lihat kode otp saya lalu kembali ke aplikasi malah aplikasi nya malah reset jadi otomatis nggak bisa masukin kode otpnya,pas saya sudah lihat kode otp saya lalu kembali ke aplikasi malah aplikasi nya malah reset jadi otomatis nggak bisa masukin kode otpnya,1,1,0,1
jelek banget uang tiba tiba ke sedot dan sudah hubungin cs nya cuma bales nya itu itu aja,jelek banget uang tiba tiba ke sedot dan sudah hubungin cs nya cuma bales nya itu itu aja,1,1,1,1
"aplikasi nya bagus,dan berguna tapi tolong lebih di perbaiki karena ada beberapa dampak yang sering terjadi dari aplikasi ini, seperti eror,uang nya hilang,dll tolong kedepannya di perbaiki lagi","aplikasi nya bagus,dan berguna tapi tolong lebih di perbaiki karena ada beberapa dampak yang sering terjadi dari aplikasi ini, seperti eror,uang nya hilang,dll tolong kedepannya di perbaiki lagi",2,1,0,1
saya mohon untuk menghapus Data dan akun saya di aplikasi Dana,saya mohon untuk menghapus data dan akun saya di aplikasi dana,2,0,1,0
"ini kenapa gabisa d upgrade premium, mau tf jd gabisa bisa","ini kenapa gabisa d upgrade premium, mau tf jd gabisa bisa",2,1,1,1
saya tidak bisa membeli di dana,saya tidak bisa membeli di dana,1,1,0,1
"jelek dan kikir Transaksi selalu diatas 15jt+ setiap bulan,dana cicil gamuncul"" teman saya baru download langsung dapat kebuka dana cicil aneh tapi nyata nyesek banget,","jelek dan kikir transaksi selalu diatas 15jt setiap bulan,dana cicil gamuncul teman saya baru download langsung dapat kebuka dana cicil aneh tapi nyata nyesek banget,",1,0,1,1
Dana cicil tidak bisa dipakai...padahal bayarnya lancar...,dana cicil tidak bisa dipakai...padahal bayarnya lancar...,2,1,0,1
tidak bisa login jaringan eror terus padahal jaringan bagus,tidak bisa login jaringan eror terus padahal jaringan bagus,2,1,0,1
