content,cleaned_content,score,accuracy,completeness,satisfaction
"bertahun² pake aplikasi dana tapi fitur dana cicil ga muncul² padahal transaksi sudah begitu banyak,aneh tapi nyata malah justru yang baru pake langsung tersedia dana cicilnya. untuk saat ini aq beri buntang satu aja.","bertahun pake aplikasi dana tapi fitur dana cicil ga muncul padahal transaksi sudah begitu banyak,aneh tapi nyata malah justru yang baru pake langsung tersedia dana cicilnya. untuk saat ini aq beri buntang satu aja.",1,0,1,1
"aplikasinya jadi makin ribet, padahal kalo mau login mah tinggal verifikasi wajah sama pin, gausah pake verifikasi kode otp segala, mana nomornya sudah tidak aktif, terus di dalem nya ada saldo, chat diana tidak bisa nyelesain masalahnya hadehh. MAKIN RIBETTTTT","aplikasinya jadi makin ribet, padahal kalo mau login mah tinggal verifikasi wajah sama pin, gausah pake verifikasi kode otp segala, mana nomornya sudah tidak aktif, terus di dalem nya ada saldo, chat diana tidak bisa nyelesain masalahnya hadehh. makin ribettttt",2,0,1,1
Tolong kalo masuk ulang jgn pake kode otp lagi terkecuali pin tidak ingat barusan,tolong kalo masuk ulang jgn pake kode otp lagi terkecuali pin tidak ingat barusan,1,0,1,0
asal bayar top up game aja tapi ga masuk tolol,asal bayar top up game aja tapi ga masuk tolol,1,1,0,1
"aku kena penipuan pas klaim asuransi nggak disetujui, padahal sudah jelas gambarnya. Apa gunanya coba asuransi tu? fitur scam","aku kena penipuan pas klaim asuransi nggak disetujui, padahal sudah jelas gambarnya. apa gunanya coba asuransi tu? fitur scam",1,1,0,1
"dari sore sampai jam 23.30 transaksi dana belum masuk masuk tolong di perbaiki secepat nya lah,","dari sore sampai jam 23.30 transaksi dana belum masuk masuk tolong di perbaiki secepat nya lah,",1,1,0,1
"Tolong dong admin, qr saya tidak bisa di cetak. Bahkan untuk membuat link pembayaran saja tidak bisa. Tolong di perbaiki ya, sangat mengganggu proses pembayaran !!","tolong dong admin, qr saya tidak bisa di cetak. bahkan untuk membuat link pembayaran saja tidak bisa. tolong di perbaiki ya, sangat mengganggu proses pembayaran !!",2,1,0,1
ko sering ga bisa di buka,ko sering ga bisa di buka,3,1,0,1
"nomor customer service tidak bisa dihubungi,","nomor customer service tidak bisa dihubungi,",1,0,1,1
katanya 100% uang kembali ternyata 0% kecewa berat uang di eMAS ludess ga tersisa udah beberapa hari ngajuin komplain ga di gubris,katanya 100 uang kembali ternyata 0 kecewa berat uang di emas ludess ga tersisa udah beberapa hari ngajuin komplain ga di gubris,1,1,1,1
kehilangan saldo tanpa aktivitas transaksi,kehilangan saldo tanpa aktivitas transaksi,1,1,0,1
tidak ada dana cicil didana saya kenapa?,tidak ada dana cicil didana saya kenapa?,1,0,1,0
kenapa sekarang aplikasi dana lodingnya lama saya nggak bisa masuk,kenapa sekarang aplikasi dana lodingnya lama saya nggak bisa masuk,2,1,0,1
kenapa ini woe dana kok tidak bisa di tf,kenapa ini woe dana kok tidak bisa di tf,2,1,0,1
kenapa eror terus tidak bisa login.. masalah jaringan terus.. disini jaringan lancar saja,kenapa eror terus tidak bisa login.. masalah jaringan terus.. disini jaringan lancar saja,1,1,0,1
apk bosok saldo ku ilang sendiri,apk bosok saldo ku ilang sendiri,1,1,0,1
misalkan beli emas satu juta langsung hilang/potong 30 ribu. tidak ada pemberitahuan atau konfirmasi hilang/dipotong sebelumnya. tulis dengan jelas aturan mainnya! dan saat beli nominal ratusan ribu tidak hilang/potong. kenapa saat nominal sekian juta hilang/potong?,misalkan beli emas satu juta langsung hilang potong 30 ribu. tidak ada pemberitahuan atau konfirmasi hilang dipotong sebelumnya. tulis dengan jelas aturan mainnya! dan saat beli nominal ratusan ribu tidak hilang potong. kenapa saat nominal sekian juta hilang potong?,1,1,1,1
akun saya sudah peremium sudah lama pake akun dana tapi tidak muncul muncul fitur dana cicil nya,akun saya sudah peremium sudah lama pake akun dana tapi tidak muncul muncul fitur dana cicil nya,1,0,1,1
dana cicil di klik blank putih,dana cicil di klik blank putih,1,1,0,1
"afk aneh,saya salah TF ke no yg sudah ga di pakai di afk ini,tapi uangnya ga kembali lagi. minta bantuan yg balas robot. coba beri penjelasan yg logis.","afk aneh,saya salah tf ke no yg sudah ga di pakai di afk ini,tapi uangnya ga kembali lagi. minta bantuan yg balas robot. coba beri penjelasan yg logis.",2,0,1,1
invest emas di dana udh 1.166.000 pas mau beli lagi malah sesi kadaluarsa bagaimana ini,invest emas di dana udh 1.166.000 pas mau beli lagi malah sesi kadaluarsa bagaimana ini,3,1,0,1
"apalah ni apk ribet,gak kaya e money lain proses lama mau ngapa ngapain harus premium dulu ,jadi kalo salah kirim ke nomer sendiri yang belum premium jadi ribet ,bahkan nggak bisa dipake , mana sering ngebug saldo tiba tiba ilang ,jadi malu pas udah di kasir","apalah ni apk ribet,gak kaya e money lain proses lama mau ngapa ngapain harus premium dulu ,jadi kalo salah kirim ke nomer sendiri yang belum premium jadi ribet ,bahkan nggak bisa dipake , mana sering ngebug saldo tiba tiba ilang ,jadi malu pas udah di kasir",1,1,1,1
Udh berapa kali donlot nggh bisa masuk . kecewa,udh berapa kali donlot nggh bisa masuk . kecewa,1,1,0,1
penangan dana kurang cepat aku di tipu 700rb malahan gak di respon,penangan dana kurang cepat aku di tipu 700rb malahan gak di respon,3,0,1,1
saya tf dari dana ke bri kenapa tidak masuk saldonya padahal di aplikasi dana sudah berhasil. kalok gk niat bikin aplikasi jangan buat aplikasi ngeruigiin orang lain aja lh,saya tf dari dana ke bri kenapa tidak masuk saldonya padahal di aplikasi dana sudah berhasil. kalok gk niat bikin aplikasi jangan buat aplikasi ngeruigiin orang lain aja lh,1,1,0,1
kembalikan uang saya di web google kembalikan uang saya,kembalikan uang saya di web google kembalikan uang saya,1,1,0,1
saldo yang di transfer oleh pihak ovo tidak masuk ke dana bisnis,saldo yang di transfer oleh pihak ovo tidak masuk ke dana bisnis,1,1,0,1
"aplikasi ini sangat bermanfaat untuk orang yg ingin tf ke rekening bank indonesia dibawah 20jt, tapi sayang sekali kebanyakan masyarakat indonesia menggunakannya untuk judi online dll, saat ini bintang 1 dulu untuk kemudia hari jika aplikasi ini diperbarui tidak bisa mengirim ke bandar judi online saya akan beri bintang 5 !","aplikasi ini sangat bermanfaat untuk orang yg ingin tf ke rekening bank indonesia dibawah 20jt, tapi sayang sekali kebanyakan masyarakat indonesia menggunakannya untuk judi online dll, saat ini bintang 1 dulu untuk kemudia hari jika aplikasi ini diperbarui tidak bisa mengirim ke bandar judi online saya akan beri bintang 5 !",1,0,1,1
"tanggal 18 april 2026 saya membeli tiket nonton 2 tiket, total nominal 98.000 dengan iming"" dapat cashback 20.000 untuk minimal transaksi 80.000. sampai dengan tanggal 20 april 2026, cashback tidak masuk juga, dan saya tanyakan ke layanan customer service melalui chat online DIANA. permasalahan belum terselesaikan, tetapi chat di akhiri sepihak oleh CS. apakah ini permainan baru dalam mencuri uang digital dalam bentuk cashback ? tolong ditindak lanjut oleh pihak management aplikasi DANA.","tanggal 18 april 2026 saya membeli tiket nonton 2 tiket, total nominal 98.000 dengan iming dapat cashback 20.000 untuk minimal transaksi 80.000. sampai dengan tanggal 20 april 2026, cashback tidak masuk juga, dan saya tanyakan ke layanan customer service melalui chat online diana. permasalahan belum terselesaikan, tetapi chat di akhiri sepihak oleh cs. apakah ini permainan baru dalam mencuri uang digital dalam bentuk cashback ? tolong ditindak lanjut oleh pihak management aplikasi dana.",1,1,1,1
"Kenapa nih saya top ke gopay lwt dana ko ga msk2. trs saldo saya kemana lari nya, ko hilang ya ?","kenapa nih saya top ke gopay lwt dana ko ga msk2. trs saldo saya kemana lari nya, ko hilang ya ?",2,1,0,1
