content,cleaned_content,score,accuracy,completeness,satisfaction
"dana cicil cuman 200000 ribu udah ampir 3tahum pakek dana belum dapat""juga dana cicil. cuba liat di aplikasi telkomsel dana cicil 500000ribu baru 8bulan pakek udah dapat. ini dana udah dana cicil 200000ribu susah lagi sampah.",dana cicil cuman 200000 ribu udah ampir 3tahum pakek dana belum dapat juga dana cicil. cuba liat di aplikasi telkomsel dana cicil 500000ribu baru 8bulan pakek udah dapat. ini dana udah dana cicil 200000ribu susah lagi sampah.,1,0,1,1
"sngat jlek pertama dg no lama saldo hilang 15000 saat TF ,TF ga msuk saldo lenyap ganti no baru ,saldo 18800 buat isi pulsa ga bisa buat TF jg ga bisa (JD beku ) di komplain berbelit bingungkan jg pernyataan di ulang2 ga ada jln solusi ,ganti no suruh upgrade bgtu upgrade minta kmbali ke no lama jwb KTP SDH pernah dgunakan JD mau ga mau dg sngat terpaksa hilang SDH saldo no pertama yg no baru saldo JD beku(HNY bisa utk terima TF utk kirim TF ga bisa ) sngat kecewa kapok sy n SDH ga percaya","sngat jlek pertama dg no lama saldo hilang 15000 saat tf ,tf ga msuk saldo lenyap ganti no baru ,saldo 18800 buat isi pulsa ga bisa buat tf jg ga bisa jd beku di komplain berbelit bingungkan jg pernyataan di ulang2 ga ada jln solusi ,ganti no suruh upgrade bgtu upgrade minta kmbali ke no lama jwb ktp sdh pernah dgunakan jd mau ga mau dg sngat terpaksa hilang sdh saldo no pertama yg no baru saldo jd beku hny bisa utk terima tf utk kirim tf ga bisa sngat kecewa kapok sy n sdh ga percaya",1,1,1,1
"keamanan aplikasi ini sangat buruk akun dg mudah diretas, dan saldo tiba tiba hilang tanpa ada konfirmasi terlebih dahulu sudah 1 minggu lapor kepihak dana sampai saat ini msh blm ada kepastian, hanya berbelit2 entah via aplikasi email, telpon .jadi apa kabar slogan jaminan aplikasi uang kembali hati hati untuk yg blm mengalami lebih baik hindari","keamanan aplikasi ini sangat buruk akun dg mudah diretas, dan saldo tiba tiba hilang tanpa ada konfirmasi terlebih dahulu sudah 1 minggu lapor kepihak dana sampai saat ini msh blm ada kepastian, hanya berbelit2 entah via aplikasi email, telpon .jadi apa kabar slogan jaminan aplikasi uang kembali hati hati untuk yg blm mengalami lebih baik hindari",1,1,1,1
isi saldo lambat masuknya,isi saldo lambat masuknya,1,1,0,1
"1 kata KECEWA kebiasaan tiap ada keperluan darurat pasti begitu, bkn sekali 2 kali tp sering kaya gtu","1 kata kecewa kebiasaan tiap ada keperluan darurat pasti begitu, bkn sekali 2 kali tp sering kaya gtu",1,1,0,1
Dana yang di isi suka hilang hilang tanpa alasan,dana yang di isi suka hilang hilang tanpa alasan,1,1,0,1
"banyak skali drama,dikit dikit gangguan","banyak skali drama,dikit dikit gangguan",1,1,0,1
"kenapa saya tidak bisa masuk, dimintai kode ferifikasi nggak di kasih, saya coba berulang kali tetep nggak di kasih, sampai di suruh ulang lagi besok, gimana maunya","kenapa saya tidak bisa masuk, dimintai kode ferifikasi nggak di kasih, saya coba berulang kali tetep nggak di kasih, sampai di suruh ulang lagi besok, gimana maunya",3,1,0,1
"Jelek banget servicenya, susah banget menghubungi CS manusianya, selalu dijawab sama Diana terus.. CS robot yg gak bisa membantu sama sekali.","jelek banget servicenya, susah banget menghubungi cs manusianya, selalu dijawab sama diana terus.. cs robot yg gak bisa membantu sama sekali.",2,0,1,1
"jangan mau pakek dana soal nya suka menipu dan suka ambil atau menelan uang kita yang ada di akun dana, suka bertransaksi sndiri tanpa izin dari kita, banyak penipuan nya jangan mau, aku aja udh banyak banget kehilangan uang tadi aja udah ke berapa kali nya aku tadi hilang uang rp. 296.098 rb itu dia bilang transaksi buat bayar tagihan aplikasi kan aneh saya saya tidak perna melakukan tagihan apapu dan lagi pembayaran tagihan tersebut tanpa izin dari saya langsung saja di ambil uang nya","jangan mau pakek dana soal nya suka menipu dan suka ambil atau menelan uang kita yang ada di akun dana, suka bertransaksi sndiri tanpa izin dari kita, banyak penipuan nya jangan mau, aku aja udh banyak banget kehilangan uang tadi aja udah ke berapa kali nya aku tadi hilang uang rp. 296.098 rb itu dia bilang transaksi buat bayar tagihan aplikasi kan aneh saya saya tidak perna melakukan tagihan apapu dan lagi pembayaran tagihan tersebut tanpa izin dari saya langsung saja di ambil uang nya",1,1,0,1
