content,cleaned_content,score,accuracy,completeness,satisfaction
"transaksi gagal, dan tidak tercatat. dan gilanya lagi, saldo terpotong. mau komplen suruh pilih dari riwayat transaksi padahal tidak tercatat.","transaksi gagal, dan tidak tercatat. dan gilanya lagi, saldo terpotong. mau komplen suruh pilih dari riwayat transaksi padahal tidak tercatat.",1,1,1,1
kalok mau top ap gema disring gagal kalok top ap sdikit,kalok mau top ap gema disring gagal kalok top ap sdikit,1,1,0,1
kenapa dana saya ga bisa di buka?,kenapa dana saya ga bisa di buka?,1,1,0,1
"cara atasi ga bisa login akun ditangguhkan, tapi di hp yang lain bisa mohon bantuannya","cara atasi ga bisa login akun ditangguhkan, tapi di hp yang lain bisa mohon bantuannya",3,1,0,1
makin kesini apk nya makin banyak error nya aku setiap mau transaksi selalu aja error,makin kesini apk nya makin banyak error nya aku setiap mau transaksi selalu aja error,1,1,0,1
"scam, mana dana kaget ulang tahunnya😾😾","scam, mana dana kaget ulang tahunnya",1,0,1,1
sudah di perbarui tetap tidak ada fitur dana cicil,sudah di perbarui tetap tidak ada fitur dana cicil,1,0,1,1
"⚠️ Pengalaman sangat buruk menggunakan DANA. Saya transfer uang ke rekening bank dengan status transaksi BERHASIL, tetapi dana tidak pernah masuk ke rekening tujuan sampai sekarang. Uang saya tertahan tanpa kejelasan, sementara respon customer service sangat lambat dan terkesanा hanya meminta menunggu tanpa solusi nyata. Sebagai aplikasi keuangan, masalah seperti ini sangat serius karena menyangkut kepercayaan pengguna. Pengguna tidak seharusnya dibuat cemas hanya karena dana tiba-tiba “menghila","pengalaman sangat buruk menggunakan dana. saya transfer uang ke rekening bank dengan status transaksi berhasil, tetapi dana tidak pernah masuk ke rekening tujuan sampai sekarang. uang saya tertahan tanpa kejelasan, sementara respon customer service sangat lambat dan terkesan hanya meminta menunggu tanpa solusi nyata. sebagai aplikasi keuangan, masalah seperti ini sangat serius karena menyangkut kepercayaan pengguna. pengguna tidak seharusnya dibuat cemas hanya karena dana tiba tiba menghila",1,1,1,1
abis di update bukannya bisa masuk ke aplikasi malah jadi force close. minimal di betulkan lah min,abis di update bukannya bisa masuk ke aplikasi malah jadi force close. minimal di betulkan lah min,1,1,0,1
"aplikasi ga jelas sering error, kesalahan teknis lah. udah upgrade dana premium, tapi ga bisa pakai dana kaget, dana investasi, dana bisni dll. padahal di status cek nya udah premium, dan akun nya udah nama dana premium. tapi fitur premium nya belum bisa dipaki, hadeh aplikasi gajelas. sering error, kesalahan teknis, uang suka tiba tiba ke kirim padahal ga langganan, paling saya benci saya sudah premium tetapi tidak bisa memakai fitur fitur premium.","aplikasi ga jelas sering error, kesalahan teknis lah. udah upgrade dana premium, tapi ga bisa pakai dana kaget, dana investasi, dana bisni dll. padahal di status cek nya udah premium, dan akun nya udah nama dana premium. tapi fitur premium nya belum bisa dipaki, hadeh aplikasi gajelas. sering error, kesalahan teknis, uang suka tiba tiba ke kirim padahal ga langganan, paling saya benci saya sudah premium tetapi tidak bisa memakai fitur fitur premium.",1,1,0,1
