content,cleaned_content,score,accuracy,completeness,satisfaction
"wah apk ini bahaya,,, top up dana sukses tapi dan d akun ku belm keterima,,, klw mau pengaduan klem kmna ini gk ada yg bisa d hubungi,,, kirim email pun yang ada pihak dana mlah nyuruh blik laporan k bank terkait pengirim aneh kan,,, dan setelah laporan bahwa dan yg d kirim sudah keterima tapi pihak dana tidk menambahkan saldonya d aku ,,,kecewa sangat. ati2 pake apk ini jangan deh pake apk ini buat transaksi,, bahaya juga bisa gk masuk gitu jangn pake apk ini lagi,,, gk ada kantor pusatnya","wah apk ini bahaya,,, top up dana sukses tapi dan d akun ku belm keterima,,, klw mau pengaduan klem kmna ini gk ada yg bisa d hubungi,,, kirim email pun yang ada pihak dana mlah nyuruh blik laporan k bank terkait pengirim aneh kan,,, dan setelah laporan bahwa dan yg d kirim sudah keterima tapi pihak dana tidk menambahkan saldonya d aku ,,,kecewa sangat. ati2 pake apk ini jangan deh pake apk ini buat transaksi,, bahaya juga bisa gk masuk gitu jangn pake apk ini lagi,,, gk ada kantor pusatnya",1,1,1,1
"tolong dana kembalikan kaya dulu lagi login jangan dipersulit, kartu gak aktif hilang harus pake otp tinggal pake pin bener aj terus verifikasi wajah, sekarang dipersulit pake wa otp otp apaan","tolong dana kembalikan kaya dulu lagi login jangan dipersulit, kartu gak aktif hilang harus pake otp tinggal pake pin bener aj terus verifikasi wajah, sekarang dipersulit pake wa otp otp apaan",1,0,1,1
"Saldo hilang tiba tiba, taunya kepake beli perlanganan apk yang aku sendiri ga merasa berlanganan. Tolong developer ini diperbaiki, transaksi apapun, mau itu sudah di jadwalkan pembayarannya, tolong harus ada verifikasinya dulu. supaya tidak ada kasus saldo hilang tiba tiba tanpa pemiliknya ketahui. semoga tidak ada korban yang saldonya hilang tiba tiba lagi tanpa pemiliknya tau.","saldo hilang tiba tiba, taunya kepake beli perlanganan apk yang aku sendiri ga merasa berlanganan. tolong developer ini diperbaiki, transaksi apapun, mau itu sudah di jadwalkan pembayarannya, tolong harus ada verifikasinya dulu. supaya tidak ada kasus saldo hilang tiba tiba tanpa pemiliknya ketahui. semoga tidak ada korban yang saldonya hilang tiba tiba lagi tanpa pemiliknya tau.",1,1,1,1
mana dh 2bln LBH saldo saya blm di balikin pdahal saya sudah buat laporan ke DIANA ..pembelian Pulsa ..Saldo Dana terpotong tp saldo blm masuk2,mana dh 2bln lbh saldo saya blm di balikin pdahal saya sudah buat laporan ke diana ..pembelian pulsa ..saldo dana terpotong tp saldo blm masuk2,1,1,1,1
"uang saya tertahan, tidak bisa transfer kemana2","uang saya tertahan, tidak bisa transfer kemana2",1,1,0,1
fitur dana cicil gak guna sudah bayar semua tagihan lagsung tidak bisa digunakan kembali,fitur dana cicil gak guna sudah bayar semua tagihan lagsung tidak bisa digunakan kembali,1,1,0,1
saat hp hilang kesulitan login pake hp lain kode otp mohon dipermudah agar kita bisa masuk karena ada saldo lumayan banyak padahal pin sudah benar,saat hp hilang kesulitan login pake hp lain kode otp mohon dipermudah agar kita bisa masuk karena ada saldo lumayan banyak padahal pin sudah benar,3,1,1,1
"aplikasinya kenapa eror gini ya,tolong di perbaiki buff nya","aplikasinya kenapa eror gini ya,tolong di perbaiki buff nya",3,1,0,1
"eror dari kemarin blm selesai""",eror dari kemarin blm selesai,1,1,0,1
"update data diri gak bisa, masih ada saldonya. gimana nh dana","update data diri gak bisa, masih ada saldonya. gimana nh dana",1,1,0,1
saya mau mengajukan dana instan,saya mau mengajukan dana instan,1,0,1,0
sekarang dana makin gk rekomendasi masa uang saya tiba² hilang keamana nyah udh gk bener nih dana,sekarang dana makin gk rekomendasi masa uang saya tiba hilang keamana nyah udh gk bener nih dana,1,1,0,1
"dana sekarang banyak banget bug nya yah,masa saya mau melakukan pembayaran QRIS enggak bisa, malah muncul keterangan,fitur ini sementara tidak bisa di akses, mana mau bayar lagi, makin kesini makin banyak banget bug nya","dana sekarang banyak banget bug nya yah,masa saya mau melakukan pembayaran qris enggak bisa, malah muncul keterangan,fitur ini sementara tidak bisa di akses, mana mau bayar lagi, makin kesini makin banyak banget bug nya",1,1,0,1
jelek bgt jd ada cicilan segala,jelek bgt jd ada cicilan segala,1,0,0,1
pembayaran gagal namun saldo saya knpa hilang 50 ribuu,pembayaran gagal namun saldo saya knpa hilang 50 ribuu,1,1,0,1
orang mau beli paket di dana harus kali hospot sama orang,orang mau beli paket di dana harus kali hospot sama orang,1,1,0,1
kalo buat paket kuota internet yang jelas dong.jadi gak mau lagi beli kuota internet di dana!ah,kalo buat paket kuota internet yang jelas dong.jadi gak mau lagi beli kuota internet di dana!ah,3,0,1,1
sminggu ini eror mulu,sminggu ini eror mulu,1,1,0,1
sekarang tiap kali isi saldo di Alfamart potongan saldo nya gede banget.,sekarang tiap kali isi saldo di alfamart potongan saldo nya gede banget.,1,0,0,1
dana cicil tidak bisa digunakan tidak tersedia,dana cicil tidak bisa digunakan tidak tersedia,3,1,1,1
"Pas mau masukin no telepon kan, ada tulisan lanjutkan itu udah aku teken berkali² tetep gk bisa","pas mau masukin no telepon kan, ada tulisan lanjutkan itu udah aku teken berkali tetep gk bisa",2,1,0,1
di buka gak bisa,di buka gak bisa,3,1,0,1
aplikasi bikin resah ga jelas,aplikasi bikin resah ga jelas,1,0,0,1
biarkan bintang yg berbicara,biarkan bintang yg berbicara,1,0,0,0
"tetap tidak bisa, login terus, aplikasi nya belum keluar update versi ke 3 d hp saya","tetap tidak bisa, login terus, aplikasi nya belum keluar update versi ke 3 d hp saya",1,1,1,1
