content,cleaned_content,score,accuracy,completeness,satisfaction
oii dana macet nih gimna uang gue ilang,oii dana macet nih gimna uang gue ilang,1,1,0,1
"Guna Dana Cicil apaan coba, di pake juga kagak bisa.. Aplikasi Aneh...","guna dana cicil apaan coba, di pake juga kagak bisa.. aplikasi aneh...",1,1,0,1
qris kadang error padahal sudah update,qris kadang error padahal sudah update,1,1,0,0
gua memberi 3 bintang karena dana nya sukah ngebug 🤬😡😤,gua memberi 3 bintang karena dana nya sukah ngebug,3,1,0,0
kenapa saya tidak bisa masuk akun dana ... padahal masih ada uang di dalamnya... tolong lah jngan di persulit,kenapa saya tidak bisa masuk akun dana ... padahal masih ada uang di dalamnya... tolong lah jngan di persulit,1,1,0,1
"ko akhir akhir ini dana ga jelas ya,kenapa suka ada saldo yang hilang tiba tiba ,pas di riwayat baru keliatan aktivitas pembayaran ny,padahal kan biasanya kalo emng mau melakukan pembayaran harus pakai password dlu pin ,ini mah nggak ,malah langsung d transaksiin tanpa diketahui saya trus kalo udh gini syp coba yg salah jadinya,buat apa d suruh bikin pin kalo kaya gitu aja sering trjadi","ko akhir akhir ini dana ga jelas ya,kenapa suka ada saldo yang hilang tiba tiba ,pas di riwayat baru keliatan aktivitas pembayaran ny,padahal kan biasanya kalo emng mau melakukan pembayaran harus pakai password dlu pin ,ini mah nggak ,malah langsung d transaksiin tanpa diketahui saya trus kalo udh gini syp coba yg salah jadinya,buat apa d suruh bikin pin kalo kaya gitu aja sering trjadi",2,1,0,1
makin kesini bukan bagus malah banyak gangguan najis terus aneh nya kalou saldo ilang GK bisa balik lagi mending saran kan yang blum donwlomd dana mending jangan mending langsung bank jangan dana GK jelas,makin kesini bukan bagus malah banyak gangguan najis terus aneh nya kalou saldo ilang gk bisa balik lagi mending saran kan yang blum donwlomd dana mending jangan mending langsung bank jangan dana gk jelas,1,1,0,1
"Warning!!! bagi siapapun please jangan simpan uang di Dana, sekalian jangan diinstall aplikasi ini. banyak pencurinya di aplikasi ini. Uang aku tiba2 hilang ada yg make buat beli pulsa. Nama penjualnya Beny wahyu pulsa jaya. intinya ga aman aplikasi ini. ga ada gunanya pake face id, finger print ato password/PIN.","warning!!! bagi siapapun please jangan simpan uang di dana, sekalian jangan diinstall aplikasi ini. banyak pencurinya di aplikasi ini. uang aku tiba2 hilang ada yg make buat beli pulsa. nama penjualnya beny wahyu pulsa jaya. intinya ga aman aplikasi ini. ga ada gunanya pake face id, finger print ato password pin.",1,1,0,1
sangat kecewa sya.. tidak bisa masuk pdahal jaringan bgs.. pdahal ini penting buat para pekerja dan pengusaha.. cba min tolong dibantu lh min biar bsa dipke lgi ini akun dana,sangat kecewa sya.. tidak bisa masuk pdahal jaringan bgs.. pdahal ini penting buat para pekerja dan pengusaha.. cba min tolong dibantu lh min biar bsa dipke lgi ini akun dana,1,1,0,1
stelah apdet tidak bisa masuk mantul mulu,stelah apdet tidak bisa masuk mantul mulu,2,1,0,0
