content,cleaned_content,score,accuracy,completeness,satisfaction
"kenapa apk dana susah di buka, padahal sudah instal ulang... kendalanya apa bos","kenapa apk dana susah di buka, padahal sudah instal ulang... kendalanya apa bos",3,1,0,1
"TOLONG YA BUAT ADMIN NYA SALDO SAYA HILANG PADAHAL SAYA GADA MENCET APAPUN YANG BERBAYAR ATAUPUN MEMBELI, KEJADIAN INI JUGA SUDAH 2X TERJADI PADA SAYA . MENTANG MENTANG SAYA TIDA PREMIUM SEENAK NYA NGAMBIL SALDO SAYA.BUKAN ITU SAJA SALDO SAUDARA SAYA JUGA HILANG 200RB PADAHAL SALDO NY TIDAK ADA DI PAKAI,DI KIRA KITA ORANG KAYA APA SEENAK MYA NGAMBIL NGAMBIL SALDO KAMI, KALO GAK NIAT BIKIN APK NYA GAUSA DI BIKIN OON,SAYA JUGA SUDAH CEK HISTORY SAYA,GAADA TU SAYA BELANJA,TAPI SALDO SYA MLAH ILANG","tolong ya buat admin nya saldo saya hilang padahal saya gada mencet apapun yang berbayar ataupun membeli, kejadian ini juga sudah 2x terjadi pada saya . mentang mentang saya tida premium seenak nya ngambil saldo saya.bukan itu saja saldo saudara saya juga hilang 200rb padahal saldo ny tidak ada di pakai,di kira kita orang kaya apa seenak mya ngambil ngambil saldo kami, kalo gak niat bikin apk nya gausa di bikin oon,saya juga sudah cek history saya,gaada tu saya belanja,tapi saldo sya mlah ilang",1,1,0,1
"apa""an uang gw tiba"" hilang tanpa masukin pin untuk top up ke apk?? gila ya",apa an uang gw tiba hilang tanpa masukin pin untuk top up ke apk?? gila ya,1,1,0,1
"sy kurangi bintang nya, Krn banyak kendala pada fitur nya","sy kurangi bintang nya, krn banyak kendala pada fitur nya",2,1,0,1
"Aktifitas riwayat transfer dan terima cuman 1 tahun dan mutasi dana tidak lengkap tida ada nama penerima dana dan pengirim nya,sangat sulit saat dibutuhkan mohon perbaikan atau upgrade ke yg lebih baik","aktifitas riwayat transfer dan terima cuman 1 tahun dan mutasi dana tidak lengkap tida ada nama penerima dana dan pengirim nya,sangat sulit saat dibutuhkan mohon perbaikan atau upgrade ke yg lebih baik",1,0,1,1
saya investasi emas dana baru juga investasi udah ada sesi kedaluwarsa dasar apk aneh,saya investasi emas dana baru juga investasi udah ada sesi kedaluwarsa dasar apk aneh,1,1,0,1
"apk eror, transaksi saya sudah 24 jam ga juga berhasil, saldo ditahan sampe 3 hari, KECEWA BESAR saya","apk eror, transaksi saya sudah 24 jam ga juga berhasil, saldo ditahan sampe 3 hari, kecewa besar saya",1,1,0,1
"payah... aplikasi nya sering bermasalah... aplikasi nya yang sering bermasalah,,yang di salahin internet nya ...kan bangke","payah... aplikasi nya sering bermasalah... aplikasi nya yang sering bermasalah,,yang di salahin internet nya ...kan bangke",1,1,0,1
saya mau aktivasi dana instan,saya mau aktivasi dana instan,1,0,0,0
aplikasi dana saya gak ada dana cicilan,aplikasi dana saya gak ada dana cicilan,1,0,1,0
eror mulu inh dana tiap mau login susah baget masuknyah tolong dong lebih baik lagih,eror mulu inh dana tiap mau login susah baget masuknyah tolong dong lebih baik lagih,3,1,0,1
Woyy Dana kenapa akun saya ke hack lagi.. padahal sudah ganti pin... Aplikasi gak jelas,woyy dana kenapa akun saya ke hack lagi.. padahal sudah ganti pin... aplikasi gak jelas,1,1,0,1
dana saya kenapa si lihat transaksi ngak bisa chat diana ngak bisa mau beli pulsa juga ngak bisa,dana saya kenapa si lihat transaksi ngak bisa chat diana ngak bisa mau beli pulsa juga ngak bisa,2,1,1,1
ini dana kenapa dah ada kendala mulu,ini dana kenapa dah ada kendala mulu,2,1,0,1
mau transaksi malah pending dari jam 9 malam sampai sekarang tidak ada kembali2😭 chat diana tidak ada solusi yang di kasih gimana sih ini app😑 mana uang satu2nya lagi buat makan yg pending🥲semalaman gw gak makan gara2 ini aplikasi😭parah,mau transaksi malah pending dari jam 9 malam sampai sekarang tidak ada kembali2 chat diana tidak ada solusi yang di kasih gimana sih ini app mana uang satu2nya lagi buat makan yg pending semalaman gw gak makan gara2 ini aplikasi parah,1,1,1,1
sering eror gak jelas,sering eror gak jelas,1,1,0,1
