content,cleaned_content,score,accuracy,completeness,satisfaction
tenks baru pertama kali b TF bagus,tenks baru pertama kali b tf bagus,3,0,0,0
Dana paylater di akun saya tidak ada.,dana paylater di akun saya tidak ada.,1,0,1,0
sering eror transaksi ewaled tidak bisa,sering eror transaksi ewaled tidak bisa,2,1,0,0
call center sangat mengecewakan tidak bisa memberi solusi pengaduan pelanggan,call center sangat mengecewakan tidak bisa memberi solusi pengaduan pelanggan,1,0,1,1
"""Cairkan dana instant anda sekarang...bla..bla..bla... fiturnya aja belum ad sering di notif,,, lama-lama saya hapus nie aplikasi....👎👎👎👎👎","cairkan dana instant anda sekarang...bla..bla..bla... fiturnya aja belum ad sering di notif,,, lama lama saya hapus nie aplikasi....",1,0,1,1
"fitur terbaru gak ada padahal udah di apdet tiap saat,dana cicil gak ada dana instan gak ada.gak sama sama yg lain aplikasini milih milih tuk fitur ini gak adil.","fitur terbaru gak ada padahal udah di apdet tiap saat,dana cicil gak ada dana instan gak ada.gak sama sama yg lain aplikasini milih milih tuk fitur ini gak adil.",1,0,1,1
gw bertanya malah disuruh ke customer care sedangkan Diana customer care nya udh gw buka gw tanya disuruh ke Diana customer care kan gak jelas dana gak bener pusat bantuan nya tidak membantu,gw bertanya malah disuruh ke customer care sedangkan diana customer care nya udh gw buka gw tanya disuruh ke diana customer care kan gak jelas dana gak bener pusat bantuan nya tidak membantu,1,0,1,1
sy buka pakai no HP ku ini koq gk bisa ya...?,sy buka pakai no hp ku ini koq gk bisa ya...?,3,1,0,0
"saya mengunakan DANA dari tahun 2018 tapi fitur DANA CICIL&DANA INSTAN tidak ada, padahal akun saya sudah premium, saya sangat kecewa","saya mengunakan dana dari tahun 2018 tapi fitur dana cicil dana instan tidak ada, padahal akun saya sudah premium, saya sangat kecewa",1,0,1,1
"PENDINGGG SAAT KIRIM UANG, UANG SUDAH TERPOTONG TAPI TRANSAKSI MASI PENDING!!?....","pendinggg saat kirim uang, uang sudah terpotong tapi transaksi masi pending!!?....",1,1,0,1
