content,cleaned_content,score,accuracy,completeness,satisfaction
"gak jelas. asik terjadi kesalahan koneksi mulu. dh jelas"" koneksi sangat bagus .",gak jelas. asik terjadi kesalahan koneksi mulu. dh jelas koneksi sangat bagus .,1,1,0,1
sering mental sendiri kapan mau buka apk nya,sering mental sendiri kapan mau buka apk nya,1,1,0,1
"pemindahan akun premium sulit dan bertele-tele, nomor lama kartunya hilang, aku ajukan nomor baru,... selama ktp, vermuk, dan keterangan benar, seharusnya mudah, gampang, simpel. males banget klo berurusan sama bot gak guna","pemindahan akun premium sulit dan bertele tele, nomor lama kartunya hilang, aku ajukan nomor baru,... selama ktp, vermuk, dan keterangan benar, seharusnya mudah, gampang, simpel. males banget klo berurusan sama bot gak guna",3,0,1,1
"susah-susah ngumpulin Dana point, eh udah banyak malah hangus gitu aja.","susah susah ngumpulin dana point, eh udah banyak malah hangus gitu aja.",1,1,0,1
"ini kenapa tiba-tiba buka dana, saldo hilang tanpa sebab.? riwayat transaksi di buka ga bisa","ini kenapa tiba tiba buka dana, saldo hilang tanpa sebab.? riwayat transaksi di buka ga bisa",2,1,0,1
"proses pemindahan akun ke hp baru tidak pernah bisa, selalu ada notif terjadi kesalahan mulu, padahal akun sudah terlanjur premium. gajelas bngt","proses pemindahan akun ke hp baru tidak pernah bisa, selalu ada notif terjadi kesalahan mulu, padahal akun sudah terlanjur premium. gajelas bngt",1,1,0,1
saya tidak dapat masuk ke nomor dana saya yang sudah tidak aktif lagi tolong di bantu kirim kan kode nya lewat emil,saya tidak dapat masuk ke nomor dana saya yang sudah tidak aktif lagi tolong di bantu kirim kan kode nya lewat emil,2,0,1,0
malam min ini saya kirim uang 100 ribu kok ngga masuk ya tapi saldo kepotong,malam min ini saya kirim uang 100 ribu kok ngga masuk ya tapi saldo kepotong,1,1,0,1
aplikasi dana tukang maling saldo saya tiba-tiba hilang padahal gak dipakai transaksi apapun.,aplikasi dana tukang maling saldo saya tiba tiba hilang padahal gak dipakai transaksi apapun.,1,1,0,1
tinggalin dana! lari ke gopay.. aplikasi beratt lelet!!,tinggalin dana! lari ke gopay.. aplikasi beratt lelet!!,1,1,0,1
aplikasi busuk.. minta upgrade malah ga bisa dipakai,aplikasi busuk.. minta upgrade malah ga bisa dipakai,1,1,1,1
"Bertahun tahun pakai dana, transaksi rutin udh gak kehitung isi pulsa, kuota, token listrik dll. tapi gak pernah dapet penawaran dana cicil.","bertahun tahun pakai dana, transaksi rutin udh gak kehitung isi pulsa, kuota, token listrik dll. tapi gak pernah dapet penawaran dana cicil.",1,0,1,1
tolong bug nya lebih cepat di betul kan karena jika ada keperluan mendadak pas ada bug gak bisa di pakai,tolong bug nya lebih cepat di betul kan karena jika ada keperluan mendadak pas ada bug gak bisa di pakai,3,1,0,1
knpa di dana saya tidak muncul dana cicil,knpa di dana saya tidak muncul dana cicil,1,0,1,1
monyettt qris benerin ajg,monyettt qris benerin ajg,1,1,0,1
"kenapa dana goals saya lama sekali pending nya,aneh banget biasanya bisa langsung di tarik tapi sekarang harus nunggu lama,tolong aplikasi ini makin lama makin makin ampunn gak lagi lagi deh nabung di sini","kenapa dana goals saya lama sekali pending nya,aneh banget biasanya bisa langsung di tarik tapi sekarang harus nunggu lama,tolong aplikasi ini makin lama makin makin ampunn gak lagi lagi deh nabung di sini",1,1,0,1
kenapa sekarang akun dana saya gak bisa di buka sekarang yah akses internet selalu terputus...,kenapa sekarang akun dana saya gak bisa di buka sekarang yah akses internet selalu terputus...,3,1,0,1
"saya kasih 2 bintang dulu, karena dana cicil saya belum aktif, tolong di konfirmasikan supaya saya bisa mengakses fitur dana cicil","saya kasih 2 bintang dulu, karena dana cicil saya belum aktif, tolong di konfirmasikan supaya saya bisa mengakses fitur dana cicil",2,0,1,1
"kenapa tidak bisa transfer dan qris sih dana, saat mau qris serik keluar sendiri aplikasinya kalau mau tf lama gak bisa kebuka menu untuk isi nomor rekening,bagaimna solusinya itu, saldo ada 200rb gak bisa tranfer mau tukar uang teman gak bisa di transfer, SOLUSINYA ???","kenapa tidak bisa transfer dan qris sih dana, saat mau qris serik keluar sendiri aplikasinya kalau mau tf lama gak bisa kebuka menu untuk isi nomor rekening,bagaimna solusinya itu, saldo ada 200rb gak bisa tranfer mau tukar uang teman gak bisa di transfer, solusinya ???",1,1,0,1
dana lagi nggak aman,dana lagi nggak aman,1,0,0,1
"aplikasi dana kenapa ya? saya transfer uang keterangan gagal dan saldo hilang, di data aktivitas tidak tercamtum, ini gimana saldo saya bisa hilang begitu saja","aplikasi dana kenapa ya? saya transfer uang keterangan gagal dan saldo hilang, di data aktivitas tidak tercamtum, ini gimana saldo saya bisa hilang begitu saja",1,1,0,1
respon yg gk akurat.minta bantuan aj gk di proses dana telorrrr,respon yg gk akurat.minta bantuan aj gk di proses dana telorrrr,1,0,1,1
aplikasi gak jelas saldo gua gak ada angin gak ada hujan di potong ke google Buan bayar hal yang gua gak tau apa item apa instrumen tun gak jelas mulai rusak ni apk balikin saldo gua woy,aplikasi gak jelas saldo gua gak ada angin gak ada hujan di potong ke google buan bayar hal yang gua gak tau apa item apa instrumen tun gak jelas mulai rusak ni apk balikin saldo gua woy,1,1,0,1
ga jelas gua lupa PINnya udah ke WhatsApp udah pencet selesai balik lagi ke awal anjir,ga jelas gua lupa pinnya udah ke whatsapp udah pencet selesai balik lagi ke awal anjir,1,1,0,1
kenapa ya saat buka dana gak bisa langsung masuk ke menu utamanya. mentok dilogo dananya aja. udah hapus cache udah hapus data ttep gabisa. sekalinya bisa harus uninstall apknya dulu baru download lagii mulai kek awall. kan jadi ribett mohonn di perbaiki dong plisss,kenapa ya saat buka dana gak bisa langsung masuk ke menu utamanya. mentok dilogo dananya aja. udah hapus cache udah hapus data ttep gabisa. sekalinya bisa harus uninstall apknya dulu baru download lagii mulai kek awall. kan jadi ribett mohonn di perbaiki dong plisss,3,1,0,1
ribet anjir. kirim uang atau tranfer harus ke premium,ribet anjir. kirim uang atau tranfer harus ke premium,1,0,1,1
tadi nya bisa dipake dana cicilan sekarang ngga bisa bayar ngga pernah telat,tadi nya bisa dipake dana cicilan sekarang ngga bisa bayar ngga pernah telat,1,1,0,1
"males banget dah , pake dana udah lama transaksi berjuta "" eh ga dikasih fitur dana cicil, malah temen gue baru download udah ada fitur, hadeh apk taik EMG , mending ganti wallet lain gua","males banget dah , pake dana udah lama transaksi berjuta eh ga dikasih fitur dana cicil, malah temen gue baru download udah ada fitur, hadeh apk taik emg , mending ganti wallet lain gua",1,0,1,1
Uang saya tiba tiba hilang 150 ribu padahal uang belanja saya selama 1 minggu,uang saya tiba tiba hilang 150 ribu padahal uang belanja saya selama 1 minggu,2,1,0,1
capek mau pindah akun lamak ke akun yg baru ngk bisa pindah dana premium nya,capek mau pindah akun lamak ke akun yg baru ngk bisa pindah dana premium nya,3,0,1,1
"koar"" nawarin dana cicil...ehh giliran didaftar malah ditolak...GK jelas. kasi bintang satu aja dulu",koar nawarin dana cicil...ehh giliran didaftar malah ditolak...gk jelas. kasi bintang satu aja dulu,1,0,1,1
"Aktikan dana cicil, bintang satu aj biar cepat di baca","aktikan dana cicil, bintang satu aj biar cepat di baca",1,0,1,1
kurang baik. dana sya ni kenapa TDK ada fiktur dana cicilan tolong admin. dibantu aktif segera dana cicilan saya akun dana sya ni segera,kurang baik. dana sya ni kenapa tdk ada fiktur dana cicilan tolong admin. dibantu aktif segera dana cicilan saya akun dana sya ni segera,1,0,1,1
"saya beli paket data lewat apk ini, seharian nungguin gak ada masuk. udah hubungi CS cuma disuruh sabar","saya beli paket data lewat apk ini, seharian nungguin gak ada masuk. udah hubungi cs cuma disuruh sabar",3,1,1,1
aplikasi ini menguras uang ku dengan sendiri nya tolong balikin uang ku yg 8k aku ga iklas,aplikasi ini menguras uang ku dengan sendiri nya tolong balikin uang ku yg 8k aku ga iklas,2,1,0,1
"ah ga pernah di kasih limit dana cicil,yqng lain di.kasih saya engga,trasanksi padahal sering banget","ah ga pernah di kasih limit dana cicil,yqng lain di.kasih saya engga,trasanksi padahal sering banget",2,0,1,1
saya MW daptar dana cicil,saya mw daptar dana cicil,3,0,1,0
MAU UPDATE GABISA KENAPA SII?? MAU BAYAR GABISA INI DANA GUA,mau update gabisa kenapa sii?? mau bayar gabisa ini dana gua,1,1,0,1
