content,cleaned_content,score,accuracy,completeness,satisfaction
Tdk bisa di akses,tdk bisa di akses,3,1,0,0
"bosokkkk.. isi E-toll saldo gak masuk, proses refund lama amat","bosokkkk.. isi e toll saldo gak masuk, proses refund lama amat",1,1,0,1
"apk jahatt!! saldo ga di pake tiba-tiba ilang,susah kembali","apk jahatt!! saldo ga di pake tiba tiba ilang,susah kembali",1,1,0,1
mengapa saya selalu dipersulit untuk masuk..dan kode OTP tidak pernah dikirim ke email saya...,mengapa saya selalu dipersulit untuk masuk..dan kode otp tidak pernah dikirim ke email saya...,1,1,0,1
"bagus ,hanya dana cicil sudah bayar jadi tidak bisa di gunakan kembali","bagus ,hanya dana cicil sudah bayar jadi tidak bisa di gunakan kembali",1,1,0,0
saya buat jualan pulsa....tapi ada yang diproses terus statusnya sampai Berjam jam. pembelinya sampai marah2 sama saya. dan gaada kejelasan uangnya kembali atau engga,saya buat jualan pulsa....tapi ada yang diproses terus statusnya sampai berjam jam. pembelinya sampai marah2 sama saya. dan gaada kejelasan uangnya kembali atau engga,1,1,0,1
ga jelas saldo tiba tiba ilang,ga jelas saldo tiba tiba ilang,1,1,0,1
kok nge tf sesama ke dana kok gak bisa malah error udh seminggu lebih hampir 2 minggu gak bisa nge tf,kok nge tf sesama ke dana kok gak bisa malah error udh seminggu lebih hampir 2 minggu gak bisa nge tf,1,1,0,1
"ini gimana mau daftar premium anjir, kalau kota/kabupaten nya di batesin 3) kota doang","ini gimana mau daftar premium anjir, kalau kota kabupaten nya di batesin 3 kota doang",1,0,1,1
ape lah dana ni pacak ilang dewek duit nye agak lain,ape lah dana ni pacak ilang dewek duit nye agak lain,1,1,0,1
gausah download dana. saya TF ke suatu bank di dana berhasil tapi di bank tujuan ga masuk. dan itu scam dari dana saya up terus tapi tidak ada yang gubris! hapus aja dana ga guna!,gausah download dana. saya tf ke suatu bank di dana berhasil tapi di bank tujuan ga masuk. dan itu scam dari dana saya up terus tapi tidak ada yang gubris! hapus aja dana ga guna!,1,1,1,1
"Saldo Top Up selalu terpotong 500, saya top up kartu Brizzi 20rb, catatan sudah tp pas update saldo belum masuk masuk, dan hubungi CS nya harus nunggu kurun waktu 5 hari, orang mau cepet pakai kartunya top up pakai NFC agar mempermudah malah ada kendala di Apk Dananya yang buruk, Tidak di rekomendasikan untuk top up lewat dana saya uninstall, dan saya akan beri tau ke rekan rekan saya di sosial media atas kendala yang terjadi kepada saya..... terimakasih","saldo top up selalu terpotong 500, saya top up kartu brizzi 20rb, catatan sudah tp pas update saldo belum masuk masuk, dan hubungi cs nya harus nunggu kurun waktu 5 hari, orang mau cepet pakai kartunya top up pakai nfc agar mempermudah malah ada kendala di apk dananya yang buruk, tidak di rekomendasikan untuk top up lewat dana saya uninstall, dan saya akan beri tau ke rekan rekan saya di sosial media atas kendala yang terjadi kepada saya..... terimakasih",1,1,1,1
s&k berubah-ubah tidak jelas,s k berubah ubah tidak jelas,1,0,0,1
"Kenapa sekarang dana jadi lemot bget sih ? mau buka menu dana emas, dana bisnis lelet bgt plislah benerin, kalau perlu tingkatin gaji it nya 😌🙏","kenapa sekarang dana jadi lemot bget sih ? mau buka menu dana emas, dana bisnis lelet bgt plislah benerin, kalau perlu tingkatin gaji it nya",3,1,0,1
APK ANEHHHHH TIBA² UANG HILANG GAJELAS,apk anehhhhh tiba uang hilang gajelas,1,1,0,1
"sudah lama pakai dana dan banyak bertransaksi sudah premium juga fitur pun lengkap tapi hanya satu yg kurang dana instan di akun saya masih tetep tidak muncul padahal sudah premium dan banyak bertransaksi minta bantuan Diana pun masih tetep tidak membantu apalagi di help center pertanyaan dana instan nya tidak ada emng anehh, kecewa sii","sudah lama pakai dana dan banyak bertransaksi sudah premium juga fitur pun lengkap tapi hanya satu yg kurang dana instan di akun saya masih tetep tidak muncul padahal sudah premium dan banyak bertransaksi minta bantuan diana pun masih tetep tidak membantu apalagi di help center pertanyaan dana instan nya tidak ada emng anehh, kecewa sii",3,0,1,1
"makin parah aja tiap buka pasti susah ni dana, harus di instal ulang baru bisa buka makin gila loe dana","makin parah aja tiap buka pasti susah ni dana, harus di instal ulang baru bisa buka makin gila loe dana",1,1,0,1
"Punya akun DANA hanya untuk top up beli pulsa. Awalnya top up via internet banking setahun ini selalu lancar. Tapi sebulan ini frustasi tidak bisa top up lagi, pihak Bank menyatakan nomor akun (berisi nomor telepon) tidak dikenal. Padahal dana di rekening tidak kosong, malah sangat banyak. Anehnya, dengan sisa saldo sebulan ini masih bisa beli pulsa. Tanya sama pusat bantuan sama mesin/ AI loh malah tambah frustasi. Stlh klaim NORMAL ""ksh bintang 1 ato 0"" batal star 3 yak","punya akun dana hanya untuk top up beli pulsa. awalnya top up via internet banking setahun ini selalu lancar. tapi sebulan ini frustasi tidak bisa top up lagi, pihak bank menyatakan nomor akun berisi nomor telepon tidak dikenal. padahal dana di rekening tidak kosong, malah sangat banyak. anehnya, dengan sisa saldo sebulan ini masih bisa beli pulsa. tanya sama pusat bantuan sama mesin ai loh malah tambah frustasi. stlh klaim normal ksh bintang 1 ato 0 batal star 3 yak",3,1,1,1
aplikasi gak jelas lagi darurat kirim uang malah pending si auruh nunggu 3 hari auto hapus aplikasi,aplikasi gak jelas lagi darurat kirim uang malah pending si auruh nunggu 3 hari auto hapus aplikasi,1,1,0,1
"gak benar saldo kok bisa hilang, brand sampah","gak benar saldo kok bisa hilang, brand sampah",1,1,0,1
"masa sudah bayar listrik tapi gak masuk, mana lagi lag parah, kenapa sih mau liat aktivitas untuk transaksinya ajah lag parah, padahal jaringan lancar jaya","masa sudah bayar listrik tapi gak masuk, mana lagi lag parah, kenapa sih mau liat aktivitas untuk transaksinya ajah lag parah, padahal jaringan lancar jaya",1,1,0,1
"uang saya ketika di transfer ke bank lain tidak masuk,sudah 1 minggu,dan sudah membuat laporan beberapa kali,tapi uang nya tetap tidak masuk,tolong sistem nya lebih gercep,jangan suka nilep uang orang.","uang saya ketika di transfer ke bank lain tidak masuk,sudah 1 minggu,dan sudah membuat laporan beberapa kali,tapi uang nya tetap tidak masuk,tolong sistem nya lebih gercep,jangan suka nilep uang orang.",1,1,1,1
gak bisa di buka aplikasi ya gimana ini tanggapanya dana,gak bisa di buka aplikasi ya gimana ini tanggapanya dana,2,1,0,1
no dulu saya hilang engga bisa masuk diaflikasih nya ..mau ganti no,no dulu saya hilang engga bisa masuk diaflikasih nya ..mau ganti no,3,0,1,0
Qris kadang tidak bisa digunakan,qris kadang tidak bisa digunakan,1,1,0,0
ada limit dana cicil tapi tidak bisa digunakan lagi anehh dana buruk,ada limit dana cicil tapi tidak bisa digunakan lagi anehh dana buruk,1,1,0,1
Tahun 2026 tapi tetap lemot. terlalu banyak animasi & penawaran yang ga berguna jadi tambah berat aplikasi sampah ini.,tahun 2026 tapi tetap lemot. terlalu banyak animasi penawaran yang ga berguna jadi tambah berat aplikasi sampah ini.,1,1,0,1
"nyusahin bngt ni app kalo lagi mendesak susah aplgi maslh ramai sistem tolong perbaiki lagi, biar ga khawatir jg KLO keadaan darurat byr pakai dana","nyusahin bngt ni app kalo lagi mendesak susah aplgi maslh ramai sistem tolong perbaiki lagi, biar ga khawatir jg klo keadaan darurat byr pakai dana",1,1,0,1
sudah top up saldo e-money transaksi berhasil cuman saldo e-money nya engga masuk ke kartunya,sudah top up saldo e money transaksi berhasil cuman saldo e money nya engga masuk ke kartunya,1,1,0,0
SAYA INGATKAN TIDAK UDAH LAGI KALIAN MENYIMPAN UANG DI APLIKASI INI... UANG KALIAN AKAN OTOMATIS HILANG SENDIRI DAN PIHAK DANA TIDAK AKAN BERTANGGUNG JAWAB,saya ingatkan tidak udah lagi kalian menyimpan uang di aplikasi ini... uang kalian akan otomatis hilang sendiri dan pihak dana tidak akan bertanggung jawab,1,1,1,1
bingung akun yang lama ga bisa di buka pingin ganti yang ini susah sekarang saya padahal ada saldo nya tranveran dari penjualan bata merah saya,bingung akun yang lama ga bisa di buka pingin ganti yang ini susah sekarang saya padahal ada saldo nya tranveran dari penjualan bata merah saya,1,1,1,1
lu sekarang makin kikir yaa? biaya nambah buat keuntungan daripada memperbaiki fitur²nya,lu sekarang makin kikir yaa? biaya nambah buat keuntungan daripada memperbaiki fitur nya,1,0,0,1
"Awal make msh aman sebelum di aktifin walaupun blm premium, setelah premium malah gak bs di buka, udh dicopot pasang ulang pun tetep gak bs kebuka, masalahnya dmn ya?","awal make msh aman sebelum di aktifin walaupun blm premium, setelah premium malah gak bs di buka, udh dicopot pasang ulang pun tetep gak bs kebuka, masalahnya dmn ya?",2,1,0,1
kenapa saya tidak bisa membeli pulsa dengan DANA CICIL padahal limitnya cukup..,kenapa saya tidak bisa membeli pulsa dengan dana cicil padahal limitnya cukup..,2,1,0,1
apk dana keluar sendiri terus udah segala cara dicoba,apk dana keluar sendiri terus udah segala cara dicoba,2,1,0,1
jika sedang berkendala tidak bisa melakukan pembayaran apapun,jika sedang berkendala tidak bisa melakukan pembayaran apapun,2,1,0,0
di updet bukanya bagus malah malah parah tf uang gk ada aktifitasnya malah pending gk bisa liat bukti tf,di updet bukanya bagus malah malah parah tf uang gk ada aktifitasnya malah pending gk bisa liat bukti tf,1,1,0,1
"mohon maaf jadi sy igin brcerita sedikit, saya lagi top up ml harga ny 32k pas udh top up malah gk ad izin konfirmasi gitu tiba ke potong tuh saldo sy terus history ny gk muncul dan sy cek lagi gk dapt diamond jg itu knp ya tolong saldo sy hilang tanpa jejak","mohon maaf jadi sy igin brcerita sedikit, saya lagi top up ml harga ny 32k pas udh top up malah gk ad izin konfirmasi gitu tiba ke potong tuh saldo sy terus history ny gk muncul dan sy cek lagi gk dapt diamond jg itu knp ya tolong saldo sy hilang tanpa jejak",1,1,0,1
"sudah berhari hari aplikasi ini ga bisa di buka tidak bisa akses transfer ataupu top up, sudah di coba segala cara tetep gabisa digunakan. setiap mau akses selalu logout² sendiri tidak bisa di buka. mohon untuk segera diperbaiki agar bisa digunakan lagi, sayang saldo yang tersimpan tidak bisa di ambil lagi","sudah berhari hari aplikasi ini ga bisa di buka tidak bisa akses transfer ataupu top up, sudah di coba segala cara tetep gabisa digunakan. setiap mau akses selalu logout sendiri tidak bisa di buka. mohon untuk segera diperbaiki agar bisa digunakan lagi, sayang saldo yang tersimpan tidak bisa di ambil lagi",1,1,0,1
"tolong dana cicil nya jangan di persulit mohon di perbaiki, dana cicil saya tidak bisa di pakai padahal sudah lunas tagihannya.","tolong dana cicil nya jangan di persulit mohon di perbaiki, dana cicil saya tidak bisa di pakai padahal sudah lunas tagihannya.",2,1,1,1
"transfer data terjadi error, tertera sudah sukses upgrade tapi tidak bisa akses premium.","transfer data terjadi error, tertera sudah sukses upgrade tapi tidak bisa akses premium.",2,1,0,0
"saya tidak bisa top up game apapun karena pihak dana menolak dengan alasan jumlah nya melebihi batas transaksi, padhal saldo saya cukup . saya tanya kepada DIANA malah tidak di respon.","saya tidak bisa top up game apapun karena pihak dana menolak dengan alasan jumlah nya melebihi batas transaksi, padhal saldo saya cukup . saya tanya kepada diana malah tidak di respon.",1,1,1,1
min kenapa saldo saya hilang sebanyak 80000,min kenapa saldo saya hilang sebanyak 80000,1,1,0,1
"jangan pakai aplikasi dana, uang saya di curi sama dana","jangan pakai aplikasi dana, uang saya di curi sama dana",1,1,0,1
"tidak bisa login pakai scan wajah, padahal akun sendiri, nomor betul pin betul seharusnya langsung masuk aja kalo semua betul, ribet","tidak bisa login pakai scan wajah, padahal akun sendiri, nomor betul pin betul seharusnya langsung masuk aja kalo semua betul, ribet",2,1,0,1
dana tiap hari makin kek sampaahhh. seringg banget trobell,dana tiap hari makin kek sampaahhh. seringg banget trobell,1,1,0,1
tolong lah masa transaksi gagal saldo hilang kontrol dana makin g jelas,tolong lah masa transaksi gagal saldo hilang kontrol dana makin g jelas,2,1,0,1
kenapa aplikasi dana ini baru mau masuk sudah mental²tidak bisa,kenapa aplikasi dana ini baru mau masuk sudah mental tidak bisa,1,1,0,1
susah masuk susah afgret,susah masuk susah afgret,2,1,1,1
18 Januari 2026 dana bikin kecewa semua pengguna dana.,18 januari 2026 dana bikin kecewa semua pengguna dana.,1,0,0,1
