content,cleaned_content,score,accuracy,completeness,satisfaction
"di donlod dan di buka kok beku ksku kayak patung sekali ada respon muncul tulisan ""DANA terhenti"" bahaya gmn kld ada saldonya jutaan yaa.. klo ga bs di buka begini padahal makai aplikasi ini sdah 10 thun lebih.",di donlod dan di buka kok beku ksku kayak patung sekali ada respon muncul tulisan dana terhenti bahaya gmn kld ada saldonya jutaan yaa.. klo ga bs di buka begini padahal makai aplikasi ini sdah 10 thun lebih.,1,1,0,1
FITUR DANA INSTAN TIDAK BISA DIGUNAKAN KEMBALI. KECEWA.,fitur dana instan tidak bisa digunakan kembali. kecewa.,1,1,0,1
"aplikasii bangst, uang saya ada di dalam aplikasi sial ini tpi gk bisa di buka, cuma masalah kode otp padahal pin dan verifikasi wajah berhasill,cs nya bott siall","aplikasii bangst, uang saya ada di dalam aplikasi sial ini tpi gk bisa di buka, cuma masalah kode otp padahal pin dan verifikasi wajah berhasill,cs nya bott siall",1,1,1,1
"sering eror, tlg diperbaiki","sering eror, tlg diperbaiki",2,1,0,0
dana cicil kenapa ga bisa di gunakan,dana cicil kenapa ga bisa di gunakan,1,1,0,0
"Sekarang susah amat mau top up game mobile legend, muncul verifikasi keamanan saya bukan robot gitu terus,kembali ke verifikasi terus.","sekarang susah amat mau top up game mobile legend, muncul verifikasi keamanan saya bukan robot gitu terus,kembali ke verifikasi terus.",2,1,0,1
tiba tiba saldo saya hilang dan tidak ada tindak lanjut,tiba tiba saldo saya hilang dan tidak ada tindak lanjut,1,1,1,1
saya tidak bisa mengaktifkan DANA CICIL karna program beta sudah penuh,saya tidak bisa mengaktifkan dana cicil karna program beta sudah penuh,3,0,1,0
untuk saat ini baik,untuk saat ini baik,3,0,0,0
knp dana instant dan dana cicil saya blm pernah muncul padahal udah premium dan sering transaksi mohon bantuannya terimakasih 🙏🏻,knp dana instant dan dana cicil saya blm pernah muncul padahal udah premium dan sering transaksi mohon bantuannya terimakasih,3,0,1,0
apaan saya punya duit 3 jt ilang di aplikasi ini ganti donk pihak dana,apaan saya punya duit 3 jt ilang di aplikasi ini ganti donk pihak dana,1,1,0,1
saya gak bisa update premium,saya gak bisa update premium,1,1,1,0
"app gak jelas,saya lupa pin dana setelah di lakukan verifikasi melalui wa malah tidak bisa,udh coba minta bantuan diana masih aja gak bisa kocak","app gak jelas,saya lupa pin dana setelah di lakukan verifikasi melalui wa malah tidak bisa,udh coba minta bantuan diana masih aja gak bisa kocak",1,1,1,1
aplkasi dana sekarang jelek.. ngk seperti dulu tolong sistem nya di perbaikilah,aplkasi dana sekarang jelek.. ngk seperti dulu tolong sistem nya di perbaikilah,1,1,0,1
top up sejuta ga masuk,top up sejuta ga masuk,1,1,0,1
saldo saya hilang sendiri dan pihak dana tidak bertanggung jawab,saldo saya hilang sendiri dan pihak dana tidak bertanggung jawab,1,1,1,1
"apk gk jelas, tanya kendala yang respon orang tolol jawabannya itu itu aja","apk gk jelas, tanya kendala yang respon orang tolol jawabannya itu itu aja",1,0,1,1
