content,cleaned_content,score,accuracy,completeness,satisfaction
hilang saldo tanpa sebab buset,hilang saldo tanpa sebab buset,1,1,0,1
500ribu top up bank ke dana tidak masuk uangnya sampek saat ini luar biasa dana siapa nie tanggung jwb uang sya ilang ajing. kembalikan uang sya ajing,500ribu top up bank ke dana tidak masuk uangnya sampek saat ini luar biasa dana siapa nie tanggung jwb uang sya ilang ajing. kembalikan uang sya ajing,1,1,0,1
"dana kenapa ini, suami saya TF tapi uangnya ga masuk padahal detail transaksinya ada","dana kenapa ini, suami saya tf tapi uangnya ga masuk padahal detail transaksinya ada",3,1,0,1
notif nya jelek sekali sekarang dana seperti scan kode paket 🫣🫣,notif nya jelek sekali sekarang dana seperti scan kode paket,1,0,0,1
aplikasi dana sekarang susah untuk masuk,aplikasi dana sekarang susah untuk masuk,1,1,0,1
saya. gak muncul muncul dana cicil dH lama pake. dana teraksaksi. tolong di perbaiki,saya. gak muncul muncul dana cicil dh lama pake. dana teraksaksi. tolong di perbaiki,1,0,1,1
katanya dana protection 100% di lindungi akun saya masih bisa di retas mengajukan klaim tidak memuaskan..,katanya dana protection 100 di lindungi akun saya masih bisa di retas mengajukan klaim tidak memuaskan..,1,1,1,1
sangat bermanfaat untuk transaksi yang lebih mudah,sangat bermanfaat untuk transaksi yang lebih mudah,2,0,0,0
Sudah beberapa hari ini dana lemot gk bisa untuk melakukan transaksi apapun heran,sudah beberapa hari ini dana lemot gk bisa untuk melakukan transaksi apapun heran,3,1,0,1
gajelas nyimpen duit disini,gajelas nyimpen duit disini,1,0,0,1
knp gk bisa masuk ke dana ini mna ada keperluan mendadak lgi astaga,knp gk bisa masuk ke dana ini mna ada keperluan mendadak lgi astaga,1,1,0,1
hati2 menggunakan dana. belum ada pelayanan blokir apabila salah transfer. resiko ditanggung sendiri.,hati2 menggunakan dana. belum ada pelayanan blokir apabila salah transfer. resiko ditanggung sendiri.,1,0,1,1
tolong di perketat ke amanan dananya saldo saya selalu hilang bila sudah top up saldonya hilang ga semua sih tapi sayangg klo ilang meskipun sedikit,tolong di perketat ke amanan dananya saldo saya selalu hilang bila sudah top up saldonya hilang ga semua sih tapi sayangg klo ilang meskipun sedikit,3,1,0,1
