content,cleaned_content,score,accuracy,completeness,satisfaction
"apk dana makin tolol gajelas,, dana cicil di bayar lebih awal malahan di bekukan gabisa digunakan, salah nya apa coba ga ngotak dana cicil,, makin ga aman dan ga nyaman pake dana","apk dana makin tolol gajelas,, dana cicil di bayar lebih awal malahan di bekukan gabisa digunakan, salah nya apa coba ga ngotak dana cicil,, makin ga aman dan ga nyaman pake dana",1,1,0,1
"awalnya bagus tpi semenjak saya ingin transfer uang saya ke bank malah di suruh tunggu karna sedang banyak transaksi, mksdnya kan ini dompet digital katanya ya klo gitu berarti namanya bukan dompet digital","awalnya bagus tpi semenjak saya ingin transfer uang saya ke bank malah di suruh tunggu karna sedang banyak transaksi, mksdnya kan ini dompet digital katanya ya klo gitu berarti namanya bukan dompet digital",1,1,0,1
Setelah di Update malah kinerjanya semakin Buruk,setelah di update malah kinerjanya semakin buruk,2,1,0,1
"aneh di tempat hadiah harian belum aja 7 hati udah reset ke hati pertama, itu sebenarnya sistemnya gimana gak jelas banget, tolong perbaiki sebelum ratingnya turun drastis","aneh di tempat hadiah harian belum aja 7 hati udah reset ke hati pertama, itu sebenarnya sistemnya gimana gak jelas banget, tolong perbaiki sebelum ratingnya turun drastis",1,1,0,1
PAYAHH. HATI HATI NYIMPEN UANG DI DANA ADA OKNUM TUKANG RAMPOK UANG,payahh. hati hati nyimpen uang di dana ada oknum tukang rampok uang,1,1,0,1
kenapa kalo lupa pin skrng susah sih pake WA dana tapi ga ada solusi saya aplikasinya ada uangnya gabisa masuk karena lupa pin,kenapa kalo lupa pin skrng susah sih pake wa dana tapi ga ada solusi saya aplikasinya ada uangnya gabisa masuk karena lupa pin,2,0,1,1
gak bisa login suruh masuk pin gak bisa padahal ya belum pernah pakai dana dan gak ada notif pin dari wa sama masuk lupa sandi loading mulu,gak bisa login suruh masuk pin gak bisa padahal ya belum pernah pakai dana dan gak ada notif pin dari wa sama masuk lupa sandi loading mulu,1,1,0,1
"E-wallet ajg, mau tarik saldo bisnis sendiri aja di persulit minta ampun ga lagi² pake dana, uninstall aja semua nya daripada saldo lu ngendep juga di dana bisnis","e wallet ajg, mau tarik saldo bisnis sendiri aja di persulit minta ampun ga lagi pake dana, uninstall aja semua nya daripada saldo lu ngendep juga di dana bisnis",1,1,1,1
sekarang tiap top up di Alfamidi saldo berkurang 1500. pinternya lagi kalau top up 1.500.000 tidak bisa di lakukan 1 kali transaksi.di suruh 3 kali transaksi dengan nominal Rp. 500.000/transaksi.jadi top up yang Rp. 1.500.000 di potong jadi Rp. 1.495.500. Jadi tanggung kalau mau transfer ke rek bank karena nominalnya berkurang.,sekarang tiap top up di alfamidi saldo berkurang 1500. pinternya lagi kalau top up 1.500.000 tidak bisa di lakukan 1 kali transaksi.di suruh 3 kali transaksi dengan nominal rp. 500.000 transaksi.jadi top up yang rp. 1.500.000 di potong jadi rp. 1.495.500. jadi tanggung kalau mau transfer ke rek bank karena nominalnya berkurang.,3,0,1,1
Tidak bisa tarik tunai 👎🏽,tidak bisa tarik tunai,1,1,0,0
