content,cleaned_content,score,accuracy,completeness,satisfaction
"gak bisa masuk,,,sering keluar sendiri","gak bisa masuk,,,sering keluar sendiri",1,1,0,1
susah buat transaksi uuuuuuu,susah buat transaksi uuuuuuu,1,1,0,1
untuk apk dana memang bagus tetapi ada kendala di mana uang transaksi dari dana transfer ke bank itu di pending/tahan.jadi saya kasih bintang2 ⭐⭐🙏,untuk apk dana memang bagus tetapi ada kendala di mana uang transaksi dari dana transfer ke bank itu di pending tahan.jadi saya kasih bintang2,2,1,0,1
kenapa transaksi saya ke pending ya lama bangett ini mana saldo berkurang lagi tapi belum ke terima???,kenapa transaksi saya ke pending ya lama bangett ini mana saldo berkurang lagi tapi belum ke terima???,2,1,0,1
notifikasi berisik amat gak bisa di silent,notifikasi berisik amat gak bisa di silent,3,0,1,1
"apk sudah 3-4hari ga bisa dibuka ,,","apk sudah 3 4hari ga bisa dibuka ,,",1,1,0,1
duit gw ilang any gaje,duit gw ilang any gaje,1,1,0,1
"dana cicil gk bisa pakai,pdahal udah di upgrade premium","dana cicil gk bisa pakai,pdahal udah di upgrade premium",1,1,0,1
Nth knp udah 3hari lebih ngak bisa login keluar trus udah di uninstall lalu install lagi ngk bisa juga anjgg lah,nth knp udah 3hari lebih ngak bisa login keluar trus udah di uninstall lalu install lagi ngk bisa juga anjgg lah,1,1,0,1
"mau upgrade ke premium saja susah banget, aplikasi jelek","mau upgrade ke premium saja susah banget, aplikasi jelek",1,1,1,1
tidak bertanggung jawab main potong potong saldo aja. Bagaimana penjelasan anda tentang ini,tidak bertanggung jawab main potong potong saldo aja. bagaimana penjelasan anda tentang ini,1,1,0,1
mau sampai kapan gangguannya,mau sampai kapan gangguannya,2,1,0,1
"kirain cuma saya doang ternyata orang lain juga sama apk dana suka keluar sendiri, kadang susah masuk, kalo mau masuk harus dihapus dulu download lagi ribet tolong dong perbaiki bugnya, sekalian dana cicilan ada dana cicilan tapi gak bisa di pakai padahal gak ada hutang","kirain cuma saya doang ternyata orang lain juga sama apk dana suka keluar sendiri, kadang susah masuk, kalo mau masuk harus dihapus dulu download lagi ribet tolong dong perbaiki bugnya, sekalian dana cicilan ada dana cicilan tapi gak bisa di pakai padahal gak ada hutang",1,1,0,1
"aku kasih bintang dua ajalah,udah lama pake dana belum pernah dapat saldo gratis,ke dua mau hapus akun pun Susah","aku kasih bintang dua ajalah,udah lama pake dana belum pernah dapat saldo gratis,ke dua mau hapus akun pun susah",2,0,1,1
males dipotongan saldo otomatis mulu pake dana,males dipotongan saldo otomatis mulu pake dana,1,1,0,1
min kenapa gabisa pake dana cicil lagi padhal sudah tidak ada tagihan sudah lunas tlong perbaiki lagi,min kenapa gabisa pake dana cicil lagi padhal sudah tidak ada tagihan sudah lunas tlong perbaiki lagi,1,1,0,1
ada dana cicil tp GK bisa di pake,ada dana cicil tp gk bisa di pake,1,1,0,1
jangan menggunakan dana aplikasi ini sering bermasalah,jangan menggunakan dana aplikasi ini sering bermasalah,1,1,0,1
mengalami bug pada emas,mengalami bug pada emas,1,1,0,0
"Tolong dong developer perbaiki, berikan informasi jika memang harus verifikasi identitas dulu sebelum bisa melakukan pembayaran jangan hanya menampilkan informasi bahwa transaksi tidak bisa dilakukan tapi berikan alasannya, soalnya kemarin sempat gagal saat melakukan pembayaran menggunakan smart2pay Dana di Steam, saya sangat merugi kehilangan promo besar di Steam sudah seminggu saya gagal bayar terus waktu itu, tapi setelah saya coba verifikasi baru bisa melakukan transaksi","tolong dong developer perbaiki, berikan informasi jika memang harus verifikasi identitas dulu sebelum bisa melakukan pembayaran jangan hanya menampilkan informasi bahwa transaksi tidak bisa dilakukan tapi berikan alasannya, soalnya kemarin sempat gagal saat melakukan pembayaran menggunakan smart2pay dana di steam, saya sangat merugi kehilangan promo besar di steam sudah seminggu saya gagal bayar terus waktu itu, tapi setelah saya coba verifikasi baru bisa melakukan transaksi",3,1,1,1
"anjir ga bisa dibuka , saldo gimana ini klo ga bisa dibuka","anjir ga bisa dibuka , saldo gimana ini klo ga bisa dibuka",1,1,0,1
"apk kmpng sering eror, jaringan lancar GK bisa transaksi, giliran yg beli pergi berhasil mem.k apk ini👎","apk kmpng sering eror, jaringan lancar gk bisa transaksi, giliran yg beli pergi berhasil mem.k apk ini",2,1,0,1
