content,cleaned_content,score,accuracy,completeness,satisfaction
sering banget saldo hilang tiba-tiba gitu aja tanpa persetujuan pengguna sangat aplikasi kayak gak guna,sering banget saldo hilang tiba tiba gitu aja tanpa persetujuan pengguna sangat aplikasi kayak gak guna,1,1,0,1
"mantap bos,,GX perlu nunggu lama,langsung cair,,","mantap bos,,gx perlu nunggu lama,langsung cair,,",1,0,0,0
"sudah 10 tahun saya pakai apl dana ,,sekarang di haruskan update karna peraturan bank di klik update tapi tidak muncul apa2 sudah lama mau di update tapi selalu begitu dan apl dana makin hari makin lelet ,, pembelian token juga tidak bisa diklik transaksinya waduh sekarang payah terpaksa uinstall","sudah 10 tahun saya pakai apl dana ,,sekarang di haruskan update karna peraturan bank di klik update tapi tidak muncul apa2 sudah lama mau di update tapi selalu begitu dan apl dana makin hari makin lelet ,, pembelian token juga tidak bisa diklik transaksinya waduh sekarang payah terpaksa uinstall",1,1,0,1
knpa tidak ada scan gmna mau transfer,knpa tidak ada scan gmna mau transfer,3,0,1,1
"aplikasi Dana ini, setelah update malah jadi aplikasi sampah, stiap buka cuma stuck di loading doang, udah pake segala macam cara masih sama aja, satu2 nya cara cuma uninstal-reinstal , masa tiap hari mau gitu terus? lebih baik pake yg lain aja","aplikasi dana ini, setelah update malah jadi aplikasi sampah, stiap buka cuma stuck di loading doang, udah pake segala macam cara masih sama aja, satu2 nya cara cuma uninstal reinstal , masa tiap hari mau gitu terus? lebih baik pake yg lain aja",1,1,0,1
"ribet kalau anak²,saya udah pencet update tapi masih disuruh upgrade,trus kembali ke beranda,ditanya nomor orang tua ,pas udh dapat malah kembali ke beranda tapi dana + nya masih gak aktif","ribet kalau anak ,saya udah pencet update tapi masih disuruh upgrade,trus kembali ke beranda,ditanya nomor orang tua ,pas udh dapat malah kembali ke beranda tapi dana nya masih gak aktif",1,1,1,1
kenapa pending terus nih? 🥲,kenapa pending terus nih?,3,1,0,1
no dana udh tidak aktif bgaimna cara minta kode verifikasi di nomer yg sudah hilang/tidak aktif,no dana udh tidak aktif bgaimna cara minta kode verifikasi di nomer yg sudah hilang tidak aktif,1,0,1,0
"jelek banget bayar tagihan sebelum jatuh tempo sudah di lunasi semua, malah gk bisa di pake lagi limit, padahal limitnya sudah kembali","jelek banget bayar tagihan sebelum jatuh tempo sudah di lunasi semua, malah gk bisa di pake lagi limit, padahal limitnya sudah kembali",1,1,0,1
"Aplikasi apa ini, Woi Keong kali lambat","aplikasi apa ini, woi keong kali lambat",1,1,0,1
kenapa dana saya tidak ada dana cicil,kenapa dana saya tidak ada dana cicil,1,0,1,0
"dana tiba"" beku , tidak bisa transaksi. tidak bisa beli pulsa, tidak bisa transfer, ini sangat menggangu pengguna. chat ke diana katanya 3hr bisa dipakai. ternyata setelah 3hr masih blm bisa dipakai. disuruh menunggu lagi 2hr. pelayanan dan kecepatan menindaklanjuti trouble sangat lama. bintang 1 kalau dana terus menerus seperti ini.","dana tiba beku , tidak bisa transaksi. tidak bisa beli pulsa, tidak bisa transfer, ini sangat menggangu pengguna. chat ke diana katanya 3hr bisa dipakai. ternyata setelah 3hr masih blm bisa dipakai. disuruh menunggu lagi 2hr. pelayanan dan kecepatan menindaklanjuti trouble sangat lama. bintang 1 kalau dana terus menerus seperti ini.",1,1,1,1
