content,cleaned_content,score,accuracy,completeness,satisfaction
"jelek, banyak lag, dan menular hadiah ny tidak bisa, karena selalu kosong","jelek, banyak lag, dan menular hadiah ny tidak bisa, karena selalu kosong",1,1,0,1
lagi eror kah mau kirim uang gak bisa dari tadi,lagi eror kah mau kirim uang gak bisa dari tadi,1,1,0,0
Aplikasi Dana Ku Ga Bisa Di buka Tolong Dong Admin Solusinya,aplikasi dana ku ga bisa di buka tolong dong admin solusinya,1,1,0,0
dana cicil GK bisa di pake,dana cicil gk bisa di pake,1,1,0,0
Sayaa Mau Masuk Ke Akunn Dana Sayaa Nggak Bisaaa,sayaa mau masuk ke akunn dana sayaa nggak bisaaa,1,1,0,0
apk ngak waras masak mau tf muter² terus,apk ngak waras masak mau tf muter terus,1,1,0,1
kok malah gak bisa buat transaksi... makin parah,kok malah gak bisa buat transaksi... makin parah,1,1,0,1
dana kenapa elor bgini,dana kenapa elor bgini,1,1,0,0
"pelayan di aplikasi ini buruk sekali,hanya menggunakan robot yg jawbannyah sama itu"" aja,gak bisa ngebantu masalah","pelayan di aplikasi ini buruk sekali,hanya menggunakan robot yg jawbannyah sama itu aja,gak bisa ngebantu masalah",1,0,1,1
ini dana kenapa hari ini ngisi saldo ko ga masuk masuk dah,ini dana kenapa hari ini ngisi saldo ko ga masuk masuk dah,3,1,0,0
kecewa dana cicilnya udah ga bisa di gunakan lagi,kecewa dana cicilnya udah ga bisa di gunakan lagi,2,1,0,1
"uangku hilang di dana 1jt, mending gopay aja","uangku hilang di dana 1jt, mending gopay aja",1,1,0,1
"saya mau mengganti nomer lamake baru lalu nomer lama ku daftarin ulang gak bisa, knp harus nunggu masa tunggu?","saya mau mengganti nomer lamake baru lalu nomer lama ku daftarin ulang gak bisa, knp harus nunggu masa tunggu?",1,1,1,0
saya kasih 2 dulu karna dana cicil tiba tiba hilang,saya kasih 2 dulu karna dana cicil tiba tiba hilang,2,0,1,1
sekarang aplikasinya engga seperti dulu ..sering bangt eror dan tidak bisa masuk aplikasi ...udah apdet beberapa kali...paling bisa 2 hari ..lepas itu eror lagi engga bisa buak dan keluar sendiri terus...kayaknya harus pindah aplikasi lain ini mah..padahal saya sudah lama banget pake app ini...tapi sekarang malas eror terus...,sekarang aplikasinya engga seperti dulu ..sering bangt eror dan tidak bisa masuk aplikasi ...udah apdet beberapa kali...paling bisa 2 hari ..lepas itu eror lagi engga bisa buak dan keluar sendiri terus...kayaknya harus pindah aplikasi lain ini mah..padahal saya sudah lama banget pake app ini...tapi sekarang malas eror terus...,2,1,0,1
suka ngestuck diloading screen lama sekalii..,suka ngestuck diloading screen lama sekalii..,3,1,0,0
"TRANSFER UANG,, SALDO SUDAH TERPOTONG,, TAPI RIWAYAT PENGIRIMAN TIDAK ADA,, DANA SEDANG TIDAK BAIK BAIK,, HATI HATI..!!! APLIKASI SUDAH TIDAK AMAAN..!! APLIKASI TIDAK NYAMAN..!!","transfer uang,, saldo sudah terpotong,, tapi riwayat pengiriman tidak ada,, dana sedang tidak baik baik,, hati hati..!!! aplikasi sudah tidak amaan..!! aplikasi tidak nyaman..!!",1,1,0,1
"buat dana bisnis GK bisa di setujui barkode GK bisa di cetak,,,, pindah aplikasi lain aj,,,","buat dana bisnis gk bisa di setujui barkode gk bisa di cetak,,,, pindah aplikasi lain aj,,,",1,1,0,1
"min bisa bantu aktifkan dana cicil saya dong, udah update tpi danacicil belum muncul","min bisa bantu aktifkan dana cicil saya dong, udah update tpi danacicil belum muncul",3,0,1,0
