content,cleaned_content,score,accuracy,completeness,satisfaction
"gimana sih ini sistem dana,setiap jam 23:00 keatas selalu gabisa transfer maupun QR,aneh, perbaiki dong","gimana sih ini sistem dana,setiap jam 23 00 keatas selalu gabisa transfer maupun qr,aneh, perbaiki dong",3,1,0,1
"Gua kecewa sama aplikasi Dana ini, saldo saya sebesar 1 juta lebih hilang secara tiba-tiba padahal saya sudah menggunakan keamanan seperti sandi dan verifikasi wajah untuk setiap transaksi tapi tetap saja ngk mampu menjaga saldo saya. Tidak ada notifikasi apapun saat terjadi kehilangan saldo saya. Keamanan saldo tidak terjamin. Saya sudah coba minta bantu lewat menu bantuan, tapi yang balas ternyata boot. Minta kembalian saldo tapi tetap ngk bisa. Pokoknya saya kecewa.","gua kecewa sama aplikasi dana ini, saldo saya sebesar 1 juta lebih hilang secara tiba tiba padahal saya sudah menggunakan keamanan seperti sandi dan verifikasi wajah untuk setiap transaksi tapi tetap saja ngk mampu menjaga saldo saya. tidak ada notifikasi apapun saat terjadi kehilangan saldo saya. keamanan saldo tidak terjamin. saya sudah coba minta bantu lewat menu bantuan, tapi yang balas ternyata boot. minta kembalian saldo tapi tetap ngk bisa. pokoknya saya kecewa.",3,1,1,1
tolong bantu aktikan fitur dana cicil saya,tolong bantu aktikan fitur dana cicil saya,3,0,1,0
so sibuk Dana mau transaksi susah bnget,so sibuk dana mau transaksi susah bnget,1,1,0,1
kenapa dana saya kok gak bisa dibuka,kenapa dana saya kok gak bisa dibuka,2,1,0,1
"ini Sesi Kadaluarsa apaansi gajelas bgt, gw mau ngirim duit ribet lu","ini sesi kadaluarsa apaansi gajelas bgt, gw mau ngirim duit ribet lu",1,1,0,1
"nyesal download dana, terlanjur masukin uang giliran mau di TF malah di suruh upgrade ke premium, setelah upgrade ke premium tp tetap GK bisa di transfer. sejumlah uang di dalam GK selamanya hanya buat isi pulsa atau belanja aja tp buat transfer jg tp ini kok ribet banget. asli nyesal banget sumpah aplikasi dana kirain mempermudah malah menyusahkan. andai belum isi saldo maunya uninstal.aja ni aplikasi. LBH praktis pake mobile banking drpd ini.","nyesal download dana, terlanjur masukin uang giliran mau di tf malah di suruh upgrade ke premium, setelah upgrade ke premium tp tetap gk bisa di transfer. sejumlah uang di dalam gk selamanya hanya buat isi pulsa atau belanja aja tp buat transfer jg tp ini kok ribet banget. asli nyesal banget sumpah aplikasi dana kirain mempermudah malah menyusahkan. andai belum isi saldo maunya uninstal.aja ni aplikasi. lbh praktis pake mobile banking drpd ini.",2,1,1,1
"Pelayanan costomer sangat"" buruk sekali,lama bls gk ada kepastian, udah 3 bulan lebih gk kelar"" aku pemindahan akun","pelayanan costomer sangat buruk sekali,lama bls gk ada kepastian, udah 3 bulan lebih gk kelar aku pemindahan akun",1,1,1,1
pitur emas saya kenapa ga bisa di buka buka,pitur emas saya kenapa ga bisa di buka buka,1,1,0,1
"Tolong keamanan di tingkatkan please, uang saya tiba-tiba hilang setengah, saya lihat di list transaksi tidak ada notif pembayaran apa-apa, tolong 🙏🙏","tolong keamanan di tingkatkan please, uang saya tiba tiba hilang setengah, saya lihat di list transaksi tidak ada notif pembayaran apa apa, tolong",3,1,0,1
apa sih dana udah tf via Qris udah masukin pin sudah di progres malah gagal. .udah saldo kepotong gak dapat kembali lagi. .,apa sih dana udah tf via qris udah masukin pin sudah di progres malah gagal. .udah saldo kepotong gak dapat kembali lagi. .,2,1,0,1
ini kenapa saya gk pernah melalkukan ttansaksi di dana sebanyak 500 rb kok tba tba saldo di dana saya udah ke tarik smua itu kenapa tolong di proses aplikasi dana udah gak aman lgi sekarang,ini kenapa saya gk pernah melalkukan ttansaksi di dana sebanyak 500 rb kok tba tba saldo di dana saya udah ke tarik smua itu kenapa tolong di proses aplikasi dana udah gak aman lgi sekarang,1,1,0,1
"apl ni makin anaeh aja... gk di buka 2 atau 3 hari, ngelek lelet. gak bisa di buka.","apl ni makin anaeh aja... gk di buka 2 atau 3 hari, ngelek lelet. gak bisa di buka.",3,1,0,1
Aplikasi taii👎. tahun 2024 saya login dana lalu sekarang saat saya login disuruh verifikasi dan sesudah nya kumasukan nomor telpon saya disuruh masukan kode otp tapi masalahnya kodenya tidak masuk!. masalah keduanya ada uang saya di dana dan saya tidk bisa ambil karna kode otp tidak masuk-masuk!!,aplikasi taii . tahun 2024 saya login dana lalu sekarang saat saya login disuruh verifikasi dan sesudah nya kumasukan nomor telpon saya disuruh masukan kode otp tapi masalahnya kodenya tidak masuk!. masalah keduanya ada uang saya di dana dan saya tidk bisa ambil karna kode otp tidak masuk masuk!!,1,1,0,1
sering bermasalah pembayaran qrs nya,sering bermasalah pembayaran qrs nya,1,1,0,1
aku mau hapus akun dana di persulit,aku mau hapus akun dana di persulit,1,0,1,1
dana saya ko g ada dana playleter si yg lain ada tolong dong saya juga mau,dana saya ko g ada dana playleter si yg lain ada tolong dong saya juga mau,3,0,1,0
"banyak bugnya hama,saran jangan di donlot,pen inves muncul ""ada kesalahan,ada kesalahan"" hama ganiat bikin apk","banyak bugnya hama,saran jangan di donlot,pen inves muncul ada kesalahan,ada kesalahan hama ganiat bikin apk",1,1,0,1
