content,cleaned_content,score,accuracy,completeness,satisfaction
update doang sampe sebadak mb nya giliran fitur dana cicil susah muncul dibilang nya punya pinjaman di apl lain padahal pinjol aja blom pernah dusuruh premium disuruh transaksi aktif...aku udah premium tansaksi sebulan ada yang sampe limit 40jt tpi ttp aja gamuncul,update doang sampe sebadak mb nya giliran fitur dana cicil susah muncul dibilang nya punya pinjaman di apl lain padahal pinjol aja blom pernah dusuruh premium disuruh transaksi aktif...aku udah premium tansaksi sebulan ada yang sampe limit 40jt tpi ttp aja gamuncul,2,0,1,1
FITUR DANA CICIL LIMIT TERSEDIA TAPI GAK BISA DI PAKAI... MENDING GAK USAH DI HADIRKAN...,fitur dana cicil limit tersedia tapi gak bisa di pakai... mending gak usah di hadirkan...,1,1,0,1
"dana adalah aplikasi yang ribet dan semakin ga jelas, susah masuk akun sendiri, ga bisa buka fitur emas, nyesel sudah terlanjur transaksi emas...coba ganti nomor baru, baru bisa masuk akun, tetep aja akun lama ga bisa dipakai alias hangus...semoga ga ada yang mengalami seperti yang saya alami...","dana adalah aplikasi yang ribet dan semakin ga jelas, susah masuk akun sendiri, ga bisa buka fitur emas, nyesel sudah terlanjur transaksi emas...coba ganti nomor baru, baru bisa masuk akun, tetep aja akun lama ga bisa dipakai alias hangus...semoga ga ada yang mengalami seperti yang saya alami...",1,1,0,1
"payah dana cicil udah di lunasin ngg bisa di pake berbulan bulan dan tidak ada tunggakan atau tagihan dan limitpun masih ada 150k . sudah tunggu 6 bulan tetap tidak bisa digunakan, Tagihan udah lunas smua, Limit 0, tapi fitur Dana cicil tidak tersedia. Mohon di bantu aktifkan kembali.","payah dana cicil udah di lunasin ngg bisa di pake berbulan bulan dan tidak ada tunggakan atau tagihan dan limitpun masih ada 150k . sudah tunggu 6 bulan tetap tidak bisa digunakan, tagihan udah lunas smua, limit 0, tapi fitur dana cicil tidak tersedia. mohon di bantu aktifkan kembali.",2,1,1,1
"saat di aplikasi, padahal sinyalnya stabil kenapa tetap tertera koneksi buruk? padahal koneksinya baik-baik saja? mohon penjelasannya dan maaf kalo ada salah kata","saat di aplikasi, padahal sinyalnya stabil kenapa tetap tertera koneksi buruk? padahal koneksinya baik baik saja? mohon penjelasannya dan maaf kalo ada salah kata",3,1,0,0
"Limit dana cicil saya sudah tersedia, tapi percuma karna tidak bisa di gunakan,","limit dana cicil saya sudah tersedia, tapi percuma karna tidak bisa di gunakan,",2,1,0,1
MINTA KODE OTP TERUS UDAH TAU NOMOR GK AKTIF HILANG TERUS PELAYANAN GK BAGUS,minta kode otp terus udah tau nomor gk aktif hilang terus pelayanan gk bagus,3,1,1,1
kocak 28k yg dikirim 26k apcb biaya admin -2k,kocak 28k yg dikirim 26k apcb biaya admin 2k,1,0,0,1
apk kaya jembot gangguan mulu,apk kaya jembot gangguan mulu,1,1,0,1
knapa ko gak bisa masuk ke akun dana.saya.,knapa ko gak bisa masuk ke akun dana.saya.,3,1,0,0
"sekarang dana ini gak bagus, duit lambat masuk dan sering kepotong hal yg tidak jelas.","sekarang dana ini gak bagus, duit lambat masuk dan sering kepotong hal yg tidak jelas.",1,1,0,1
