content,cleaned_content,score,accuracy,completeness,satisfaction
aplikasi suka eror buat pembelian,aplikasi suka eror buat pembelian,1,1,0,0
"Apk kok gampang eror, udah daftar primium kok uang gk masuk malah eror suruh daftar primium lagi sungguh anehh","apk kok gampang eror, udah daftar primium kok uang gk masuk malah eror suruh daftar primium lagi sungguh anehh",1,1,1,1
"saldo bisnis tiba tiba berkurang, enggak bener ini","saldo bisnis tiba tiba berkurang, enggak bener ini",1,1,0,1
"sangat jelekkk, transaksi saya didana puluhan juta tiap bulan, tapi saya tidak bisa memakai filtur dana cicil didana, klo gak bisa dipakai filtur hapus saja pihak dana jgn buat orang sakit hati","sangat jelekkk, transaksi saya didana puluhan juta tiap bulan, tapi saya tidak bisa memakai filtur dana cicil didana, klo gak bisa dipakai filtur hapus saja pihak dana jgn buat orang sakit hati",1,1,0,1
"3 bulan nunggu pemindahan akun , kagak bisa mulu di pikir gua pke KTP asli, udah tau di akun nya ada duitnya guna Verifikasi Wajah sama KTP apa, bodoh !!!","3 bulan nunggu pemindahan akun , kagak bisa mulu di pikir gua pke ktp asli, udah tau di akun nya ada duitnya guna verifikasi wajah sama ktp apa, bodoh !!!",1,1,1,1
setiap di perbarui kenapa ya selalu harus login ulang lagi jadi bikin kesel sama ribet kalo kayak gini makin jelek dana,setiap di perbarui kenapa ya selalu harus login ulang lagi jadi bikin kesel sama ribet kalo kayak gini makin jelek dana,1,1,0,1
Lagi dan lagi saldo hilang kaya dulu dan pihak dana gak bisa menyelesaikannya,lagi dan lagi saldo hilang kaya dulu dan pihak dana gak bisa menyelesaikannya,1,1,1,1
"lapor kemana,,,,, uang saya mubajirrr didana gx bisa diambil....","lapor kemana,,,,, uang saya mubajirrr didana gx bisa diambil....",1,1,1,1
"jangan download tar nyesel duit ga bisa dipake karena setiap mau bayar/tf apapun ditolak mulu,di email ga dibales jangan download dah bangkrut ne apk","jangan download tar nyesel duit ga bisa dipake karena setiap mau bayar tf apapun ditolak mulu,di email ga dibales jangan download dah bangkrut ne apk",1,1,1,1
nggak bisa di buka,nggak bisa di buka,2,1,0,0
"Balikin saldo gua yang hilang tiba2 GK ad history transaksi apapun, apakah gini apk dana bermain dengan saldo pengunanya?","balikin saldo gua yang hilang tiba2 gk ad history transaksi apapun, apakah gini apk dana bermain dengan saldo pengunanya?",1,1,0,1
makin aneh ajh setelah di update malah sering keluar sendiri dari aplikasi ny,makin aneh ajh setelah di update malah sering keluar sendiri dari aplikasi ny,2,1,0,1
"sering dalam perbaikan kalau di jam tertentu,bikin kesel,JD GK bisa beli pulsa listrik di saat darurat! sangat menjengkelkan","sering dalam perbaikan kalau di jam tertentu,bikin kesel,jd gk bisa beli pulsa listrik di saat darurat! sangat menjengkelkan",1,1,0,1
aplikasi setelah diperbaharui malah sering error dan loading terus,aplikasi setelah diperbaharui malah sering error dan loading terus,1,1,0,1
"Makin kesini dari dana juga pake biaya stiap isi saldo udh mah admin di konter nya mahal di dana juga masih dipotong admin saldo , makin g rekomen buat jadiin dompet sehari hari apalagi saya pelajar yang tiap hari butuh untuk pembayaran jajan+kuota.. tlong di pertimbangkan lagi atau akan smakin bnyak yg pindah e-wallet","makin kesini dari dana juga pake biaya stiap isi saldo udh mah admin di konter nya mahal di dana juga masih dipotong admin saldo , makin g rekomen buat jadiin dompet sehari hari apalagi saya pelajar yang tiap hari butuh untuk pembayaran jajan kuota.. tlong di pertimbangkan lagi atau akan smakin bnyak yg pindah e wallet",1,0,0,1
dana cicil sudah 3 bulan tidak bisa di gunakan,dana cicil sudah 3 bulan tidak bisa di gunakan,1,1,0,0
"tolong di bantu perbaikan nya. dana cicil sudah aktif, ketika ingin di pakai fitur nya ada keterangan tidak tersedia","tolong di bantu perbaikan nya. dana cicil sudah aktif, ketika ingin di pakai fitur nya ada keterangan tidak tersedia",3,1,0,0
"SCAM SCAM, UNTUK ""DANA NGABUBURIT"" DI DANA UDAH DI BELI VIP 3K tetap tidak bisa, KARENA SETIAP JAM 10 WIB MAU PENUKARAN SELALU TIDAK BISA DI TUKAR , adeuh","scam scam, untuk dana ngabuburit di dana udah di beli vip 3k tetap tidak bisa, karena setiap jam 10 wib mau penukaran selalu tidak bisa di tukar , adeuh",1,1,0,1
Cs nya bot terus ahh dana kalo ada keluhan gak ada solusi nyaa bintang 1 jelek benget dana,cs nya bot terus ahh dana kalo ada keluhan gak ada solusi nyaa bintang 1 jelek benget dana,1,0,1,1
"hati2 para pengguna dana, saya hari ini tanggal 29 Januari 2026 uang saya tersedot oleh transaksi yng tidak di ketahui. dan saldo tidak dapat dikembalikan. keamanan Dana sangat buruk sekali, mending cari ewallet yang lain","hati2 para pengguna dana, saya hari ini tanggal 29 januari 2026 uang saya tersedot oleh transaksi yng tidak di ketahui. dan saldo tidak dapat dikembalikan. keamanan dana sangat buruk sekali, mending cari ewallet yang lain",1,1,0,1
Cara aktifkan dana paylater,cara aktifkan dana paylater,3,0,1,0
bagaimana cara mengembalikan uang saya 500 rbu... saya mengirim uang dari mybank ke dana tapi tidak masuk ke akun dana saya saya sudh melalui diana tpi sangat tidak membantu tolong kirim saldo dana saya itu sangat berartii untuk saya,bagaimana cara mengembalikan uang saya 500 rbu... saya mengirim uang dari mybank ke dana tapi tidak masuk ke akun dana saya saya sudh melalui diana tpi sangat tidak membantu tolong kirim saldo dana saya itu sangat berartii untuk saya,2,1,1,1
proses transaksi gagal tapi saldo sudah berkurang mohon untuk di kembalikan dengan nominal yang sesuai dengan transaksi,proses transaksi gagal tapi saldo sudah berkurang mohon untuk di kembalikan dengan nominal yang sesuai dengan transaksi,1,1,0,0
udah make lama tapi gada fitur dana instan!!,udah make lama tapi gada fitur dana instan!!,3,0,1,1
payah dana cicil masih ada saldo tapi tidak bisa di gunakan (tidak tersedia),payah dana cicil masih ada saldo tapi tidak bisa di gunakan tidak tersedia,1,1,0,1
