content,cleaned_content,score,accuracy,completeness,satisfaction
"notifikasi dana sekarang jadi jelek, bagus yang kemaren, ciri khas Dana banget !! Notifikasi sekarang jelek, bikin kaget aja !","notifikasi dana sekarang jadi jelek, bagus yang kemaren, ciri khas dana banget !! notifikasi sekarang jelek, bikin kaget aja !",1,0,0,1
gak jelas apk nya,gak jelas apk nya,1,0,0,1
"aku top up dana tapi ngga masuk, tanya di cs apk nya udah aku kasih bukti top up malah katanya tidak sesuai, pdhl logo dari permata bank udah ganti lumayan lama sekitar 2 bulan lalu, sedangkan dana tidak update akan hal itu, JD bukti yang aku kasih ngga diterima, sayang sekali pdhl udah pakai dana lama, ngga pernah sekecewa ini","aku top up dana tapi ngga masuk, tanya di cs apk nya udah aku kasih bukti top up malah katanya tidak sesuai, pdhl logo dari permata bank udah ganti lumayan lama sekitar 2 bulan lalu, sedangkan dana tidak update akan hal itu, jd bukti yang aku kasih ngga diterima, sayang sekali pdhl udah pakai dana lama, ngga pernah sekecewa ini",1,1,1,1
baru sekarang ini kejadian isi saldo 100 tiba tiba hilang 75.000 dana ini tidak baik dan tidak ada pengawasan,baru sekarang ini kejadian isi saldo 100 tiba tiba hilang 75.000 dana ini tidak baik dan tidak ada pengawasan,1,1,0,1
"mohon dana secepatnya proses transaksi saya kirim uang, masa transaksi gagal uang tertahan ga bisa melakukan apa apa gimana sih ??","mohon dana secepatnya proses transaksi saya kirim uang, masa transaksi gagal uang tertahan ga bisa melakukan apa apa gimana sih ??",1,1,0,1
trs dan tingkat kan pelayanan mu,trs dan tingkat kan pelayanan mu,3,0,0,0
"aplikasi ini ngk bgsss , masak saya isi dana 200 ribu di potong 83 ribu, kirim ke Gugel kan gila aplikasi ini , balikin dana saya udh 2 kali kayak ngini di potong""","aplikasi ini ngk bgsss , masak saya isi dana 200 ribu di potong 83 ribu, kirim ke gugel kan gila aplikasi ini , balikin dana saya udh 2 kali kayak ngini di potong",1,1,0,1
saya tidak dapat masuk ke akun dana saya🙏tolong saya sangat membutuhkan saldo yang tidak seberapa itu untuk menopang kebutuhan di perantauan,saya tidak dapat masuk ke akun dana saya tolong saya sangat membutuhkan saldo yang tidak seberapa itu untuk menopang kebutuhan di perantauan,1,1,0,1
kapan sih saya di kasih fitur dana cicil.saya tiap hari pasti make dana.tpi dana ini ga ada expeknya sama sekali,kapan sih saya di kasih fitur dana cicil.saya tiap hari pasti make dana.tpi dana ini ga ada expeknya sama sekali,1,0,1,1
"merugikan,bayar cicilan malah g masok masok sampek sekarang malah kena denda karena terlambat tangung jawabnya gak ada...","merugikan,bayar cicilan malah g masok masok sampek sekarang malah kena denda karena terlambat tangung jawabnya gak ada...",1,1,0,1
"dana keluar masuk sudah banyak tapi masih belom bisa pakai dana cicil ,, PAYAH , , saya tidak memiliki tagihan apapun","dana keluar masuk sudah banyak tapi masih belom bisa pakai dana cicil ,, payah , , saya tidak memiliki tagihan apapun",1,0,1,1
