content,cleaned_content,score,accuracy,completeness,satisfaction
"eror terus, transaksi gagal, penggalian dana nya lama, tunggu 20 hari kerja","eror terus, transaksi gagal, penggalian dana nya lama, tunggu 20 hari kerja",3,1,0,1
"saya tidak bisa menggunakan fitur qris,ditanya ke assisten jawabannya malah nyeleneh","saya tidak bisa menggunakan fitur qris,ditanya ke assisten jawabannya malah nyeleneh",3,1,1,1
"apk ko tol , transaksi gagal tapi saldo ilang dan di riwayat transaksi gaada , tapi saldo tetep ilang. apk ko tol , gak worth it ni apk , mending yang lain aja","apk ko tol , transaksi gagal tapi saldo ilang dan di riwayat transaksi gaada , tapi saldo tetep ilang. apk ko tol , gak worth it ni apk , mending yang lain aja",1,1,0,1
biasanya klw lagi gampang masuk masuk tapi sekarang kenapa harus otp Mulu sedangkan nomor sudah lama tidak aktiv ataw hilang,biasanya klw lagi gampang masuk masuk tapi sekarang kenapa harus otp mulu sedangkan nomor sudah lama tidak aktiv ataw hilang,2,1,1,1
"saya tidak bisa melakukan verifikasi wajah saat menarik saldo di Dana Goals, hal ini membuat saya kesulitan saat menarik saldo apa lagi saldo itu di gunakan untuk kebutuhan sehari-hari, jika ini sudah terjadi, mau tidak mau saya harus mencari uang lagi dengan bekerja lebih keras..","saya tidak bisa melakukan verifikasi wajah saat menarik saldo di dana goals, hal ini membuat saya kesulitan saat menarik saldo apa lagi saldo itu di gunakan untuk kebutuhan sehari hari, jika ini sudah terjadi, mau tidak mau saya harus mencari uang lagi dengan bekerja lebih keras..",1,1,0,1
"saya kecewa banget sama dana. CS ga komunikatif sama sekali dan ga kasih solusi. disuruh nunggu antrean lama banget sampe 2 kali, kirim penjelasan dan bukti 2 kali, pas antrean selesai lha kok bilangnya aku gaada jawaban sampe 5 menit habis itu ditinggal dan ga dapat jawaban sama sekali. duh yaAllah ngelus dada bgt","saya kecewa banget sama dana. cs ga komunikatif sama sekali dan ga kasih solusi. disuruh nunggu antrean lama banget sampe 2 kali, kirim penjelasan dan bukti 2 kali, pas antrean selesai lha kok bilangnya aku gaada jawaban sampe 5 menit habis itu ditinggal dan ga dapat jawaban sama sekali. duh yaallah ngelus dada bgt",1,0,1,1
"pembelian tnpa persetujuan udah di batalkn, tp duit nya gablik, kok gtu?? 😹","pembelian tnpa persetujuan udah di batalkn, tp duit nya gablik, kok gtu??",1,1,0,1
tidak bisa melakukan penarikan Saldo di DanaGoals.. sangat buruk!!!,tidak bisa melakukan penarikan saldo di danagoals.. sangat buruk!!!,1,1,0,1
kok Di akun saya tidak ada Fitur dana Cicil nya tapi di akun teman saya ada... aneh banget,kok di akun saya tidak ada fitur dana cicil nya tapi di akun teman saya ada... aneh banget,1,0,1,1
fix your face security things bruh,fix your face security things bruh,1,1,0,1
respon buruk. Gak bisa minta pengembail dana nomor mati. cobak layan bantu nya malah gak ngebantu banget. kan jadi rugi saya.,respon buruk. gak bisa minta pengembail dana nomor mati. cobak layan bantu nya malah gak ngebantu banget. kan jadi rugi saya.,1,1,1,1
"susah buat kirim uang, aplikasi sering error","susah buat kirim uang, aplikasi sering error",1,1,0,1
"gajelas banget dana, udah hampir 1 bulan dana cicil gabisa di pake, padahal ga ada tunggakan, pembayaran tepat terus, giliran di butuhin gabisa di pake, aneh","gajelas banget dana, udah hampir 1 bulan dana cicil gabisa di pake, padahal ga ada tunggakan, pembayaran tepat terus, giliran di butuhin gabisa di pake, aneh",1,1,0,1
"kenapa akun dana sya tidak bisa di buka?? padahal sya mau narik uang??? sangattttt kecewa, sya btuh bnget uang nya buat berobat🙏🙏🙏","kenapa akun dana sya tidak bisa di buka?? padahal sya mau narik uang??? sangattttt kecewa, sya btuh bnget uang nya buat berobat",2,1,0,1
celeh tukang nyedot saldo,celeh tukang nyedot saldo,1,1,0,1
aplikasi makin buruk sering eror sangat tidak membantu,aplikasi makin buruk sering eror sangat tidak membantu,1,1,0,1
"tolong dong ini aplikasinya,masa saldo sy tbb 50rb ilang begitu aja,saya gapernah berlangganan apapun dllnya,tbtb baru topup saldo saya ketarik gitu aja","tolong dong ini aplikasinya,masa saldo sy tbb 50rb ilang begitu aja,saya gapernah berlangganan apapun dllnya,tbtb baru topup saldo saya ketarik gitu aja",3,1,0,1
gimna nih mau tarik dana di dana goll ga bisa .malah uangnya lumayan lagi bisa di atasi apa engga nih..dri kemaren ga bsa .anda harus tanggung jawab .uang saya tidak sedikit,gimna nih mau tarik dana di dana goll ga bisa .malah uangnya lumayan lagi bisa di atasi apa engga nih..dri kemaren ga bsa .anda harus tanggung jawab .uang saya tidak sedikit,1,1,0,1
