content,cleaned_content,score,accuracy,completeness,satisfaction
saldo dah ke ptong tpi yng mnerima blom mnerima saldo,saldo dah ke ptong tpi yng mnerima blom mnerima saldo,1,1,0,0
transfer ke bank lain bayar kadang2 qris ga bs kebanyakan notif ga guna lagi aplikasi ini.,transfer ke bank lain bayar kadang2 qris ga bs kebanyakan notif ga guna lagi aplikasi ini.,1,1,0,1
APLIKASI APA INI TIDAK JELAS,aplikasi apa ini tidak jelas,1,0,0,1
"giliran mau hapus akun loadingnya lama bgt,tolong dong saya udah ga pake akun dana nya takut di salah gunakan makanya saya hapus,tolong di bantu","giliran mau hapus akun loadingnya lama bgt,tolong dong saya udah ga pake akun dana nya takut di salah gunakan makanya saya hapus,tolong di bantu",1,1,1,1
"saya sudah 2x alami kebobolan saldo saya, dan respon dari pihak aplikasi tidak memuaskan... makin parah aplikasi ini","saya sudah 2x alami kebobolan saldo saya, dan respon dari pihak aplikasi tidak memuaskan... makin parah aplikasi ini",1,1,1,1
saldo dana hilang. tidak bisa di proses lebih lanjut. 👎,saldo dana hilang. tidak bisa di proses lebih lanjut.,1,1,0,1
mohon maaf sekarang sya ngasih rating jelek karna sya kecewa sya bayar pia QR dri saya saldo ke potong tapi ke pihak penerima saldo udah seminggu GK ada masuk2,mohon maaf sekarang sya ngasih rating jelek karna sya kecewa sya bayar pia qr dri saya saldo ke potong tapi ke pihak penerima saldo udah seminggu gk ada masuk2,3,1,0,1
ngga bisa buka aktivitas hari ini,ngga bisa buka aktivitas hari ini,1,1,0,0
dana banyak bug aneh lambat,dana banyak bug aneh lambat,1,1,0,1
"aplikasi siaaaaalll,,,tiba2 dana hilang di akun,,,pihak dana tidak mau bertanggung jawab","aplikasi siaaaaalll,,,tiba2 dana hilang di akun,,,pihak dana tidak mau bertanggung jawab",1,1,1,1
TRANSAKSI MENGGUNAKAN QRIS SERINGKALI MENGALAMI KENDALA,transaksi menggunakan qris seringkali mengalami kendala,1,1,0,0
"tidak bisa masuk, eror, stuck di bagjan logo padahal ada saldo di dalam","tidak bisa masuk, eror, stuck di bagjan logo padahal ada saldo di dalam",1,1,0,1
"ini gimana ya mau tf uang aja error mulu, solusinya dong","ini gimana ya mau tf uang aja error mulu, solusinya dong",1,1,0,1
"sdh lebih 3 hari akses pembayaran dan pengiriman tidak bisa akses dan saldo tertahan sangat merugikan , hanya bisa komplain dengan cs robot tidak bisa akses call center","sdh lebih 3 hari akses pembayaran dan pengiriman tidak bisa akses dan saldo tertahan sangat merugikan , hanya bisa komplain dengan cs robot tidak bisa akses call center",1,1,1,1
transaksi berjuta juta.! masak gak muncul DANA cicil nya😒 yang jarang transaksi malah muncul,transaksi berjuta juta.! masak gak muncul dana cicil nya yang jarang transaksi malah muncul,3,0,1,1
"dikasih banyak point tapi satupun point ga bisa di tukar, cuma jdi pajangan ajah, nanya diana pun malah jawabannya mutar2 ga jelas","dikasih banyak point tapi satupun point ga bisa di tukar, cuma jdi pajangan ajah, nanya diana pun malah jawabannya mutar2 ga jelas",1,1,1,1
bohongan dana sudah provesional kartu tlpon gilang tidak bisa login kembali ini aplikasi pembohong,bohongan dana sudah provesional kartu tlpon gilang tidak bisa login kembali ini aplikasi pembohong,1,1,1,1
malah tambah parah abis di update perusahaan apalah kalian itu bodoh,malah tambah parah abis di update perusahaan apalah kalian itu bodoh,1,1,0,1
"saya tidak tahu kenapa tetapi saya sudah upgrade dana ke premium dan sudah bisa transfer uang, tapi saat bikin dana bisnis malah disuruh upgrade ke premium lagi","saya tidak tahu kenapa tetapi saya sudah upgrade dana ke premium dan sudah bisa transfer uang, tapi saat bikin dana bisnis malah disuruh upgrade ke premium lagi",1,1,0,1
apk kebanyak kan ganguan terus jelek bgt,apk kebanyak kan ganguan terus jelek bgt,1,1,0,1
"apk jelek,saldo saya kepotong saat gagal payment tapi blm di kembalikan jugq pada saat ini","apk jelek,saldo saya kepotong saat gagal payment tapi blm di kembalikan jugq pada saat ini",1,1,0,1
"dana ni kenapa si skrg? kartu dan wa nya hilang mau ganti nomor susah bgt uda 2 kali ganti hp dgn alesan ""tidak bisa sekarang urusan keamanan"" saya nih susah login, harusnya kalau sudah verifikasi wajah yaa cukup krn orgnya ada dsni, tidak perlu pertanyaan kpn terakhir login ya saya lupa, saya mau gnti no krn hpnya di bw adik sy kluar kota, sy ribet hrs cht adik trs tiap mau gunain dana. niat sy ganti nomor biar bs login ke hp saya yg baru krn hp sy yg sblmnya hilang","dana ni kenapa si skrg? kartu dan wa nya hilang mau ganti nomor susah bgt uda 2 kali ganti hp dgn alesan tidak bisa sekarang urusan keamanan saya nih susah login, harusnya kalau sudah verifikasi wajah yaa cukup krn orgnya ada dsni, tidak perlu pertanyaan kpn terakhir login ya saya lupa, saya mau gnti no krn hpnya di bw adik sy kluar kota, sy ribet hrs cht adik trs tiap mau gunain dana. niat sy ganti nomor biar bs login ke hp saya yg baru krn hp sy yg sblmnya hilang",1,0,1,1
"kapok pake dana masa topup 100k uang nya baru di pake 65k sisa nya gatau kenapa di log ga ada cetetan 35k nya kemana, asisten ga ngebantu malah berbelit, pas cetak aktivasi ternyata transaksi double entry di beberapa tanggal","kapok pake dana masa topup 100k uang nya baru di pake 65k sisa nya gatau kenapa di log ga ada cetetan 35k nya kemana, asisten ga ngebantu malah berbelit, pas cetak aktivasi ternyata transaksi double entry di beberapa tanggal",1,1,1,1
jelek aplikasi nya gak membantu mau tranfer malah disuru Upgrade ke premium sudah Upgrade malah sama aja gak bisa 🙄,jelek aplikasi nya gak membantu mau tranfer malah disuru upgrade ke premium sudah upgrade malah sama aja gak bisa,1,1,1,1
"banyak masalah, ga bisa masuk padahal udah aku coba sampai 4x, keluar terus ke halaman utama. harap di perbaiki dengan kualitas lebih baik lagi","banyak masalah, ga bisa masuk padahal udah aku coba sampai 4x, keluar terus ke halaman utama. harap di perbaiki dengan kualitas lebih baik lagi",1,1,0,1
hati 2 suka hilang saldonya,hati 2 suka hilang saldonya,1,1,0,1
"Kenapa di persulit untuk masuk ke akun dana padahal pin dan verifikasi wajah sudah?kenapa harus pakai kode otp dari nomer terdaftar,,nomer saya sudah hilang sudah lama..jangan terlalu ribet,,pemindahan akun juga sulit,,saat memasukan ktp katanya sudah terdaftar,lah katanya disuruh pindah akun lama ke baru,,kan aneh","kenapa di persulit untuk masuk ke akun dana padahal pin dan verifikasi wajah sudah?kenapa harus pakai kode otp dari nomer terdaftar,,nomer saya sudah hilang sudah lama..jangan terlalu ribet,,pemindahan akun juga sulit,,saat memasukan ktp katanya sudah terdaftar,lah katanya disuruh pindah akun lama ke baru,,kan aneh",2,1,1,1
"sudah bertahun2 menggunakan aplikasi dana, sedikitpun gak dikasih kesempatan DANA cicil, sungguh sangat2 tidak setia","sudah bertahun2 menggunakan aplikasi dana, sedikitpun gak dikasih kesempatan dana cicil, sungguh sangat2 tidak setia",3,0,1,1
belum ada persetujuan sudah ditf dulu,belum ada persetujuan sudah ditf dulu,1,1,0,1
kak akun dana saya pakai data orang tua saya mau ganti ke data saya sendiri tidak bisa dikarenakan harus verifikasi wajah orang tua sedang kan orang tua saya sudah tidak ada,kak akun dana saya pakai data orang tua saya mau ganti ke data saya sendiri tidak bisa dikarenakan harus verifikasi wajah orang tua sedang kan orang tua saya sudah tidak ada,2,0,1,1
