content,cleaned_content,score,accuracy,completeness,satisfaction
WOIIIIII BARUSAN MAU BAYAR LEWAT INI KNP TIBA2 DISURUH UPGRADE PREMIUM MULU TOLONGLAHH🤬🤬🤬🤬🤬🤬,woiiiiii barusan mau bayar lewat ini knp tiba2 disuruh upgrade premium mulu tolonglahh,1,1,1,1
"aduh ini gimana min saya gabisa login ke akun premium, setelah saya masukan nomor telpon itu gabisa dengan bacaan ( upss ada kendala nih, coba lagi nanti atau tunggu jaringan stabil) itu gimana min saya lapor kesana kesini gaada jawaban.. akun saya ada saldo nya. tolong dong di perbaiki makin lama orang makin muak sama lu dana","aduh ini gimana min saya gabisa login ke akun premium, setelah saya masukan nomor telpon itu gabisa dengan bacaan upss ada kendala nih, coba lagi nanti atau tunggu jaringan stabil itu gimana min saya lapor kesana kesini gaada jawaban.. akun saya ada saldo nya. tolong dong di perbaiki makin lama orang makin muak sama lu dana",1,1,1,1
eror trus. tlong di perbaiki lgi.,eror trus. tlong di perbaiki lgi.,3,1,0,1
sering eror dana semakin hari semakin buruk,sering eror dana semakin hari semakin buruk,1,1,0,1
ribet pas mau login isi nomor trus verifikasi nya... kalo bisa ga usah dibuat ribet.. kalo udah isi paswrd login ga usah minta verifikasi wajah atau verifikasi wa.,ribet pas mau login isi nomor trus verifikasi nya... kalo bisa ga usah dibuat ribet.. kalo udah isi paswrd login ga usah minta verifikasi wajah atau verifikasi wa.,3,0,1,1
"Apk lemot, Masa setiap mau Masuk Dana harus Uninstall Sih. Terus, pas masuk Di suruh Pake otp lagi, knp gk email? Soalnya whatsapp saya itu mati jadi tidak nerima kode otp","apk lemot, masa setiap mau masuk dana harus uninstall sih. terus, pas masuk di suruh pake otp lagi, knp gk email? soalnya whatsapp saya itu mati jadi tidak nerima kode otp",3,1,1,1
ngk bs saya blg puas hbs appl DANA saya ngk bs di buka saya ng tau lg gmn??,ngk bs saya blg puas hbs appl dana saya ngk bs di buka saya ng tau lg gmn??,1,1,0,1
"parah banget aplikasi dana tiba-tiba saldo hilang,,,keamananya gc bisa di percaya,aplikasi penipu...","parah banget aplikasi dana tiba tiba saldo hilang,,,keamananya gc bisa di percaya,aplikasi penipu...",1,1,0,1
"woy gangguan Mulu, cepet normalkan","woy gangguan mulu, cepet normalkan",1,1,0,1
penyelesaian jika ada masalah sangat lambat dan sulit,penyelesaian jika ada masalah sangat lambat dan sulit,1,0,1,1
gw mau masuk kenapa sih hrs minta kode verifikasi kgk jls bangget nih dana skrng apa jgn² mau nyolong saldo LG hadeh padahal no hp gw dh GK ada dsr aplikasi kgk jls bangget. njink skrng aplikasi ini udh GK nguna lagi hadeuh,gw mau masuk kenapa sih hrs minta kode verifikasi kgk jls bangget nih dana skrng apa jgn mau nyolong saldo lg hadeh padahal no hp gw dh gk ada dsr aplikasi kgk jls bangget. njink skrng aplikasi ini udh gk nguna lagi hadeuh,1,0,1,1
TIDAK SESUAI DENGAN EKSPEKTASI SAYA. JANGAN SIMPAN UANG KALIAN DI APLIKASI INI GUYS KALAU KALIAN GA MAU TERJADI SEPERTI SAYA. SAYA MENYIMPAN UANG 500.000 DISINI TIBA TIBA UANG SAYA DITARIK SAMA ADMIN 450.000 PADAHAL SAYA GA ADA HUTANG SAMA MEREKA TAPI MEREKA YANG TARIK UANG SAYA. MENYESAL SEUMUR HIDUP SAYA DOWNLOAD APLIKASI INI APLIKASI SAMPAH!!!,tidak sesuai dengan ekspektasi saya. jangan simpan uang kalian di aplikasi ini guys kalau kalian ga mau terjadi seperti saya. saya menyimpan uang 500.000 disini tiba tiba uang saya ditarik sama admin 450.000 padahal saya ga ada hutang sama mereka tapi mereka yang tarik uang saya. menyesal seumur hidup saya download aplikasi ini aplikasi sampah!!!,1,1,0,1
transaksi saya 5jt sampai 25jt pebulan tapi dana cicil ga bisa di gunakan,transaksi saya 5jt sampai 25jt pebulan tapi dana cicil ga bisa di gunakan,1,1,0,0
apk dana saya tidak bisa di buka sedangkan uang nya masih ada di dana gimana ini suda 1bulan saya buka dana terhenti mulu gajihan saya di apk dana,apk dana saya tidak bisa di buka sedangkan uang nya masih ada di dana gimana ini suda 1bulan saya buka dana terhenti mulu gajihan saya di apk dana,1,1,0,1
bayak transaksi??? ini gimana sih sistem y.. rusak apa gimana,bayak transaksi??? ini gimana sih sistem y.. rusak apa gimana,1,1,0,1
sudah update di dana tpi jga GK ada dana insatan tolong di perbarui,sudah update di dana tpi jga gk ada dana insatan tolong di perbarui,3,0,1,0
DANA SAYA TIDAK ADA DANA CICIL,dana saya tidak ada dana cicil,1,0,1,0
"adminnya pemalas,ga mendengar keluhan","adminnya pemalas,ga mendengar keluhan",1,0,1,1
habis update malah sering terjadi kendala,habis update malah sering terjadi kendala,1,1,0,1
