content,cleaned_content,score,accuracy,completeness,satisfaction
dana cicil saya tidak dapat digunakan,dana cicil saya tidak dapat digunakan,2,1,0,0
fitur dana cicil tidak bisa digunakan ...event sekarang juga gak jelasss ....hadehhh,fitur dana cicil tidak bisa digunakan ...event sekarang juga gak jelasss ....hadehhh,1,1,0,1
"aplikasi jlk lol, setiap mau masuk kembali Mulu, sampe gk bisa masuk apk","aplikasi jlk lol, setiap mau masuk kembali mulu, sampe gk bisa masuk apk",1,1,0,1
makin hari makin rusak mau ganti nomor ga bisa mau ganti identitas ga bisa tiap top up saldo selalu ga masuk dan kadang nunggu 1x24jam baru masuk saldonya,makin hari makin rusak mau ganti nomor ga bisa mau ganti identitas ga bisa tiap top up saldo selalu ga masuk dan kadang nunggu 1x24jam baru masuk saldonya,2,1,1,1
ribet pindah akun di persulit,ribet pindah akun di persulit,2,0,1,1
aplikasi jelek masak udah masukkan sandi verivikasi wajah sudah minta otp wa lagi,aplikasi jelek masak udah masukkan sandi verivikasi wajah sudah minta otp wa lagi,1,0,1,1
tolong segera verifikasi perubahan nomor saya,tolong segera verifikasi perubahan nomor saya,2,1,0,0
ini kenapa aplikasi dana gak bisa pakai QR,ini kenapa aplikasi dana gak bisa pakai qr,1,1,0,0
"apalah aplikasi ini udh buat laporan GK juga diberesin ngirim uang gabisa alasan keamanan,keamanan aplikasi gak bener berhari hari ngirim uang gabisa saldo saya ketahan di aplikasi ini","apalah aplikasi ini udh buat laporan gk juga diberesin ngirim uang gabisa alasan keamanan,keamanan aplikasi gak bener berhari hari ngirim uang gabisa saldo saya ketahan di aplikasi ini",1,1,1,1
WOY KENAPA GK BISA TF LEWAT KODE BARCOD ANJIRR.!!,woy kenapa gk bisa tf lewat kode barcod anjirr.!!,1,1,0,1
Kalau aplikasi lagi bermasalah ....malu2im klu lagi berbelanja,kalau aplikasi lagi bermasalah ....malu2im klu lagi berbelanja,3,1,0,1
Apa ini tidak bisa login,apa ini tidak bisa login,1,1,0,1
