content,cleaned_content,score,accuracy,completeness,satisfaction
"apa yg perlu di cek hutang aku udh lunas,kenapa kalian bekukan Selama 3 tahun aku punya Maslah apa dgn dana,sehingga dana instan aku kalian bekukan","apa yg perlu di cek hutang aku udh lunas,kenapa kalian bekukan selama 3 tahun aku punya maslah apa dgn dana,sehingga dana instan aku kalian bekukan",1,1,0,1
kenapa dana cicil tidak bisa di gunakan tidak berlaku,kenapa dana cicil tidak bisa di gunakan tidak berlaku,1,1,0,1
"apk anj isi saldo notip masuuk tp saldo gk bertambah tolol,di cht gk bisa pdhl sinyal bagus","apk anj isi saldo notip masuuk tp saldo gk bertambah tolol,di cht gk bisa pdhl sinyal bagus",1,1,1,1
ini aplikasi mencuri 8 juta saya 8 juta saya telah hilang,ini aplikasi mencuri 8 juta saya 8 juta saya telah hilang,1,1,0,1
duit tiba² hilang adminnya lelet bangat,duit tiba hilang adminnya lelet bangat,1,1,1,1
"saldo saya hilang senilai 250.000, tidak ada tanggapan dari dana.","saldo saya hilang senilai 250.000, tidak ada tanggapan dari dana.",1,1,1,1
"sesi nya udh berakhir trus lupa pin udh buat lupa pin gak bisa pas tanya Diana bakal dirim pesan sampe sekarang pesannya gk ada . masalahnya ada saldonya didalam tolong diperbaiki. jangan di PHP in kami butuh uangnya yang ada dalam nya itu aja .susah banget akun di kunci sementara lah ,susah banget pake dana aja","sesi nya udh berakhir trus lupa pin udh buat lupa pin gak bisa pas tanya diana bakal dirim pesan sampe sekarang pesannya gk ada . masalahnya ada saldonya didalam tolong diperbaiki. jangan di php in kami butuh uangnya yang ada dalam nya itu aja .susah banget akun di kunci sementara lah ,susah banget pake dana aja",1,1,1,1
masukan nomer dana saya yg kartu nya ilang,masukan nomer dana saya yg kartu nya ilang,2,0,1,0
saya ada masalah yg jawab masih bot,saya ada masalah yg jawab masih bot,1,0,1,1
"parah gangguan terus sering keluar sendiri,, coba perbaiki","parah gangguan terus sering keluar sendiri,, coba perbaiki",1,1,0,1
"parah ga bisa login udah 2 hari, padahal jaringan lancar,nonton lancar, udah hapus cache APUS data, sampe reset pengaturan awal, memang kayaknya udah waktunya pindah sebelah , si ungu atau si go biru","parah ga bisa login udah 2 hari, padahal jaringan lancar,nonton lancar, udah hapus cache apus data, sampe reset pengaturan awal, memang kayaknya udah waktunya pindah sebelah , si ungu atau si go biru",1,1,0,1
"kpd defelop dana knp dana cicil sy stelah d lunasi ngk bisa d pakai lagi pdhl stiap hari sy sllu pakai apk dana buat bayar tagiahan,listrik plz paket data dll..kenapa wioyyy","kpd defelop dana knp dana cicil sy stelah d lunasi ngk bisa d pakai lagi pdhl stiap hari sy sllu pakai apk dana buat bayar tagiahan,listrik plz paket data dll..kenapa wioyyy",1,1,0,1
aplikasi sampah akun saya sampai kena bajak ud verifikasi wajah tetap gk bisa dibuka saya tau karna kartu saya sudah ilang tapi kan ada data saya disitu kenapa udh verifikasi wajah tetap gk kebuka udh saya cantumkan NIK KTP saya saat pertama saya up premium,aplikasi sampah akun saya sampai kena bajak ud verifikasi wajah tetap gk bisa dibuka saya tau karna kartu saya sudah ilang tapi kan ada data saya disitu kenapa udh verifikasi wajah tetap gk kebuka udh saya cantumkan nik ktp saya saat pertama saya up premium,1,1,0,1
"disuruh DM instagram dan facebook centang biru, dipastikan tuntas, APAAN UDAH SETAHUN DM INSTAGRAM DAN FACEBOOK MANA ADA RESPON, CHAT ME/SAYA DI DANA TIDAK ADA SOLUSI, JADI TIDAK ADA SOLUSI NYA 😂😂","disuruh dm instagram dan facebook centang biru, dipastikan tuntas, apaan udah setahun dm instagram dan facebook mana ada respon, chat me saya di dana tidak ada solusi, jadi tidak ada solusi nya",1,0,1,1
