content,cleaned_content,score,accuracy,completeness,satisfaction
"aplikasi sudah pulih, terimakasih DANA.","aplikasi sudah pulih, terimakasih dana.",1,0,0,0
admin mulu mana minimal ngirim dana 10k jadi mau gak mau harus top up mulu mana minim top up 50k,admin mulu mana minimal ngirim dana 10k jadi mau gak mau harus top up mulu mana minim top up 50k,1,0,1,1
"kenapa dana ku selalu suruh meng Apgred, padahal sudah d Apgred? jdi Dana ku g bisa d pakai","kenapa dana ku selalu suruh meng apgred, padahal sudah d apgred? jdi dana ku g bisa d pakai",2,1,0,1
"lancar jaya error y. selama saya mengunakan apk dana .tiap bulan pembaruan trus . makin parah nglek y.. mulai tanggal 9/2/26 sampai dini hari akun dana tida bisa di buka .bug Error .udah uniistal ,download. lgi . teetap tidak bisa d buka .makin beleng,beleng apk dana","lancar jaya error y. selama saya mengunakan apk dana .tiap bulan pembaruan trus . makin parah nglek y.. mulai tanggal 9 2 26 sampai dini hari akun dana tida bisa di buka .bug error .udah uniistal ,download. lgi . teetap tidak bisa d buka .makin beleng,beleng apk dana",1,1,0,1
"ini gimna saya isi saldo / transaksi 2 juta ga masuk , padahal bukti transaksi nya berhasil tapi uang nya ga masuk ke apk dana nya , tolong ini gimana ?!!!","ini gimna saya isi saldo transaksi 2 juta ga masuk , padahal bukti transaksi nya berhasil tapi uang nya ga masuk ke apk dana nya , tolong ini gimana ?!!!",1,1,0,1
"hallo dana kenapa transferan uang belum masuk ke rekening dana saya, padahal di mbangkingnya keterangan sudah sukses. tapi di saldo dana saya belum ada uang masuk","hallo dana kenapa transferan uang belum masuk ke rekening dana saya, padahal di mbangkingnya keterangan sudah sukses. tapi di saldo dana saya belum ada uang masuk",1,1,0,1
"banyak keluhan, gagal transaksi. banyak org yg bertransaksi dll satu jam dua jam oke... 1 hari penuh belom bisa transaksi menyusahkan bukan memudahkan.. sial","banyak keluhan, gagal transaksi. banyak org yg bertransaksi dll satu jam dua jam oke... 1 hari penuh belom bisa transaksi menyusahkan bukan memudahkan.. sial",1,1,0,1
kenapa sekarang begitu di buka aplikasinya tidak mau buka jadi kesulitan untuk mengecek apa ada dana yang masuk apa engganya🙏🙏,kenapa sekarang begitu di buka aplikasinya tidak mau buka jadi kesulitan untuk mengecek apa ada dana yang masuk apa engganya,3,1,0,1
kak dana saya nggak bisa di buat apa apa saya mau isi data nggak bisa loading terus dan saya mau top up game juga loading nggak muncul apa apa padahal sudah coba hapus chace tetep nggk bisa,kak dana saya nggak bisa di buat apa apa saya mau isi data nggak bisa loading terus dan saya mau top up game juga loading nggak muncul apa apa padahal sudah coba hapus chace tetep nggk bisa,1,1,0,1
gagal transfer refound nya lama ...,gagal transfer refound nya lama ...,1,1,0,1
saya komplain tentang duit saya ga di proses . padahal saya transfer di dana ke rekening di dananya udh berhasil di banknya blm saya cari tau dari bank dan dari dana dari dana ga ada respon lagi nih sudah 2 hari saya menunggu nominalnya sii ga terlalu gede banget tapi saya butuh duit itu,saya komplain tentang duit saya ga di proses . padahal saya transfer di dana ke rekening di dananya udh berhasil di banknya blm saya cari tau dari bank dan dari dana dari dana ga ada respon lagi nih sudah 2 hari saya menunggu nominalnya sii ga terlalu gede banget tapi saya butuh duit itu,1,1,1,1
biaya transaksinya jangan di naikin terus dong,biaya transaksinya jangan di naikin terus dong,1,0,0,1
ini dana kenpaa yak,ini dana kenpaa yak,1,1,0,1
"ganguan mulu lemot najis,,makin kesini makin gak jelas pake apk dana banyak gangguan mulu","ganguan mulu lemot najis,,makin kesini makin gak jelas pake apk dana banyak gangguan mulu",1,1,0,1
"saya tidak bisa masuk ke akun saya padahal udah masukkan pin dan scan wajah, harusnya udah cukup, kenapa harus pake kode verifikasi juga. no. hp saya udah tidak aktif.","saya tidak bisa masuk ke akun saya padahal udah masukkan pin dan scan wajah, harusnya udah cukup, kenapa harus pake kode verifikasi juga. no. hp saya udah tidak aktif.",1,0,1,1
"halo dana,saya tidak bisa masuk dana setelah kemarin tanggal 13 april 2026 malam saat ingin cek in ada pemberitahuan ada logo pencuri tolong saya","halo dana,saya tidak bisa masuk dana setelah kemarin tanggal 13 april 2026 malam saat ingin cek in ada pemberitahuan ada logo pencuri tolong saya",1,1,0,1
"sangat buruk,karena aplikasi dana sekarang suka mencuri uang.uang saya di dana banyak di ambil.bahkan semua orang.kemarin uang anak saya di dana habis di ambil 750.000 belum uang saya.tidak pernah berlangganan apa² tiba² sudah berlangganan","sangat buruk,karena aplikasi dana sekarang suka mencuri uang.uang saya di dana banyak di ambil.bahkan semua orang.kemarin uang anak saya di dana habis di ambil 750.000 belum uang saya.tidak pernah berlangganan apa tiba sudah berlangganan",1,1,0,1
"seharusnya transaksi tidak bisa dilakukan jika tidak memasukkan pin dana,,,ini malah saldo hilang buat bayar transaksi pulsa,,, nomor jg ga dikenal,,, uang jg tidak bisa kembali/refund kecewa aku pak,sudah lama pakai dana sudah percaya malah seperti ini,saldo 400k bagi saya besar.","seharusnya transaksi tidak bisa dilakukan jika tidak memasukkan pin dana,,,ini malah saldo hilang buat bayar transaksi pulsa,,, nomor jg ga dikenal,,, uang jg tidak bisa kembali refund kecewa aku pak,sudah lama pakai dana sudah percaya malah seperti ini,saldo 400k bagi saya besar.",1,1,0,1
"min temen saya dananya ke hack tiba2 pembayaran dana berhasil mana 1 juta lagi, itu gimana min uangnya bisa kembali ga?","min temen saya dananya ke hack tiba2 pembayaran dana berhasil mana 1 juta lagi, itu gimana min uangnya bisa kembali ga?",3,1,0,1
