content,cleaned_content,score,accuracy,completeness,satisfaction
aplikasi buruk tidak bisa dibuka keluar sendiri,aplikasi buruk tidak bisa dibuka keluar sendiri,2,1,0,1
"munculin dana cicil saya lah saya pakai dana udah bertahun tahun tapi dana cicil nya kok gak ada. temen saya baru satu tahun pakai dana tapi udah ada dama cicil nya,gak adil nih dana. aplikasi tolol makij update malah makin hancur gak bisa di buka","munculin dana cicil saya lah saya pakai dana udah bertahun tahun tapi dana cicil nya kok gak ada. temen saya baru satu tahun pakai dana tapi udah ada dama cicil nya,gak adil nih dana. aplikasi tolol makij update malah makin hancur gak bisa di buka",1,1,1,1
"kok saya ngebug yah gak bisa transfer pakai nomer,gak bisa buka layanan udah saya update,apus lalu download lagi juga masih sama.","kok saya ngebug yah gak bisa transfer pakai nomer,gak bisa buka layanan udah saya update,apus lalu download lagi juga masih sama.",2,1,0,1
dana makin ngaco Cok eror mulu,dana makin ngaco cok eror mulu,2,1,0,1
"penggunaan aplikasi biasanya lancar-lancar aja tapi ada kendala serius yaitu ""Maaf pembayaran anda ditolak, karena alasan keamanan. Silahkan hubungi Customer Service kami untuk informasi lebih lanjut"". saat di hubungi via WA tidak ada respon dari cs nya juga sama ini sudah mau seminggu tapi akun masih tidak bisa di gunakan. TOLONG SEGERA DI TANGANI DENGAN SERIUS!!!","penggunaan aplikasi biasanya lancar lancar aja tapi ada kendala serius yaitu maaf pembayaran anda ditolak, karena alasan keamanan. silahkan hubungi customer service kami untuk informasi lebih lanjut . saat di hubungi via wa tidak ada respon dari cs nya juga sama ini sudah mau seminggu tapi akun masih tidak bisa di gunakan. tolong segera di tangani dengan serius!!!",1,1,1,1
"dana sudah premium sering bertransaksi tapi sampai saat ini belum dapat fitur dana instan, padahal sudah lama pakai dana,kecewa,ada temen baru belum lama pakai dana,langsung dapat dana instan,pengguna lama belum dapat fitur dana instan","dana sudah premium sering bertransaksi tapi sampai saat ini belum dapat fitur dana instan, padahal sudah lama pakai dana,kecewa,ada temen baru belum lama pakai dana,langsung dapat dana instan,pengguna lama belum dapat fitur dana instan",2,0,1,1
cek in harian mengalami problem ini harus ditindak lanjuti,cek in harian mengalami problem ini harus ditindak lanjuti,1,1,0,1
dana knapa saya tidak dapat loginn,dana knapa saya tidak dapat loginn,1,1,0,1
Dari sore gabisa melakukan transaksi transfer,dari sore gabisa melakukan transaksi transfer,1,1,0,1
"Bener bener kacau nih aplikasi aku transfer uang ke bank lain tapi uang ga masuk, padahal status succes, pas aku lapor bilangnya gagal nanti akan dikembalikan dananya tapi sampe sekarang ga ada pengembalian dana, apk maling!!!","bener bener kacau nih aplikasi aku transfer uang ke bank lain tapi uang ga masuk, padahal status succes, pas aku lapor bilangnya gagal nanti akan dikembalikan dananya tapi sampe sekarang ga ada pengembalian dana, apk maling!!!",1,1,0,1
"saya benar² kecewa dengan aplikasi ini, aplikasinya mudah sekali di hack, saldo sy hilang 2x... sudah membuat laporan selama 3 hari tidak ada follow up, yang ada pertanyaan yang diulang²... giliran sudah dapat follow up, menunggu antrian, diminta kembali dilain hari, giliran menagih antrian untuk tindak lanjutnya apakah saldo bisa kembali, pertanyaannya diulang² terus,,customer service yang benar² tidak dapat membantu, sistem keamanannya benar² diragukan dan sangat mudah di retas..","saya benar kecewa dengan aplikasi ini, aplikasinya mudah sekali di hack, saldo sy hilang 2x... sudah membuat laporan selama 3 hari tidak ada follow up, yang ada pertanyaan yang diulang ... giliran sudah dapat follow up, menunggu antrian, diminta kembali dilain hari, giliran menagih antrian untuk tindak lanjutnya apakah saldo bisa kembali, pertanyaannya diulang terus,,customer service yang benar tidak dapat membantu, sistem keamanannya benar diragukan dan sangat mudah di retas..",1,1,1,1
