content,cleaned_content,score,accuracy,completeness,satisfaction
"udah bela-belain premium buat dapet poin. udah 19rb poin gak bisa ditukar. mulai event tiap hari jam 10.00 tapi langsung habis jam 10.00, satu menitpun gak ada itu eventnya. niat gak sih ini ngasih eventnya? sia-sia point banyak gak bisa digunain. buat tuker voucher undian hp aja yang udah pasti gak bakal dapet gak bisa ditukar, apalagi buat ditukar hadiah yang udah pasti, dgn nominal gede.","udah bela belain premium buat dapet poin. udah 19rb poin gak bisa ditukar. mulai event tiap hari jam 10.00 tapi langsung habis jam 10.00, satu menitpun gak ada itu eventnya. niat gak sih ini ngasih eventnya? sia sia point banyak gak bisa digunain. buat tuker voucher undian hp aja yang udah pasti gak bakal dapet gak bisa ditukar, apalagi buat ditukar hadiah yang udah pasti, dgn nominal gede.",2,1,0,1
qris sering bermasalah mohon di perbaiki lagi,qris sering bermasalah mohon di perbaiki lagi,1,1,0,1
dana sering tidak bisa di buka,dana sering tidak bisa di buka,1,1,0,1
saldo saya hilang ini dana makin lama makin ngeri pake nya,saldo saya hilang ini dana makin lama makin ngeri pake nya,1,1,0,1
saldo suka ilang sendiri semakin di diemin semakin ngelunjak. ilang terus.,saldo suka ilang sendiri semakin di diemin semakin ngelunjak. ilang terus.,2,1,0,1
gada kendala sama sekali cuma masalah Qris kalau di tf dari luar dana kenapa harus nunggu proses 24jam kelamaan,gada kendala sama sekali cuma masalah qris kalau di tf dari luar dana kenapa harus nunggu proses 24jam kelamaan,3,0,1,1
"sering dapet pembayaran tidak di kenal lalu tidak ada tindakan sama sekali padahal sudah melapor berkali kali,uang saya yang hilang 82rb masih ga ada tindakan,kecewa berat mending pake apk sebelah","sering dapet pembayaran tidak di kenal lalu tidak ada tindakan sama sekali padahal sudah melapor berkali kali,uang saya yang hilang 82rb masih ga ada tindakan,kecewa berat mending pake apk sebelah",1,1,1,1
ko di DANA saya ngga ada dana cicilan,ko di dana saya ngga ada dana cicilan,2,0,1,1
dana cicil nya sering bermasalah. tidak bisa digunakan,dana cicil nya sering bermasalah. tidak bisa digunakan,1,1,0,1
kenapa saya ngga bisa buka aktivitas nya kecewa sekali saya tolong di perbaiki dong,kenapa saya ngga bisa buka aktivitas nya kecewa sekali saya tolong di perbaiki dong,1,1,0,1
"saya tanggal 15 tup dana pakai bima (bank Jateng)sampai tanggal 17 uang tidak masuk,sudah saya lampirkan resi yang sah bukti transaksi.sampai saat ini saya email tidak ada respon yang profesional.saya sudah mengikhlaskan uangnya,Tpi saya tidak mau masyarakat lain mengalami hal seperti ini.","saya tanggal 15 tup dana pakai bima bank jateng sampai tanggal 17 uang tidak masuk,sudah saya lampirkan resi yang sah bukti transaksi.sampai saat ini saya email tidak ada respon yang profesional.saya sudah mengikhlaskan uangnya,tpi saya tidak mau masyarakat lain mengalami hal seperti ini.",1,1,1,1
sangat mengecewakan . transferan pending trus dri tdi . trkirim tidak saldo kmbali pun tidak ...,sangat mengecewakan . transferan pending trus dri tdi . trkirim tidak saldo kmbali pun tidak ...,1,1,0,1
jangan pakai dana lagi gampang ilang saldo secara tiba² mending pake yang lain aja gak rekomendasi dari saya mah kecewa,jangan pakai dana lagi gampang ilang saldo secara tiba mending pake yang lain aja gak rekomendasi dari saya mah kecewa,1,1,0,1
"tolong di perbaiki servernya, mau narik duit kenapa di persulit ya, udah mana kerjaan sulit masa iya mau narik duit aja di persulit","tolong di perbaiki servernya, mau narik duit kenapa di persulit ya, udah mana kerjaan sulit masa iya mau narik duit aja di persulit",1,1,0,1
seharusnya ditambah pin saat pembayaran,seharusnya ditambah pin saat pembayaran,1,0,1,0
apasih event kok scAm g niat bikin ivent cari untung kebanyakan apk ini woi apk scam,apasih event kok scam g niat bikin ivent cari untung kebanyakan apk ini woi apk scam,1,1,0,1
"kenapa sering eror waktu mau beli emas min????, tolong penjelasannya!!!","kenapa sering eror waktu mau beli emas min????, tolong penjelasannya!!!",1,1,0,1
ini aplikasi kan bukannya supaya bisa transfer dan Terima uang darimana saja kan? terus ngapain kasih fitur transfer ama Terima uang kalau harus bayar dulu? lebih baik di ban aja nih aplikasi,ini aplikasi kan bukannya supaya bisa transfer dan terima uang darimana saja kan? terus ngapain kasih fitur transfer ama terima uang kalau harus bayar dulu? lebih baik di ban aja nih aplikasi,1,0,1,1
malass aku kok ngak ada fitur dana cicilnya yah,malass aku kok ngak ada fitur dana cicilnya yah,2,0,1,1
"kecewa gue ga beli apa tau"" saldo gw berkurang mana ga ada verivikasi pembelian lagi😡",kecewa gue ga beli apa tau saldo gw berkurang mana ga ada verivikasi pembelian lagi,1,1,1,1
"apaan ini dana gk bisa qris, orang mau cepat bayar pun jadi susah , alasannya banyak orang lagi transaksi, Uda gitu ngirim saldo 150k gk tarkirim tapi saldonya terpotong hadehh","apaan ini dana gk bisa qris, orang mau cepat bayar pun jadi susah , alasannya banyak orang lagi transaksi, uda gitu ngirim saldo 150k gk tarkirim tapi saldonya terpotong hadehh",1,1,0,1
saldo dana+ tidak bisa di tarik,saldo dana tidak bisa di tarik,1,1,0,1
verifikasi wajah selalu gagal.,verifikasi wajah selalu gagal.,1,1,0,1
Sayang nya punya saya ngga punya dana cicil,sayang nya punya saya ngga punya dana cicil,2,0,1,1
"fitur dana cicil , limit ada tapi gak bisa di pake, kalau bgitu mah ngapain bikin dana cicil !!!!!","fitur dana cicil , limit ada tapi gak bisa di pake, kalau bgitu mah ngapain bikin dana cicil !!!!!",1,1,0,1
"Saya membayar cicilan melalui dana, tapi terpending lama , sudah 3 hari tidak ada perubahan, minimal kalau gagal yah saldo dana saya kembalikan dong karena saya butuh","saya membayar cicilan melalui dana, tapi terpending lama , sudah 3 hari tidak ada perubahan, minimal kalau gagal yah saldo dana saya kembalikan dong karena saya butuh",1,1,0,1
sering gabisa pake qris tolonglah,sering gabisa pake qris tolonglah,1,1,0,1
aneh saya sudah ganti hp Infinix knp coba hp Redmi yg update dsini!,aneh saya sudah ganti hp infinix knp coba hp redmi yg update dsini!,3,1,0,1
tiba tiba banget ga bisa Inves emas Anji sama isi dana,tiba tiba banget ga bisa inves emas anji sama isi dana,1,1,0,1
"ok kali ini ku ubah bintang 1 karena dana bisnis ga jelas, gabisa narik uang dari dana bisnis disuruh verifikasi wajah pdhal udh pake wajah sendiri bukan wajah orang lain tetep aja gabisa mending pake gopay deh kalo bikin qris dana ribetttt","ok kali ini ku ubah bintang 1 karena dana bisnis ga jelas, gabisa narik uang dari dana bisnis disuruh verifikasi wajah pdhal udh pake wajah sendiri bukan wajah orang lain tetep aja gabisa mending pake gopay deh kalo bikin qris dana ribetttt",1,1,0,1
"kecewa bgt, ktp sdh sesuai, digunakan di semua perbankan. di Dana malah disuruh ke dukcapil 😑 ngaco bgt mau pake buat transaksi jualan. ya sudahlah pake Aplikasi lain saja. BACA ULASAN LAINNYA TERNYAYA MEMANG GA PROPER.","kecewa bgt, ktp sdh sesuai, digunakan di semua perbankan. di dana malah disuruh ke dukcapil ngaco bgt mau pake buat transaksi jualan. ya sudahlah pake aplikasi lain saja. baca ulasan lainnya ternyaya memang ga proper.",1,1,0,1
"jelek banget tiba tiba tidak bisa dipakai transaksi sudah lapor cs , sudah kirim email tp tidak ada tanggapan dari 23 maret smpe sekarang","jelek banget tiba tiba tidak bisa dipakai transaksi sudah lapor cs , sudah kirim email tp tidak ada tanggapan dari 23 maret smpe sekarang",1,1,1,1
saldo Dana goals impian gagal di tarik terus,saldo dana goals impian gagal di tarik terus,1,1,0,1
apalah aplikasi tidak jelas udah semuanya lengkap katanya malah e-ktp nya bukan yg fisik padahal udah bener aplikasi gak bener,apalah aplikasi tidak jelas udah semuanya lengkap katanya malah e ktp nya bukan yg fisik padahal udah bener aplikasi gak bener,1,1,0,1
"pemindahan akun lama susah bgt,sllu gagal trus, kacau emng?","pemindahan akun lama susah bgt,sllu gagal trus, kacau emng?",1,1,0,1
sekarang dana jelek ngisi saldo aja kepotong gajelas aplikasinya masa isi saldo doang kepotong kecuali tarik tunai kepotong admin ini makin gajelas jelek,sekarang dana jelek ngisi saldo aja kepotong gajelas aplikasinya masa isi saldo doang kepotong kecuali tarik tunai kepotong admin ini makin gajelas jelek,3,0,0,1
gmna lahhh saldo saya gangguan tiba tiba gagal transfer saldo hilang gak ada tolong dong di percepat perbaikannya,gmna lahhh saldo saya gangguan tiba tiba gagal transfer saldo hilang gak ada tolong dong di percepat perbaikannya,1,1,0,1
apk dana tolong adakan dana cicil buat keperluan mendesak,apk dana tolong adakan dana cicil buat keperluan mendesak,3,0,1,0
hehh... ini knp apkny bug ngga bisa buat scan wajah,hehh... ini knp apkny bug ngga bisa buat scan wajah,1,1,0,1
kapan bisa edit harga di Dana Bisnis untuk warung saya,kapan bisa edit harga di dana bisnis untuk warung saya,3,0,1,0
"seharusnya jika nomer tidak terdaftar uang tf nya ga masuk, saya tf uang salah nomer dan nomer tersebut tidak terdaftar minimal bisa ada pengembalian dana nya","seharusnya jika nomer tidak terdaftar uang tf nya ga masuk, saya tf uang salah nomer dan nomer tersebut tidak terdaftar minimal bisa ada pengembalian dana nya",1,0,1,1
akun saya sudah premium tapi tidak ad dana cicil nya,akun saya sudah premium tapi tidak ad dana cicil nya,1,0,1,1
"jangan pasang aplikasi ini,karena setiap pengguna aplikasi ini kesulitan meminta bantuan namun masalah nya tidak dapat di atasi,bukan nya di bantu malah ngepusingin","jangan pasang aplikasi ini,karena setiap pengguna aplikasi ini kesulitan meminta bantuan namun masalah nya tidak dapat di atasi,bukan nya di bantu malah ngepusingin",1,0,1,1
"makin ke sini makin kaga jelas aplikasi dana, saya sudah lama pakr apk dana tapi baru ini saya kecewa, saya punya limit dana cicil dan dana instan tapi tidak bisa di pakai lagi, kemaren2 bisa kan aneh, padahal saya ga pernah telat dan selalu tepat waktu bahkan sebelum jatoh tempo sudab saya lunasin, parah kecewa si saya ini, tolong di perbaiki lg untuk fitur dana cicil dan dana instannya","makin ke sini makin kaga jelas aplikasi dana, saya sudah lama pakr apk dana tapi baru ini saya kecewa, saya punya limit dana cicil dan dana instan tapi tidak bisa di pakai lagi, kemaren2 bisa kan aneh, padahal saya ga pernah telat dan selalu tepat waktu bahkan sebelum jatoh tempo sudab saya lunasin, parah kecewa si saya ini, tolong di perbaiki lg untuk fitur dana cicil dan dana instannya",3,1,0,1
apk anda terlalu banyak drama.jawaban gagal transaksi alasannya jaringan saya yng bermasalah.tapi buka apk WA buka apk YouTube bahkan buka apk titok lancar jaya.bertanya ke ASISTEN DIANA jawabannya jaringan internet saya brmasalah.menurut saya bukan jaringan internet saya yng bermasalah.tapi apk anda terlalu banyak drama iklan ini itu.jd yng harusnya proses jd lancar karna banyak ini itu mkanya apk anda banyak drama.malah menyalahkan ke jaringan saya.SUNGHUH TERLALU.,apk anda terlalu banyak drama.jawaban gagal transaksi alasannya jaringan saya yng bermasalah.tapi buka apk wa buka apk youtube bahkan buka apk titok lancar jaya.bertanya ke asisten diana jawabannya jaringan internet saya brmasalah.menurut saya bukan jaringan internet saya yng bermasalah.tapi apk anda terlalu banyak drama iklan ini itu.jd yng harusnya proses jd lancar karna banyak ini itu mkanya apk anda banyak drama.malah menyalahkan ke jaringan saya.sunghuh terlalu.,1,1,0,1
apa apa lemot sering koneksi error kirim duit kadang error aplikasi sampah,apa apa lemot sering koneksi error kirim duit kadang error aplikasi sampah,1,1,0,1
"2x transfer ke ewalet shopee ga masuk, mana saldo lama di return nya","2x transfer ke ewalet shopee ga masuk, mana saldo lama di return nya",1,1,0,1
"ini memang lagi trouble kah? buat kirim ke rekening bank tapi gagal mulu, padahal saldo cukup tapi keterangannya gaada saldo dan isi ulang saldo terus","ini memang lagi trouble kah? buat kirim ke rekening bank tapi gagal mulu, padahal saldo cukup tapi keterangannya gaada saldo dan isi ulang saldo terus",3,1,0,1
"kartu saya hilang,dan saya lupa PIN,trus saya menggunakan verifikasi wajah tetep juga minta kode OTP,malah duit nya banyak di akun dana itu,Sampek sekarang uang saya GK bisa di ambil karna GK bisa2 masuk ke akun lama saya,padahal KTP saya ada,,semua bantuan dari pihak dana ribet banget nyesel saya simpen duit di dana","kartu saya hilang,dan saya lupa pin,trus saya menggunakan verifikasi wajah tetep juga minta kode otp,malah duit nya banyak di akun dana itu,sampek sekarang uang saya gk bisa di ambil karna gk bisa2 masuk ke akun lama saya,padahal ktp saya ada,,semua bantuan dari pihak dana ribet banget nyesel saya simpen duit di dana",1,1,1,1
pitur dadacilcil gak muncul,pitur dadacilcil gak muncul,1,0,1,1
