content,cleaned_content,score,accuracy,completeness,satisfaction
"jngn pme dana ribet lw kita salh tf atw mau berbicara sama CS yh GK bisa am si Diana robot..jngn pme dana uang ilang gak jls,,","jngn pme dana ribet lw kita salh tf atw mau berbicara sama cs yh gk bisa am si diana robot..jngn pme dana uang ilang gak jls,,",1,1,1,1
aplikasi gajelas saldo tiba tiba kepotong pelayanan bot buruk juga,aplikasi gajelas saldo tiba tiba kepotong pelayanan bot buruk juga,1,1,1,1
"abis upgrade, qris nya gk bisa di pakai.","abis upgrade, qris nya gk bisa di pakai.",1,1,0,0
banyak kali kendala dana ni.sering error,banyak kali kendala dana ni.sering error,1,1,0,1
sialni dana semakin lama bukan semakin bagus malah sering sekali gangguan semakin gk jelas,sialni dana semakin lama bukan semakin bagus malah sering sekali gangguan semakin gk jelas,1,1,0,1
"saya terkena penipuan namun pihak dana tidak mau membantu, saya juga sudah aktifkan dana protect sana pembayaran juga tidak ada bantuan","saya terkena penipuan namun pihak dana tidak mau membantu, saya juga sudah aktifkan dana protect sana pembayaran juga tidak ada bantuan",1,0,1,1
"setelah update malah suka ngeclose, ga jelas nih dana, makin update bukan nya makin baik malah makin parah","setelah update malah suka ngeclose, ga jelas nih dana, makin update bukan nya makin baik malah makin parah",1,1,0,1
masa iya kaga bisa pake beli pulsa dan yg laen laen,masa iya kaga bisa pake beli pulsa dan yg laen laen,1,1,0,1
di dana tidak aman duit saya bisa hilang Rp 450.000 dalam beberapa menit saja teman saya transfer,di dana tidak aman duit saya bisa hilang rp 450.000 dalam beberapa menit saja teman saya transfer,1,1,0,1
upgrade apk aja sampai nunggu 2 hari 👎,upgrade apk aja sampai nunggu 2 hari,1,0,1,1
"transfer gagal saldo nya sudah ketarik tapi bukti nya tidak ada sudah saya chat admin nya tidak di tanggapi hangus uang saya, lalu saya isi saldo uang nya tidak masuk ke saldo saya padahal bukti tf sudah ada, saya harap hal ini tidak terulang lagi, saya sudah kapok sakit hati","transfer gagal saldo nya sudah ketarik tapi bukti nya tidak ada sudah saya chat admin nya tidak di tanggapi hangus uang saya, lalu saya isi saldo uang nya tidak masuk ke saldo saya padahal bukti tf sudah ada, saya harap hal ini tidak terulang lagi, saya sudah kapok sakit hati",1,1,1,1
