content,cleaned_content,score,accuracy,completeness,satisfaction
apalah ngisi 150 000 tiba tiba tinggal 10 000,apalah ngisi 150 000 tiba tiba tinggal 10 000,1,1,0,1
"dana cicil tidak dapat digunakan pdahal udah lunas dan udh lebih 2 bulan, pelayanannya tolol","dana cicil tidak dapat digunakan pdahal udah lunas dan udh lebih 2 bulan, pelayanannya tolol",1,1,1,1
"kurang memuaskan meski dana cicil sudah dibayar lunas , setelah lunas tidak bisa digunakan lagi ..","kurang memuaskan meski dana cicil sudah dibayar lunas , setelah lunas tidak bisa digunakan lagi ..",2,1,0,1
knpa aplikasi dana akhir akhir ini slalu gangguan jjr saya kecewa,knpa aplikasi dana akhir akhir ini slalu gangguan jjr saya kecewa,3,1,0,1
"Halo CS Dana Saya mengalami masalah transaksi gagal ke QR GoPay merchant, saldo Dana saya sudah terpotong tapi uang tidak masuk ke merchant. Transaksi [18 maret 2026 jam 13:35]. Mohon bantuan untuk cek dan proses pengembalian dana. Terima kasih.""","halo cs dana saya mengalami masalah transaksi gagal ke qr gopay merchant, saldo dana saya sudah terpotong tapi uang tidak masuk ke merchant. transaksi 18 maret 2026 jam 13 35 . mohon bantuan untuk cek dan proses pengembalian dana. terima kasih.",2,1,0,0
payah dana Cicil saya Tidak Bisa di gunakan padahal pembayaran sudah saya Lunasi,payah dana cicil saya tidak bisa di gunakan padahal pembayaran sudah saya lunasi,1,1,0,1
"sekarang sistemnya amburadul..... DANA di dana bisnis di bikin pemindahan Otomatis. Enakan sistem kaya kemaren. gak usa pemindahan Otomatis, 👎","sekarang sistemnya amburadul..... dana di dana bisnis di bikin pemindahan otomatis. enakan sistem kaya kemaren. gak usa pemindahan otomatis,",2,1,0,1
sering mengalmi bug kayak notif udah ada tertulis saldo telah diisi tapi saldo masih nol,sering mengalmi bug kayak notif udah ada tertulis saldo telah diisi tapi saldo masih nol,2,1,0,1
tolong dong saldo emas saya udah 4 hari ga masuk²,tolong dong saldo emas saya udah 4 hari ga masuk,1,1,0,1
gk bisa login jaringan pdhl bagus,gk bisa login jaringan pdhl bagus,1,1,0,1
