content,cleaned_content,score,accuracy,completeness,satisfaction
lama banget sih eror teh,lama banget sih eror teh,1,1,0,1
hp dan nomor hilang ..??bagaimana cara login...???berbagai cara ttp tidak bisa login...tmbh fitur yg bisa TLP CS...auto chat ga membantu sama sekali...malah bikin emosi,hp dan nomor hilang ..??bagaimana cara login...???berbagai cara ttp tidak bisa login...tmbh fitur yg bisa tlp cs...auto chat ga membantu sama sekali...malah bikin emosi,1,1,1,1
tidak bisa di instal kembali butut!!,tidak bisa di instal kembali butut!!,2,1,0,1
"transfer ke bank kok jadi ada admin nya sihh, padahal suka bgt pake Dana tuh ya karena transaksi nya gratis 😭😌","transfer ke bank kok jadi ada admin nya sihh, padahal suka bgt pake dana tuh ya karena transaksi nya gratis",3,0,0,1
"dana gimana ini saya transaksi saldo udah berhasil tapi tak sampai tujuan, baru kali ini setelah update malah gak nyaman, apalagi uang yng dikirim tidak sedikit, tolong benahi lah,,","dana gimana ini saya transaksi saldo udah berhasil tapi tak sampai tujuan, baru kali ini setelah update malah gak nyaman, apalagi uang yng dikirim tidak sedikit, tolong benahi lah,,",2,1,0,1
lah ini gimana kenapa jaringan terus terputus padahal sinyal bagus,lah ini gimana kenapa jaringan terus terputus padahal sinyal bagus,1,1,0,1
"jelek, mending ovo... klo nomer ilang dan kita tau pasword/ pin dan nomernya ttp gak bsa dikonfirmasi. lalu klo nomernya di recovery oleh pihak provider dan di miliki oleh org lain bsa di miliki dana kita ke mereka. klo ovo beda meski gak ad nomernya ttp di miliki krna yg bikin pasword awal itu pembuat pertama.","jelek, mending ovo... klo nomer ilang dan kita tau pasword pin dan nomernya ttp gak bsa dikonfirmasi. lalu klo nomernya di recovery oleh pihak provider dan di miliki oleh org lain bsa di miliki dana kita ke mereka. klo ovo beda meski gak ad nomernya ttp di miliki krna yg bikin pasword awal itu pembuat pertama.",1,0,1,1
"lah menu tarik tunainya gak bisa dipake,cs dana aja ribet banget minta bantuan malah ngasih tutorial cara tarik.yg dipermasalahkan itu menu tarik tunai di apk gak fungsi njir","lah menu tarik tunainya gak bisa dipake,cs dana aja ribet banget minta bantuan malah ngasih tutorial cara tarik.yg dipermasalahkan itu menu tarik tunai di apk gak fungsi njir",1,1,1,1
"aku heran, aku punya point lumayan banyak, mau di tuker tapi semua barang udah habis, sungguh kecewa, lama-lama jadi pembodohan","aku heran, aku punya point lumayan banyak, mau di tuker tapi semua barang udah habis, sungguh kecewa, lama lama jadi pembodohan",2,0,1,1
"aplikasi tibatiba ngga bisa kepake, disistem tulisannya ada bug, udah coba hapus cache, update dan sampe reinstal pun tetep sama aja gabisa.","aplikasi tibatiba ngga bisa kepake, disistem tulisannya ada bug, udah coba hapus cache, update dan sampe reinstal pun tetep sama aja gabisa.",1,1,0,1
"notifikasi saldo masuk, tapi uang nya ga masuk, top pakai m banking, keterangan nya sukses tapi saldo di aplikasi dana nya ga masuk, aneh","notifikasi saldo masuk, tapi uang nya ga masuk, top pakai m banking, keterangan nya sukses tapi saldo di aplikasi dana nya ga masuk, aneh",1,1,0,1
kenapa ko dana saya belum ada dana cicil ya,kenapa ko dana saya belum ada dana cicil ya,1,0,1,0
"dapet hadiah event ga trus di cair kan, bikin kecewa","dapet hadiah event ga trus di cair kan, bikin kecewa",1,1,0,1
"dana saya d retas,,ada transaksi lain yg bukan saya,,keamannanya tolong d tingkatkan harus ada verifikasi 2 langkah dong,,masukan pin dan sidik jari min","dana saya d retas,,ada transaksi lain yg bukan saya,,keamannanya tolong d tingkatkan harus ada verifikasi 2 langkah dong,,masukan pin dan sidik jari min",1,0,1,1
"Tolong fitur nomor hilang, sediakan kembali, soalnya penting dan dibutuhin banget","tolong fitur nomor hilang, sediakan kembali, soalnya penting dan dibutuhin banget",3,0,1,0
punya ku ga ada pitur dana cicil nya,punya ku ga ada pitur dana cicil nya,1,0,1,0
"please knp dana makin kesini makin kesana, tolong lah aku gk pernh ngutang di dana cicil ngapa tiba tiba ada tagihan ngeri cok, udah 2x bayar tagihan goib gini parah jingah","please knp dana makin kesini makin kesana, tolong lah aku gk pernh ngutang di dana cicil ngapa tiba tiba ada tagihan ngeri cok, udah 2x bayar tagihan goib gini parah jingah",1,1,0,1
"aplikasi buruk, saldo kepotong trus, tiba"" ilang, bro lu bayangin gua yang cape kerja tiba"" saldo ilang gimana rasa nya, padahal itu saldo buat beli baju ade gua, dasar aplikasi sampah","aplikasi buruk, saldo kepotong trus, tiba ilang, bro lu bayangin gua yang cape kerja tiba saldo ilang gimana rasa nya, padahal itu saldo buat beli baju ade gua, dasar aplikasi sampah",1,1,0,1
"sorry bro ini aplikasi gw kasih rating segini dulu, jujurly gw pengusaha agent dana (alias jual saldo dana) kemarin gw kehilangan uang 1 juta lebih, dan yah memang ganjelnya dari aplikasi dana, masa orang lain narik ke gw terus depan gw secara nyata nyataan struknya udah ke kirim saldonya malah balik ke pemiliknya. itu yg ganjel dan gini bro setiap pengiriman dan gagal karna koneksi atau error ketika kirim lagi malah double transaksi. agen agen dana harus lebih teliti terhadap transaksi.","sorry bro ini aplikasi gw kasih rating segini dulu, jujurly gw pengusaha agent dana alias jual saldo dana kemarin gw kehilangan uang 1 juta lebih, dan yah memang ganjelnya dari aplikasi dana, masa orang lain narik ke gw terus depan gw secara nyata nyataan struknya udah ke kirim saldonya malah balik ke pemiliknya. itu yg ganjel dan gini bro setiap pengiriman dan gagal karna koneksi atau error ketika kirim lagi malah double transaksi. agen agen dana harus lebih teliti terhadap transaksi.",3,1,0,1
parah sibuk trus jaringan nya,parah sibuk trus jaringan nya,1,1,0,1
Makin kesini aplikasi ini makin kaya yg punya bukan membantu karuan ke sebelah point dpt lah ini??? 100X TOP UP 100X PULA DI POTONG LUAR BIASAH GK RATA pula 1000-500 cckckckckck,makin kesini aplikasi ini makin kaya yg punya bukan membantu karuan ke sebelah point dpt lah ini??? 100x top up 100x pula di potong luar biasah gk rata pula 1000 500 cckckckckck,1,0,0,1
"danaaa,,,ga mungkin gua mesti uninstall trus install lagi trus uninstall lagi trus install lagii,,cuma buat buka aplikasi dana doang,,,, tolong yaa,,,udah tahunan Lo,,gua pake aplikasi Lo,,🤕🤕🤕🤕","danaaa,,,ga mungkin gua mesti uninstall trus install lagi trus uninstall lagi trus install lagii,,cuma buat buka aplikasi dana doang,,,, tolong yaa,,,udah tahunan lo,,gua pake aplikasi lo,,",1,1,0,1
"kasih 1 dulu karena terlalu sering maintenance, pembayaran jadi terganggu","kasih 1 dulu karena terlalu sering maintenance, pembayaran jadi terganggu",1,1,0,1
"bagus si apk nya cepet ngirim nya tpi skrng klo buka apk dana ini tiba' koneksi internet terputus ktnya gajelas bangt jaringan bgus gada kendala tpi knpa bgtu, mohon di perbaharui lagi biar ga error' bgtu","bagus si apk nya cepet ngirim nya tpi skrng klo buka apk dana ini tiba koneksi internet terputus ktnya gajelas bangt jaringan bgus gada kendala tpi knpa bgtu, mohon di perbaharui lagi biar ga error bgtu",2,1,0,1
"kecewa dengan aplikasi dana , gak aman simpan uang, kalau gak bisa jaminin uang nasabah ngapain buka aplikasi,","kecewa dengan aplikasi dana , gak aman simpan uang, kalau gak bisa jaminin uang nasabah ngapain buka aplikasi,",1,0,0,1
"aplikasi aneh, dana cicil selalu tepat waktu dibayar, pas mau digunakan tidak bisa lagi, suruh hubungi Diana tetap gda jawaban yg jelas kenapa tidak bisa dipakai","aplikasi aneh, dana cicil selalu tepat waktu dibayar, pas mau digunakan tidak bisa lagi, suruh hubungi diana tetap gda jawaban yg jelas kenapa tidak bisa dipakai",1,1,1,1
"sudah bayar tagihan dana cicil mau pinjam lgi malah ga bisa di gunakan lagi dana cicil, ga jelas banget aplikasi dana","sudah bayar tagihan dana cicil mau pinjam lgi malah ga bisa di gunakan lagi dana cicil, ga jelas banget aplikasi dana",1,1,0,1
"kenapa gabisa di buka? tolong lah yg bener, saldoku bnyak disitu","kenapa gabisa di buka? tolong lah yg bener, saldoku bnyak disitu",2,1,0,1
"give away scam gimana sih udah stand by juga malah nggak ke refresh² hadiah nya gg meskipun udah di update, di refresh masih aja nggak ke refresh hadiah nya malah yang kemarin lawaaaak lawaaaaak looool looool","give away scam gimana sih udah stand by juga malah nggak ke refresh hadiah nya gg meskipun udah di update, di refresh masih aja nggak ke refresh hadiah nya malah yang kemarin lawaaaak lawaaaaak looool looool",1,1,0,1
JIKA CUSTOMER TIDAK PUNYA DANA ATAU GO-PAY JANGAN DI SUKSES KAN DONG PENGIRIMANNYA GIMANA SIH RUGI 2X KITA!!,jika customer tidak punya dana atau go pay jangan di sukses kan dong pengirimannya gimana sih rugi 2x kita!!,1,1,0,1
"limit dana cicil saya masih ada, tapi saya tidak bisa menggunakan nya, kalau begini terus dana, jangan salah saya menjadi nasabah yang tidak baik, ingat kita perlu hubungan timbal balik yaa","limit dana cicil saya masih ada, tapi saya tidak bisa menggunakan nya, kalau begini terus dana, jangan salah saya menjadi nasabah yang tidak baik, ingat kita perlu hubungan timbal balik yaa",1,1,0,1
"saya sudah lama menggunakan aplikasi ini, banyak transaksi, sudah premium.. tapi aplikasi ini mengecewakan. tidak diberi fitur dana instan. sangat sangat mengecewakan. dan saya memilih menggunakan e wallet ovo daripada dana","saya sudah lama menggunakan aplikasi ini, banyak transaksi, sudah premium.. tapi aplikasi ini mengecewakan. tidak diberi fitur dana instan. sangat sangat mengecewakan. dan saya memilih menggunakan e wallet ovo daripada dana",1,0,1,1
