content,cleaned_content,score,accuracy,completeness,satisfaction
dah gak enak lagi pakai dana dari 332.000 jadi 319.00 pelan pelan di sedot payah dana sekarang,dah gak enak lagi pakai dana dari 332.000 jadi 319.00 pelan pelan di sedot payah dana sekarang,1,1,0,1
"Apasih,kok di bayar seenaknya sendiri ke Imetools? aplikasi seenaknya sendiri katanya setiap pembayaran harus di verifikasi sama pemilik?,malah seenaknya sendiri","apasih,kok di bayar seenaknya sendiri ke imetools? aplikasi seenaknya sendiri katanya setiap pembayaran harus di verifikasi sama pemilik?,malah seenaknya sendiri",1,1,0,1
"mendingan jangan pakai dana percuma uang di saldo dana nomor lama gak masuk ke nomor baru dari Oktober 2025 hingga sekarang maret 2026, padahal sudah catt diana dan ngobrol dengan team hasil jonk, gw sekarang sudah berhenti pakai dana transaksi apa mendingan di gopay atau ovo, gw di kerjain habis-habis oleh Diana dan team serta sudah cara apapun gw ikutin hasilnya jonk.....","mendingan jangan pakai dana percuma uang di saldo dana nomor lama gak masuk ke nomor baru dari oktober 2025 hingga sekarang maret 2026, padahal sudah catt diana dan ngobrol dengan team hasil jonk, gw sekarang sudah berhenti pakai dana transaksi apa mendingan di gopay atau ovo, gw di kerjain habis habis oleh diana dan team serta sudah cara apapun gw ikutin hasilnya jonk.....",1,1,1,1
ada apa dengan dana ini aneh,ada apa dengan dana ini aneh,1,1,0,1
hp hilang tidak bisa login diperangkat lain,hp hilang tidak bisa login diperangkat lain,2,1,1,1
kasih bintang 3 aja ..padahal aktif terus tranfer di akun dana sampek puluhan ..tapi program beta penuh buat saya,kasih bintang 3 aja ..padahal aktif terus tranfer di akun dana sampek puluhan ..tapi program beta penuh buat saya,3,0,1,1
lucu bgt beli emas 14 ribu pas cairin 10 ribu ga masuk tapi pas cairin 3 ribu masuk lucu bgt haha,lucu bgt beli emas 14 ribu pas cairin 10 ribu ga masuk tapi pas cairin 3 ribu masuk lucu bgt haha,1,1,0,1
di apk dana sya gda dana cicil,di apk dana sya gda dana cicil,1,0,1,1
min saya udah upgrade ke dana premium kok tetep gabisa kirim uang ya?,min saya udah upgrade ke dana premium kok tetep gabisa kirim uang ya?,1,1,0,1
duit saya ga balik udah hampir 2 minggu emng ga gede tapi berhaga buat saya,duit saya ga balik udah hampir 2 minggu emng ga gede tapi berhaga buat saya,1,1,0,1
