content,cleaned_content,score,accuracy,completeness,satisfaction
"aplikasi jadi jelek gak bisa d buka, d klik cuma masuk iklan udah itu op gak bisa kebuka","aplikasi jadi jelek gak bisa d buka, d klik cuma masuk iklan udah itu op gak bisa kebuka",1,1,0,1
dana tolol tidak aman sama sekali masak saldo gak saya apa apain bisa habis....853rb hilang dan tidak kembali,dana tolol tidak aman sama sekali masak saldo gak saya apa apain bisa habis....853rb hilang dan tidak kembali,1,1,0,1
dana cicil saya eror 4 bulan gak bisa di pakek! tolong di perbaiki,dana cicil saya eror 4 bulan gak bisa di pakek! tolong di perbaiki,1,1,0,1
aplikasi jelek ngapa pake verifikasi wajah segala malah kelamaan gatEl aplikasi dana sekarang,aplikasi jelek ngapa pake verifikasi wajah segala malah kelamaan gatel aplikasi dana sekarang,1,0,1,1
"Setelah update notif suara tidak bisa disenyapkan, padahal sebelumnya bisa, mohon info perbaikannya 🙏🏽","setelah update notif suara tidak bisa disenyapkan, padahal sebelumnya bisa, mohon info perbaikannya",3,1,0,0
"ini gimana cerita ya saldo bisa sampe di sedot sampai 0 padahal kita ga transaksi dan melakukan pembelian apa pun kok bisa saldo hilang,soal ya baru kali ini selama bertahun tahun pake dana baru kali ini juga ada kejadian seperti ini saldo hilang dengan nominal yang lumayan,.","ini gimana cerita ya saldo bisa sampe di sedot sampai 0 padahal kita ga transaksi dan melakukan pembelian apa pun kok bisa saldo hilang,soal ya baru kali ini selama bertahun tahun pake dana baru kali ini juga ada kejadian seperti ini saldo hilang dengan nominal yang lumayan,.",1,1,0,1
kenapa tidak bisa masuk ke dana.susah amat,kenapa tidak bisa masuk ke dana.susah amat,1,1,0,1
gda utang transaksi jutaan dalam sebulan pengen dana cicil gak di kasih,gda utang transaksi jutaan dalam sebulan pengen dana cicil gak di kasih,1,0,1,1
dana makin kesini malah ga bisa masuk internet merah terus .cuma dana doang yg merah sinyalnya yg lain ga ada masalah knapa ini harus peke wifi dulu baru bisa di buka trus baru bisa pakai data .kenapa ini,dana makin kesini malah ga bisa masuk internet merah terus .cuma dana doang yg merah sinyalnya yg lain ga ada masalah knapa ini harus peke wifi dulu baru bisa di buka trus baru bisa pakai data .kenapa ini,1,1,0,1
aku login dana ko harus pke otp sedangkan kartu danKu udah ga ada bos gemana caranya bos,aku login dana ko harus pke otp sedangkan kartu danku udah ga ada bos gemana caranya bos,3,0,1,0
KOK GABISA NARIK TUNAI SIH,kok gabisa narik tunai sih,1,1,0,1
"lemot, parah loadinya.. lama sekali","lemot, parah loadinya.. lama sekali",3,1,0,1
saldo saya di ambil tanpa ada pemberitahuan... dana tidak amanah,saldo saya di ambil tanpa ada pemberitahuan... dana tidak amanah,1,1,0,1
dana cicil tidak berlaku padahal pembayaran cicilan lunas dan sudah kembali punya limit tapi tidak bisa di gunakan tidak berlaku tulisan nya aneh banget,dana cicil tidak berlaku padahal pembayaran cicilan lunas dan sudah kembali punya limit tapi tidak bisa di gunakan tidak berlaku tulisan nya aneh banget,1,1,0,1
