content,cleaned_content,score,accuracy,completeness,satisfaction
"amat2 kecewa tidak bisa transaksi sama sekali udah 4 jam lebih,","amat2 kecewa tidak bisa transaksi sama sekali udah 4 jam lebih,",2,1,0,1
gak bisa masuk. gak bisa ganti nomor. wow ini gimna,gak bisa masuk. gak bisa ganti nomor. wow ini gimna,1,1,1,1
dasar duit ku ilang,dasar duit ku ilang,1,1,0,1
uang gue hilang di sini,uang gue hilang di sini,1,1,0,1
"kenapa skrg dana tiba"" ada pengurangan smp 2rb bt ap???? dan skrg kena biaya admin 2rb kl kita trf",kenapa skrg dana tiba ada pengurangan smp 2rb bt ap???? dan skrg kena biaya admin 2rb kl kita trf,1,1,0,1
"Untuk yang lain bagus sih, cuman saat pengajuan untuk beralih premium ke akun baru katanya butuh 3 hari tapi udah berlalu 3 hari masih aja belum ada tindakan malah pengajuan laporannya aku liat exp sampe 2 hari kemudian. Lalu setelah itu harus menunggu cs lagi gak efisien sekali harus di perbaiki ini pokoknya","untuk yang lain bagus sih, cuman saat pengajuan untuk beralih premium ke akun baru katanya butuh 3 hari tapi udah berlalu 3 hari masih aja belum ada tindakan malah pengajuan laporannya aku liat exp sampe 2 hari kemudian. lalu setelah itu harus menunggu cs lagi gak efisien sekali harus di perbaiki ini pokoknya",3,1,1,1
"kok tiba-tiba ke transaksi ke game lain, padahal saya tidak beli apa apa loh. dan uang saya berkurang mulu jadinya. ga ada langganan padahal. tolong perbaiki sistem nya ya.","kok tiba tiba ke transaksi ke game lain, padahal saya tidak beli apa apa loh. dan uang saya berkurang mulu jadinya. ga ada langganan padahal. tolong perbaiki sistem nya ya.",1,1,0,1
"sungguh parah, transfer dr bank Uda kena biaya, sampai dana,duit dipotong lg 500, gawat x dana sekarang","sungguh parah, transfer dr bank uda kena biaya, sampai dana,duit dipotong lg 500, gawat x dana sekarang",1,1,0,1
"dana tidak bisa melindungi uang kita, saya menyesal sudah percaya dana","dana tidak bisa melindungi uang kita, saya menyesal sudah percaya dana",1,1,0,1
"gak usah pake dana. karena saldo kamu biasa akan terpotong otomatis oleh imetools, dan jika kita komplen dana tdak dapat membantu, aplikasi ini sebaiknya tidak usah di gunakan karena dapat membahayakan saldo kita","gak usah pake dana. karena saldo kamu biasa akan terpotong otomatis oleh imetools, dan jika kita komplen dana tdak dapat membantu, aplikasi ini sebaiknya tidak usah di gunakan karena dapat membahayakan saldo kita",1,1,1,1
"udah masukin pin, udah vermuk malah harus ada kode otp dan nomernyapum sudah tidak aktif lagi padahal verifikasi muka aja udah terbukti pemilik aku, kenapa masih harus masukin kode otp","udah masukin pin, udah vermuk malah harus ada kode otp dan nomernyapum sudah tidak aktif lagi padahal verifikasi muka aja udah terbukti pemilik aku, kenapa masih harus masukin kode otp",1,0,1,1
tolong dana matikan verifikasi wajah saya soalnya itu nomer dana kakek saya terus dia udah meninggal,tolong dana matikan verifikasi wajah saya soalnya itu nomer dana kakek saya terus dia udah meninggal,3,0,1,0
