content,cleaned_content,score,accuracy,completeness,satisfaction
ini dana lagi gangguan kah,ini dana lagi gangguan kah,3,1,0,0
kecewa dengan dana tidak bisa menyelesaikan hal yg sangat kecil,kecewa dengan dana tidak bisa menyelesaikan hal yg sangat kecil,1,0,1,1
kenapa dana saya susah login,kenapa dana saya susah login,1,1,0,1
dana cicil gak bisa di gunakan kenapa harus muncul... sukur lah dana cicil di bekukan...,dana cicil gak bisa di gunakan kenapa harus muncul... sukur lah dana cicil di bekukan...,1,1,0,1
Update versi terbaru malah jadi brengsek!,update versi terbaru malah jadi brengsek!,1,1,0,1
dana sekarang sering elor harus sering d update trus,dana sekarang sering elor harus sering d update trus,2,1,0,1
kok setiap transaksi tetap ada bayaran nya,kok setiap transaksi tetap ada bayaran nya,3,0,0,1
saya abis topup abis tu gbisa dibuka akunya,saya abis topup abis tu gbisa dibuka akunya,1,1,0,1
kenapa akun saya tidak dapat memindah data sedangkan masih ada saldo di akun saya,kenapa akun saya tidak dapat memindah data sedangkan masih ada saldo di akun saya,3,1,0,1
yaelahh kendala mulu dahh .. kebanyakan yang WD ama DEPO apa nih .. hadeeeh,yaelahh kendala mulu dahh .. kebanyakan yang wd ama depo apa nih .. hadeeeh,3,1,0,1
"layak dapat bintang 1 , keluhan berkali kali hanya di jawab both . tidak layak dipakai lagi .","layak dapat bintang 1 , keluhan berkali kali hanya di jawab both . tidak layak dipakai lagi .",1,0,1,1
dana instan dana cicil gak muncul,dana instan dana cicil gak muncul,1,0,1,0
apk eror gak jelasss,apk eror gak jelasss,1,1,0,1
uang saldo ilang dengan transaksi mencurigakan,uang saldo ilang dengan transaksi mencurigakan,1,1,0,1
"saldo saya ilang min, pas abis masukin pin buat pembayaran malah muter terus, alhasil saldo saya ilang gak ke kirim tolong di cek min kendalanya, mana mau lebaran hadeuhhh","saldo saya ilang min, pas abis masukin pin buat pembayaran malah muter terus, alhasil saldo saya ilang gak ke kirim tolong di cek min kendalanya, mana mau lebaran hadeuhhh",1,1,0,1
fitur hapus file berkas transaksi tidak ada,fitur hapus file berkas transaksi tidak ada,3,0,1,0
hp kaga dukung saya,hp kaga dukung saya,1,0,1,1
APLIKASI DANA GA AMANAH !! pengguna selalu dapet masalah saldo kesedot tiba² tanpa ada nya melakukan transaksi.. sudah jelas fitur ke amanan nya kurang tanpa ada memasukan nomor pin bisa melakukan transaksi.. DANA PARAAH !!!,aplikasi dana ga amanah !! pengguna selalu dapet masalah saldo kesedot tiba tanpa ada nya melakukan transaksi.. sudah jelas fitur ke amanan nya kurang tanpa ada memasukan nomor pin bisa melakukan transaksi.. dana paraah !!!,1,1,1,1
fitur payment KLO malem gagal teruuuuzz mengecewakaan,fitur payment klo malem gagal teruuuuzz mengecewakaan,1,1,0,1
Dana instan tidak muncull,dana instan tidak muncull,2,0,1,0
"Apk Dana saya ngebug sama sekali gak bisa scan QRIS, buk Aktivitas/Mutasi, dan gak bisa buka yang lainnya, terpaksa aku uninstall","apk dana saya ngebug sama sekali gak bisa scan qris, buk aktivitas mutasi, dan gak bisa buka yang lainnya, terpaksa aku uninstall",1,1,0,1
jangan pakay apk ini uang saya hilang,jangan pakay apk ini uang saya hilang,1,1,0,1
tidak ada fitur cicil,tidak ada fitur cicil,1,0,1,0
opsi dana cicil nya ga bisa digunakan buat beli paket ini jelek banget si dana,opsi dana cicil nya ga bisa digunakan buat beli paket ini jelek banget si dana,1,1,0,1
saat pengiriman suka keluar sendiri apknya,saat pengiriman suka keluar sendiri apknya,1,1,0,1
kok dana jadi jelek banget sering skli Eror terus menerus enggak pernah kalo enggak eror sekarang,kok dana jadi jelek banget sering skli eror terus menerus enggak pernah kalo enggak eror sekarang,1,1,0,1
tolong lah permudah dalam mengubah pin,tolong lah permudah dalam mengubah pin,1,0,1,1
"dana gajelas apus aja dari playstore ribet, ga kaya gopay","dana gajelas apus aja dari playstore ribet, ga kaya gopay",1,0,0,1
"kemarin kena penipuan , akun di hack, dan tidak ada solusi dari DANA , transaksi tdak bisa di batalkan, saya rugi 9 jta 500 , di kirim penipu ke rekening.y dan Dana tidak bisa mmbatalkan transaksi, Aanjing banget","kemarin kena penipuan , akun di hack, dan tidak ada solusi dari dana , transaksi tdak bisa di batalkan, saya rugi 9 jta 500 , di kirim penipu ke rekening.y dan dana tidak bisa mmbatalkan transaksi, aanjing banget",1,1,1,1
qris tidak bisa di cetak tolong bantu,qris tidak bisa di cetak tolong bantu,3,1,0,0
bosku tolong. ini knpa akun sya . pdahal tagihan dana cicil sdh sya lunasi smua. tapi knp skrg ga bisa sy gunakan lagi dana cicil nya. tlong di pulihkan lah,bosku tolong. ini knpa akun sya . pdahal tagihan dana cicil sdh sya lunasi smua. tapi knp skrg ga bisa sy gunakan lagi dana cicil nya. tlong di pulihkan lah,3,1,0,1
saldo sering kepotong tanpa ijin berulang ulang kali,saldo sering kepotong tanpa ijin berulang ulang kali,1,1,0,1
selalu saja tiap ingin login sellu minta kode otp.sdangkan kartu sdah tak aktif.apa dngan pin juga vermuk kurang aman?...aplikasi ribet🤬,selalu saja tiap ingin login sellu minta kode otp.sdangkan kartu sdah tak aktif.apa dngan pin juga vermuk kurang aman?...aplikasi ribet,1,1,1,1
Duit gua ilang.ada pembayaran otomatis tanpa minta pin..APLIKASI BAHAYA..DUIT GAK BALIK MALAH SURUH INI ITU...,duit gua ilang.ada pembayaran otomatis tanpa minta pin..aplikasi bahaya..duit gak balik malah suruh ini itu...,1,1,1,1
keren aplikasi yang dapat digunakan sebagai Ran saksi yg baik,keren aplikasi yang dapat digunakan sebagai ran saksi yg baik,3,0,0,0
saya kecewa karna hp saya hilang pemindahan akun selalu di persulit padahal data saya jelas saya orang nya udah ngikutin arahan sampe beli kartu beberapa kali tetap gak bisa dan di persulit udah mohon mohon tetap saya kecewa,saya kecewa karna hp saya hilang pemindahan akun selalu di persulit padahal data saya jelas saya orang nya udah ngikutin arahan sampe beli kartu beberapa kali tetap gak bisa dan di persulit udah mohon mohon tetap saya kecewa,1,1,1,1
