content,cleaned_content,score,accuracy,completeness,satisfaction
gimana ini kok uang saya pembayaran otomatis pulsa telkomsel sedang kan saya pake kartu XL dan ketika saya minta bantuan tetep aja gitu jawaban nya gak bener malah muter² terus giaman ini penanganan nya klo sedikit sih gpp tapi ini 990k loh bukan sedikit loh uang bekal saya untuk pergi ke luar pulau malah hilang di dana hati² pengguna dana,gimana ini kok uang saya pembayaran otomatis pulsa telkomsel sedang kan saya pake kartu xl dan ketika saya minta bantuan tetep aja gitu jawaban nya gak bener malah muter terus giaman ini penanganan nya klo sedikit sih gpp tapi ini 990k loh bukan sedikit loh uang bekal saya untuk pergi ke luar pulau malah hilang di dana hati pengguna dana,1,1,1,1
apk nya ga bisa dibuka,apk nya ga bisa dibuka,1,1,0,1
dana ini tidak bisa di login kan,dana ini tidak bisa di login kan,1,1,0,1
"setelah di perbarui malah makin sering erorr,,saya blanja trnsaksi qris pembayaran 1 gagal,saya coba lagi dan pembayaran 2 gagal juga.. ahirnya saya pake aplikasi seblah ,sukses... setelah sampai rumah tak cek saldo dana berkurang..saya cek di riwayat teryata yang 2 x transaksi gagal itu mengurangi saldo..","setelah di perbarui malah makin sering erorr,,saya blanja trnsaksi qris pembayaran 1 gagal,saya coba lagi dan pembayaran 2 gagal juga.. ahirnya saya pake aplikasi seblah ,sukses... setelah sampai rumah tak cek saldo dana berkurang..saya cek di riwayat teryata yang 2 x transaksi gagal itu mengurangi saldo..",1,1,0,1
"ga bisa mengeklaim a+ rewards, disuruh konfirmasi ulang akun,,di cari sama tanya diana gada solusi","ga bisa mengeklaim a rewards, disuruh konfirmasi ulang akun,,di cari sama tanya diana gada solusi",1,1,1,1
versi terbaru kebanyakan bug beda sama versi dulu satset,versi terbaru kebanyakan bug beda sama versi dulu satset,3,1,0,1
Konyol banget ya saya ada pitur Dana Instan dan DANA cicil semuan di berikan limit kosong apaan sih. saya di Kartu kredit bank di atas 20jt. tolol banget sumpah,konyol banget ya saya ada pitur dana instan dan dana cicil semuan di berikan limit kosong apaan sih. saya di kartu kredit bank di atas 20jt. tolol banget sumpah,1,1,0,1
"akun dana nya di hack dan saat mau login ulang kan pasword nya di ganti sama yang hack, kenapaaaaa vertikasinya masuknya ke yang masuk ke akun dananya jadi nya percuma dong, nomer masih aktif yang dipakai di akun dana jadu gabergunaaa???","akun dana nya di hack dan saat mau login ulang kan pasword nya di ganti sama yang hack, kenapaaaaa vertikasinya masuknya ke yang masuk ke akun dananya jadi nya percuma dong, nomer masih aktif yang dipakai di akun dana jadu gabergunaaa???",1,1,1,1
"aplikasi ini tidak aman menyimpan duit, saldo bisa dicuri oleh seseorang tanpa verivikasi muka saya kehilangan saldo diaplikasi ini","aplikasi ini tidak aman menyimpan duit, saldo bisa dicuri oleh seseorang tanpa verivikasi muka saya kehilangan saldo diaplikasi ini",1,1,0,1
gmna ni dana saldo berkurang tapi transaksi gagal dan ga ada riwayat bukti transaksi,gmna ni dana saldo berkurang tapi transaksi gagal dan ga ada riwayat bukti transaksi,3,1,0,1
Diarahkan robot chat ke pusat bantuan.. ehh tetap saja. yg live chat robot lagi. sialan dikiranya akan selesai semua dengan robot yg terbatas,diarahkan robot chat ke pusat bantuan.. ehh tetap saja. yg live chat robot lagi. sialan dikiranya akan selesai semua dengan robot yg terbatas,1,0,1,1
saya ga bisa masuk ke akun dana saya.karena kirim otp nya ke gmail.gmail saya lupa.bisa kah dibantu buat kirim otp ke whatshap,saya ga bisa masuk ke akun dana saya.karena kirim otp nya ke gmail.gmail saya lupa.bisa kah dibantu buat kirim otp ke whatshap,3,1,1,0
"buruk, saldo sering ilang","buruk, saldo sering ilang",1,1,0,1
"sebenarnya mau kasih bintang 5, tapi makin lama ni apk makin banyak mau, updatenya gajelas, harus kirim uang make ktp, kalau kirim nya ke bank ya gpp harus premium tp ini engga, apk ribet, tolong ya jangan banyak mau dan kerja sama nya, saya harap apk ini kembali normal seperti dulu!.","sebenarnya mau kasih bintang 5, tapi makin lama ni apk makin banyak mau, updatenya gajelas, harus kirim uang make ktp, kalau kirim nya ke bank ya gpp harus premium tp ini engga, apk ribet, tolong ya jangan banyak mau dan kerja sama nya, saya harap apk ini kembali normal seperti dulu!.",1,0,1,1
semakin di update makin lemot makin parah aja dana ni,semakin di update makin lemot makin parah aja dana ni,1,1,0,1
"gajelas,gangguan hampir setiap hari","gajelas,gangguan hampir setiap hari",1,1,0,1
"saya habis top up di brimo ke aplikasi dana 200.000 3 hari yang lalu,,,sampe sekarang belum ada masuk aplikasi tidak bagus,,,padahal transaksi di brimo udah berhasil malahan ngak ada masuk di aplikasi dana ini uang saya","saya habis top up di brimo ke aplikasi dana 200.000 3 hari yang lalu,,,sampe sekarang belum ada masuk aplikasi tidak bagus,,,padahal transaksi di brimo udah berhasil malahan ngak ada masuk di aplikasi dana ini uang saya",1,1,0,1
saya make dana uang sya tiba'hilang 800k bagaimana ini dana,saya make dana uang sya tiba hilang 800k bagaimana ini dana,1,1,0,1
apk gak jelas uang saya masih ada tapi akun saya di kunci gak bisa di buka lge,apk gak jelas uang saya masih ada tapi akun saya di kunci gak bisa di buka lge,1,1,0,1
dana cicil saya tidak bisa dipakai,dana cicil saya tidak bisa dipakai,3,1,0,1
kenapa dana saya tidak bisa di buka,kenapa dana saya tidak bisa di buka,1,1,0,1
tidak bisa di andalkan disaat di butuhkan malah error,tidak bisa di andalkan disaat di butuhkan malah error,2,1,0,1
"ini bagamana sih, sudah dilakukan pemindahan akun tp tetap tdk bisa. semua syaratnya SDH dilakukan ttp saja tdk bisa. disuruh menunggu 3 hari, ini SDH 5 hari blum bisa jg pindah akun, SDH dicoba beberapa kali tetep saja ngk bisa.. klw bgni trus yg katanya mempermudah malah mempersulit... aplikasi payah. klw bgni trus pengguna aplikasi dana psti berkurang.👎","ini bagamana sih, sudah dilakukan pemindahan akun tp tetap tdk bisa. semua syaratnya sdh dilakukan ttp saja tdk bisa. disuruh menunggu 3 hari, ini sdh 5 hari blum bisa jg pindah akun, sdh dicoba beberapa kali tetep saja ngk bisa.. klw bgni trus yg katanya mempermudah malah mempersulit... aplikasi payah. klw bgni trus pengguna aplikasi dana psti berkurang.",1,1,1,1
seringgg bgt dana kepotong alasan gajelasss huhhhhhhh.,seringgg bgt dana kepotong alasan gajelasss huhhhhhhh.,1,1,0,1
maling berkedok dompet digital,maling berkedok dompet digital,1,1,0,1
banyak transaksi tapi masih gaada dana cicil aneh apk jelek,banyak transaksi tapi masih gaada dana cicil aneh apk jelek,2,0,1,1
"top up dari bank lain di persulit, setelah di komplain dan mengirimkan bukti malah gak bisa,mau kamu ap","top up dari bank lain di persulit, setelah di komplain dan mengirimkan bukti malah gak bisa,mau kamu ap",1,1,1,1
maaf ya bintang 2.. bertahun tahun pake dana baru skr ngerasa gak enak top up nya max 450rb.. perasaan dulu ampe 4jt bisa.. mulai pindah hati kek nya ke aplikasi sebelah yg ngasi kemudahan juga..,maaf ya bintang 2.. bertahun tahun pake dana baru skr ngerasa gak enak top up nya max 450rb.. perasaan dulu ampe 4jt bisa.. mulai pindah hati kek nya ke aplikasi sebelah yg ngasi kemudahan juga..,2,0,1,1
Ada fitur DANA CICIL tapi ngga bisa di gunakan padahal DANA udah premium dasar anehh,ada fitur dana cicil tapi ngga bisa di gunakan padahal dana udah premium dasar anehh,1,1,0,1
dana pending laporanan hanya di bales bot jgn pake dana uang hilang,dana pending laporanan hanya di bales bot jgn pake dana uang hilang,1,1,1,1
limit dana cicil saya tidak naik,limit dana cicil saya tidak naik,1,0,1,1
"Untuk sekarang saya cukup kesal karena saya lupa sandi lalu minta bantuan dan meng-klik lupa sandi tapi hari pertama sistemnya bilang coba lagi besok, besok saya coba sistemnya masih bilang coba lagi besok, ini sudah hari ketiga dan saya coba sistemnya masih lagi lagi bilang coba besok. saya tidak mengerti kenapa seperti itu, diapk ini saya ada saldo untuk keperluan saya sehingga sekarang tidak bisa diakses, mohon bantuannya.","untuk sekarang saya cukup kesal karena saya lupa sandi lalu minta bantuan dan meng klik lupa sandi tapi hari pertama sistemnya bilang coba lagi besok, besok saya coba sistemnya masih bilang coba lagi besok, ini sudah hari ketiga dan saya coba sistemnya masih lagi lagi bilang coba besok. saya tidak mengerti kenapa seperti itu, diapk ini saya ada saldo untuk keperluan saya sehingga sekarang tidak bisa diakses, mohon bantuannya.",2,1,1,1
"tidak amanah, beri bantuan minuss","tidak amanah, beri bantuan minuss",1,0,1,1
"ko w udaa lunasi dana cicil, gabisa di pakai lagi ya","ko w udaa lunasi dana cicil, gabisa di pakai lagi ya",1,1,0,1
sekarang malah setiap masuk selalu keluar sendiri,sekarang malah setiap masuk selalu keluar sendiri,3,1,0,1
"dananya lagi gangguan kah? gk bisa di pke buat transaksi,uang saya sudah msuk blm msuk "" ke dana","dananya lagi gangguan kah? gk bisa di pke buat transaksi,uang saya sudah msuk blm msuk ke dana",3,1,0,1
woy aplikasi busuk ap ini?? kok uang saya pending terus udah 3 hari nominal 800rb kembalikan,woy aplikasi busuk ap ini?? kok uang saya pending terus udah 3 hari nominal 800rb kembalikan,1,1,0,1
"Dana sekarang banyak S&K tidak seperti awal dulu, terlalu banyak program sehingga sering ada bug. Dulu bug biasanya karena aplikasi minta update, sekarang meski gk ada update masih ada bug seperti kupon A+ dan kupon Deals yg sudah dibeli gak bisa dipakai, mulai : kupon potongan harga kupon A+ berikutnya, kupon pulsa, kupon listrik, kupon retail yg diskon langsung saat bayar. Cuma kupon Toped, Alfa dan Indomaret yg muncul kode untuk dimasukkan manual saja yang aman untuk dibeli dan bisa digunakan","dana sekarang banyak s k tidak seperti awal dulu, terlalu banyak program sehingga sering ada bug. dulu bug biasanya karena aplikasi minta update, sekarang meski gk ada update masih ada bug seperti kupon a dan kupon deals yg sudah dibeli gak bisa dipakai, mulai kupon potongan harga kupon a berikutnya, kupon pulsa, kupon listrik, kupon retail yg diskon langsung saat bayar. cuma kupon toped, alfa dan indomaret yg muncul kode untuk dimasukkan manual saja yang aman untuk dibeli dan bisa digunakan",3,1,0,1
kirim nya gampang bgt,kirim nya gampang bgt,2,0,0,0
"pelayanan buruk sekali, saya pengguna dana bisnis ingin mengganti profil bisnis malah dipersulit! saya ingin mengubah nama qris tanya ke bot diana disuruh menghubungi customer service lewat email help.dana.id, setelah ku hubungi malah cuma dikasih jawaban template disuruh menghubungi bot diana gitu aja terus","pelayanan buruk sekali, saya pengguna dana bisnis ingin mengganti profil bisnis malah dipersulit! saya ingin mengubah nama qris tanya ke bot diana disuruh menghubungi customer service lewat email help.dana.id, setelah ku hubungi malah cuma dikasih jawaban template disuruh menghubungi bot diana gitu aja terus",3,0,1,1
"Saldo saya tiba tiba hilang gak jelas, lihat di aktivitas malah error ga jelas ini aplikasi","saldo saya tiba tiba hilang gak jelas, lihat di aktivitas malah error ga jelas ini aplikasi",1,1,0,1
"uang sy tidak jelas sudah 2 hari,,,di pingpong mercant sama dana.kata merchant uang belum masuk,komplain ke dana,saya dijawab robot jawabanya muter2 terus.","uang sy tidak jelas sudah 2 hari,,,di pingpong mercant sama dana.kata merchant uang belum masuk,komplain ke dana,saya dijawab robot jawabanya muter2 terus.",1,1,1,1
sakit banget koinya ilang padahal mau di kumpulin jadi uang eh malah ilang,sakit banget koinya ilang padahal mau di kumpulin jadi uang eh malah ilang,2,1,0,1
"setelah update aplikasi nya keluar"" sndiri dan loading masuk nya sangat lama, dan dana cicil nya juga tidak berlaku padahal limit masih full sayarat sudah memenuhi.","setelah update aplikasi nya keluar sndiri dan loading masuk nya sangat lama, dan dana cicil nya juga tidak berlaku padahal limit masih full sayarat sudah memenuhi.",3,1,0,1
JELEK BGT UANG SAYA TIBA-TIBA HILANG DI DANAAAA👎🏻,jelek bgt uang saya tiba tiba hilang di danaaaa,1,1,0,1
ok saya tahu mudah sangat mudah,ok saya tahu mudah sangat mudah,1,0,0,0
kecewa banget sama dana udah pakai lama tapi di php in ada fitur dana instan dulu pertama kali pakai bisa sekarang sudah di lunasin tidak bisa di pakai lagi kalau gitu tau dari dulu gak ku pakai atau jangan di adakan fitur dana instan,kecewa banget sama dana udah pakai lama tapi di php in ada fitur dana instan dulu pertama kali pakai bisa sekarang sudah di lunasin tidak bisa di pakai lagi kalau gitu tau dari dulu gak ku pakai atau jangan di adakan fitur dana instan,1,1,0,1
ini kenapa ngelag terus,ini kenapa ngelag terus,1,1,0,1
"kenapa saya mau topup sejuta bahkan lebih itu pun gk bsa , cmn bsa 450 rb, gila bkin ribet bukannya di buat praktis malah penggunanya di bkin ribet","kenapa saya mau topup sejuta bahkan lebih itu pun gk bsa , cmn bsa 450 rb, gila bkin ribet bukannya di buat praktis malah penggunanya di bkin ribet",2,0,1,1
"Jujur aja. Ini apa saya aja yg kesal sama pelayanan/problem solving pihak dana ini. Perkara kita ganti nomor rekening DANA aja ribet amat. Awalnya saya pakai rekening DANA Telkomsel. Akan tetapi supaya sama/nggak ribet urusan transaksi jadi saya ubah tuh rekening DANA ke nomor XL,kebetulan saya pakai m banking di XL, GOPAY, OVO di XL. Tiba kita proses ganti nomor rekening berulang kali gagal. Nah, setelah sekian kali gagal hampir 2 bulan baru bisa ganti rekening.","jujur aja. ini apa saya aja yg kesal sama pelayanan problem solving pihak dana ini. perkara kita ganti nomor rekening dana aja ribet amat. awalnya saya pakai rekening dana telkomsel. akan tetapi supaya sama nggak ribet urusan transaksi jadi saya ubah tuh rekening dana ke nomor xl,kebetulan saya pakai m banking di xl, gopay, ovo di xl. tiba kita proses ganti nomor rekening berulang kali gagal. nah, setelah sekian kali gagal hampir 2 bulan baru bisa ganti rekening.",1,1,1,1
