content,cleaned_content,score,accuracy,completeness,satisfaction
tolong kembali kan saldo dana sebesar 77.000,tolong kembali kan saldo dana sebesar 77.000,1,1,0,1
mau login minta updet terus coba lgi besok apk apaan ini tidak konsisten,mau login minta updet terus coba lgi besok apk apaan ini tidak konsisten,1,1,0,1
tau tau duit ku ilang 20 rb aplikasi ajing,tau tau duit ku ilang 20 rb aplikasi ajing,1,1,0,1
uang saya hilang.liat iklan di game.tanpa notif tau2 uang di dana hilang.padahal menggunakan pasword.biometrik sidik jari dan verif muka.kok bisa ilang ?,uang saya hilang.liat iklan di game.tanpa notif tau2 uang di dana hilang.padahal menggunakan pasword.biometrik sidik jari dan verif muka.kok bisa ilang ?,1,1,0,1
taikk saldo kepotong payment gajelas tanpa konfirmasi,taikk saldo kepotong payment gajelas tanpa konfirmasi,1,1,0,1
saya kasih 2 karna dana cicil tidak bisa digunakan meskipun ada limit.,saya kasih 2 karna dana cicil tidak bisa digunakan meskipun ada limit.,2,1,0,1
kanapa akun dana Saya tidak bisa di buka,kanapa akun dana saya tidak bisa di buka,1,1,0,1
"knp setiap mau tf ke bank selalu ada tulisan coba beberapa menit terus padahal wifi oke, coba pake internet biasa juga sama salahnya dimana???? padahal udh cinta mati sama dana tp kaya gitu terus sedih","knp setiap mau tf ke bank selalu ada tulisan coba beberapa menit terus padahal wifi oke, coba pake internet biasa juga sama salahnya dimana???? padahal udh cinta mati sama dana tp kaya gitu terus sedih",3,1,0,1
"ini dana kenapa gak bisa di pakai, disuruh memperbarui data,kan semua data udah lengkap, terus datanya mau diperbarui gimana,KTP disuruh ganti nama ibu kandung disuruh ganti, terus tempat tinggal disuruh ganti, kok bisa disuruh memperbarui data baru dana bisa dipakai lagi","ini dana kenapa gak bisa di pakai, disuruh memperbarui data,kan semua data udah lengkap, terus datanya mau diperbarui gimana,ktp disuruh ganti nama ibu kandung disuruh ganti, terus tempat tinggal disuruh ganti, kok bisa disuruh memperbarui data baru dana bisa dipakai lagi",1,1,0,1
"jadi gini HP gw kan ilang, nah dana gw kan klw mw log harus pake otp, gimna mw dapet otp orang hpnya aja gk ada sama kartu,, nya harusnya cukup pake PC id sma pasword aja udh cukup dong, coba di betulinnn lagi lahh","jadi gini hp gw kan ilang, nah dana gw kan klw mw log harus pake otp, gimna mw dapet otp orang hpnya aja gk ada sama kartu,, nya harusnya cukup pake pc id sma pasword aja udh cukup dong, coba di betulinnn lagi lahh",1,0,1,1
jangan pake dana sumpah banyak eror nya masa transaksi sampai 1 hari banyak potongan gak jelas pula. kalau kalian belum ngerasain eror pasti suatu saat kalian ngerasain ini apk eror di waktu yang gak pas uninstal aja ini apk tarik semua uang kalian jangan sampai menyesal,jangan pake dana sumpah banyak eror nya masa transaksi sampai 1 hari banyak potongan gak jelas pula. kalau kalian belum ngerasain eror pasti suatu saat kalian ngerasain ini apk eror di waktu yang gak pas uninstal aja ini apk tarik semua uang kalian jangan sampai menyesal,1,1,0,1
"tolong di bantu, dana cicil saya ada limitnya tp tidak bisa di gunakan, saya sdh hubungi diana melalui apk dana, tapi tidak ada solusi.dana cicil tetap tidak bisa saya gunakan","tolong di bantu, dana cicil saya ada limitnya tp tidak bisa di gunakan, saya sdh hubungi diana melalui apk dana, tapi tidak ada solusi.dana cicil tetap tidak bisa saya gunakan",2,1,1,1
transfer ke Bank ko jd mahal adminya,transfer ke bank ko jd mahal adminya,3,0,0,1
ApliKASI INI SDH TIDAK AMAN BELI KUOTA TIDAK MASUK UANG TIDAK D KEMBALIKAN,aplikasi ini sdh tidak aman beli kuota tidak masuk uang tidak d kembalikan,1,1,0,1
