content,cleaned_content,score,accuracy,completeness,satisfaction
apk ini sangat bagus tapi sayangnya akun dana saya ditangguhkan atau diproteksi tidak bisa membantu,apk ini sangat bagus tapi sayangnya akun dana saya ditangguhkan atau diproteksi tidak bisa membantu,3,1,1,1
"bertahun² pakai apps ini, bbrp bulan terakhir jd malas, karena tiap bulan selalu ada transaksi pembelian kuota untuk nomor saya pribadi, padahal saya ga pernah langganan beli kuota tiap bulan, jd akhir nya saldo saya kosongin, mgkn akan pindah ke apps sebelah klo mslh ini ga selesai. saya ga ingin jawaban mesin di respon ulasan ini, kirim saya email jika berinisiatif menyelesaikan mslh ini, respon robot atas ulasan ini tidak akan pernah saya baca.","bertahun pakai apps ini, bbrp bulan terakhir jd malas, karena tiap bulan selalu ada transaksi pembelian kuota untuk nomor saya pribadi, padahal saya ga pernah langganan beli kuota tiap bulan, jd akhir nya saldo saya kosongin, mgkn akan pindah ke apps sebelah klo mslh ini ga selesai. saya ga ingin jawaban mesin di respon ulasan ini, kirim saya email jika berinisiatif menyelesaikan mslh ini, respon robot atas ulasan ini tidak akan pernah saya baca.",1,1,1,1
"jam 19.20 saya coba tarik uang lewat dana di ATMi, namun beberapa kali mencoba katanya kode otp gagal Lalu saya memutuskan untuk keluar, pada saat saya berjalan di aplikasi dana masuk notif kalau transaksi saya berhasil saya coba cek mesin tidak mengeluarkan uang Sama sekali, saya coba 1 jam yang lalu untuk lapor cs namun aplikasi malah stuck tidak bisa terbuka, Coba saya DM IG belum ada respon lalu mau mencoba email tidak bisa mengunjungi alamat email-nya ini bagaimna DANA","jam 19.20 saya coba tarik uang lewat dana di atmi, namun beberapa kali mencoba katanya kode otp gagal lalu saya memutuskan untuk keluar, pada saat saya berjalan di aplikasi dana masuk notif kalau transaksi saya berhasil saya coba cek mesin tidak mengeluarkan uang sama sekali, saya coba 1 jam yang lalu untuk lapor cs namun aplikasi malah stuck tidak bisa terbuka, coba saya dm ig belum ada respon lalu mau mencoba email tidak bisa mengunjungi alamat email nya ini bagaimna dana",1,1,1,1
saya ingin menghapus data yang di kumpulkan,saya ingin menghapus data yang di kumpulkan,2,0,1,0
"apk sering gangguan,padahal sinyal lancar saat di butuhkan pada waktu mendesak selalu ada gangguan, sangat mengecewakan,kalian jangan dwonload dana karna banyak bug/error aplikasinya sangat tidak berguna","apk sering gangguan,padahal sinyal lancar saat di butuhkan pada waktu mendesak selalu ada gangguan, sangat mengecewakan,kalian jangan dwonload dana karna banyak bug error aplikasinya sangat tidak berguna",1,1,0,1
"kenapa points dana saya ilang semua ya, padahal ada points 24000 rb kecewa bngt","kenapa points dana saya ilang semua ya, padahal ada points 24000 rb kecewa bngt",3,1,0,1
semenjak sering update jadi banyak gangguan,semenjak sering update jadi banyak gangguan,1,1,0,1
"lemot parah asli, padahal hp udh 5g buat bayar qris lewat galeri aja lemott parahh...!!","lemot parah asli, padahal hp udh 5g buat bayar qris lewat galeri aja lemott parahh...!!",1,1,0,1
"kok aplikasinya mulai gak jelas ya? barusan tadi malam aku transfer uang tapi belum masuk,saldo udah di potong pesan dari Dana juga tidak ada kalau berhasil atau tidak","kok aplikasinya mulai gak jelas ya? barusan tadi malam aku transfer uang tapi belum masuk,saldo udah di potong pesan dari dana juga tidak ada kalau berhasil atau tidak",1,1,0,1
dana cicil tidak bisa di gunakan padahal saldo ada,dana cicil tidak bisa di gunakan padahal saldo ada,1,1,0,1
sangat tida puas karna pengamanan y sangat kurang terlalu mudah di hek orang lain duit saya sering hilang tiba2,sangat tida puas karna pengamanan y sangat kurang terlalu mudah di hek orang lain duit saya sering hilang tiba2,1,1,0,1
terjadi kesalahan terhadap sistem kami terus jink gak kelar kelar,terjadi kesalahan terhadap sistem kami terus jink gak kelar kelar,1,1,0,1
apk ga jls udh lemot kadang sering eror,apk ga jls udh lemot kadang sering eror,1,1,0,1
"GK jelas dana lama"" duit ilang terus GK ada transaksi ny",gk jelas dana lama duit ilang terus gk ada transaksi ny,1,1,0,1
dana rusak saldonya ilang ngk tau kemana DANA RUSAKK,dana rusak saldonya ilang ngk tau kemana dana rusakk,1,1,0,1
akun DANA cicil nya dulu pernah di gunain bisa saat ganti perangkat sudah gak bisa 'sedang tidak tersedia'itu KNPA ya,akun dana cicil nya dulu pernah di gunain bisa saat ganti perangkat sudah gak bisa sedang tidak tersedia itu knpa ya,3,1,1,1
"tolong segera atasi server down, cukup beresiko saat transaksi bayar makan keterangan pembayaran gagal tapi saldo kepotong","tolong segera atasi server down, cukup beresiko saat transaksi bayar makan keterangan pembayaran gagal tapi saldo kepotong",1,1,0,1
"saldo saya awalnya 204.500 jadi saya log out mau ganti akun, pas balik ke akun tadi kenapa saldo saya hilang jadi 0 rupiah. CS NYA SANGAT LAMBAT SEKALI RESPON","saldo saya awalnya 204.500 jadi saya log out mau ganti akun, pas balik ke akun tadi kenapa saldo saya hilang jadi 0 rupiah. cs nya sangat lambat sekali respon",1,1,1,1
