content,cleaned_content,score,accuracy,completeness,satisfaction
saya melakukan jual emas gagal saldo tidak kembali,saya melakukan jual emas gagal saldo tidak kembali,1,1,0,1
tolong kenapa setiap mau ngirim gagal terus.. mohon diperbaiki,tolong kenapa setiap mau ngirim gagal terus.. mohon diperbaiki,2,1,0,1
kenapa saya tidak bisa meng akses wajah saya sendiri padahal saya sudah betul apa yang di contoh kan dan tiba tiba uang saya hilang 76 ribu padahal saya tidak pernah transaksi sama sekali? tolong beri bantuan nya 🙏,kenapa saya tidak bisa meng akses wajah saya sendiri padahal saya sudah betul apa yang di contoh kan dan tiba tiba uang saya hilang 76 ribu padahal saya tidak pernah transaksi sama sekali? tolong beri bantuan nya,1,1,0,1
"saya sudah menggunakan dana selama 5 tahun tapi fitur dana instan atau dana cicil belum aktif juga, saya akan memberi bintang 5 kalau fitur tersebut sudah aktif","saya sudah menggunakan dana selama 5 tahun tapi fitur dana instan atau dana cicil belum aktif juga, saya akan memberi bintang 5 kalau fitur tersebut sudah aktif",1,0,1,0
aneh di hp ini dana nya do tanggungan tapi di handphone lain bisa akses dana nya tolong bagaimana saya tidak bisa mengakses dana di handphone saya,aneh di hp ini dana nya do tanggungan tapi di handphone lain bisa akses dana nya tolong bagaimana saya tidak bisa mengakses dana di handphone saya,1,1,0,1
"tolong dong dana cicil saya sudah muncul tapi kenapa blm bisa di gunakan sedangkan transaksi saya sudah besar,kalau dana cicil saya ga bisa idigunakan percuma ada juga blm dapet digunakan dana cicil saya kapan sih blm bisa digunakan tolong dong jika ga bisa digunakan buat apa ada diakun saya","tolong dong dana cicil saya sudah muncul tapi kenapa blm bisa di gunakan sedangkan transaksi saya sudah besar,kalau dana cicil saya ga bisa idigunakan percuma ada juga blm dapet digunakan dana cicil saya kapan sih blm bisa digunakan tolong dong jika ga bisa digunakan buat apa ada diakun saya",3,1,0,1
dana cicil setelah di lunasi tidak bisa di pakai apaan telat aja kagak bisa bisa nya nggak bisa di pakai gila lah gimana bisa Makai nya lagi payah,dana cicil setelah di lunasi tidak bisa di pakai apaan telat aja kagak bisa bisa nya nggak bisa di pakai gila lah gimana bisa makai nya lagi payah,1,1,0,1
sistem tf sering error cuih,sistem tf sering error cuih,1,1,0,1
tolong donk dana Qris kepotong tapi koq malah ga sampe ke penerima Qrisnya gimana nih dana. apakah masih aman,tolong donk dana qris kepotong tapi koq malah ga sampe ke penerima qrisnya gimana nih dana. apakah masih aman,3,1,0,1
saya kasih bintang dulu kalo akun saya udah bisa baru saya kasih reting bagus kecewa banget tiba tiba akun di tanggukan padahal baru top up doank ane banget apk dana,saya kasih bintang dulu kalo akun saya udah bisa baru saya kasih reting bagus kecewa banget tiba tiba akun di tanggukan padahal baru top up doank ane banget apk dana,1,1,0,1
parahh ngirim uang dari kmrin sampai skrang gak kekirim kekirim saldo ttp ke potong kacau nih dana,parahh ngirim uang dari kmrin sampai skrang gak kekirim kekirim saldo ttp ke potong kacau nih dana,1,1,0,1
gada fitur dana cicil nya padahal dh transaksi pakai dana terus aneh,gada fitur dana cicil nya padahal dh transaksi pakai dana terus aneh,1,0,1,1
saran saya nanti kalau update aplikasi dana tolong tambahkan fitur tarik uang di danagoals bisa di atur agar tidak bisa di tarik semua jadi sia² impian danagoals ketarik semua harus dari awal lagi Terimakasih.!,saran saya nanti kalau update aplikasi dana tolong tambahkan fitur tarik uang di danagoals bisa di atur agar tidak bisa di tarik semua jadi sia impian danagoals ketarik semua harus dari awal lagi terimakasih.!,3,0,1,0
mohon pihak dana. ke amanan nya lebih di tingkat kan lah. contoh ketika mau bikin lupa pin. mintak otp atau pake wajah. supaya tidak mudah orang bikin lupa pin. terkadang hp hilang. krn dana gk keluar jd orang bisa langsung akses. dan bikin lupa pin. dan setiap transaksi. dr barkode juga harus pake pin atau wajah. terimakasih.,mohon pihak dana. ke amanan nya lebih di tingkat kan lah. contoh ketika mau bikin lupa pin. mintak otp atau pake wajah. supaya tidak mudah orang bikin lupa pin. terkadang hp hilang. krn dana gk keluar jd orang bisa langsung akses. dan bikin lupa pin. dan setiap transaksi. dr barkode juga harus pake pin atau wajah. terimakasih.,3,0,1,0
qris nya gampang bermasalah ? ihh jadi gak satset kayak duluu lagi semenjak update,qris nya gampang bermasalah ? ihh jadi gak satset kayak duluu lagi semenjak update,1,1,0,1
akun saya nggak bisa di buka,akun saya nggak bisa di buka,2,1,0,1
gak bisa masuk ke nomor lama kenapa ya masalah jaringan katanya,gak bisa masuk ke nomor lama kenapa ya masalah jaringan katanya,2,1,0,1
"apk nya makin parah, baru update tapi sudah eror. malah apk nya tidak bisa dipake transaksi.padahal saldo masih ada","apk nya makin parah, baru update tapi sudah eror. malah apk nya tidak bisa dipake transaksi.padahal saldo masih ada",1,1,0,1
"qris ku rusak ngak bisa dipakai, tolong dana ini kenapa","qris ku rusak ngak bisa dipakai, tolong dana ini kenapa",2,1,0,1
"pelayanan cs lambat banget bikin emosi, bilang cuma 3 hari sampe sekarang belum ada email padahal udah kontak 2 kali","pelayanan cs lambat banget bikin emosi, bilang cuma 3 hari sampe sekarang belum ada email padahal udah kontak 2 kali",1,0,1,1
ini gimana sih kamera depan gk bisa kedetect wajah benerin nih,ini gimana sih kamera depan gk bisa kedetect wajah benerin nih,1,1,0,1
pengembalian dana atas transaksi yg gagal lama bgt! kecewa bgt!,pengembalian dana atas transaksi yg gagal lama bgt! kecewa bgt!,1,1,0,1
KTP saya ada di dua akun dana mohon dong bimbing nya dari pihak dana saya mau byr hutang GK bisa ngirim krna saya salah kirim ke akun lama yg sudah GK premium,ktp saya ada di dua akun dana mohon dong bimbing nya dari pihak dana saya mau byr hutang gk bisa ngirim krna saya salah kirim ke akun lama yg sudah gk premium,1,1,0,1
"kecewa dengan diana tidak bisa menyelesaikan masalah gue, pin berhasil. verfikasi wajah berhasil hanya saja hape gue hilang sama nomornya, minta otp. ketika pemindahan akun eh malah dipersulit, kenapa sih seribet ini, to juga akun gue sendiri wajah gue sendiri KTP gue sendiri tapi tetep aja dipersulit, apakah bot semua kah karyawan dana, gue kecewa bener bener kecewa tidak bisa menyelesaikan masalah gue.","kecewa dengan diana tidak bisa menyelesaikan masalah gue, pin berhasil. verfikasi wajah berhasil hanya saja hape gue hilang sama nomornya, minta otp. ketika pemindahan akun eh malah dipersulit, kenapa sih seribet ini, to juga akun gue sendiri wajah gue sendiri ktp gue sendiri tapi tetep aja dipersulit, apakah bot semua kah karyawan dana, gue kecewa bener bener kecewa tidak bisa menyelesaikan masalah gue.",1,1,1,1
uangku hilang ke sedot youtube. ga tau knp. padahal hp hanya dipegang aku tok,uangku hilang ke sedot youtube. ga tau knp. padahal hp hanya dipegang aku tok,1,1,0,1
DANA SAYA KOK TIDAK BISA TRANSFER,dana saya kok tidak bisa transfer,2,1,0,1
"Aplikasi tidak bagus seperti dulu, sekarang kalau transaksi suka lambat, lelet, dan respon diana nya tidak bagus!","aplikasi tidak bagus seperti dulu, sekarang kalau transaksi suka lambat, lelet, dan respon diana nya tidak bagus!",1,1,1,1
"Pengalaman buruk pake aplikasi ini, karena tiba-tiba aplikasi ada yang ngeretas. Saldo yang tersedia tidak bisa di transfer ke rekening dengan alasan pembekuan akun karena terdeteksi judi online. Tolong pihak develop kalau emang OJK selesaikan kasus hilangnya saldo karena pertas atau penipu yang mengatas namakan DANA. Terimakasih.","pengalaman buruk pake aplikasi ini, karena tiba tiba aplikasi ada yang ngeretas. saldo yang tersedia tidak bisa di transfer ke rekening dengan alasan pembekuan akun karena terdeteksi judi online. tolong pihak develop kalau emang ojk selesaikan kasus hilangnya saldo karena pertas atau penipu yang mengatas namakan dana. terimakasih.",1,1,0,1
kenapa gak bisa login dana saya ini Mohon dibantu bos ku,kenapa gak bisa login dana saya ini mohon dibantu bos ku,2,1,0,1
