content,cleaned_content,score,accuracy,completeness,satisfaction
"makin sini, mkin bnyak gangguan gak jlas","makin sini, mkin bnyak gangguan gak jlas",2,1,0,1
"di inbox uang udh terkirim, tpi di pengeluaran eror, hal hasil kirim lewat ATM, dan ternyata uang nya nyangkut perubahan sistem nya gk jelas.","di inbox uang udh terkirim, tpi di pengeluaran eror, hal hasil kirim lewat atm, dan ternyata uang nya nyangkut perubahan sistem nya gk jelas.",2,1,0,1
fitur dana instan selalu tertulis sedang ada kendala dalam proses ini padahal limit masih ada,fitur dana instan selalu tertulis sedang ada kendala dalam proses ini padahal limit masih ada,3,1,0,0
diapdet mlh tambah ngaco mental mulu,diapdet mlh tambah ngaco mental mulu,1,1,0,1
sudah berkali2 buat laporan dana cicil tidak bisa dpakai lagi TPI ngak ada kejelasan nya.udah buat laporan 100x tetep aja kagak bisa.trus gmna lagi dhapus aja kalau tidak bisa dpakai aneh tahun kemarin bisa KK skrng kgk bisa udah 5blan ini sya trus buat laporan aja tpi tetep g bisa.g dbenerin Ama pihak dananya,sudah berkali2 buat laporan dana cicil tidak bisa dpakai lagi tpi ngak ada kejelasan nya.udah buat laporan 100x tetep aja kagak bisa.trus gmna lagi dhapus aja kalau tidak bisa dpakai aneh tahun kemarin bisa kk skrng kgk bisa udah 5blan ini sya trus buat laporan aja tpi tetep g bisa.g dbenerin ama pihak dananya,1,1,1,1
"dapat limit dana cicil kecil,,tp gak bisa di gunakan,,percuma lo ngasih limit","dapat limit dana cicil kecil,,tp gak bisa di gunakan,,percuma lo ngasih limit",1,1,0,1
masak setiap hari Qris sering eror gak bisa di pakek,masak setiap hari qris sering eror gak bisa di pakek,1,1,0,1
kenapa ya saya buka aplikasi dana mental keluar terus.,kenapa ya saya buka aplikasi dana mental keluar terus.,2,1,0,0
linknya mudah di retas dan gampang di modifikasi apknya...ada keluhan gak ada linknya..cs robot yang jawab. itu juga kalo bisa kebuka apknya kalo GK bisa masuk mau komplain lewat manaa...@mail GK dibalas..Ig GK di balas cuma iklan doang taee...,linknya mudah di retas dan gampang di modifikasi apknya...ada keluhan gak ada linknya..cs robot yang jawab. itu juga kalo bisa kebuka apknya kalo gk bisa masuk mau komplain lewat manaa... mail gk dibalas..ig gk di balas cuma iklan doang taee...,1,1,1,1
"sistem keamanan lemah masih bisa Di akses kalau hp hilang oleh orang lain di sistem masuk gak di minta pin ,di saat login juga tidak di minta verifikasi,otp ataupun wajah,padahal itu sangat di perlukan,karna jikalau hp hilang itu bahaya ,saya pernah coba di login di hp yang lain dan datang verifikasi setelah saya gagal kan keluar pin,dan saya Klik pin lupa ,dan bisa juga di ganti tanpa ada verifikasi lagi ,selemah itu ya,segera di perbaiki sistem nya mau login atau masuk pun harus ada verifikasi","sistem keamanan lemah masih bisa di akses kalau hp hilang oleh orang lain di sistem masuk gak di minta pin ,di saat login juga tidak di minta verifikasi,otp ataupun wajah,padahal itu sangat di perlukan,karna jikalau hp hilang itu bahaya ,saya pernah coba di login di hp yang lain dan datang verifikasi setelah saya gagal kan keluar pin,dan saya klik pin lupa ,dan bisa juga di ganti tanpa ada verifikasi lagi ,selemah itu ya,segera di perbaiki sistem nya mau login atau masuk pun harus ada verifikasi",2,0,1,1
makin ribet mau hapus akun doang,makin ribet mau hapus akun doang,1,0,1,1
aktivitas / pesan baru transaksi tidk muncul.,aktivitas pesan baru transaksi tidk muncul.,1,1,0,0
kenapa Dana instan saya tidak pernah di aktifkan untuk pinjaman tunai nya? 😔😔😔,kenapa dana instan saya tidak pernah di aktifkan untuk pinjaman tunai nya?,1,0,1,0
"loadingnya lambat dan memakan waktu, padahal butuh cepat untuk transaksi","loadingnya lambat dan memakan waktu, padahal butuh cepat untuk transaksi",2,1,0,1
Mantap sebenarnya. Tapi... Aplikasi nya sering error',mantap sebenarnya. tapi... aplikasi nya sering error,2,1,0,0
GAJELAS UDAH DI UPGRADE KE PREMIUM MASIH GA bisa buat tf,gajelas udah di upgrade ke premium masih ga bisa buat tf,1,1,0,1
"uang saya tiba"" hilang buat bayar, (google capcut foto e) ngga tau apa itu nominal 16,650k. Balikan uangnyaa","uang saya tiba hilang buat bayar, google capcut foto e ngga tau apa itu nominal 16,650k. balikan uangnyaa",1,1,0,1
"perbaiki lagi bug di dalam apk nya , coba cari celah kerusakan sistem keamanan nya","perbaiki lagi bug di dalam apk nya , coba cari celah kerusakan sistem keamanan nya",1,1,0,0
"terdapat bug, saya tidak bisa mengisi shopeepay saya pakai dana, tolong dibenerin","terdapat bug, saya tidak bisa mengisi shopeepay saya pakai dana, tolong dibenerin",3,1,0,0
qris nya gabisa ngelag menolak pembayaran qris,qris nya gabisa ngelag menolak pembayaran qris,1,1,0,0
