content,cleaned_content,score,accuracy,completeness,satisfaction
untuk bantuan digital di dana mohon untuk di percepat kan,untuk bantuan digital di dana mohon untuk di percepat kan,1,0,1,0
"aplikasi bego masa saya transfer uang 350rb malah pending setlah itu saldo hilang gaada masuk ke akun dana yang di tuju,mohon penjelasannya","aplikasi bego masa saya transfer uang 350rb malah pending setlah itu saldo hilang gaada masuk ke akun dana yang di tuju,mohon penjelasannya",1,1,0,1
"padahal pakai DANA PREMIUM, top up kesesama DANA aja pakai admin, beda jauh dengan aplikasi sebelah, ke E wallet dan ke BANK manapun gratis tis tissss...","padahal pakai dana premium, top up kesesama dana aja pakai admin, beda jauh dengan aplikasi sebelah, ke e wallet dan ke bank manapun gratis tis tissss...",2,0,1,1
"sudah mengumpulkan dana point untuk di tukarkan di ngabuburit ramadhan, giliran dana poin sudah banyak, hadiah sudah pada habis. gila permainan karyawan sendiri yg ngambil hadiah nya hebat !! lain kali dana gausah mengadakan promo promo dan event"" yg menjanjikan janji palsu kepada pengguna dana lain nya , jika jatuh nya hadiah cuma nama nama orang dalam yg bekerja di perusahaan sendiri","sudah mengumpulkan dana point untuk di tukarkan di ngabuburit ramadhan, giliran dana poin sudah banyak, hadiah sudah pada habis. gila permainan karyawan sendiri yg ngambil hadiah nya hebat !! lain kali dana gausah mengadakan promo promo dan event yg menjanjikan janji palsu kepada pengguna dana lain nya , jika jatuh nya hadiah cuma nama nama orang dalam yg bekerja di perusahaan sendiri",1,0,1,1
"tolong kembalikan saldo dana saya, saya melakukan tarik tunai di alfamart, transaksi gagal tapi saldo saya kepotong. sebelum saya viralkan mohon tindak lanjtnya😡","tolong kembalikan saldo dana saya, saya melakukan tarik tunai di alfamart, transaksi gagal tapi saldo saya kepotong. sebelum saya viralkan mohon tindak lanjtnya",1,1,0,1
"tolong di bantu saya ingin upgrade ke premium, tapi pilihan kabupaten yg tertera di provinsi jawa timur hanya ada tiga, kabupaten saya tidak ada.","tolong di bantu saya ingin upgrade ke premium, tapi pilihan kabupaten yg tertera di provinsi jawa timur hanya ada tiga, kabupaten saya tidak ada.",1,0,1,0
saya baru ganti no rek isi dana pertama 100k. eh malah di ambil setan jadi sisanya 67k.. kok gitu ya,saya baru ganti no rek isi dana pertama 100k. eh malah di ambil setan jadi sisanya 67k.. kok gitu ya,1,1,0,1
dana cicil tidak bisa di pakai sama sekali,dana cicil tidak bisa di pakai sama sekali,1,1,0,1
kenapa ada yang transfer saldo tp tidak masuk?,kenapa ada yang transfer saldo tp tidak masuk?,1,1,0,0
SUARA NOTIF BARU LUH BIKIN KAGET,suara notif baru luh bikin kaget,2,0,0,1
