content,cleaned_content,score,accuracy,completeness,satisfaction
"dana koplok sering error sering gangguan, kalau belum bisa bikin aplikasi,bikin tahu sama mendoan saja mas","dana koplok sering error sering gangguan, kalau belum bisa bikin aplikasi,bikin tahu sama mendoan saja mas",1,1,0,1
apk dana skrng ruwet nomer gk aktip susah masuk sedang kan pake verifikasi muka sendiri tetap aja pakai kode otp,apk dana skrng ruwet nomer gk aktip susah masuk sedang kan pake verifikasi muka sendiri tetap aja pakai kode otp,1,1,1,1
"dear dana digital, kenapa mau kirim uang ke e-walet tidak bisa, sudah saya instal ulang, dan matikan hp tetap tidak bisa, mohon di perbaiki secepatnya","dear dana digital, kenapa mau kirim uang ke e walet tidak bisa, sudah saya instal ulang, dan matikan hp tetap tidak bisa, mohon di perbaiki secepatnya",2,1,0,0
sudah gak aman...kmrin baru kejadian uang saya hilang....tanpa ada pemberitahuan apa pun....547 rbu sudah tnyak ke Diana TDK ad respon,sudah gak aman...kmrin baru kejadian uang saya hilang....tanpa ada pemberitahuan apa pun....547 rbu sudah tnyak ke diana tdk ad respon,1,1,1,1
dana tidak bisa di percaya,dana tidak bisa di percaya,1,0,0,1
"Tolong aktifkan fitur Dana cicil saya , padahal limit tersedia tetapi di smartpay ko limit NOL, Jelas kesalahan teknis ,tetap saja tidak aktif dana cicil saya , memang saya telat bayar tetapi saya sudah bayar semua tagihan loh berikut bunganya, ini kan kesalahan aplikasi, tertulis nya menyatakan bahwa bisa menggunakan fitur kembali setelah membayar tagihan , kenyataannya? secara akun massal yang mengalami bukan hanya di akun sy.Maka dari itu tolong smpaikan saja saya merasa kerugian emosional (","tolong aktifkan fitur dana cicil saya , padahal limit tersedia tetapi di smartpay ko limit nol, jelas kesalahan teknis ,tetap saja tidak aktif dana cicil saya , memang saya telat bayar tetapi saya sudah bayar semua tagihan loh berikut bunganya, ini kan kesalahan aplikasi, tertulis nya menyatakan bahwa bisa menggunakan fitur kembali setelah membayar tagihan , kenyataannya? secara akun massal yang mengalami bukan hanya di akun sy.maka dari itu tolong smpaikan saja saya merasa kerugian emosional",2,1,0,1
mulai gak jelas dana ni pengembalian dana saya blom juga di proses di chat Diana nya malah gak ada respon aplikasi tak bertanggung jawab,mulai gak jelas dana ni pengembalian dana saya blom juga di proses di chat diana nya malah gak ada respon aplikasi tak bertanggung jawab,1,1,1,1
setiap buka apk dana selalu ada tulisan INTERNET KAMU TERPUTUS,setiap buka apk dana selalu ada tulisan internet kamu terputus,3,1,0,0
kami terganggu dengan otomatis bayar dengan dana cicil,kami terganggu dengan otomatis bayar dengan dana cicil,2,0,0,1
dana ny Sukak ngeleg,dana ny sukak ngeleg,1,1,0,0
bagai mana cara munculkan dana cicil,bagai mana cara munculkan dana cicil,3,0,1,0
aplikasi stn ini mah duit gua ilang TPI pihak dana ga mau tanggung jawab ga usah di pake aplikasi ini duit ilang trus,aplikasi stn ini mah duit gua ilang tpi pihak dana ga mau tanggung jawab ga usah di pake aplikasi ini duit ilang trus,1,1,1,1
sering eror kadang kadang payahh,sering eror kadang kadang payahh,2,1,0,1
aplikasi Dana eror... alasan nya banyak yg lagi buka aplikasi Dana...kenapa tidak sprti tiktok atau lazada?... biarpun lgi banyak pengguna Tpi aplikasi nya tdk gampang eror.... aplikasi murahan ya?....payah,aplikasi dana eror... alasan nya banyak yg lagi buka aplikasi dana...kenapa tidak sprti tiktok atau lazada?... biarpun lgi banyak pengguna tpi aplikasi nya tdk gampang eror.... aplikasi murahan ya?....payah,2,1,0,1
"tiba tiba saldo dana ku hilang Rp 122.000,KLO gak di kembalikan awas aja","tiba tiba saldo dana ku hilang rp 122.000,klo gak di kembalikan awas aja",1,1,0,1
"buka menus investasi emas malah muncul sesi berakhir, wah","buka menus investasi emas malah muncul sesi berakhir, wah",1,1,0,1
"sangat buruk.. top up lewat BNI WONDER BELUM MASUK, PADAHAL di laporan BNI WONDER SUDAH BERHASIL.. PAYAH SEKALI","sangat buruk.. top up lewat bni wonder belum masuk, padahal di laporan bni wonder sudah berhasil.. payah sekali",1,1,0,1
"dana cicil udah ada limitnya tapi ngga bisa digunakan,sbelumnya bisa bisa aja makin lama makin ngga jelas ini dana saya pengguna lama lohhhh","dana cicil udah ada limitnya tapi ngga bisa digunakan,sbelumnya bisa bisa aja makin lama makin ngga jelas ini dana saya pengguna lama lohhhh",1,1,0,1
"apaan saldo gue berkurang, transaksi gagal masih diproses aja gajelas.","apaan saldo gue berkurang, transaksi gagal masih diproses aja gajelas.",1,1,0,1
"Min... Kenapa kok pas mau kirim, kok selalu ada tulisan UPGRADE mulu, jadi gk bisa ngirim.. padahal udah saya Upgrade tapi selalu muncul kata2 itu mulu","min... kenapa kok pas mau kirim, kok selalu ada tulisan upgrade mulu, jadi gk bisa ngirim.. padahal udah saya upgrade tapi selalu muncul kata2 itu mulu",2,1,0,0
Masuk nya ribet banget,masuk nya ribet banget,3,0,0,1
lama verifikasi buat upgrade ke dana premium,lama verifikasi buat upgrade ke dana premium,2,1,1,0
aplikasi tidak bermutu sudah masuk pin dan verifikasi wajah masih tidak bisa masuk,aplikasi tidak bermutu sudah masuk pin dan verifikasi wajah masih tidak bisa masuk,1,1,0,1
"knp sy kalau buka apo dana sll gk prnh bisa,,,awal ny bisa di buka app dana ny,, setelah 2 minggu sy gk bisa buka app dana, padahal sy sll aktif dalam menggunakan app dana sebagai alat pembayaran. sangat buruk app DANa. KASIH BINTANG 1 SAJA","knp sy kalau buka apo dana sll gk prnh bisa,,,awal ny bisa di buka app dana ny,, setelah 2 minggu sy gk bisa buka app dana, padahal sy sll aktif dalam menggunakan app dana sebagai alat pembayaran. sangat buruk app dana. kasih bintang 1 saja",1,1,0,1
punya saya malah ga ada dana cicil sama dan instan nya mohon kasih tau caranya biar ada gimna ya ?,punya saya malah ga ada dana cicil sama dan instan nya mohon kasih tau caranya biar ada gimna ya ?,1,0,1,0
"ini knapa ya, ada yang TF k saya 1jt , tapi uang nya ga masuk k dana, padahal d sana nya sudah sukses, smpe saya di kirain bohong trus nyembunyiin uang itu, lapor k aplikasi dana cuma Sruh tunggu 1x24 jam, udah saya tunggu tapi ga ada hasil","ini knapa ya, ada yang tf k saya 1jt , tapi uang nya ga masuk k dana, padahal d sana nya sudah sukses, smpe saya di kirain bohong trus nyembunyiin uang itu, lapor k aplikasi dana cuma sruh tunggu 1x24 jam, udah saya tunggu tapi ga ada hasil",1,1,1,1
"aplikasi jelek,, CS bot.. menang hadiah saldo DANA dari event malah gak masuk.. komplain udah ditanggepin bot.. aplikasi bot","aplikasi jelek,, cs bot.. menang hadiah saldo dana dari event malah gak masuk.. komplain udah ditanggepin bot.. aplikasi bot",1,1,1,1
kenapa barkod pindai tidak berpungsi,kenapa barkod pindai tidak berpungsi,1,1,0,0
"Apa-apaan ini aplikasi, di kirimin saldo malah ngilang duitnya nggak tau kemana. aneh !!","apa apaan ini aplikasi, di kirimin saldo malah ngilang duitnya nggak tau kemana. aneh !!",1,1,0,1
apalah saya mau mengirim uang menggunakan qris tapi gabisa,apalah saya mau mengirim uang menggunakan qris tapi gabisa,1,1,0,0
"aplikasi sampah. sudah bertahun² memakai APK ini. tapi karena hilang nomor. RIBET BANGET NGURUS NYA! hubungin email pengaduan berkali² diarahin ke Diana, diana BOT yang gak bisa menjawab pertanyaan kita, semua APK se kelas DANA bisa buat email pangaduan penghapusan akun, namun dana gak bisa. semua pertanyaan dijawab untuk mengganti nomor yg hilang, dan ketika dikirim gagal dan diminta ngajuin lagi 90 hari lagi... DASAR APK SAMPAAHHHHHHHHH!!!!!!!","aplikasi sampah. sudah bertahun memakai apk ini. tapi karena hilang nomor. ribet banget ngurus nya! hubungin email pengaduan berkali diarahin ke diana, diana bot yang gak bisa menjawab pertanyaan kita, semua apk se kelas dana bisa buat email pangaduan penghapusan akun, namun dana gak bisa. semua pertanyaan dijawab untuk mengganti nomor yg hilang, dan ketika dikirim gagal dan diminta ngajuin lagi 90 hari lagi... dasar apk sampaahhhhhhhhh!!!!!!!",1,1,1,1
"Menurutku ini apk udah bagus sering tidak optimal untuk android lama, jika semua ada kendala tidak bisa bayar scan qris login usahakan upgrade versi android lebih tinggi (ganti hp) 🤣","menurutku ini apk udah bagus sering tidak optimal untuk android lama, jika semua ada kendala tidak bisa bayar scan qris login usahakan upgrade versi android lebih tinggi ganti hp",3,0,0,0
DANA ERORRRR TRANSAKSI TIDAK ADA MASUK SALDO NYA PARAHHHHH,dana erorrrr transaksi tidak ada masuk saldo nya parahhhhh,1,1,0,1
"gelooo 3 minggu lebih penjualan Reksadana saya belum juga saya terima, hdehh minus bngt deh kalo Reksadana Dsni","gelooo 3 minggu lebih penjualan reksadana saya belum juga saya terima, hdehh minus bngt deh kalo reksadana dsni",1,1,0,1
"tiba-tiba uang saya hilang 2 juta, dan ada transaksi yg tidak saya kenali. payah","tiba tiba uang saya hilang 2 juta, dan ada transaksi yg tidak saya kenali. payah",1,1,0,1
