content,cleaned_content,score,accuracy,completeness,satisfaction
knp masih sering Gangguan atau gmn? . 😭😭😭,knp masih sering gangguan atau gmn? .,3,1,0,1
"""Halo CS DANA, saya ingin mengajukan komplain tentang fitur Dana Cicil yang tidak aktif di akun saya. Saya sudah memenuhi persyaratan dan tidak memiliki tunggakan. Saya sudah menjelaskan situasi saya sebelumnya, tapi masih belum mendapatkan jawaban yang memuaskan. Saya ingin tahu apa alasan sebenarnya fitur Dana Cicil tidak aktif di akun saya. Saya sudah melakukan transaksi secara tepat waktu dan tidak memiliki masalah pembayaran. Bisa tolong di bantu","halo cs dana, saya ingin mengajukan komplain tentang fitur dana cicil yang tidak aktif di akun saya. saya sudah memenuhi persyaratan dan tidak memiliki tunggakan. saya sudah menjelaskan situasi saya sebelumnya, tapi masih belum mendapatkan jawaban yang memuaskan. saya ingin tahu apa alasan sebenarnya fitur dana cicil tidak aktif di akun saya. saya sudah melakukan transaksi secara tepat waktu dan tidak memiliki masalah pembayaran. bisa tolong di bantu",1,0,1,1
"ko dana cicil ga bisa memuat,blank aja","ko dana cicil ga bisa memuat,blank aja",2,1,0,0
"Mohon ya untuk aplikasinya perbaiki. jgn culas. tanpa ada pemberitahuan, tiba² dana dipotong begitu aja. ktnya tdk ada pemotongan tp dana di akun raib begitu aja. memang tdk banyak tp buat 200jt pemakai ya pasti lumayan jumlahnya. tolong dievaluasi ulang","mohon ya untuk aplikasinya perbaiki. jgn culas. tanpa ada pemberitahuan, tiba dana dipotong begitu aja. ktnya tdk ada pemotongan tp dana di akun raib begitu aja. memang tdk banyak tp buat 200jt pemakai ya pasti lumayan jumlahnya. tolong dievaluasi ulang",1,1,0,1
terulang kembali saldo tertahan kirim ke rek bank/e money tidak bisa lama2 aplikasi ini semakin buruk !!!!,terulang kembali saldo tertahan kirim ke rek bank e money tidak bisa lama2 aplikasi ini semakin buruk !!!!,1,1,0,1
kenapa sekarang top up ada adminnya yah?,kenapa sekarang top up ada adminnya yah?,2,0,0,0
saya sudah top up tapi sampe sekarang blm masuk?,saya sudah top up tapi sampe sekarang blm masuk?,1,1,0,0
saya merasa dipermainkan pihak dana slalu mempersulit baru dicoba aja sampe stres mau transaksi gak bisa pdahal sandi sudah pas tp GK bisa mau kau apa,saya merasa dipermainkan pihak dana slalu mempersulit baru dicoba aja sampe stres mau transaksi gak bisa pdahal sandi sudah pas tp gk bisa mau kau apa,1,1,0,1
ini gmna dana gw yg masuk blm masuk masuk ke dana gw gak bner ni malah saldo di dana juga sgtu 4000 malah ilang mau gw laporin ke pihak berwajib kalo gak masuk masuk dana sayah,ini gmna dana gw yg masuk blm masuk masuk ke dana gw gak bner ni malah saldo di dana juga sgtu 4000 malah ilang mau gw laporin ke pihak berwajib kalo gak masuk masuk dana sayah,1,1,0,1
kok biaya admin ditanggung penerima bkn pengirim,kok biaya admin ditanggung penerima bkn pengirim,1,0,0,0
fitur agen top up gak guna. baru 1x trx udh ngebug gak bisa dibuka. duit gw nyangkut disana.,fitur agen top up gak guna. baru 1x trx udh ngebug gak bisa dibuka. duit gw nyangkut disana.,1,1,0,1
"aplikasi gajelas, masa minta kode otp ga dikirim kirim😹","aplikasi gajelas, masa minta kode otp ga dikirim kirim",1,1,0,1
setelah di update Mlah eror kocak dana,setelah di update mlah eror kocak dana,1,1,0,1
ko saya mau ngirim gagal terus yah,ko saya mau ngirim gagal terus yah,1,1,0,0
gk ada menu dana cicil nya,gk ada menu dana cicil nya,1,0,1,0
"kenapa susah bgt ya liat aktivasi, pdhl sinyal di HP baik","kenapa susah bgt ya liat aktivasi, pdhl sinyal di hp baik",3,1,0,1
"untuk pihak dana tolong balikin saldo saya, saya top up brizi 300 K di dana saldo udah terpotong tpi brizi saya belum ke isi. gimana sistemnya brizi sya blom masuk sedangkan pembayarannya berhasil dan tidak ada pengembalian.","untuk pihak dana tolong balikin saldo saya, saya top up brizi 300 k di dana saldo udah terpotong tpi brizi saya belum ke isi. gimana sistemnya brizi sya blom masuk sedangkan pembayarannya berhasil dan tidak ada pengembalian.",1,1,0,1
"makin kesini maken kocak fitur dana cicil, masa tunggakan gada fitur dana cicil gk bisa dipakai","makin kesini maken kocak fitur dana cicil, masa tunggakan gada fitur dana cicil gk bisa dipakai",2,1,0,1
bir bisa premium gmn,bir bisa premium gmn,1,0,0,0
"saya mohon,coba kalo untuk yang belum berusia 18 keatas yang belum punya ktp nggak usah diupgrade kedana premium segala, merepotkan saja, nambah² pekerjaan saja ,saya juga nggak punya kia,tolong saya","saya mohon,coba kalo untuk yang belum berusia 18 keatas yang belum punya ktp nggak usah diupgrade kedana premium segala, merepotkan saja, nambah pekerjaan saja ,saya juga nggak punya kia,tolong saya",1,0,1,1
"tolong perbaiki lagi, karena susah masuk ke dana sering keluar sendiri bahkan mau isi kouta saja keluar terus dr apk nya","tolong perbaiki lagi, karena susah masuk ke dana sering keluar sendiri bahkan mau isi kouta saja keluar terus dr apk nya",2,1,0,1
"aplikasi yang baguss, tapi apakah pihak dana bisa mengirimkan kode verifikasi lewat Gmail Google tidak hanya WhatsApp dan sms saja, jika bisa mohon untuk segera di buat karena saya ingin login ke akun dana yang nomornya sudah tidak aktif/hilang","aplikasi yang baguss, tapi apakah pihak dana bisa mengirimkan kode verifikasi lewat gmail google tidak hanya whatsapp dan sms saja, jika bisa mohon untuk segera di buat karena saya ingin login ke akun dana yang nomornya sudah tidak aktif hilang",3,0,1,0
"aplikasi aneh, ada potongan yg endak jelas uang 150 hilang begitu aja","aplikasi aneh, ada potongan yg endak jelas uang 150 hilang begitu aja",1,1,0,1
"tidak ada costumer service, jika ada masalah uang hilang. keluhan hanya dijawab oleh bot tidak jelas. jadi takut taruh uang. hati-hati kawan semua, mending pindah ke shopeepay yang masih aman sampai saat ini","tidak ada costumer service, jika ada masalah uang hilang. keluhan hanya dijawab oleh bot tidak jelas. jadi takut taruh uang. hati hati kawan semua, mending pindah ke shopeepay yang masih aman sampai saat ini",1,0,1,1
"Hadiah A+ Reward terlalu pelit.Untuk mengatasi masalah kemiskinan di Indonesia seharusnya diberikan hadiah A+ Reward sebesar Rp. 1.000.000 rupiah dalam sekali check-in,ya!","hadiah a reward terlalu pelit.untuk mengatasi masalah kemiskinan di indonesia seharusnya diberikan hadiah a reward sebesar rp. 1.000.000 rupiah dalam sekali check in,ya!",1,0,0,1
aplikasi tidak dapat di akses,aplikasi tidak dapat di akses,2,1,0,0
ko sering bangat gagal transaksi ya setelah di upgrade versi terbaru,ko sering bangat gagal transaksi ya setelah di upgrade versi terbaru,1,1,0,0
"hati hati jika salah transfer ke dana no tidak ada aja bisa masuk,pas di hubungi pihak opratornya belm pernah biki no itu tapi kata dana sudah terdaftar,hati hati aja jika anda pengguna dana no ghaib aja bisa masuk,pindah ewalet lain aja yg aman🥶🥶🥶..uninstal dana","hati hati jika salah transfer ke dana no tidak ada aja bisa masuk,pas di hubungi pihak opratornya belm pernah biki no itu tapi kata dana sudah terdaftar,hati hati aja jika anda pengguna dana no ghaib aja bisa masuk,pindah ewalet lain aja yg aman ..uninstal dana",1,1,0,1
"masih banyak kekurangannya sering terjadi banyak kendala, ketika terjadi kesalahan pengiriman tidak bisa ditarik kembali saya saja mengalami beberapa kerugian di aplikasi ini","masih banyak kekurangannya sering terjadi banyak kendala, ketika terjadi kesalahan pengiriman tidak bisa ditarik kembali saya saja mengalami beberapa kerugian di aplikasi ini",1,1,1,1
kenapa akun dana saya tidak dpt d buka.sudahvganti pin tidak dpt d buka.mohon la bantuannya. ada saldonya lg.gimana nibpihak afk dana mohon bantuan,kenapa akun dana saya tidak dpt d buka.sudahvganti pin tidak dpt d buka.mohon la bantuannya. ada saldonya lg.gimana nibpihak afk dana mohon bantuan,1,1,0,1
Sangat disayangkan aplikasi yang dipakai banyak orang tapi masalah kecil seperti refund saja tidak bisa ditangani.,sangat disayangkan aplikasi yang dipakai banyak orang tapi masalah kecil seperti refund saja tidak bisa ditangani.,1,1,0,1
QR suka eror anj tolol banget,qr suka eror anj tolol banget,1,1,0,1
"sering elor gajelas, susah liat aktivitas transaksi","sering elor gajelas, susah liat aktivitas transaksi",1,1,0,1
"HATI - HATI BUAT PARA PENGGUNA APLIKASI DANA, SUDAH TIDAK AMAN STOP MENGGUNAKAN DANA🆘‼️","hati hati buat para pengguna aplikasi dana, sudah tidak aman stop menggunakan dana",1,0,0,1
"saya kasi 3 bintang dlu, kenapa akun saya tidak di munculkan DANA CICIL,DANA PAYLATER ATAU DANA INSTAN padahal aku. saya sudah premium sejak lama selalu melakukan dana untuk bertransaksi.","saya kasi 3 bintang dlu, kenapa akun saya tidak di munculkan dana cicil,dana paylater atau dana instan padahal aku. saya sudah premium sejak lama selalu melakukan dana untuk bertransaksi.",3,0,1,1
min tolong dong laporan saya segera di proses sudah dari tgl 26 Maret belum selesai² . gimana nasib saldo saya yg telah hilang di hack?,min tolong dong laporan saya segera di proses sudah dari tgl 26 maret belum selesai . gimana nasib saldo saya yg telah hilang di hack?,3,1,1,1
kenapa tidak bisa masuk dana dan selalu kembali...,kenapa tidak bisa masuk dana dan selalu kembali...,1,1,0,0
