content,cleaned_content,score,accuracy,completeness,satisfaction
top up belum masuk padahal saldo udah di potong,top up belum masuk padahal saldo udah di potong,1,1,0,1
"jelek, suka tiba tiba kepotong saldo nya","jelek, suka tiba tiba kepotong saldo nya",1,1,0,1
"Aplikasi setan,, susah dibuka,,, Aplikasi rusak gak ada perbaikan...","aplikasi setan,, susah dibuka,,, aplikasi rusak gak ada perbaikan...",1,1,0,1
"tolong dong bagaimana cara nya mengatasi saldo saya, yg telah ke tranfer sendiri tanpa sepengetahuan saya pas pembayaran, dan sudah mengajukan oleh CS.Diana, tapi malah suruh Pengajuan lewat Google play","tolong dong bagaimana cara nya mengatasi saldo saya, yg telah ke tranfer sendiri tanpa sepengetahuan saya pas pembayaran, dan sudah mengajukan oleh cs.diana, tapi malah suruh pengajuan lewat google play",1,1,1,1
woy dana gak bisa pake darurat amat kalo lagi eror tuhh lama bnerr gue dah lama pake dana tapi makin kesini malah makin lemot nih dana,woy dana gak bisa pake darurat amat kalo lagi eror tuhh lama bnerr gue dah lama pake dana tapi makin kesini malah makin lemot nih dana,3,1,0,1
"saldo tiba2 hilang, tiba2 di blokir kalau mau di aktifkan harus isi ulang saldo atau rekap data kecewa bangat sama apk ini","saldo tiba2 hilang, tiba2 di blokir kalau mau di aktifkan harus isi ulang saldo atau rekap data kecewa bangat sama apk ini",1,1,0,1
ga bisa di pake saya udah bayar padahal dana cicil nya,ga bisa di pake saya udah bayar padahal dana cicil nya,1,1,0,1
ko dana nya g bisa d buka yy,ko dana nya g bisa d buka yy,2,1,0,1
maublohin ke akun sendiri aja ga bisa astaga,maublohin ke akun sendiri aja ga bisa astaga,1,1,0,1
fitur aktivitas saya tidak bisa di bukak,fitur aktivitas saya tidak bisa di bukak,1,1,0,1
kenapa ini dana saya gk ada notifikasi nya klo abis melakukan pembayaran atau isi ulang saldo dana ketika melakukan pembayaran saya jadi gak bisa bayar ini karena notifikasinya gak ada tolong di perbaiki secepatnya,kenapa ini dana saya gk ada notifikasi nya klo abis melakukan pembayaran atau isi ulang saldo dana ketika melakukan pembayaran saya jadi gak bisa bayar ini karena notifikasinya gak ada tolong di perbaiki secepatnya,1,1,0,1
saldo tetap terpotong walaupun gagal men geirim,saldo tetap terpotong walaupun gagal men geirim,1,1,0,1
aktif kan dana cicil,aktif kan dana cicil,2,0,1,0
"Apalah dana ini, saya mau tarik uang di Reksadana perlu verifikasi muka, sedangkan akun dana saya ini terdaftar dengan ktp milik ayah saya yang sudah meninggal bagaimana verifikasi nya?. fitur gaguna","apalah dana ini, saya mau tarik uang di reksadana perlu verifikasi muka, sedangkan akun dana saya ini terdaftar dengan ktp milik ayah saya yang sudah meninggal bagaimana verifikasi nya?. fitur gaguna",1,1,1,1
"dana udah di upgrade 1minggu yg lalu tapi fitur nya di buka malah gak bisa, mau beli pulsa dll di buka gak bisa. tolong di perbaiki lagi","dana udah di upgrade 1minggu yg lalu tapi fitur nya di buka malah gak bisa, mau beli pulsa dll di buka gak bisa. tolong di perbaiki lagi",2,1,0,1
aplikasi buruk sekali pelayanan pengembalian uang nyapun jelek sekali,aplikasi buruk sekali pelayanan pengembalian uang nyapun jelek sekali,1,1,1,1
sangat buruk masa saya top up mobile lengend vouchernya ga bisa di pake scam,sangat buruk masa saya top up mobile lengend vouchernya ga bisa di pake scam,1,1,0,1
"muter2 terus pas otp, udh clear cache, restart, dll makin kesini makin kesana ni dana...","muter2 terus pas otp, udh clear cache, restart, dll makin kesini makin kesana ni dana...",1,1,0,1
ngelag apan²ni server down,ngelag apan ni server down,1,1,0,1
"apk ampas,,,banyak dikit yg transaksi pengiriman gagal,ampas ampas","apk ampas,,,banyak dikit yg transaksi pengiriman gagal,ampas ampas",1,1,0,1
"kenapa transferan ke dana saya sering menghilang,bukti TF nya ada tapi GK ada masuk ke dana saya 😭","kenapa transferan ke dana saya sering menghilang,bukti tf nya ada tapi gk ada masuk ke dana saya",1,1,0,1
"kenapa yah aplikasi DANA, gabisa di isi saldonya","kenapa yah aplikasi dana, gabisa di isi saldonya",2,1,0,1
"Dana skrng lelet soal transaksi , lama prosesnya saya ngirim pulsa lewat dana dari malem sampe skrng belom masih diproses aja","dana skrng lelet soal transaksi , lama prosesnya saya ngirim pulsa lewat dana dari malem sampe skrng belom masih diproses aja",3,1,0,1
ini app kenapa ya nggak bisa login system eror,ini app kenapa ya nggak bisa login system eror,1,1,0,1
"pitur dana cicil tidak berlaku , padahal limit saldo ada tapi tidak bisa di gunakan","pitur dana cicil tidak berlaku , padahal limit saldo ada tapi tidak bisa di gunakan",2,1,0,1
"aplikasih cerewet,dikit"" bermasalah tiba"" gak bisa QRIS","aplikasih cerewet,dikit bermasalah tiba gak bisa qris",1,1,0,1
"kebanyakan gangguan TF aja nunggu waktu 1 jam, sekarang mau TF juga saya di suruh nunggu 1 hari , asli gajelas nih","kebanyakan gangguan tf aja nunggu waktu 1 jam, sekarang mau tf juga saya di suruh nunggu 1 hari , asli gajelas nih",1,1,0,1
"aplikasi makin gak jelas, pembayaran sering gagal tapi saldo kepotong, ngasih fitur dana cicil tapi tak bisa cicil,pulsa, CS PUN BOT YG GAK GUNA","aplikasi makin gak jelas, pembayaran sering gagal tapi saldo kepotong, ngasih fitur dana cicil tapi tak bisa cicil,pulsa, cs pun bot yg gak guna",1,1,1,1
"aduh bloon bgt deh ini dana makin kesini, masa di riwayat sering ilang² an ya transaksi dagetnya, mau salin link gaada pdhl udh bikin daget hadhhhhhhhh busuukkkkkkk","aduh bloon bgt deh ini dana makin kesini, masa di riwayat sering ilang an ya transaksi dagetnya, mau salin link gaada pdhl udh bikin daget hadhhhhhhhh busuukkkkkkk",1,1,0,1
