content,cleaned_content,score,accuracy,completeness,satisfaction
kenapa saya tidak bisa download dana lagi. padahal memori hp masih gede.,kenapa saya tidak bisa download dana lagi. padahal memori hp masih gede.,1,1,0,1
"saya isi saldo namun tidak masuk tgl 22 januari 2026, dan call centel tidak bisa di hubungi","saya isi saldo namun tidak masuk tgl 22 januari 2026, dan call centel tidak bisa di hubungi",1,1,1,1
saya mengajukan dana cicil sampai saat ini tidak muncul padahal sudah transaksi pakek dana trus,saya mengajukan dana cicil sampai saat ini tidak muncul padahal sudah transaksi pakek dana trus,3,0,1,0
"tolong ya jngn merugikan pengguna dana,,, klo salah transfer ke nomer yg sudah tidak aktif/tidak digunakan lagi, seharusnya bisa di refun, jngn saldo hilang bgtu aja, ga aman bgt, di perbaiki lagi apk dana klo nomer ga aktif dipending aja jngn transaksi berhasil","tolong ya jngn merugikan pengguna dana,,, klo salah transfer ke nomer yg sudah tidak aktif tidak digunakan lagi, seharusnya bisa di refun, jngn saldo hilang bgtu aja, ga aman bgt, di perbaiki lagi apk dana klo nomer ga aktif dipending aja jngn transaksi berhasil",1,1,1,1
"ga bisa ngirim, asal klik menu kirim ke bank selalu ga bisa bahkan ke menu lainpiun responnya lama dan ga bisaa","ga bisa ngirim, asal klik menu kirim ke bank selalu ga bisa bahkan ke menu lainpiun responnya lama dan ga bisaa",1,1,0,1
aplikasi apa ini. eror semua,aplikasi apa ini. eror semua,1,1,0,1
ka ko dana cicilku g ad,ka ko dana cicilku g ad,2,0,1,0
"gangguan lama banget woi jadi gabisa transaksi nih, padahal lagi ada kebutuhan","gangguan lama banget woi jadi gabisa transaksi nih, padahal lagi ada kebutuhan",1,1,0,1
ini kenapa ga bisa transfer,ini kenapa ga bisa transfer,1,1,0,1
uninstall aja apk rusak udh bertahun tahun pakai fitur dana cicil gak pernah muncul hanya beberapa orang aja dpt fitur dana cicil,uninstall aja apk rusak udh bertahun tahun pakai fitur dana cicil gak pernah muncul hanya beberapa orang aja dpt fitur dana cicil,2,1,1,1
senang dengan aplikasi ini,senang dengan aplikasi ini,3,0,0,0
saldo GK nambah padahal diketerangan ada masuk 200 ribu,saldo gk nambah padahal diketerangan ada masuk 200 ribu,1,1,0,1
aplikasi paling lemot dibanding yg lain,aplikasi paling lemot dibanding yg lain,1,1,0,1
ini knapa dana saya GK bisa masuk pas sudah verifikasi wajah,ini knapa dana saya gk bisa masuk pas sudah verifikasi wajah,1,1,0,1
"isi etoll, tapi lama prosesnya. parah","isi etoll, tapi lama prosesnya. parah",1,1,0,1
buka kan akun dana saya yg di tangguh kn itu bos,buka kan akun dana saya yg di tangguh kn itu bos,1,1,0,0
parah DANA saya tidak transaksi tau tau ada transaksi dan UANG saya Hilang...,parah dana saya tidak transaksi tau tau ada transaksi dan uang saya hilang...,1,1,0,1
"Premium tiba2 hilang, terus KTP di pakai nomor tidak dikenal, mau pengaduan aja susahnya minta ampun, udah coba upgrade malah gagal terus padahal kita yg pegang KTP asli dan verifikasi wajah juga pasti sama dengan KTP, tim Dana emang jual data kayakny","premium tiba2 hilang, terus ktp di pakai nomor tidak dikenal, mau pengaduan aja susahnya minta ampun, udah coba upgrade malah gagal terus padahal kita yg pegang ktp asli dan verifikasi wajah juga pasti sama dengan ktp, tim dana emang jual data kayakny",1,1,1,1
dari tanggal 20 habis aku update dana jadi selalu eror keluar sendiri dan tidak bisa menggunakan qris tolong segera perbaiki masalah qris dan a reward yang eror.,dari tanggal 20 habis aku update dana jadi selalu eror keluar sendiri dan tidak bisa menggunakan qris tolong segera perbaiki masalah qris dan a reward yang eror.,2,1,0,1
Sering error kirim ke e wallet aja belebet banget padahal udah nunggu lama,sering error kirim ke e wallet aja belebet banget padahal udah nunggu lama,1,1,0,1
apk nya sering keluar sendiri. apa solusinya,apk nya sering keluar sendiri. apa solusinya,2,1,0,1
dana penipu.. masak saya punya saldo dana cicil tpi tdk bsa si gunakan.. trs sya hrus bayar ciciln yng blm sya pakek.. ini penipuan,dana penipu.. masak saya punya saldo dana cicil tpi tdk bsa si gunakan.. trs sya hrus bayar ciciln yng blm sya pakek.. ini penipuan,1,1,0,1
masih gampang di hack,masih gampang di hack,3,1,0,1
tadi nya mau kasih bintang 5 tapi knapa sekarang malah ga bisa di buka,tadi nya mau kasih bintang 5 tapi knapa sekarang malah ga bisa di buka,2,1,0,1
"saya kena Phising uang hasil kuli servis mobil raib,Lalu buat laporan,balasanya nunggu sampai 7 hari .Selang 3 hari laporan katanya sukses.Tp gak di jelaskan penangannya seperti apa.uang sayapun terap raib.","saya kena phising uang hasil kuli servis mobil raib,lalu buat laporan,balasanya nunggu sampai 7 hari .selang 3 hari laporan katanya sukses.tp gak di jelaskan penangannya seperti apa.uang sayapun terap raib.",1,1,1,1
