content,cleaned_content,score,accuracy,completeness,satisfaction
"AWAS APLIKASI DANA BANYAK PENIPUAN ! EVENT NGABUBURICH, DI BULAN RAMADHAN, KUMPULKAN DANA POIN BERTRANSAKSI INI ITULAH LALU UPGRADE Rp 3000 AGAR DAPAT DANA POINT YANG LEBIH BESAR, SETELAH POIN CUKUP TERKUMPUL UNTUK MENUKARKAN SALDO DANA DARI AWAL DI BUKA EVENT SAMPAI SAAT INI BERTULISKAN ( HABIS ) TERUS TIAP HARI PADAHAL HADIAH AWAL DI BUKA MULAI JAM 10:00 TERNYATA HOAX BESAR, PENIPUAN UMUM.","awas aplikasi dana banyak penipuan ! event ngabuburich, di bulan ramadhan, kumpulkan dana poin bertransaksi ini itulah lalu upgrade rp 3000 agar dapat dana point yang lebih besar, setelah poin cukup terkumpul untuk menukarkan saldo dana dari awal di buka event sampai saat ini bertuliskan habis terus tiap hari padahal hadiah awal di buka mulai jam 10 00 ternyata hoax besar, penipuan umum.",1,0,0,1
Gk bisa di buka,gk bisa di buka,1,1,0,0
saldo tiba tiba hilang ..d history ga ada parah..,saldo tiba tiba hilang ..d history ga ada parah..,1,1,0,1
mohon maaf saya nilai kurang karena fitur dana cicil saya gak muncul,mohon maaf saya nilai kurang karena fitur dana cicil saya gak muncul,2,0,1,1
akun DANA cicil saya tidak bisa di gunakan,akun dana cicil saya tidak bisa di gunakan,2,1,0,0
kenapa dana instan gk muncul ya tolong aktifin si,kenapa dana instan gk muncul ya tolong aktifin si,3,0,1,0
"Kenapa Dana Cicil saya tidak dapat digunakan padahal ada saldonya,dan saya tidak mempunyai tanggungan😤😤😡","kenapa dana cicil saya tidak dapat digunakan padahal ada saldonya,dan saya tidak mempunyai tanggungan",2,1,0,0
"hati² dengan aplikasi ini, uang gua melayang 500.000 gara² pending dan tidak di kembalikan... mending beralih ke bank lain atau sea bank bro","hati dengan aplikasi ini, uang gua melayang 500.000 gara pending dan tidak di kembalikan... mending beralih ke bank lain atau sea bank bro",1,1,0,1
ini kenapa jadi tidak bisa masuk? sdh hapus cache dn restart hp msh tidak bisa jga,ini kenapa jadi tidak bisa masuk? sdh hapus cache dn restart hp msh tidak bisa jga,1,1,0,0
masa iya kita tf ke nomor yg tidak aktif tetap bisa di lakukan dan dan tidak bisa di tarik kembali. trus dikemanakan dananya?,masa iya kita tf ke nomor yg tidak aktif tetap bisa di lakukan dan dan tidak bisa di tarik kembali. trus dikemanakan dananya?,1,1,0,1
"knapa sering sekali sulit utk dibuka, dan di download ulang tetap saja bgtu. apa pihak dana ada bisnis quota juga, instal hapus, down instal hapus","knapa sering sekali sulit utk dibuka, dan di download ulang tetap saja bgtu. apa pihak dana ada bisnis quota juga, instal hapus, down instal hapus",2,1,0,1
aplikasi banyak penipuan nya uang saya habis puluhan juta kenak hacker,aplikasi banyak penipuan nya uang saya habis puluhan juta kenak hacker,1,1,0,1
"mau bekukan Akun susahnya minta ampun, Aplikasi Sial, gua mau tutup permanen Akun DANA","mau bekukan akun susahnya minta ampun, aplikasi sial, gua mau tutup permanen akun dana",1,0,1,1
limit dana cicil ada tapi gx bisa d gunakan parah,limit dana cicil ada tapi gx bisa d gunakan parah,1,1,0,1
gampang bayar pake dana,gampang bayar pake dana,1,0,0,0
banyak dan sering eror,banyak dan sering eror,1,1,0,1
dana gk jelas udah masukin pin udah bener tapi tetep aja salah kocak dana,dana gk jelas udah masukin pin udah bener tapi tetep aja salah kocak dana,1,1,0,1
"tolong aktifkan kembali dana cicil saya , saya sudah mengajukan keluhan saya 2 bulan yg lalu , tapi tidak ada perubahan limit dana cicil ada tapi tidak bisa di gunakan , mohon pihak dana mengatasi hal ini.","tolong aktifkan kembali dana cicil saya , saya sudah mengajukan keluhan saya 2 bulan yg lalu , tapi tidak ada perubahan limit dana cicil ada tapi tidak bisa di gunakan , mohon pihak dana mengatasi hal ini.",3,1,1,1
kaga bisa ngirim knp ni aplikasi,kaga bisa ngirim knp ni aplikasi,1,1,0,1
dah sekian lama pakek dana pinjam dana di dana engak bisa dana cicil engak mungkin dll,dah sekian lama pakek dana pinjam dana di dana engak bisa dana cicil engak mungkin dll,2,0,1,1
"aplikasi banyk masalah...dikit"" eror lagi",aplikasi banyk masalah...dikit eror lagi,1,1,0,1
saya lupa pin malah di suruh selesai,saya lupa pin malah di suruh selesai,1,1,0,1
kurang baik aplikasi ini 👎👎👎👎,kurang baik aplikasi ini,1,0,0,1
"saya simpan uang di dana, tiba tiba hilang separuhnya, apk gabener nih, dan paman saya juga pernah mengalami hal seperti itu","saya simpan uang di dana, tiba tiba hilang separuhnya, apk gabener nih, dan paman saya juga pernah mengalami hal seperti itu",1,1,0,1
