content,cleaned_content,score,accuracy,completeness,satisfaction
tadi saldonya ada... mau buat kirim...eror terus.. truss saya uninstal dulu.. trus donlod lg... tapi kenapa saldonya tidak ada...,tadi saldonya ada... mau buat kirim...eror terus.. truss saya uninstal dulu.. trus donlod lg... tapi kenapa saldonya tidak ada...,1,1,0,1
aplikasi dana ino makin hari makin lemah sistemnya... apakah dr pekerja IT ga da perubhan upgrade sistem...,aplikasi dana ino makin hari makin lemah sistemnya... apakah dr pekerja it ga da perubhan upgrade sistem...,1,1,0,1
"aplikasi lelet, pas kita lagi butuh""nya malah ga tersedia dan d suruh nunggu ajr lh.","aplikasi lelet, pas kita lagi butuh nya malah ga tersedia dan d suruh nunggu ajr lh.",1,1,0,1
jelek sekali ya pelayanannya,jelek sekali ya pelayanannya,1,0,1,1
sangat tidak membantu pelayanan buruk,sangat tidak membantu pelayanan buruk,1,0,1,1
setiap pengaduan saya ttg dana saya dibobol org saldo saya hilang tak pernah bisa mengajukan pengembalian saldo saya app ini tak pernah menggubris masalah saya,setiap pengaduan saya ttg dana saya dibobol org saldo saya hilang tak pernah bisa mengajukan pengembalian saldo saya app ini tak pernah menggubris masalah saya,1,1,1,1
saya kasih bintang 3 aja lah dlu. udah sekian lama aku make dana. tapi belom ada perubahan. kalau udah ada perubahan nya nantik aku naikin lagi. cman butuh perubahan dana instan nya..,saya kasih bintang 3 aja lah dlu. udah sekian lama aku make dana. tapi belom ada perubahan. kalau udah ada perubahan nya nantik aku naikin lagi. cman butuh perubahan dana instan nya..,3,0,1,0
sangat disayangkan untuk memindah kan akun ke premium aja harus nungu 90 hari sedangkan dana saya ada saldonya tidak bisa dipakai sangat disygkan,sangat disayangkan untuk memindah kan akun ke premium aja harus nungu 90 hari sedangkan dana saya ada saldonya tidak bisa dipakai sangat disygkan,2,1,1,1
knpa g bisa aktifin dana cicil,knpa g bisa aktifin dana cicil,2,1,1,0
balikin uang gw yg tiba tiba suka kesedot tanpa konfirmasi,balikin uang gw yg tiba tiba suka kesedot tanpa konfirmasi,1,1,0,1
gak ada costumer service untuk verifikasi foto susah butuh akte kematian dan ahli waris padahal saya masih hidup... saya masih ada saldo tapi gak bisa di verfikasi akhirnya hilang,gak ada costumer service untuk verifikasi foto susah butuh akte kematian dan ahli waris padahal saya masih hidup... saya masih ada saldo tapi gak bisa di verfikasi akhirnya hilang,1,1,1,1
apk parah banget.gk bisa bantu proses masuk .padahal pin sama verifikasi wajah sama.tinggal otp ajh yg GK bisa soalnya nomornya GK aktif kartu hilang.mana ada saldonya..kok GK ada saldonya mh saya biarin. tetep harus ada otp tu gimna caranya? nomor GK aktif hilang kartunya,apk parah banget.gk bisa bantu proses masuk .padahal pin sama verifikasi wajah sama.tinggal otp ajh yg gk bisa soalnya nomornya gk aktif kartu hilang.mana ada saldonya..kok gk ada saldonya mh saya biarin. tetep harus ada otp tu gimna caranya? nomor gk aktif hilang kartunya,1,1,1,1
mau hapus akun az di persulit tau memang,mau hapus akun az di persulit tau memang,1,0,1,1
ngak bisa kirim ke gopay,ngak bisa kirim ke gopay,1,1,0,0
beli token listrik status nya msh di proses tapi udah 2 hari dan uangnya ga di refund.,beli token listrik status nya msh di proses tapi udah 2 hari dan uangnya ga di refund.,1,1,0,1
"kocak kali ini event ngabuburich, semenjak hari pertama, gue udah upgrade ke premium, setiap refresh jam 10:00 pasti hadiah,tulisannya sudah habis mulu... wkwkwk lawak ini event,sekarang point sudah terkumpul 26K, mau di tukerin, selalu HADIAH SUDAH HABIS,sia²gue login tiap hari...hahaha padahal gue login dari jam 9:58, nunggu sampai jam 10:00, pas di buka hadiahnya, malah langsung ada tulisan HADIAH SUDAH HABIS,kan lawak🥴💩 3k gw hitung²buat nge Gaji para scam🤪🤪🙈💩","kocak kali ini event ngabuburich, semenjak hari pertama, gue udah upgrade ke premium, setiap refresh jam 10 00 pasti hadiah,tulisannya sudah habis mulu... wkwkwk lawak ini event,sekarang point sudah terkumpul 26k, mau di tukerin, selalu hadiah sudah habis,sia gue login tiap hari...hahaha padahal gue login dari jam 9 58, nunggu sampai jam 10 00, pas di buka hadiahnya, malah langsung ada tulisan hadiah sudah habis,kan lawak 3k gw hitung buat nge gaji para scam",1,1,0,1
tolong adakan pinjaman online,tolong adakan pinjaman online,1,0,1,0
"kenapa limit smartpay saya malah jadi nol, dana cicil ada limit,tapi gak bisa di gunakan,","kenapa limit smartpay saya malah jadi nol, dana cicil ada limit,tapi gak bisa di gunakan,",1,1,0,0
saya tidak punya pitur dana cicil 😭😭😭,saya tidak punya pitur dana cicil,1,0,1,0
tolong saldo saya kalo top up 2 kali dalam 1 hari suka ga masuk tolong di tingkatkan pengaturan nya agar saat mau beli apapun bisa lewat dana kesalahan nya tolong di perbaiki,tolong saldo saya kalo top up 2 kali dalam 1 hari suka ga masuk tolong di tingkatkan pengaturan nya agar saat mau beli apapun bisa lewat dana kesalahan nya tolong di perbaiki,3,1,0,0
gimana sih ngirim tidak masuk mau ngajukan perngembalian dana malah tidak bisa tolong dong solusinya nih,gimana sih ngirim tidak masuk mau ngajukan perngembalian dana malah tidak bisa tolong dong solusinya nih,1,1,1,1
"pengiriman 3jt dari bank lain sudah sukses masuk ke DANA, tapi di dana saldonya tidak bertambah, mau komplen komplen kemana ga jelas","pengiriman 3jt dari bank lain sudah sukses masuk ke dana, tapi di dana saldonya tidak bertambah, mau komplen komplen kemana ga jelas",1,1,1,1
saya tidak bisa membuka apk nya tiap mau daftar selalu gabisa karna jaringan padahal jaringan saya bagus bagus aja kenapa ya tolong segera di perbaiki,saya tidak bisa membuka apk nya tiap mau daftar selalu gabisa karna jaringan padahal jaringan saya bagus bagus aja kenapa ya tolong segera di perbaiki,1,1,0,0
orang lain ada dana cicil gua ga ada transaksi sering pdahal,orang lain ada dana cicil gua ga ada transaksi sering pdahal,1,0,1,0
"isi saldo ga masuk, pesannya dah masuk, tapi saldonya ga ada","isi saldo ga masuk, pesannya dah masuk, tapi saldonya ga ada",1,1,0,0
saya top up pulsa ga masuk mau komplain susah kenapa ya,saya top up pulsa ga masuk mau komplain susah kenapa ya,1,1,1,0
akun dana cara daftarnya ribet sekali seperti ibu-ibu mau lahiran aja ngak jls sama sekali ribetnya minta ampun tujuh turunan gimana pengguna mau mau nyaman pakai dana kalau kaya gituh pantasan aja banyak ngga mau pakai akun dana kalau kaya gituh mending hapus aja APK dana dari muka bumi ini ngak pantas juga ada akun dana di muka bumi ini mending ovo atau gopau bagus membantu juga,akun dana cara daftarnya ribet sekali seperti ibu ibu mau lahiran aja ngak jls sama sekali ribetnya minta ampun tujuh turunan gimana pengguna mau mau nyaman pakai dana kalau kaya gituh pantasan aja banyak ngga mau pakai akun dana kalau kaya gituh mending hapus aja apk dana dari muka bumi ini ngak pantas juga ada akun dana di muka bumi ini mending ovo atau gopau bagus membantu juga,1,0,1,1
aplikasi jelek padahal dana udah ada 200.000 tapi gak bisa di pake,aplikasi jelek padahal dana udah ada 200.000 tapi gak bisa di pake,1,1,0,1
susah login selalu kembali dengan sendiri nya tong perbaiki dong.,susah login selalu kembali dengan sendiri nya tong perbaiki dong.,1,1,0,0
saya isi kartu Flazz via dana GK masuk2 pengembalian dana tidak ada di chat jg suruh nunggu 5 hari Uda lewat 5 hari di chat lagi GK ada respon. hati2 untuk pengguna DAna aplikasi ini tidak aman,saya isi kartu flazz via dana gk masuk2 pengembalian dana tidak ada di chat jg suruh nunggu 5 hari uda lewat 5 hari di chat lagi gk ada respon. hati2 untuk pengguna dana aplikasi ini tidak aman,1,1,1,1
"apk g jls, masa pas mau bayar pake qris pembayaran selalu gagal, Padahal sebelum ny biasa aj kenapa sekarang ga bisa, kan sekarang buat ap2 jadi susah tolong perbaiki lagi sistemnya","apk g jls, masa pas mau bayar pake qris pembayaran selalu gagal, padahal sebelum ny biasa aj kenapa sekarang ga bisa, kan sekarang buat ap2 jadi susah tolong perbaiki lagi sistemnya",1,1,0,1
sering lemot pas mau login ke apk dan mental ke logout sendiri,sering lemot pas mau login ke apk dan mental ke logout sendiri,2,1,0,0
"Akhir akhir ini afk sering eror males mau beli plsa dta listrik, tiba tiba keluar sendiri","akhir akhir ini afk sering eror males mau beli plsa dta listrik, tiba tiba keluar sendiri",2,1,0,1
payah pembayaran qris tidak masuk tapi saldo nya kepotong cs d hub suruh hub merchant nya,payah pembayaran qris tidak masuk tapi saldo nya kepotong cs d hub suruh hub merchant nya,1,1,1,1
aplikasinya sering keluar sendiri tidak bisa login,aplikasinya sering keluar sendiri tidak bisa login,3,1,0,0
"Woilah aplikasi nya error mulu, udah top up tapi ngga masuk, fitur² nya cuma pajangan ga bisa di akses karna kebanyakan error, woilah developer balikin duit gw lah","woilah aplikasi nya error mulu, udah top up tapi ngga masuk, fitur nya cuma pajangan ga bisa di akses karna kebanyakan error, woilah developer balikin duit gw lah",2,1,0,1
banyak kendala sering eror jaringan lancar pun malah eror terus ini apk aneh bngt ga jelas,banyak kendala sering eror jaringan lancar pun malah eror terus ini apk aneh bngt ga jelas,1,1,0,1
kemarin saya transfer dari akun dana ke bank BNI saya kok gitu saldo udah kepotong tapi pas saya cek di rekening saya kok nggak masuk saldo nya 😭😭,kemarin saya transfer dari akun dana ke bank bni saya kok gitu saldo udah kepotong tapi pas saya cek di rekening saya kok nggak masuk saldo nya,1,1,0,0
mengapa dana cicil ku tidak keluar padahal sudah sering transaksi pakai dana,mengapa dana cicil ku tidak keluar padahal sudah sering transaksi pakai dana,1,0,1,0
knpa koin ngabuburit ga bisa di tukar ke hadiah...kata nya bisa di tukar jam 10.00 bukti nya ga bisa...kecewa bgt udh lama pake dana...masa hadiah pas mau di klaim habis semua...gmna sih.,knpa koin ngabuburit ga bisa di tukar ke hadiah...kata nya bisa di tukar jam 10.00 bukti nya ga bisa...kecewa bgt udh lama pake dana...masa hadiah pas mau di klaim habis semua...gmna sih.,3,1,0,1
ini dana banyak eror makin GK nyaman.kirim uang GK nyampe.pending itu saldo kemana larinya,ini dana banyak eror makin gk nyaman.kirim uang gk nyampe.pending itu saldo kemana larinya,1,1,0,1
pihak dana tidak memilik solusi terhadap customernya,pihak dana tidak memilik solusi terhadap customernya,1,0,1,1
hrs premium dlu bru bisa kirim ke bank,hrs premium dlu bru bisa kirim ke bank,1,0,1,0
ngechat diana daftar dana cicil udh di bls suruh nunggu 30 hari padahal udh taunan saya pakai dana tapi tetep aja smpe skrang gada fitur dana cicil nya aneh banget giliran yg baru daftar adan fitur dana cicil nya yg saya gada terus,ngechat diana daftar dana cicil udh di bls suruh nunggu 30 hari padahal udh taunan saya pakai dana tapi tetep aja smpe skrang gada fitur dana cicil nya aneh banget giliran yg baru daftar adan fitur dana cicil nya yg saya gada terus,3,0,1,1
mengapa fitur dana cicil saya tidak juga muncul padahal akun sudah premium dan riwanyat transaksi cukup tinggi,mengapa fitur dana cicil saya tidak juga muncul padahal akun sudah premium dan riwanyat transaksi cukup tinggi,2,0,1,0
knp fitur dana cicil gk bisa di gunakan,knp fitur dana cicil gk bisa di gunakan,1,1,0,0
