content,cleaned_content,score,accuracy,completeness,satisfaction
hy kaka kenapa dana saya tidak bisa di buka lagi tolong di jelaskan,hy kaka kenapa dana saya tidak bisa di buka lagi tolong di jelaskan,1,1,0,0
"kecewa, penyelesaian masalah transfer kurang cepat di zaman yg serba canggih ini","kecewa, penyelesaian masalah transfer kurang cepat di zaman yg serba canggih ini",1,0,1,1
"kok sekarang dana keluar sendiri sih, gabisa dipake kenapa dah semanjak diupdate tolong untuk developer nya dibenerin dongg, gabisa dipake ini dana nya","kok sekarang dana keluar sendiri sih, gabisa dipake kenapa dah semanjak diupdate tolong untuk developer nya dibenerin dongg, gabisa dipake ini dana nya",1,1,0,1
ada bug malas pakai,ada bug malas pakai,3,1,0,1
Ingin mencoba aplikasi ini. Tapi tidak bisa aku buka,ingin mencoba aplikasi ini. tapi tidak bisa aku buka,3,1,0,0
nglag banget gk bisa dipencet,nglag banget gk bisa dipencet,1,1,0,1
"Susah banget yaa,buat dapetin DANA CICIL sedangkan saya sudah memenuhi syarat syarat nya,haduhh","susah banget yaa,buat dapetin dana cicil sedangkan saya sudah memenuhi syarat syarat nya,haduhh",1,0,1,1
"ngecek transaksi (nama pengirim) detail aj gak mampu, payah. mbanking dan ewalet laen aja gak se katro ini","ngecek transaksi nama pengirim detail aj gak mampu, payah. mbanking dan ewalet laen aja gak se katro ini",1,0,1,1
"buruk banget, seminggu hasil jual emas di dana ga masuk saldo, padahal uangnya sangat di butuhkan","buruk banget, seminggu hasil jual emas di dana ga masuk saldo, padahal uangnya sangat di butuhkan",1,1,0,1
"pengamanan sangat minim, uang saya terserap 520.000 tanpa penjelasan,padahal tidak ada angsuran dan transaksi apapun","pengamanan sangat minim, uang saya terserap 520.000 tanpa penjelasan,padahal tidak ada angsuran dan transaksi apapun",1,1,0,1
dana kok eror ngk bisa scan ada apa nih?,dana kok eror ngk bisa scan ada apa nih?,2,1,0,1
hadiah hadiah yang bisa dapet cuman orang orang yang tinggal di waktu atau daerah WIB...,hadiah hadiah yang bisa dapet cuman orang orang yang tinggal di waktu atau daerah wib...,1,0,1,1
bintang 5 kalo ada dana cicil nya wk,bintang 5 kalo ada dana cicil nya wk,3,0,1,0
kenapa akun saya tidak bisa dibuka .?? mohon solusinya.,kenapa akun saya tidak bisa dibuka .?? mohon solusinya.,1,1,0,0
bolakbalik instal uninstl duh payah sekarang susah bukannya diperbaiki dong biar gampang,bolakbalik instal uninstl duh payah sekarang susah bukannya diperbaiki dong biar gampang,3,1,0,1
gak bisa ku buat transfer min?,gak bisa ku buat transfer min?,3,1,0,0
"buat menyelesaikan masalah yg ada lelet banget,tolong karyawan buat chat nya agak satset ,soalnya kita juga butuh bantuan","buat menyelesaikan masalah yg ada lelet banget,tolong karyawan buat chat nya agak satset ,soalnya kita juga butuh bantuan",3,0,1,1
