content,cleaned_content,score,accuracy,completeness,satisfaction
sangat baik namun tidak mempunyai dana instan dan dana cicil,sangat baik namun tidak mempunyai dana instan dan dana cicil,1,0,1,0
"Tolong sistem di perbaiki, Akhir² ini buka dana gk bisa cuma ada logo nya aja, Harus di hapus dan di instal lagi baru bisa di buka","tolong sistem di perbaiki, akhir ini buka dana gk bisa cuma ada logo nya aja, harus di hapus dan di instal lagi baru bisa di buka",2,1,0,1
"Dana eror min, tolong benerin aku top up masuk tpi uang nya gk ke hitung","dana eror min, tolong benerin aku top up masuk tpi uang nya gk ke hitung",1,1,0,1
uang sering hilang tiba tiba,uang sering hilang tiba tiba,1,1,0,1
"apk pencurian jelas jelas saya tidak pernah berlangganan apala gk jelas tba tiba saldo saya lenyap klo kalian gl percaya nanti akan ada masanya kalian kenak, katanya langganan apple sumpah gk pernah saya langganan di kasih link buat menuju batal langganan ehh ternyata harus punya akun, tapi saya gk punya akun langganan gk masuk akal jangn kalian pake apk dana tolol ini pencurian","apk pencurian jelas jelas saya tidak pernah berlangganan apala gk jelas tba tiba saldo saya lenyap klo kalian gl percaya nanti akan ada masanya kalian kenak, katanya langganan apple sumpah gk pernah saya langganan di kasih link buat menuju batal langganan ehh ternyata harus punya akun, tapi saya gk punya akun langganan gk masuk akal jangn kalian pake apk dana tolol ini pencurian",1,1,0,1
kacau bener dah dana,kacau bener dah dana,1,0,0,1
"klo ada gangguan infoo dlu lah, duit saya pada nyangkut","klo ada gangguan infoo dlu lah, duit saya pada nyangkut",1,1,0,1
"cs dana ga ada gunanya,saya mengalami masalah, saldo saya hilang terdeteksi untuk pembayaran koin tiktok padahal saya tidak pernah merasa melakukan transaksi, dan tidak pernah mendaftar tiktok sama sekali dan juga saya tidak pernah menautkan dana sebagai pembayaran google play,saat saya meminta bantuan sama cs di dana malah ga jelas ga bisa bantu mengembalikan saldo nya,malah heranya disuruh konfirmasi sama pusat bantuan google","cs dana ga ada gunanya,saya mengalami masalah, saldo saya hilang terdeteksi untuk pembayaran koin tiktok padahal saya tidak pernah merasa melakukan transaksi, dan tidak pernah mendaftar tiktok sama sekali dan juga saya tidak pernah menautkan dana sebagai pembayaran google play,saat saya meminta bantuan sama cs di dana malah ga jelas ga bisa bantu mengembalikan saldo nya,malah heranya disuruh konfirmasi sama pusat bantuan google",1,1,1,1
sudah bertahun tahun dana cicil gak ada saya padahal transaksi. tiap hari,sudah bertahun tahun dana cicil gak ada saya padahal transaksi. tiap hari,1,0,1,1
kenapa bisa ada pencurian di aplikasi dana,kenapa bisa ada pencurian di aplikasi dana,2,1,0,1
saya minta pengembalian saldo saya yg sudah ditipu tapi pihak dananya tidak mau mengirimnnya,saya minta pengembalian saldo saya yg sudah ditipu tapi pihak dananya tidak mau mengirimnnya,1,1,1,1
apalah ni dana banyak kali gangguan nya mau qiuris aja susah,apalah ni dana banyak kali gangguan nya mau qiuris aja susah,1,1,0,1
berbahaya ?? Saya belum pernah daftar aplikasi dana. Namun ketika coba daftar dinyatakan nomer pin salah . Apakah nomer ponsel saya telah digunakan orang lain untuk aplikasi dana?? bagaimana solusinya!!!,berbahaya ?? saya belum pernah daftar aplikasi dana. namun ketika coba daftar dinyatakan nomer pin salah . apakah nomer ponsel saya telah digunakan orang lain untuk aplikasi dana?? bagaimana solusinya!!!,1,1,0,1
"Maaf admin mau Naya saya ,,nomer dana telah hilang .setiap masuk dana biasanya lancar sekarang setiap masuk dana susah banget pin benar wajah udah benar kenapa setiap login minta kode otp terus ,sedangkan nomer dana hilang ,biasanya pake wajah langsung bisa masuk,,kok aneh iya??","maaf admin mau naya saya ,,nomer dana telah hilang .setiap masuk dana biasanya lancar sekarang setiap masuk dana susah banget pin benar wajah udah benar kenapa setiap login minta kode otp terus ,sedangkan nomer dana hilang ,biasanya pake wajah langsung bisa masuk,,kok aneh iya??",2,1,0,1
jelek Skali knapa harus otomatis memindahkan uang dri dana bisnis ke dana plus toloool,jelek skali knapa harus otomatis memindahkan uang dri dana bisnis ke dana plus toloool,1,1,0,1
"apk gjls, transaksi udah berhasil, tapi duit gk masuk, update kedepannya coba lebih di perbaiki kerusakan seperti ini","apk gjls, transaksi udah berhasil, tapi duit gk masuk, update kedepannya coba lebih di perbaiki kerusakan seperti ini",1,1,0,1
mengapa dana cicil saya tidak tersedia.. kesalahan hanya keterlambatan. saya sudah menunggu 60 hari. tapi belum juga berpungsi seperti biasanya.,mengapa dana cicil saya tidak tersedia.. kesalahan hanya keterlambatan. saya sudah menunggu 60 hari. tapi belum juga berpungsi seperti biasanya.,3,1,1,1
dana saya GK ada dana cicilannya,dana saya gk ada dana cicilannya,1,0,1,0
iya fitur dana cicil gak guna udah di lunasin sebelum jatuh tempo tapi malah gak bisa di gunain lagi kocak,iya fitur dana cicil gak guna udah di lunasin sebelum jatuh tempo tapi malah gak bisa di gunain lagi kocak,2,1,0,1
"halo min, mohon bantuannya min, saldo gak masuk padahal nomor yg di kirimkan udah benar🙏🙏","halo min, mohon bantuannya min, saldo gak masuk padahal nomor yg di kirimkan udah benar",1,1,0,0
