content,cleaned_content,score,accuracy,completeness,satisfaction
"saya pengguna dana di rugikan, hubungi asisten tidak menyelsaikan masalah!! min mohon buat cs dana yg bener2 bisa menyelsaikan masalah..admin atau cs nya..","saya pengguna dana di rugikan, hubungi asisten tidak menyelsaikan masalah!! min mohon buat cs dana yg bener2 bisa menyelsaikan masalah..admin atau cs nya..",1,0,1,1
"masa akun dana saya tiba"" bayar premium apk lain anehhh!!!!!!!! ga lagi"" pake dana",masa akun dana saya tiba bayar premium apk lain anehhh!!!!!!!! ga lagi pake dana,1,1,0,1
"dikasih bintang satu pun ga layak. aplikasi jelek, mudah di bobol. saldo saya hilang dan gabisa dikembalikan lagi, mana saya diledekin lagi sama orang yang ngambil saldonya😡😡 pokoknya aplikasi terburik yang saya install di 2026🤮👎","dikasih bintang satu pun ga layak. aplikasi jelek, mudah di bobol. saldo saya hilang dan gabisa dikembalikan lagi, mana saya diledekin lagi sama orang yang ngambil saldonya pokoknya aplikasi terburik yang saya install di 2026",1,1,0,1
kenapa pemindahan aku gagal mulu sih,kenapa pemindahan aku gagal mulu sih,1,1,0,1
udah satu minggu lebih dana gk bisa transaksi. gw mau isi saldo gk bisa2 selalu timbul gangguan sistem PARAAAAH 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎 👎👎👎👎👎👎👎👎👎👎👎👎👎👎 gk bakal gw edit sebelum transaksi gw normal kembali.,udah satu minggu lebih dana gk bisa transaksi. gw mau isi saldo gk bisa2 selalu timbul gangguan sistem paraaaah gk bakal gw edit sebelum transaksi gw normal kembali.,1,1,0,1
"saya mau kirim uang, malah harus nunggu 1 hari atau 24 jam. sedang diproses katanya. padahal uangnya mau di pakai. hadeh gini amat ni apk","saya mau kirim uang, malah harus nunggu 1 hari atau 24 jam. sedang diproses katanya. padahal uangnya mau di pakai. hadeh gini amat ni apk",1,1,0,1
"buruk, ada kerusakan, lemah","buruk, ada kerusakan, lemah",1,1,0,1
dana saya berkurang tapi tip up tidak masuk ?,dana saya berkurang tapi tip up tidak masuk ?,3,1,0,1
"Beli voucher 50.000 (google play) di A+ Di aplikasi DANA, saya sudah setting pembayaran default di Google menggunakan DANA, begitu di pake gak bisa pembayaran error padahal pembelian kurang dari 50.000 karena ada pajak pembelian, Nah mau pengajuan refund aja di persulit sekali ini itu alasan berbelit asli aplikasi ini sangat bikin kecewa ke costumer seperti saya","beli voucher 50.000 google play di a di aplikasi dana, saya sudah setting pembayaran default di google menggunakan dana, begitu di pake gak bisa pembayaran error padahal pembelian kurang dari 50.000 karena ada pajak pembelian, nah mau pengajuan refund aja di persulit sekali ini itu alasan berbelit asli aplikasi ini sangat bikin kecewa ke costumer seperti saya",1,1,1,1
"kenapa tidak ada mulu fitur dana instan nya, saya sering transaksi lewat dana","kenapa tidak ada mulu fitur dana instan nya, saya sering transaksi lewat dana",1,0,1,1
semakin merepotkan sdh 2 bulqn terakhir ini setiap hari sy ikuti langkah langkah yh dianjurkan hanya krna nomor saya hilang dan ..disuruh pindah aku juga gagal ttus disuru upgrade premium juga sm ja..sampai 3 kartu baru tetap juga hasilmya sm..malah di akun itu ada saldonya..setiap fitanya jawaban nya tetap sm.namun hasil tetap nihil ..,semakin merepotkan sdh 2 bulqn terakhir ini setiap hari sy ikuti langkah langkah yh dianjurkan hanya krna nomor saya hilang dan ..disuruh pindah aku juga gagal ttus disuru upgrade premium juga sm ja..sampai 3 kartu baru tetap juga hasilmya sm..malah di akun itu ada saldonya..setiap fitanya jawaban nya tetap sm.namun hasil tetap nihil ..,2,1,1,1
aplikasi ga gjls di sayah ga bisa login lagi,aplikasi ga gjls di sayah ga bisa login lagi,1,1,0,1
aplikasi rawan di bobol,aplikasi rawan di bobol,1,1,0,1
"Dana Bisnis, uang masuk ga pernah muncul suara notifikasinya","dana bisnis, uang masuk ga pernah muncul suara notifikasinya",3,1,0,1
"dana sekarang parah, tiba-tiba koneksi terputus padahal jaringan internet stabil aja, mana saldonya masih ada di aplikasi tolong di perbaiki lagi sistemnya dong","dana sekarang parah, tiba tiba koneksi terputus padahal jaringan internet stabil aja, mana saldonya masih ada di aplikasi tolong di perbaiki lagi sistemnya dong",3,1,0,1
kenapa akun lama giliran pindah hp ga bisa lgi aneh,kenapa akun lama giliran pindah hp ga bisa lgi aneh,3,1,0,1
"Tolong mudahkan buat hapus akun dana dan pergantian nomor min, jujur kesusahan apalagi nomor saya mati 🙏","tolong mudahkan buat hapus akun dana dan pergantian nomor min, jujur kesusahan apalagi nomor saya mati",1,0,1,1
susah amat mau masuk,susah amat mau masuk,1,1,0,1
"developer ini apk kenapa elor mulu setiap mau bayar via QR , plis lah perbaiki pas waktu mau bayar malah ada tulisan QR bermasalah silahkan coba beberapa detik, pas di coba udah 15 menit masih kagak bisa emang gak bisa di andalkan parah","developer ini apk kenapa elor mulu setiap mau bayar via qr , plis lah perbaiki pas waktu mau bayar malah ada tulisan qr bermasalah silahkan coba beberapa detik, pas di coba udah 15 menit masih kagak bisa emang gak bisa di andalkan parah",2,1,0,1
fitur qris gangguan ya?,fitur qris gangguan ya?,2,1,0,0
dana reward g bisa di ambil pdhl udh di pro in,dana reward g bisa di ambil pdhl udh di pro in,3,1,0,1
udah lama ga dipake pas login lagi malah ga bisa verifikasi udah pencet coba lagi tapi tetep aja,udah lama ga dipake pas login lagi malah ga bisa verifikasi udah pencet coba lagi tapi tetep aja,1,1,0,1
dana gk bisa chet bantuan,dana gk bisa chet bantuan,1,1,1,1
"saya mau login dana di hp baru saya pakai nomor yang aktif, tapi dana malah minta otp ke Gmail yang mati saya sudah coba hubungi Diana malah di suruh isi pulsa, kan gak logis, TOLONG UNTUK DANA SEDIAKAN VERTIFIKASI KODE OTP GMAIL SAMA NOMOR TELEPON","saya mau login dana di hp baru saya pakai nomor yang aktif, tapi dana malah minta otp ke gmail yang mati saya sudah coba hubungi diana malah di suruh isi pulsa, kan gak logis, tolong untuk dana sediakan vertifikasi kode otp gmail sama nomor telepon",1,1,1,1
"saya kasi bintang 3, soalnya kadang toko games nggak bisa di buka loading nya lama terus pas mau top up di game transaksi gagal pembelian di tolak, mungkin ini sja yg saya alami mohon developer nya di perbaiki lagi 🙏","saya kasi bintang 3, soalnya kadang toko games nggak bisa di buka loading nya lama terus pas mau top up di game transaksi gagal pembelian di tolak, mungkin ini sja yg saya alami mohon developer nya di perbaiki lagi",3,1,0,1
Saya mau kirim uang Ke Bank BRI tpi Pembayaran di Tolak. Mohon bantuannya,saya mau kirim uang ke bank bri tpi pembayaran di tolak. mohon bantuannya,1,1,0,0
ada admin rp 500 yg tdk ada historix,ada admin rp 500 yg tdk ada historix,1,1,0,1
"saya mendapatkan perilaku tidak baik saat menggunakan dana, akun dana premium saya yang sudah saya pakai sekian lama tidak bisa di pakai kembali dan ada tulisan dana premium gagal saya minta tolong perbaiki sistem dana agar tidak ceroboh akibat dari itu saldo saya menjadi tertahan karena tidak bisa di tf kemana pun","saya mendapatkan perilaku tidak baik saat menggunakan dana, akun dana premium saya yang sudah saya pakai sekian lama tidak bisa di pakai kembali dan ada tulisan dana premium gagal saya minta tolong perbaiki sistem dana agar tidak ceroboh akibat dari itu saldo saya menjadi tertahan karena tidak bisa di tf kemana pun",1,1,0,1
jangan download apk ini gampang d bobol,jangan download apk ini gampang d bobol,1,1,0,1
dari kemarin tidak bisa kirim uang ke bank lain dengan notif yg sama banyak orang yang sedang transaksi coba beberapa menit lagi. sudah coba berkali kali tetep sama dan sudah terlanjur top up uang ke dana. bagaimana solusinya biar uang kembali?,dari kemarin tidak bisa kirim uang ke bank lain dengan notif yg sama banyak orang yang sedang transaksi coba beberapa menit lagi. sudah coba berkali kali tetep sama dan sudah terlanjur top up uang ke dana. bagaimana solusinya biar uang kembali?,1,1,0,1
tolong dong saya hilang koneksi dengan akun dana saya,tolong dong saya hilang koneksi dengan akun dana saya,1,1,0,1
"top up dana ngga bisa masuk,laporan ngga ada kepastian,cs slow respon,padahal uangnya untuk kebutuhan harian,nyesel transaksi di dana,ngga lagi""","top up dana ngga bisa masuk,laporan ngga ada kepastian,cs slow respon,padahal uangnya untuk kebutuhan harian,nyesel transaksi di dana,ngga lagi",1,1,1,1
dana cicil buruk SDH lunasin semuanya tp tidk. bisa digunakan lgi parah chat disna tidak berguna sekali,dana cicil buruk sdh lunasin semuanya tp tidk. bisa digunakan lgi parah chat disna tidak berguna sekali,1,1,1,1
"update terus,,, limit dana cicil tidak tersedia,,,, limit dana cicil ada tapi tidak bisa di gunakan sudah 5 bulan,,,,kocak","update terus,,, limit dana cicil tidak tersedia,,,, limit dana cicil ada tapi tidak bisa di gunakan sudah 5 bulan,,,,kocak",1,1,1,1
Gk bisa masuk. Padahal duitnya ada di sana. Gimana pertanggungjawabannya ini?,gk bisa masuk. padahal duitnya ada di sana. gimana pertanggungjawabannya ini?,1,1,0,1
knp akun dana sy TDK ada dana cicilnya,knp akun dana sy tdk ada dana cicilnya,3,0,1,1
saya berhenti memakai dana sebagai transaksi karena tidak aman.,saya berhenti memakai dana sebagai transaksi karena tidak aman.,1,1,0,1
"buruk Sangat bruk dana ini DANA CICILL PALING BURUK ,,SALDO TERPOTONG PULSA TIDAK MASUK DAN AFLIKASI SAMPAH","buruk sangat bruk dana ini dana cicill paling buruk ,,saldo terpotong pulsa tidak masuk dan aflikasi sampah",1,1,0,1
qris fotonya gak bisa di gunakan tolong di perbaiki masa habis milih foto kembali ke scan qris bukan ke pembayaran lawak,qris fotonya gak bisa di gunakan tolong di perbaiki masa habis milih foto kembali ke scan qris bukan ke pembayaran lawak,2,1,0,1
"ga sengaja saldo ku kebeli emas, kirain butuh pin buat beli ternyata lngsng kesedot saldonya","ga sengaja saldo ku kebeli emas, kirain butuh pin buat beli ternyata lngsng kesedot saldonya",1,1,0,1
udah pake 4tahun masa ga muncul dana cicil,udah pake 4tahun masa ga muncul dana cicil,1,0,1,1
"aplikasinya bagus,tapi sayang dana cicilnya gk bisa di gunakan,padahal masih ada limit dan tagihan sudah di lunasi semua","aplikasinya bagus,tapi sayang dana cicilnya gk bisa di gunakan,padahal masih ada limit dan tagihan sudah di lunasi semua",3,1,0,1
"kenapa aplikasi dana saya tidak bisa terbuka, tolong di bantu","kenapa aplikasi dana saya tidak bisa terbuka, tolong di bantu",1,1,0,1
dana instan tidak ada dana pinjam tidak ada dana cicil tidak ada punya saya,dana instan tidak ada dana pinjam tidak ada dana cicil tidak ada punya saya,1,0,1,1
aplikasi dana ribet sekarang gak kayak dulu,aplikasi dana ribet sekarang gak kayak dulu,1,0,0,1
susah update trus.. jadi susah bertransaksi,susah update trus.. jadi susah bertransaksi,1,1,0,1
uang saya hilang ada yg bjk di isi pulsa 500 ribu ke no penipu... saya TLP no yg ambil uang saya mlh TDK aktif,uang saya hilang ada yg bjk di isi pulsa 500 ribu ke no penipu... saya tlp no yg ambil uang saya mlh tdk aktif,3,1,0,1
"ngisi saldo brizzi 500 rb, saldonya gak masuk ke brizzi.","ngisi saldo brizzi 500 rb, saldonya gak masuk ke brizzi.",1,1,0,1
apanya yg dompet digital kalo narik saldo dari dana plus aja terdapat ganguan saya gak bisa narik saldo sudah 24 jam lebih dari dana plus,apanya yg dompet digital kalo narik saldo dari dana plus aja terdapat ganguan saya gak bisa narik saldo sudah 24 jam lebih dari dana plus,1,1,0,1
"dana adalah aplikasi ewallet terburuk Ter hancur di indonesia, tidak bertanggung jawab atas nasabah, costumer service keluhan lain di tanggapi lain bot ai ga guna, dana aplikasi pencurian, scammer, keamanan cuma jokes semata, pokoknya gausah simpan duit di dana pihak dana sering melakukan pencucian uang nasabah dengan terlogout otomatis tiba2 dan tidak bisa login lagi","dana adalah aplikasi ewallet terburuk ter hancur di indonesia, tidak bertanggung jawab atas nasabah, costumer service keluhan lain di tanggapi lain bot ai ga guna, dana aplikasi pencurian, scammer, keamanan cuma jokes semata, pokoknya gausah simpan duit di dana pihak dana sering melakukan pencucian uang nasabah dengan terlogout otomatis tiba2 dan tidak bisa login lagi",1,1,1,1
