content,cleaned_content,score,accuracy,completeness,satisfaction
dana cicil saya ga bisa di aktifkan padahal tidak punya tanggungan,dana cicil saya ga bisa di aktifkan padahal tidak punya tanggungan,1,1,0,0
"saya ga bisa masuk ke akun dana,memuat terus setelah setelan hp di reset","saya ga bisa masuk ke akun dana,memuat terus setelah setelan hp di reset",3,1,0,0
"nih aplikasi dana kenapa setiap bulan sllu ada aja suruh ubdat tapi setelah di ubdate gak ada perubahanya, terus udah gitu gak ada dana payleternya, sedangkan udah premium udah 5 tahun kaya gini mulu","nih aplikasi dana kenapa setiap bulan sllu ada aja suruh ubdat tapi setelah di ubdate gak ada perubahanya, terus udah gitu gak ada dana payleternya, sedangkan udah premium udah 5 tahun kaya gini mulu",2,0,1,1
ngk bisa2 di buka,ngk bisa2 di buka,2,1,0,0
"tetap tidak bisa cek riwayat transaksi sudah semua di lakukan, bantuan dari diana juga tidak bisa, semua nya tetap loading gimana ini apk DANA","tetap tidak bisa cek riwayat transaksi sudah semua di lakukan, bantuan dari diana juga tidak bisa, semua nya tetap loading gimana ini apk dana",2,1,1,1
kadangan jangan afgret geh,kadangan jangan afgret geh,3,0,0,1
ini dana kenapa co kok ada kendala,ini dana kenapa co kok ada kendala,2,1,0,0
min knpa di dana sy ada tagihan cicilan padahal sy TDK pernah mrasa mengambil cicilan,min knpa di dana sy ada tagihan cicilan padahal sy tdk pernah mrasa mengambil cicilan,1,1,0,0
"DANA ANEH GW UDAH TOPUP TRANSAKSI BERHASIL TAPI UANG GAK MASUK KOCAK INI APLIKASI. 300RB KAN BUKAN UANG SEDIKIT. UDAH COBA LAPORAN KE CS DIANA DENGAN ARAHAN SCREENSHOT TAPI GAGAL KETERANNYA ""SEPERTINYA KAKAK BELUM PUNYA BUKTI SALDO YANG SESUAI...."" PADAHAL TRANSAKSI DARI BANK PERTAMA BERHASIL. SAMPE GW NELPON CS PERMATA EMANG KENDALANYA DI APLIKASI DANA KOCAK AMAT",dana aneh gw udah topup transaksi berhasil tapi uang gak masuk kocak ini aplikasi. 300rb kan bukan uang sedikit. udah coba laporan ke cs diana dengan arahan screenshot tapi gagal keterannya sepertinya kakak belum punya bukti saldo yang sesuai.... padahal transaksi dari bank pertama berhasil. sampe gw nelpon cs permata emang kendalanya di aplikasi dana kocak amat,1,1,1,1
uang hilang terus !!!! balikin uang saya,uang hilang terus !!!! balikin uang saya,1,1,0,1
