content,cleaned_content,score,accuracy,completeness,satisfaction
pelayanan jelek klo terjadi masalah sangat jelek mohon di perbaiki lgi pelayanan bantuan nya,pelayanan jelek klo terjadi masalah sangat jelek mohon di perbaiki lgi pelayanan bantuan nya,1,0,1,1
"kurang ajar aplikasi sudah dipakai 5 tahun lbih tdak tambah bagus malah bkin emosi... mau masuk saja susah sekali,selalu tidak menanggapi kalau setiap masuk..","kurang ajar aplikasi sudah dipakai 5 tahun lbih tdak tambah bagus malah bkin emosi... mau masuk saja susah sekali,selalu tidak menanggapi kalau setiap masuk..",2,1,0,1
"Tolong lah sistemnya diperbaiki lagi, aplikasi sebesar DANA tapi mau transaksi tidak bisa dengan keterangan ""Yah, saat ini banyak yang melakukan transaksi. mohon coba beberapa menit lagi"" tolong lah sistemnya diperbaiki karena hal seperti ini saya sudah kehilangan saldo akibat aplikasi nya eror jadi terjadi salah transfer. jangan karena sistem yang selalu gangguan seperti ini bisa merugikan pengguna DANA","tolong lah sistemnya diperbaiki lagi, aplikasi sebesar dana tapi mau transaksi tidak bisa dengan keterangan yah, saat ini banyak yang melakukan transaksi. mohon coba beberapa menit lagi tolong lah sistemnya diperbaiki karena hal seperti ini saya sudah kehilangan saldo akibat aplikasi nya eror jadi terjadi salah transfer. jangan karena sistem yang selalu gangguan seperti ini bisa merugikan pengguna dana",2,1,0,1
"makin kesini apk ini makin gak jelas...udah di upgrade tapi Masik tetap legin kluar sendiri...setiap mau login mental... ya masak setiap mau masuk harus APUS apk, trus download lagi baru bisa masuk....tolong perbaiki secepat nya apk kalian ini","makin kesini apk ini makin gak jelas...udah di upgrade tapi masik tetap legin kluar sendiri...setiap mau login mental... ya masak setiap mau masuk harus apus apk, trus download lagi baru bisa masuk....tolong perbaiki secepat nya apk kalian ini",1,1,0,1
"sering gangguan , ribet, pusat bantua tidak berguna , kecewa pake dana","sering gangguan , ribet, pusat bantua tidak berguna , kecewa pake dana",1,1,1,1
aplikasi ini di hari minggu 8 january 2026 jam 21:02 terjadi eror harao di tanggapi secepat nya min,aplikasi ini di hari minggu 8 january 2026 jam 21 02 terjadi eror harao di tanggapi secepat nya min,3,1,0,0
aplikasi nya keluarkeluar sendiri,aplikasi nya keluarkeluar sendiri,1,1,0,0
cara tarik kembali uang yg salah kirim ke org yg kita tidak kenal,cara tarik kembali uang yg salah kirim ke org yg kita tidak kenal,1,0,0,0
"dana cicil di sini susah digunakan, bahkan setelah di bayar lunas tidak bisa pakai lagi","dana cicil di sini susah digunakan, bahkan setelah di bayar lunas tidak bisa pakai lagi",1,1,0,1
"Tidak bisa di gunakan di ponselku, hanya bisa di donload saja. Memasukkan nomor ponsel saja tidak bisa.","tidak bisa di gunakan di ponselku, hanya bisa di donload saja. memasukkan nomor ponsel saja tidak bisa.",1,1,0,1
saya habis top up 30rb kok yang masuk cuma 26rb gimana ini dana parah,saya habis top up 30rb kok yang masuk cuma 26rb gimana ini dana parah,3,1,0,1
"makin sini makin aneh, bauar pake qris nggak bisa pake via transfer nggak bisa pdahl udh premium + jaringannya udh lancarr bngett","makin sini makin aneh, bauar pake qris nggak bisa pake via transfer nggak bisa pdahl udh premium jaringannya udh lancarr bngett",1,1,0,1
"apanya ini aplikasi, ga bisa transfer padahal dah update, jaringan bagus lancar tapi ga bisa buat tf","apanya ini aplikasi, ga bisa transfer padahal dah update, jaringan bagus lancar tapi ga bisa buat tf",1,1,0,1
"saya tidak bisa login ke dana , katanya jaringan bermasalah padahal jaringan bagus kan aneh","saya tidak bisa login ke dana , katanya jaringan bermasalah padahal jaringan bagus kan aneh",1,1,0,1
kk ko uang di Nana hilang sendiri aplikasi gimana si gak ada tagihan malah disuruh bayar tagihan,kk ko uang di nana hilang sendiri aplikasi gimana si gak ada tagihan malah disuruh bayar tagihan,1,1,0,1
"anjj, disuruh ke WhatsApp pencet tombol selesai, malah ke halaman utama gj apk nya","anjj, disuruh ke whatsapp pencet tombol selesai, malah ke halaman utama gj apk nya",1,1,0,1
ngisi pulsa lama banget proses nya,ngisi pulsa lama banget proses nya,2,1,0,1
udah 2 jam lebih dana masih belum bisa digunakan,udah 2 jam lebih dana masih belum bisa digunakan,1,1,0,1
gak bisa keluar saldo saya selalu eror ini kenapa,gak bisa keluar saldo saya selalu eror ini kenapa,1,1,0,1
"saya mau bayar dana cicil kenapa ada masalah terus ??? ini bisa"" nanti kena tambahan bayar ..",saya mau bayar dana cicil kenapa ada masalah terus ??? ini bisa nanti kena tambahan bayar ..,2,1,0,1
ini kenapa dana saya ga bisa di gunain gagal trus biasa nyh ga gini,ini kenapa dana saya ga bisa di gunain gagal trus biasa nyh ga gini,3,1,0,1
Mau login kena notif jaringan bermasalah mulu. trus kapan saya bisa login? gajelas banget. ini sinyal full bar paket data & wifi juga sama. aneh dah apk ini,mau login kena notif jaringan bermasalah mulu. trus kapan saya bisa login? gajelas banget. ini sinyal full bar paket data wifi juga sama. aneh dah apk ini,1,1,0,1
saya transfer dana ke bank lain statusnya berhasil tapi dana tidak masuk.,saya transfer dana ke bank lain statusnya berhasil tapi dana tidak masuk.,1,1,0,0
saya sudah daftar premium tp kok tetep gak bisa kirim uang yaa,saya sudah daftar premium tp kok tetep gak bisa kirim uang yaa,2,1,0,1
menurut saya sangat bagus...tapi pas saya mau buka kenapa malah ga bisa ya,menurut saya sangat bagus...tapi pas saya mau buka kenapa malah ga bisa ya,3,1,0,1
Susah kalo mau liat bukti transaksi harus nunggu 2 atau 3 hari,susah kalo mau liat bukti transaksi harus nunggu 2 atau 3 hari,1,1,0,1
qris suka tiba tiba gabisa,qris suka tiba tiba gabisa,1,1,0,0
gangguan trus susah transaksi sampe saldo gw ilang tanpa adanya transaksi,gangguan trus susah transaksi sampe saldo gw ilang tanpa adanya transaksi,1,1,0,1
Ga bisa di buka,ga bisa di buka,2,1,0,0
"apk kocak , buat transaksi ngarettt","apk kocak , buat transaksi ngarettt",1,1,0,1
knapa mau kirim uang tidak bisa sudah di upgread dana premium mash tidak bisa??,knapa mau kirim uang tidak bisa sudah di upgread dana premium mash tidak bisa??,1,1,0,1
"top up ga masuk dan saldo saya di rek kepotong, mau konfirmasi kemana susah karna cs dan live chat akun dana nya gabisa di kontak.. tolong lah pelayanan aplikasi se gede ini kok kaya aplikasi pinjol murahan","top up ga masuk dan saldo saya di rek kepotong, mau konfirmasi kemana susah karna cs dan live chat akun dana nya gabisa di kontak.. tolong lah pelayanan aplikasi se gede ini kok kaya aplikasi pinjol murahan",1,1,1,1
perbaiki dana saya dana saya eror,perbaiki dana saya dana saya eror,1,1,0,0
setelah di update malah aneh nih aplikasi makin kesini makin gak jelas... dana instan saya sekarang ngga bisa di gunakan padahal udah lunas dan ngga pernah telat tolong di perbaiki dana instan saya dan tolong dana intan saya jangan di kaitkan di adakami semenjak dana instan di kaitkan di adakami udh 2 bln dana instan saya ngga bs di gunakan kalo sampe dana instan saya ngga bisa di gunakan kmbali saya uninstall ngga mau lagi pake dana,setelah di update malah aneh nih aplikasi makin kesini makin gak jelas... dana instan saya sekarang ngga bisa di gunakan padahal udah lunas dan ngga pernah telat tolong di perbaiki dana instan saya dan tolong dana intan saya jangan di kaitkan di adakami semenjak dana instan di kaitkan di adakami udh 2 bln dana instan saya ngga bs di gunakan kalo sampe dana instan saya ngga bisa di gunakan kmbali saya uninstall ngga mau lagi pake dana,1,1,0,1
"apk sakit, bisa bisanya ada iklan judol di apknya, mana kagak bisa dipake, (pengguna sedang ramai)","apk sakit, bisa bisanya ada iklan judol di apknya, mana kagak bisa dipake, pengguna sedang ramai",1,1,0,1
aktipin dana cicil gw dong,aktipin dana cicil gw dong,1,0,1,0
"aktivitas dana saya tidak bisa di buka mohon bantuan,a","aktivitas dana saya tidak bisa di buka mohon bantuan,a",1,1,0,0
kok gak bisa digunakan dana sekarang ....makin sulit aja tapi minta upgret terus.....tolong di perbarui min.....,kok gak bisa digunakan dana sekarang ....makin sulit aja tapi minta upgret terus.....tolong di perbarui min.....,3,1,0,1
