content,cleaned_content,score,accuracy,completeness,satisfaction
"tolong ya, semakin kesini malah makin ngga jelas. force close terus tiap buka aplikasi maupun pas lagi bayar transaksi. kalo misalnya saldo kepotong setelah masukin pin + force close gimana? emang pihak dana mau tanggung jawab? gak usah iklan terus ditaro di beranda. bikin berat aja. efisien? ngga sama sekali, malah mempersulit.","tolong ya, semakin kesini malah makin ngga jelas. force close terus tiap buka aplikasi maupun pas lagi bayar transaksi. kalo misalnya saldo kepotong setelah masukin pin force close gimana? emang pihak dana mau tanggung jawab? gak usah iklan terus ditaro di beranda. bikin berat aja. efisien? ngga sama sekali, malah mempersulit.",1,1,0,1
Di alfamart ga bisa tarik tunai dana ngapain diajak mitra kalo ga bisa kerja,di alfamart ga bisa tarik tunai dana ngapain diajak mitra kalo ga bisa kerja,1,1,0,1
aplikasi bodoh uang sering ilang,aplikasi bodoh uang sering ilang,1,1,0,1
"sangat buruk sangat menjengkelkan tidak ada tanggungjawab'y ada transaksi tak dikenal dibiarkan saja tanpa notif tanpa meminta pin dulu, dana saya terjadi transaksi diluar kendali saya 765900, yg sdah pake dana hati"" lebih baik ambil saldo dna pindah ke mbanking yg aman, sangat kecewa dgn pihak dana","sangat buruk sangat menjengkelkan tidak ada tanggungjawab y ada transaksi tak dikenal dibiarkan saja tanpa notif tanpa meminta pin dulu, dana saya terjadi transaksi diluar kendali saya 765900, yg sdah pake dana hati lebih baik ambil saldo dna pindah ke mbanking yg aman, sangat kecewa dgn pihak dana",1,1,0,1
"baru isi saldo tapi gak masuk, padahal di pesan berhasil isi saldo, tapi saldonya gak masuk, kan aneh ini apk sekarang","baru isi saldo tapi gak masuk, padahal di pesan berhasil isi saldo, tapi saldonya gak masuk, kan aneh ini apk sekarang",1,1,0,1
"limit dana cicil masih ada 93000 , waktu tagihan berikutnya juga masih lama , tapi kenapa ga bisa pinjam , sebelumnya masih bisa","limit dana cicil masih ada 93000 , waktu tagihan berikutnya juga masih lama , tapi kenapa ga bisa pinjam , sebelumnya masih bisa",1,1,0,0
Tidak pernah ada pemberitahuan ketika ada gangguan atau maintenance...saldo hilang waktu transfer tidak muncul di riwayat..kacau..tutup saja dana..bikin rugi banyak orang,tidak pernah ada pemberitahuan ketika ada gangguan atau maintenance...saldo hilang waktu transfer tidak muncul di riwayat..kacau..tutup saja dana..bikin rugi banyak orang,1,1,0,1
ribet banget GK suka,ribet banget gk suka,2,0,0,1
"apakah sistem verifikasi wajah apk dana tidak lebih baik dari apk abal² dan murahan, kenapa setiap saya verifikasi wajah selalu gagal, apakah bisa dijelaskan, soalnya tanp fitur itu saya sangat terkendala dan terganggu","apakah sistem verifikasi wajah apk dana tidak lebih baik dari apk abal dan murahan, kenapa setiap saya verifikasi wajah selalu gagal, apakah bisa dijelaskan, soalnya tanp fitur itu saya sangat terkendala dan terganggu",2,1,0,1
aplikasi gj banyak bet bug nya belum banyak dan pakai pin udah berkurang uang nya gj,aplikasi gj banyak bet bug nya belum banyak dan pakai pin udah berkurang uang nya gj,1,1,0,1
