content,cleaned_content,score,accuracy,completeness,satisfaction
dana saya 2.000.000 belum kembali juga sampai kapan saya menunggu OOO wahai aplikasi dana mohon pencerahan nya buat aplikasi dana,dana saya 2.000.000 belum kembali juga sampai kapan saya menunggu ooo wahai aplikasi dana mohon pencerahan nya buat aplikasi dana,1,1,0,1
tetapi pemindahan akun premium tidak bisa lakukan,tetapi pemindahan akun premium tidak bisa lakukan,1,1,0,0
"bahaya juga memakai apk dana ini saya top up dari uang receh sebesar 508rp ,1100rp dan 566rp belum masuk juga ke akun dana padahal di apk permainan notifnya sudah terkirim walaupun nilainya sedikit tapi berharga bagi saya ga tidak bekerja , sudah ke cs dana tapi di jawab dengan robot , hati"" bertransaksi dengan apk dana pasti uang receh di hilangkan malahan cs robot bilang tanyakan ke bank apk permainan lucu yak padahal sudah di kirim oleh apk permainan","bahaya juga memakai apk dana ini saya top up dari uang receh sebesar 508rp ,1100rp dan 566rp belum masuk juga ke akun dana padahal di apk permainan notifnya sudah terkirim walaupun nilainya sedikit tapi berharga bagi saya ga tidak bekerja , sudah ke cs dana tapi di jawab dengan robot , hati bertransaksi dengan apk dana pasti uang receh di hilangkan malahan cs robot bilang tanyakan ke bank apk permainan lucu yak padahal sudah di kirim oleh apk permainan",1,1,1,1
"jika ada kendala pasti ujung-ujungnya KETEMU BOT, bukan CS yang asli, emng bot bisa menyelesaikan semua masalah ?? lawak lawak dana ini ..... mau hubungi CS aja susahnya minta ampun !!! sekali di urus lama...","jika ada kendala pasti ujung ujungnya ketemu bot, bukan cs yang asli, emng bot bisa menyelesaikan semua masalah ?? lawak lawak dana ini ..... mau hubungi cs aja susahnya minta ampun !!! sekali di urus lama...",1,0,1,1
dana selalu gagal pindahin akun ku yang udah ga aktif ke nomor baru,dana selalu gagal pindahin akun ku yang udah ga aktif ke nomor baru,2,1,0,0
dana lagi eror kah gabisa TF gabisa bli paket saldo gh ilang ko gini sih min dana sekarang,dana lagi eror kah gabisa tf gabisa bli paket saldo gh ilang ko gini sih min dana sekarang,1,1,0,1
terlalu sering eror di saat orang butuh tidak bisa buat transfer kecewa,terlalu sering eror di saat orang butuh tidak bisa buat transfer kecewa,1,1,0,1
untuk akpilkasi dana sangat buruk dana cicil. udhdi bayar ada limit nya namo tidk bisa di pakai kembali.,untuk akpilkasi dana sangat buruk dana cicil. udhdi bayar ada limit nya namo tidk bisa di pakai kembali.,1,1,0,1
"kenapa aplikaasi dana tidak ada ko eksi internet padahal udah pake wifi loh aneh banget, mau paker transaksi aja udah gak bisa ini pula malah keluar dengan sendirinya","kenapa aplikaasi dana tidak ada ko eksi internet padahal udah pake wifi loh aneh banget, mau paker transaksi aja udah gak bisa ini pula malah keluar dengan sendirinya",1,1,0,1
"saya pengguna lama, transaksi di atas 2 juta perbulan,,, kenapa Di aplikasi saya tidak ada fitur dana cicil nya... sedangkan pengguna baru ada fitur dana cicil nya... kecewa saya...","saya pengguna lama, transaksi di atas 2 juta perbulan,,, kenapa di aplikasi saya tidak ada fitur dana cicil nya... sedangkan pengguna baru ada fitur dana cicil nya... kecewa saya...",1,0,1,1
KENAPA APLIKASI DANA SULIT LOGIN PADAHAL JARINGAN LANCAR APLIKASI DANA EROOOORRR,kenapa aplikasi dana sulit login padahal jaringan lancar aplikasi dana eroooorrr,1,1,0,1
"tidak ada dana instan atau dana cicil,","tidak ada dana instan atau dana cicil,",3,0,1,0
"mf sy ksi tiga bintang,baru pemula🙏","mf sy ksi tiga bintang,baru pemula",3,0,0,0
saya telah menggunakan aplikasi ini lama tapi kenapa fitur dana cicil ya gak tersedia ya,saya telah menggunakan aplikasi ini lama tapi kenapa fitur dana cicil ya gak tersedia ya,3,0,1,0
aplikasi sering ngambil uang tanpa konfirmasi harusnyaa izin dulu buat konfirmasi,aplikasi sering ngambil uang tanpa konfirmasi harusnyaa izin dulu buat konfirmasi,1,1,0,1
