content,cleaned_content,score,accuracy,completeness,satisfaction
kaga masuk coin tiktok KA kaya gimana ya??,kaga masuk coin tiktok ka kaya gimana ya??,1,1,0,0
masih saja tidak bisa gunakan aplikasi pake data seluler harus pake wifi mulu kenapa sih,masih saja tidak bisa gunakan aplikasi pake data seluler harus pake wifi mulu kenapa sih,2,1,0,1
"TOLONG DIPERBAIKI DONG, MASA DARI TADI SORE GAK BISA NGIRIM KEMANA-MANA. INI GIMANA SI!??","tolong diperbaiki dong, masa dari tadi sore gak bisa ngirim kemana mana. ini gimana si!??",1,1,0,1
dana cicil saya gak muncul padahal gk pernah ah pinjol,dana cicil saya gak muncul padahal gk pernah ah pinjol,2,0,1,0
"aplikasi cukup membantu Tapi Lama Lama Buruk sekali aplikasi tiba"" terhenti Sinyal padahal sangat Lancar aplikasinya g bisa dibuka & Saldo dana masi ada Hmm gilaa",aplikasi cukup membantu tapi lama lama buruk sekali aplikasi tiba terhenti sinyal padahal sangat lancar aplikasinya g bisa dibuka saldo dana masi ada hmm gilaa,3,1,0,1
"jujurly, saling lempar tanggung jawab ini ai dengan CSnya","jujurly, saling lempar tanggung jawab ini ai dengan csnya",1,0,1,1
gjls bgt aku mau upgrade premium udh bener semua dan nunggu lama eh malah dibilang buka punya ku padahal info nya udh bener,gjls bgt aku mau upgrade premium udh bener semua dan nunggu lama eh malah dibilang buka punya ku padahal info nya udh bener,1,1,1,1
lama lama apk DANA sangat jelek... baru 23 hari harus update,lama lama apk dana sangat jelek... baru 23 hari harus update,1,0,0,1
Kenapa saya tidak bisa masuk ke apk dana,kenapa saya tidak bisa masuk ke apk dana,1,1,0,0
"ini app DANA mau dipake apa gak sih ? dri kmrin gak bisa2 top up saldo nya, keterangannya ""nmor salah"" sudah dicek ribuan kali klo nmor ku ga salah, sampe di update, di hpus trus di instal ulang, tetep GAK BISA! mau nya apa sih ? coba aja slah satu app nontonku ga mesti bayar lwt sini, sdh aku hapus dri dlu ni app, bkin emosi !","ini app dana mau dipake apa gak sih ? dri kmrin gak bisa2 top up saldo nya, keterangannya nmor salah sudah dicek ribuan kali klo nmor ku ga salah, sampe di update, di hpus trus di instal ulang, tetep gak bisa! mau nya apa sih ? coba aja slah satu app nontonku ga mesti bayar lwt sini, sdh aku hapus dri dlu ni app, bkin emosi !",2,1,0,1
dana maki eror baru mau dptar masukan nomor pas d udh d masukan nomor malah kembli lagi2 tutup aplikasi kenpa si dana makin kesini makin gjlelas,dana maki eror baru mau dptar masukan nomor pas d udh d masukan nomor malah kembli lagi2 tutup aplikasi kenpa si dana makin kesini makin gjlelas,2,1,0,1
belum bisa kirim saldo melalui nomor dana,belum bisa kirim saldo melalui nomor dana,3,1,0,0
"kak uang di dana saya kok GK nambah"" ya . aplikasinya tuh gmn ya kak . tolong di bntu ya 🙏🏻",kak uang di dana saya kok gk nambah ya . aplikasinya tuh gmn ya kak . tolong di bntu ya,1,1,0,0
buat apa ada dana cicil dan limit kalo slalu ga bisa di gunakan.aneh..padahal saya bayar lunas.mengecewakan,buat apa ada dana cicil dan limit kalo slalu ga bisa di gunakan.aneh..padahal saya bayar lunas.mengecewakan,1,1,0,1
"akun saya kenapa gak bisa di buka, ada tulisan root","akun saya kenapa gak bisa di buka, ada tulisan root",1,1,0,0
tidak ada fitur untuk menganti ktp yang terkait di akun dana atau membatalkan akun dana premium,tidak ada fitur untuk menganti ktp yang terkait di akun dana atau membatalkan akun dana premium,1,0,1,0
"kenapa saldo bisnis gak bisa ditarik, diana gak membantu sama sekali permasalahan saya","kenapa saldo bisnis gak bisa ditarik, diana gak membantu sama sekali permasalahan saya",1,1,1,1
"hadeh hadeh bikin laporan disuru nunggu 3 hari, udah 3hari malah gada balasan aneh aneh uninstal aja ni apk gaje","hadeh hadeh bikin laporan disuru nunggu 3 hari, udah 3hari malah gada balasan aneh aneh uninstal aja ni apk gaje",1,0,1,1
kenapa sih aplikasi dana selalu eror. sudah jelas akun udh masuk tidak bisa di buka. dan akunya tiba tiba eror. perbaiki dong.,kenapa sih aplikasi dana selalu eror. sudah jelas akun udh masuk tidak bisa di buka. dan akunya tiba tiba eror. perbaiki dong.,1,1,0,1
kenapa masih ga bisa masuk padahal butuh saldo nya doang buat bayar sekolah tolong dong apk nya bisa bntu masuk ga,kenapa masih ga bisa masuk padahal butuh saldo nya doang buat bayar sekolah tolong dong apk nya bisa bntu masuk ga,1,1,0,1
kecewannya sudah hampir 6thn bertransaksi melalui dana.sampai sekarang belum ada dana cicil nya.padahal 1 pun saya belum pernah pinjol,kecewannya sudah hampir 6thn bertransaksi melalui dana.sampai sekarang belum ada dana cicil nya.padahal 1 pun saya belum pernah pinjol,1,0,1,1
ga bisa tf hama,ga bisa tf hama,1,1,0,0
"Jadi user bahkan Makai dana dari lama,,bahkan atm pun gk dipake,, cek lah temen2 baru download langsung ada dana cicil,,lah yg gw udah update cek ricek gk ada dana cicil anjirr","jadi user bahkan makai dana dari lama,,bahkan atm pun gk dipake,, cek lah temen2 baru download langsung ada dana cicil,,lah yg gw udah update cek ricek gk ada dana cicil anjirr",1,0,1,1
error terus kadang aplikasinya,error terus kadang aplikasinya,1,1,0,0
"Saya bayar PLN laporannya gagal, saldo berkurang tagihan PLN masih ada, bikin laporan di pusat bantuan, yang ada bikin kecewa, pusat bantuannya gak ngerti ngerti.","saya bayar pln laporannya gagal, saldo berkurang tagihan pln masih ada, bikin laporan di pusat bantuan, yang ada bikin kecewa, pusat bantuannya gak ngerti ngerti.",1,1,1,1
aplikasi lelet sering rusak nyangkut jaringn,aplikasi lelet sering rusak nyangkut jaringn,1,1,0,1
"buruk sekali , top up 250.000 yang masuk cuma 150.000....sudah complain tapi tidak ada respon , tega banget makan uang orang 100.000","buruk sekali , top up 250.000 yang masuk cuma 150.000....sudah complain tapi tidak ada respon , tega banget makan uang orang 100.000",1,1,1,1
Dana telah menghilangkang uang saya 1.500.000 bekerja sama merampok dengan transaksi tokogame yang tidak pernah saya lakukan,dana telah menghilangkang uang saya 1.500.000 bekerja sama merampok dengan transaksi tokogame yang tidak pernah saya lakukan,1,1,0,1
"kadang mau gk terbuka atau keluar sendiri,gak Jelas banget","kadang mau gk terbuka atau keluar sendiri,gak jelas banget",1,1,0,1
isi kouta internet ke 3 di aplikasi bima malah bayar ke Indosat sampe sekarang belum masuk kuotanya saldo sudah terpotong,isi kouta internet ke 3 di aplikasi bima malah bayar ke indosat sampe sekarang belum masuk kuotanya saldo sudah terpotong,1,1,0,0
uang saya pernah hilang,uang saya pernah hilang,3,1,0,0
TRANSFER GAGAL DUIT ILANG CUMA DI DANA,transfer gagal duit ilang cuma di dana,1,1,0,1
