content,cleaned_content,score,accuracy,completeness,satisfaction
aplikasi selalu eror saat melakakuna transaksi mohon di benarkan sekarang,aplikasi selalu eror saat melakakuna transaksi mohon di benarkan sekarang,1,1,0,0
"kenapa sekarang saya tidak bisa masuk ke DANA lagi, setiap masuk selalu keluar lagi. biasanya tidak pernah begini, mohon jawabannya !","kenapa sekarang saya tidak bisa masuk ke dana lagi, setiap masuk selalu keluar lagi. biasanya tidak pernah begini, mohon jawabannya !",3,1,0,0
"buat aplikasi dana tolong jadilah aplikasi yang bertanggung jwb seperti gopay yang transfer gagal saldo bisa kembali, karna saya sudah muak stiap tranfer gagal saldo slalu hilang 😡","buat aplikasi dana tolong jadilah aplikasi yang bertanggung jwb seperti gopay yang transfer gagal saldo bisa kembali, karna saya sudah muak stiap tranfer gagal saldo slalu hilang",1,1,0,1
udh 2hari ditransfer dari klikBCA ga da masuk ke dana notif pun ga ada aneh,udh 2hari ditransfer dari klikbca ga da masuk ke dana notif pun ga ada aneh,1,1,0,0
gimana dana cicil saya belum ada ada juga,gimana dana cicil saya belum ada ada juga,1,0,1,0
ga bisa di pakai fitur dana cicil,ga bisa di pakai fitur dana cicil,1,1,0,0
saya sangat suka dengan aplikasi ini tapi kenapa sekarang aplikasi nya selalu ada masalah nya.masak saat saya buka aplikasi nya selalu keluar sendiri dari aplikasi dana nya tolong dong di perbaiki saya sangat suka aplikasi nya lo,saya sangat suka dengan aplikasi ini tapi kenapa sekarang aplikasi nya selalu ada masalah nya.masak saat saya buka aplikasi nya selalu keluar sendiri dari aplikasi dana nya tolong dong di perbaiki saya sangat suka aplikasi nya lo,3,1,0,0
"admin tadi saya barusan isi kouta 2x 5gb tapi kok yang masuk hanya 1x aja,terus saldo saya tetap kepotong 2x.","admin tadi saya barusan isi kouta 2x 5gb tapi kok yang masuk hanya 1x aja,terus saldo saya tetap kepotong 2x.",2,1,0,0
"sering eror saat pembayaran, saldo sudah terpotong tapi tidak terkirim ke penerima","sering eror saat pembayaran, saldo sudah terpotong tapi tidak terkirim ke penerima",3,1,0,0
saya kasih rating 1 karna dana harus verifikasi otp sementara nomor sudah mati dan masih ada sisa saldo di dalam,saya kasih rating 1 karna dana harus verifikasi otp sementara nomor sudah mati dan masih ada sisa saldo di dalam,1,1,1,1
sangat kecewa terhadap dana sy tarij dn kirim uang g bisa trus juga dana ini sangat mencerahkan berkurang tdk angka sama tpi sangat kecewa terhadap aplikasi dana ini,sangat kecewa terhadap dana sy tarij dn kirim uang g bisa trus juga dana ini sangat mencerahkan berkurang tdk angka sama tpi sangat kecewa terhadap aplikasi dana ini,1,1,0,1
"tolong dong untuk melihat riwayat transaksi nya di permudah, saat ingin melihat transaksi 3 hari yg lalu nga bisa muncul.","tolong dong untuk melihat riwayat transaksi nya di permudah, saat ingin melihat transaksi 3 hari yg lalu nga bisa muncul.",2,1,1,0
saya tidak bisa login karena kartu saya hilang mohon bantuannya dong min buat login langsung pake pin gak harus login masuk pake kode otp,saya tidak bisa login karena kartu saya hilang mohon bantuannya dong min buat login langsung pake pin gak harus login masuk pake kode otp,1,1,1,0
saya tidak bisa login,saya tidak bisa login,1,1,0,0
"perbaiki masalah masuk harus masukin kode otp (menerima kode otp), karena kartu nya dah hilang nggak bisa diakses lagi, atau nggak bisa menerima kode otp nya, percuma masukin kode sandi dan wajah, kalo ujung nya kode otp juga permasalahan nggak bisa masuk.. tolong di perbaiki dan dengar lah keluh kesah kami, mana saldo dana ku itu masih ada, lumayan besar.","perbaiki masalah masuk harus masukin kode otp menerima kode otp , karena kartu nya dah hilang nggak bisa diakses lagi, atau nggak bisa menerima kode otp nya, percuma masukin kode sandi dan wajah, kalo ujung nya kode otp juga permasalahan nggak bisa masuk.. tolong di perbaiki dan dengar lah keluh kesah kami, mana saldo dana ku itu masih ada, lumayan besar.",1,1,1,1
bintang lima bukan berarti bagus. tapi samp4h banget. apk gak bisa baya ke virtual acount. parah ancur. ku pikir sudah di oer aiki. ternyata masih tatao ancur gk bisa tf k ecomerce sama sekali ke bank apapun. termasuk bri mandiri seabank dan lainnya terus gangguan.,bintang lima bukan berarti bagus. tapi samp4h banget. apk gak bisa baya ke virtual acount. parah ancur. ku pikir sudah di oer aiki. ternyata masih tatao ancur gk bisa tf k ecomerce sama sekali ke bank apapun. termasuk bri mandiri seabank dan lainnya terus gangguan.,1,1,0,1
"woi laper gabisa ngirim uang ini, gangguan apakah kok lama banget dari habis magrib nyampe sekarang belum bisa,makin lama makin gajelas inii,mana gabisa tf,laperrr","woi laper gabisa ngirim uang ini, gangguan apakah kok lama banget dari habis magrib nyampe sekarang belum bisa,makin lama makin gajelas inii,mana gabisa tf,laperrr",1,1,0,1
"aplikasi rusak, sering terjadi pembayaran tanpa ada nya tindak lanjut dari pemilik akun(tiba"" kesedot saldo nya untuk pembayaran aplikasi lain) seharusnya diberikan tindak lanjut kepada si pemilik akun untuk menyetujui pembayaran nya sendiri","aplikasi rusak, sering terjadi pembayaran tanpa ada nya tindak lanjut dari pemilik akun tiba kesedot saldo nya untuk pembayaran aplikasi lain seharusnya diberikan tindak lanjut kepada si pemilik akun untuk menyetujui pembayaran nya sendiri",1,1,1,1
"cs nya terlalu kaku, chat diana juga kaga dapat jawaban yang memuaskan, top up atau transfer masuk nya lama, seharusnya itu harus diperbaiki, niatan mau konsultasi malah disuruh chat cs e-wallet lain buat mempercepat. KAN KOCAK","cs nya terlalu kaku, chat diana juga kaga dapat jawaban yang memuaskan, top up atau transfer masuk nya lama, seharusnya itu harus diperbaiki, niatan mau konsultasi malah disuruh chat cs e wallet lain buat mempercepat. kan kocak",1,1,1,1
"lama banget pengubahan menjadi dana premium, keterangannya selalu dokumen masih di cek, kapan selesainya??","lama banget pengubahan menjadi dana premium, keterangannya selalu dokumen masih di cek, kapan selesainya??",1,1,1,1
"apk gak jelas, udah sinyal susah masuk harus verifikasi wajah, padahal nomor ada, gak bisa pakai otp, kamera rusak, hangus saldo saya hati2 jika pakai dana mending OVO lebih jelas mudah dan aman","apk gak jelas, udah sinyal susah masuk harus verifikasi wajah, padahal nomor ada, gak bisa pakai otp, kamera rusak, hangus saldo saya hati2 jika pakai dana mending ovo lebih jelas mudah dan aman",1,1,1,1
"transfer pending terosss , hapus aja aplikasinya","transfer pending terosss , hapus aja aplikasinya",1,1,0,1
"kalau membuka aplikasi suka keluar sendiri, kalau mau membayar hapus aplikasi lalu download lagi agar bisa, tetapi nanti seperti itu lagi.","kalau membuka aplikasi suka keluar sendiri, kalau mau membayar hapus aplikasi lalu download lagi agar bisa, tetapi nanti seperti itu lagi.",1,1,0,1
"banyak nge bugg,ngirim uang ga bisa di tekan bagian menu nya,padahal jaringan bagus,berkali-kali hapus chace, bisa sekali doang,abis tu ngebugg lagi","banyak nge bugg,ngirim uang ga bisa di tekan bagian menu nya,padahal jaringan bagus,berkali kali hapus chace, bisa sekali doang,abis tu ngebugg lagi",1,1,0,1
udah laporin dari minggu kemaren tapi sampe sekarang belum di tanggapi wow keren kali apk apaan ini WA udah transaksi nya gagal mulu hadeh udah chat diana tapi gajelas kaya gitu tanggapan nya 🙄🙄🙄🙄🙄,udah laporin dari minggu kemaren tapi sampe sekarang belum di tanggapi wow keren kali apk apaan ini wa udah transaksi nya gagal mulu hadeh udah chat diana tapi gajelas kaya gitu tanggapan nya,1,1,1,1
ko dana saya apkl nya g bisa dibuka min?,ko dana saya apkl nya g bisa dibuka min?,3,1,0,0
masalah verifikasi wajah tolong itu ilangin aja udh betul muka saya malah gagal terus,masalah verifikasi wajah tolong itu ilangin aja udh betul muka saya malah gagal terus,1,1,1,0
setiap saya buka aplikasi dana pakai kuota internet tidak bisa harus pake wifi kenapa yaa sementara rate B1 dulu,setiap saya buka aplikasi dana pakai kuota internet tidak bisa harus pake wifi kenapa yaa sementara rate b1 dulu,1,1,0,1
"sudah lama pakek dana TPI baru kali ini isi saldo TPI gak masuk, nomer dan nama pengguna sudah bener, di brimo jg sudah kepotong saldo nya TPI uangnya gak masuk. kecewa sih","sudah lama pakek dana tpi baru kali ini isi saldo tpi gak masuk, nomer dan nama pengguna sudah bener, di brimo jg sudah kepotong saldo nya tpi uangnya gak masuk. kecewa sih",1,1,0,1
Banyak Drama. . banyak gangguan!!!! APK TOLOL,banyak drama. . banyak gangguan!!!! apk tolol,1,1,0,1
JANGAN PERNAH DOWNLOAD APLIKASI DANAI INI DANA MUDAH DI RETAS UANG MUDAH HILANG SALDO TIBA-TIBA HILANG APLIKASI DANA SANGAT MUDAH DI BOBOL MENGECEWAKN.!!!!,jangan pernah download aplikasi danai ini dana mudah di retas uang mudah hilang saldo tiba tiba hilang aplikasi dana sangat mudah di bobol mengecewakn.!!!!,1,1,0,1
dana semakin hari semakin aneh GK bisa liat history pengiriman ane,dana semakin hari semakin aneh gk bisa liat history pengiriman ane,1,1,0,1
fitur dana cicil tidak dimunculin pdahal udah bertransaksi lewat apk dana terus,fitur dana cicil tidak dimunculin pdahal udah bertransaksi lewat apk dana terus,2,0,1,0
